.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*1EDFF,icmp,175.103.43.90,175.103.46.158,175.103.46.158,175.103.43.90,,,,9s,speedtest.c,68,6256,0,0,34,3128,0,0,2208,736,False,True,False,True,False,False,False,False,0,8,3,2023-11-29 10:58:20 WIB
*1F44B,tcp,175.103.46.158:60888,43.134.53.182:800,43.134.53.182:800,175.103.46.158:60888,,established,,23h59m56s,speedtest.c,6,846,0,0,6,312,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
*1F46D,tcp,175.103.46.158:51630,117.18.232.240:80,117.18.232.240:80,175.103.46.158:51630,,established,,23h59m58s,speedtest.c,211,14304,0,0,414,588978,0,0,12768,546888,False,True,True,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
*1FD74,tcp,175.103.46.158:51679,117.18.232.240:80,117.18.232.240:80,175.103.46.158:51679,,established,,4m58s,speedtest.c,452,27983,0,0,776,1109208,0,0,39904,1128576,False,True,True,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
*2034C,tcp,175.103.46.158:60458,103.66.70.62:80,103.66.70.62:80,175.103.46.158:60458,,established,,23h59m59s,speedtest.c,190,9988,0,0,266,384524,0,0,3104,197200,False,True,True,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
*2036F,tcp,175.103.46.158:61271,103.66.70.62:80,103.66.70.62:80,175.103.46.158:61271,,established,,23h59m59s,speedtest.c,198,10392,0,0,257,372650,0,0,3936,139200,False,True,True,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
*203BE,tcp,175.103.43.90:58705,146.196.111.218:899,146.196.111.218:899,175.103.43.90:58705,,established,,4m59s,speedtest.c,323,25748,0,0,511,614684,0,0,17216,19200,False,True,True,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
*203C1,udp,175.103.46.158:5678,192.168.124.1:53,192.168.124.1:53,175.103.46.158:5678,,,,8s,speedtest.c,35,2240,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
*203C2,udp,175.103.46.158:5678,192.168.1.1:53,192.168.1.1:53,175.103.46.158:5678,,,,8s,speedtest.c,35,2240,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
*203C3,udp,175.103.46.158:5678,192.168.122.1:53,192.168.122.1:53,175.103.46.158:5678,,,,8s,speedtest.c,35,2240,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
*203C8,tcp,54.255.247.221:13501,175.103.46.158:50302,175.103.46.158:50302,54.255.247.221:13501,,established,,23h59m56s,,7,371,0,0,7,364,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
*203C9,udp,175.103.46.158:5678,192.168.121.1:53,192.168.121.1:53,175.103.46.158:5678,,,,8s,speedtest.c,35,2240,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:58:20 WIB
