protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,175.103.46.158,58174,157.240.199.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
tcp,175.103.46.158,40162,43.133.45.194,800,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,55470,74.125.68.95,443,OUT.bound,established,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,64278,143.244.33.68,6568,OUT.bound,established,,,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000
tcp,175.103.46.158,48466,103.107.199.6,443,OUT.bound,established,,,SG,AS137409 gsl networks pty ltd,,,
tcp,175.103.46.158,60463,118.98.77.147,80,OUT.bound,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,175.103.46.158,49679,23.106.252.102,443,OUT.bound,established,,,US,AS59253 leaseweb asia pacific pte. ltd.,,,
tcp,18.163.242.58,23015,175.103.46.158,35948,IN.bound,established,,speedtest.c,HK,AS16509 amazon.com inc,,,
tcp,175.103.46.158,50382,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,50383,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
udp,175.103.46.158,49215,216.239.38.120,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000
tcp,175.103.46.158,64320,34.84.242.117,5938,OUT.bound,established,,speedtest.c,JP,AS396982 google,,,
tcp,175.103.46.158,64375,142.251.10.188,443,OUT.bound,established,,,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000
tcp,175.103.46.158,50384,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,54.255.247.221,13501,175.103.46.158,36164,IN.bound,established,,,SG,AS16509 amazon.com inc,,,
tcp,175.103.46.158,50379,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,43.133.45.194,799,175.103.46.158,52120,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
icmp,175.103.46.158,,175.103.46.157,,local,,,speedtest.c,,,,,
tcp,175.103.46.158,60017,92.223.85.121,443,OUT.bound,established,,,SG,AS199524 g-core labs s.a.,,,
tcp,175.103.46.158,50381,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,50380,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,43.128.74.37,799,175.103.46.158,44776,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
udp,172.217.194.95,443,175.103.46.158,60849,IN.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,64335,34.208.203.4,8883,OUT.bound,established,,speedtest.c,US,AS16509 amazon.com inc,,,
tcp,43.134.53.107,799,175.103.46.158,46568,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,50614,172.104.174.27,1194,OUT.bound,established,,speedtest.c,SG,AS63949 linode  llc,,,
udp,175.103.46.158,56212,74.125.130.93,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,50694,52.184.217.37,443,OUT.bound,established,,speedtest.c,US,AS8075 microsoft corporation,,,
tcp,175.103.46.158,62357,142.251.10.95,443,OUT.bound,established,,speedtest.c,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000
tcp,175.103.46.158,50668,64.233.170.188,5228,OUT.bound,established,,,US,AS15169 google llc,,,
udp,175.103.46.158,53801,74.125.130.93,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,43.128.74.37,799,175.103.46.158,44086,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,60171,74.125.68.188,5228,OUT.bound,established,,,US,AS15169 google llc,pc connections,pulled from router,2022-05-20T00:01:19.453000
tcp,43.134.120.219,799,175.103.46.158,56422,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,43.134.53.107,799,175.103.46.158,46830,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,51629,117.18.232.240,80,OUT.bound,established,,speedtest.c,AU,AS15133 verizon,,,
tcp,43.128.74.37,799,175.103.46.158,45910,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,52396,143.244.33.70,80,OUT.bound,established,,,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000
tcp,43.134.53.107,799,175.103.46.158,46388,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,23.216.158.146,80,175.103.46.158,61265,IN.bound,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,175.103.46.158,57398,157.240.211.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
tcp,23.216.158.123,80,175.103.46.158,61266,IN.bound,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,175.103.46.158,51631,117.18.232.240,80,OUT.bound,established,,speedtest.c,AU,AS15133 verizon,,,
tcp,175.103.46.158,64465,157.240.235.60,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
tcp,175.103.46.158,49833,20.198.119.143,443,OUT.bound,established,,speedtest.c,IN,AS8075 microsoft corporation,,,
tcp,175.103.46.158,50065,74.125.24.188,5228,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
tcp,175.103.46.158,48818,43.128.118.190,800,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,43.128.74.37,799,175.103.46.158,45430,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,103.107.198.22,80,175.103.46.158,50125,IN.bound,established,,,SG,AS137409 gsl networks pty ltd,,,
tcp,175.103.46.158,51628,117.18.232.240,80,OUT.bound,established,,speedtest.c,AU,AS15133 verizon,,,
tcp,175.103.46.158,48638,157.240.211.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
tcp,43.133.45.194,799,175.103.46.158,51290,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,43.128.74.37,799,175.103.46.158,45654,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
udp,175.103.46.158,55701,74.125.200.136,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,43.134.120.219,799,175.103.46.158,56946,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,40366,43.133.45.194,799,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,52455,20.212.31.164,443,OUT.bound,established,,speedtest.c,US,AS8075 microsoft corporation,,,
tcp,101.32.248.90,799,175.103.46.158,46444,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,157.240.235.60,443,175.103.46.158,59265,IN.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
tcp,43.133.45.194,799,175.103.46.158,51558,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,43.133.45.194,799,175.103.46.158,39788,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,49809,103.74.143.139,443,OUT.bound,established,,,ID,AS46034 departemen kesehatan,,,
tcp,175.103.46.158,53224,31.13.68.60,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
tcp,101.32.248.90,799,175.103.46.158,47086,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,103.66.70.62,80,175.103.46.158,60460,IN.bound,established,,speedtest.c,ID,AS133840 pt jala lintas media,,,
tcp,175.103.46.158,50340,52.184.217.37,443,OUT.bound,established,,,US,AS8075 microsoft corporation,,,
udp,175.103.46.158,56936,51.81.245.139,25,OUT.bound,,,speedtest.c,US,AS16276 ovh sas,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000
tcp,175.103.46.158,49812,103.74.143.139,443,OUT.bound,established,,,ID,AS46034 departemen kesehatan,,,
tcp,23.216.158.42,80,175.103.46.158,50242,IN.bound,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,43.134.120.219,799,175.103.46.158,56396,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,103.66.70.62,80,175.103.46.158,60462,IN.bound,established,,speedtest.c,ID,AS133840 pt jala lintas media,,,
tcp,43.134.120.219,799,175.103.46.158,55822,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,63794,45.89.228.144,443,OUT.bound,established,,speedtest.c,RU,AS49392 llc baxet,,,
tcp,43.128.118.190,799,175.103.46.158,38964,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
udp,175.103.46.158,63764,36.86.63.182,3544,OUT.bound,,,speedtest.c,,,,,
tcp,175.103.46.158,58293,52.34.17.190,80,OUT.bound,syn-sent,,,US,AS16509 amazon.com inc,,,
tcp,175.103.46.158,50234,20.163.45.185,443,OUT.bound,established,,speedtest.c,US,AS8075 microsoft corporation,,,
tcp,43.134.53.107,799,175.103.46.158,46734,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,62646,23.38.195.66,80,OUT.bound,established,,,US,AS7713 pt telekomunikasi indonesia,,,
tcp,101.32.248.90,799,175.103.46.158,46782,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,43.134.120.219,799,175.103.46.158,55402,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,43.128.74.37,799,175.103.46.158,44096,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,101.32.248.90,799,175.103.46.158,47232,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,142.250.4.95,443,175.103.46.158,49509,IN.bound,last-ack,,speedtest.c,US,AS15169 google llc,,,
tcp,43.133.45.194,799,175.103.46.158,39284,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,143.198.82.32,9000,175.103.46.158,40682,IN.bound,established,,,SG,AS14061 digitalocean  llc,,,
tcp,157.240.13.54,443,175.103.46.158,59225,IN.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
tcp,175.103.46.158,50208,204.79.197.203,443,OUT.bound,established,,speedtest.c,US,AS8068 microsoft corporation,CVE-2023-22515,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-27T19:03:33.482000
tcp,175.103.46.158,62647,204.79.197.239,443,OUT.bound,established,,,US,AS8068 microsoft corporation,SOC2023,,2023-11-28T19:42:01.795000
tcp,175.103.46.158,50229,204.79.197.203,443,OUT.bound,established,,speedtest.c,US,AS8068 microsoft corporation,CVE-2023-22515,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-27T19:03:33.482000
tcp,43.128.74.37,799,175.103.46.158,44418,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,158.247.230.179,443,175.103.46.158,58433,IN.bound,established,,speedtest.c,KR,AS20473 the constant company  llc,,,
tcp,175.103.46.158,63047,194.138.37.194,443,OUT.bound,established,,speedtest.c,DE,AS15465 siemens ag,,,
tcp,161.35.12.57,443,175.103.46.158,58435,IN.bound,established,,speedtest.c,US,AS14061 digitalocean  llc,,,
tcp,175.103.46.158,50358,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,50354,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,43.128.74.37,799,175.103.46.158,44788,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
icmp,175.103.46.158,,118.98.77.147,,OUT.bound,,,,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,45.152.188.213,443,175.103.46.158,58434,IN.bound,established,,speedtest.c,US,AS1239 sprint,IOCs - 20237211819 - ANIA Threat Feeds - IP Segment 7,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-08-21T02:04:06.774000
tcp,43.133.45.194,799,175.103.46.158,40092,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,62777,36.86.63.182,443,OUT.bound,syn-sent,,,,,,,
tcp,175.103.46.158,50269,103.66.70.62,80,OUT.bound,established,,speedtest.c,ID,AS133840 pt jala lintas media,,,
tcp,175.103.46.158,50267,103.66.70.62,80,OUT.bound,established,,speedtest.c,ID,AS133840 pt jala lintas media,,,
tcp,175.103.46.158,55469,185.10.68.123,443,OUT.bound,established,,speedtest.c,SC,AS200651 flokinet ltd,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26T20:30:44.043000
tcp,175.103.46.158,50359,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,64488,91.108.56.158,443,OUT.bound,established,,speedtest.c,AG,AS62014 telegram messenger inc,,,
tcp,175.103.46.158,51458,20.198.119.143,443,OUT.bound,established,,speedtest.c,IN,AS8075 microsoft corporation,,,
tcp,175.103.46.158,42522,96.118.18.251,993,OUT.bound,established,,speedtest.c,US,AS7922 comcast,,,
tcp,175.103.46.158,50355,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,43.128.118.190,799,175.103.46.158,39068,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,43.128.74.37,799,175.103.46.158,44678,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,55534,204.79.197.203,443,OUT.bound,established,,speedtest.c,US,AS8068 microsoft corporation,CVE-2023-22515,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-27T19:03:33.482000
udp,175.103.46.158,60410,216.239.38.120,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000
tcp,175.103.46.158,50357,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,63092,52.109.124.182,443,OUT.bound,established,,,SG,AS8075 microsoft corporation,,,
tcp,175.103.46.158,55926,141.95.99.59,443,OUT.bound,established,,speedtest.c,FR,AS16276 ovh sas,,,
tcp,175.103.46.158,50271,40.126.16.164,443,OUT.bound,time-wait,,speedtest.c,KR,AS8075 microsoft corporation,,,
tcp,175.103.46.158,50535,36.86.63.182,443,OUT.bound,syn-sent,,,,,,,
udp,175.103.46.158,52699,64.233.170.95,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,54687,64.233.170.95,443,OUT.bound,time-wait,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,50274,118.98.77.162,80,OUT.bound,syn-sent,,,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,3.216.157.50,7010,175.103.46.158,58440,IN.bound,established,,speedtest.c,US,AS14618 amazon.com  inc.,,,
tcp,3.211.186.177,443,175.103.46.158,58446,IN.bound,established,,speedtest.c,US,AS14618 amazon.com  inc.,,,
tcp,175.103.46.158,50356,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,54842,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
tcp,43.134.53.107,799,175.103.46.158,47102,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,47632,157.240.199.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
tcp,175.103.46.158,49535,20.198.119.143,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,,,
tcp,175.103.46.158,43464,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
tcp,47.236.101.216,55429,175.103.46.159,6000,IN.bound,syn-sent,,,US,ASNone ,,,
tcp,94.102.61.5,33369,175.103.46.158,12313,IN.bound,syn-sent,,,GB,AS202425 ip volume inc,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28T22:59:05.287000
tcp,142.250.4.95,443,175.103.46.158,64493,IN.bound,established,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,38514,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
tcp,18.163.242.58,23002,175.103.46.158,44584,IN.bound,established,,speedtest.c,HK,AS16509 amazon.com inc,,,
tcp,175.103.46.158,43014,31.13.77.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
tcp,175.103.46.158,40744,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
tcp,175.103.46.158,56321,157.240.235.60,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
tcp,175.103.46.158,36538,157.240.211.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
tcp,175.103.46.158,64504,34.93.210.73,5938,OUT.bound,established,,speedtest.c,IN,AS396982 google,,,
tcp,198.199.80.62,50139,175.103.46.159,6969,IN.bound,syn-sent,,,US,AS14061 digitalocean  llc,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27T22:59:55.478000
tcp,175.103.46.158,46390,142.250.190.3,443,OUT.bound,time-wait,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,45718,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
tcp,175.103.46.158,50952,44.208.223.42,443,OUT.bound,close-wait,,speedtest.c,US,AS14618 amazon.com  inc.,,,
tcp,175.103.46.158,45274,44.208.246.86,443,OUT.bound,last-ack,,speedtest.c,US,AS14618 amazon.com  inc.,,,
tcp,157.240.13.1,443,175.103.46.158,45186,IN.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
udp,175.103.46.158,63225,64.233.170.102,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,49946,172.253.118.95,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,77.90.185.191,57670,175.103.46.158,217,IN.bound,syn-sent,,,DE,AS208485 nese mala trading as moon dc,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29T03:59:33.853000
tcp,175.103.46.158,63177,118.97.79.198,443,OUT.bound,time-wait,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,157.240.199.61,443,175.103.46.158,34130,IN.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
tcp,175.103.46.158,50276,192.168.21.117,80,local,syn-sent,,,,,,,
tcp,104.248.138.237,40293,175.103.46.156,14548,IN.bound,syn-sent,,,DE,AS14061 digitalocean  llc,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29T03:59:36.008000
tcp,175.103.46.158,58294,52.34.17.190,80,OUT.bound,syn-sent,,,US,AS16509 amazon.com inc,,,
tcp,142.250.4.95,443,175.103.46.158,65110,IN.bound,last-ack,,speedtest.c,US,AS15169 google llc,,,
tcp,78.128.113.250,51759,175.103.46.158,3335,IN.bound,syn-sent,,,BG,AS209160 miti 2000 eood,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29T03:59:36.008000
tcp,175.103.46.158,63237,118.97.79.198,443,OUT.bound,time-wait,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,175.103.46.158,63229,118.97.79.198,443,OUT.bound,time-wait,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,175.103.46.158,57282,172.217.194.102,443,OUT.bound,time-wait,,speedtest.c,US,AS15169 google llc,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000
tcp,175.103.46.158,54636,64.233.170.95,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,175.103.46.158,63196,118.97.79.198,443,OUT.bound,time-wait,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,77.90.185.166,56809,175.103.46.156,1808,IN.bound,syn-sent,,,DE,AS208485 nese mala trading as moon dc,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29T03:59:39.039000
udp,175.103.46.158,123,114.30.89.30,123,OUT.bound,,,speedtest.c,ID,ASNone ,,,
tcp,175.103.46.158,49432,20.198.118.190,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
tcp,175.103.46.158,63223,118.97.79.198,443,OUT.bound,time-wait,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
udp,175.103.46.158,57958,172.217.194.102,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000
udp,10.20.30.36,5678,255.255.255.255,5678,broadcast,,,speedtest.c,,,,,
tcp,175.103.46.158,54422,20.24.125.47,443,OUT.bound,close,,speedtest.c,US,AS8075 microsoft corporation,,,
udp,10.20.30.59,39191,255.255.255.255,10002,broadcast,,,speedtest.c,,,,,
tcp,175.103.46.158,51703,23.216.158.24,80,OUT.bound,time-wait,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,175.103.46.158,62365,64.233.170.95,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,175.103.46.158,43426,23.109.73.84,443,OUT.bound,time-wait,,speedtest.c,NL,AS7979 servers.com  inc.,,,
udp,175.103.46.158,49564,40.81.120.44,3544,OUT.bound,,,speedtest.c,GB,AS8075 microsoft corporation,,,
tcp,175.103.46.158,62364,64.233.170.95,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,172.217.194.94,443,175.103.46.158,55109,IN.bound,last-ack,,speedtest.c,US,AS15169 google llc,,,
