protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow,service
tcp,175.103.46.158,57934.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,59504.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,51241.0,23.223.113.113,80.0,established,,,OUT.bound,http
tcp,175.103.46.158,52988.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,40036.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,62313.0,23.205.70.90,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,45958.0,43.134.120.219,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,54174.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,63478.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,40012.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,43.133.45.194,799.0,172.31.254.2,38046.0,established,speedtest.c,,IN.bound,
tcp,175.103.46.158,34104.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,47296.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,35484.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,46354.0,43.134.120.219,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,62022.0,184.25.236.123,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,47756.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,50100.0,23.32.246.55,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,33034.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,23.219.204.187,443.0,175.103.46.158,62782.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,59277.0,103.107.198.66,6568.0,established,speedtest.c,,OUT.bound,canit-store
tcp,175.103.46.158,59496.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,65338.0,118.98.113.145,80.0,established,speedtest.c,,OUT.bound,http
tcp,82.80.47.76,443.0,175.103.46.159,24290.0,established,,,IN.bound,https
tcp,175.103.46.158,51186.0,23.216.158.34,80.0,established,,,OUT.bound,http
tcp,175.103.46.158,52986.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,34072.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,58512.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,157.240.7.54,443.0,175.103.46.158,53349.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,44208.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,43638.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,32964.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,43668.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,34122.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,54402.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,43732.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,57170.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,46824.0,74.125.130.188,5228.0,established,speedtest.c,,OUT.bound,hpvroom
tcp,175.103.46.158,58484.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,50927.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,58018.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,37148.0,142.251.175.188,5228.0,established,speedtest.c,,OUT.bound,hpvroom
tcp,175.103.46.158,56176.0,74.125.200.95,443.0,last-ack,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,48132.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,41226.0,192.53.174.79,4001.0,established,speedtest.c,,OUT.bound,newoak
tcp,175.103.46.158,58600.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,33092.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,36810.0,64.233.170.188,5228.0,established,speedtest.c,,OUT.bound,hpvroom
tcp,175.103.46.158,39492.0,31.13.77.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,33300.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,40710.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,157.240.13.55,443.0,175.103.46.158,48548.0,established,,,IN.bound,https
tcp,175.103.46.158,58370.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,50182.0,101.32.248.90,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,46408.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,52412.0,18.139.106.18,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,50192.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,44480.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,60736.0,23.216.158.10,443.0,established,speedtest.c,,OUT.bound,https
tcp,142.251.175.113,443.0,175.103.46.158,57220.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,46382.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,157.240.15.60,443.0,175.103.46.158,50933.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,39940.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,46318.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,56382.0,142.251.175.188,5228.0,established,speedtest.c,,OUT.bound,hpvroom
tcp,175.103.46.158,52908.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,157.240.235.60,443.0,175.103.46.158,62287.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,52736.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,33890.0,31.13.68.1,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,35504.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,74.125.130.84,443.0,175.103.46.158,63105.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,35530.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,157.240.218.60,443.0,175.103.46.158,50590.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,43818.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,33250.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,157.240.13.54,443.0,175.103.46.158,57484.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,33780.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,44956.0,74.125.130.84,443.0,established,speedtest.c,,OUT.bound,https
tcp,43.133.45.194,799.0,172.31.254.2,37800.0,established,speedtest.c,,IN.bound,
tcp,175.103.46.158,54388.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,58764.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,42224.0,43.128.74.37,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,43698.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,56536.0,118.98.113.139,80.0,established,speedtest.c,,OUT.bound,http
tcp,175.103.46.158,50786.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,48330.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,52848.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,53976.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,50904.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,31.13.68.35,443.0,175.103.46.158,43170.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,32956.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,33190.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,44098.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,40062.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,48170.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,61989.0,130.44.212.236,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,33040.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,57490.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,41148.0,74.125.130.188,5228.0,established,speedtest.c,,OUT.bound,hpvroom
tcp,175.103.46.158,58346.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,43966.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,35.241.31.20,443.0,175.103.46.158,33320.0,established,speedtest.c,,IN.bound,https
tcp,223.83.144.210,11474.0,175.103.46.158,64447.0,established,,,IN.bound,
tcp,175.103.46.158,43524.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,41514.0,43.128.74.37,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,60232.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,47612.0,47.74.170.157,5222.0,established,speedtest.c,,OUT.bound,xmpp-client
tcp,175.103.46.158,43512.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,60900.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,52676.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,52840.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,157.240.7.54,443.0,175.103.46.158,63564.0,established,speedtest.c,,IN.bound,https
tcp,31.13.68.60,443.0,175.103.46.158,57015.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,51758.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,57354.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,41382.0,43.128.74.37,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,52996.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,35264.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,58786.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,33068.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,63775.0,51.159.103.157,443.0,established,speedtest.c,,OUT.bound,https
tcp,157.240.7.54,443.0,172.31.254.2,57631.0,established,speedtest.c,,IN.bound,https
tcp,157.240.15.61,443.0,175.103.46.158,43514.0,established,,,IN.bound,https
tcp,31.13.68.60,443.0,175.103.46.158,49735.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,54020.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,58760.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,57606.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,33472.0,31.13.77.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,47474.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,50694.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,54384.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,44344.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,62093.0,91.108.56.139,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,46396.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,53462.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,54154.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,58530.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,157.240.7.54,443.0,175.103.46.158,62277.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,40030.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,54198.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,44224.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,59474.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,35546.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,91.92.248.9,443.0,175.103.46.158,50862.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,52704.0,23.205.70.96,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,52654.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,57642.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,58802.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,45924.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,43858.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,52023.0,34.107.221.82,80.0,established,,,OUT.bound,http
tcp,175.103.46.158,63375.0,64.176.80.9,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,55536.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,157.240.235.60,443.0,175.103.46.158,54183.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,45482.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,54440.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,51245.0,23.223.114.58,80.0,established,,,OUT.bound,http
tcp,175.103.46.158,44392.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,39896.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,46442.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,34076.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,142.251.10.95,443.0,175.103.46.158,57088.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,63491.0,64.233.170.188,5228.0,established,speedtest.c,,OUT.bound,hpvroom
tcp,175.103.46.158,59470.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,33174.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,58492.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,62784.0,118.98.113.152,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,51560.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,56916.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,44228.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,54238.0,31.13.68.61,5222.0,established,speedtest.c,,OUT.bound,xmpp-client
udp,175.103.46.158,57846.0,64.233.170.139,443.0,,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,58772.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,53276.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,53038.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,50898.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,54478.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,59462.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,61883.0,36.91.234.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,41534.0,43.128.74.37,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,33262.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,39932.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,58508.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,33234.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,52696.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,44200.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,33086.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,40166.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,43810.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,35288.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,51743.0,23.54.81.91,80.0,established,,,OUT.bound,http
tcp,175.103.46.158,35516.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,52688.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,61692.0,20.212.88.117,443.0,established,speedtest.c,,OUT.bound,https
tcp,157.240.235.60,443.0,175.103.46.158,63556.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,56736.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,43656.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,59572.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,57186.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,58356.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,35398.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,43892.0,175.110.114.80,25565.0,established,,,OUT.bound,
udp,175.103.46.158,63866.0,142.251.10.95,443.0,,speedtest.c,,OUT.bound,https
udp,96.44.143.190,5144.0,175.103.46.156,5060.0,,speedtest.c,,IN.bound,
tcp,175.103.46.158,51308.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,35372.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,46322.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,47424.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,56340.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,33254.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
udp,175.103.46.158,5678.0,192.168.124.1,53.0,,speedtest.c,,local,domain
tcp,175.103.46.158,50880.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,51400.0,23.54.81.91,80.0,established,,,OUT.bound,http
tcp,175.103.46.158,51010.0,175.110.114.80,25565.0,established,,,OUT.bound,
udp,175.103.46.158,52911.0,31.13.68.60,443.0,,speedtest.c,,OUT.bound,https
tcp,34.84.242.116,5938.0,175.103.46.158,55076.0,established,speedtest.c,,IN.bound,
tcp,175.103.46.158,54377.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,55298.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,50892.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,52816.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,54376.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,54266.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
tcp,175.103.46.158,59876.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,64876.0,74.125.68.139,443.0,established,,,OUT.bound,https
tcp,175.103.46.158,52874.0,175.110.114.80,222.0,established,,,OUT.bound,rsh-spx
udp,96.44.143.190,5144.0,175.103.46.158,5060.0,,speedtest.c,,IN.bound,
tcp,31.13.68.60,443.0,175.103.46.158,54220.0,established,speedtest.c,,IN.bound,https
tcp,157.240.218.60,443.0,175.103.46.158,60331.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,60224.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,40912.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,44384.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,23.216.158.75,443.0,175.103.46.158,42256.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,50894.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,33084.0,175.110.114.80,25565.0,established,,,OUT.bound,
tcp,175.103.46.158,58100.0,157.240.218.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,59512.0,175.110.114.80,25565.0,established,,,OUT.bound,
