.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*38F9B,tcp,175.103.46.158:50230,101.32.248.90:799,101.32.248.90:799,175.103.46.158:50230,,established,,23h59m45s,speedtest.c,67,5195,0,0,66,4113,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38F9C,tcp,175.103.46.158:50782,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:50782,,established,,14h19m49s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38F9D,tcp,175.103.46.158:47342,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:47342,,established,,11h12m22s,,2,104,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38F9E,udp,167.94.138.106:33402,175.103.46.156:5061,175.103.46.156:5061,167.94.138.106:33402,,,sip-1,24m36s,speedtest.c,1,154,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38F9F,tcp,175.103.46.158:54146,175.110.114.80:222,175.110.114.80:222,175.103.46.158:54146,,established,,11h58m12s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FA0,tcp,175.103.46.158:44264,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:44264,,established,,14h20m44s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FA1,tcp,175.103.46.158:58664,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:58664,,established,,14h21m54s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FA2,tcp,175.103.46.158:42048,31.13.68.61:443,31.13.68.61:443,175.103.46.158:42048,,established,,23h59m21s,speedtest.c,428,332695,0,0,398,34517,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FA3,tcp,175.103.46.158:39804,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:39804,,established,,11h7m22s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FA4,tcp,175.103.46.158:49436,20.198.119.84:443,20.198.119.84:443,175.103.46.158:49436,,established,,23h56m,speedtest.c,63,5774,0,0,54,8581,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FA6,tcp,175.103.46.158:58532,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:58532,,established,,14h21m22s,,2,104,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FA7,tcp,175.103.46.158:34118,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:34118,,established,,14h20m46s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FA8,tcp,8.219.89.234:470,175.103.46.158:44752,175.103.46.158:44752,8.219.89.234:470,,established,,13h42m49s,speedtest.c,34,12954,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FA9,tcp,175.103.46.158:51732,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:51732,,established,,11h51m4s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FAA,tcp,175.103.46.158:56954,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:56954,,established,,11h7m41s,,2,104,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FAB,tcp,175.103.46.158:60202,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:60202,,established,,11h48m41s,,10,528,0,0,2,112,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FAC,tcp,175.103.46.158:54336,175.110.114.80:222,175.110.114.80:222,175.103.46.158:54336,,established,,12h1m9s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FAD,tcp,175.103.46.158:58396,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:58396,,established,,14h20m1s,,3,156,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FAE,tcp,175.103.46.158:51536,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:51536,,established,,11h11m16s,,2,104,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FAF,tcp,157.240.218.60:443,175.103.46.158:63063,175.103.46.158:63063,157.240.218.60:443,,established,,22h4m45s,speedtest.c,3,1656,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FB0,tcp,175.103.46.158:35472,175.110.114.80:222,175.110.114.80:222,175.103.46.158:35472,,established,,12h1m6s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FB2,tcp,31.13.68.60:443,175.103.46.158:58329,175.103.46.158:58329,31.13.68.60:443,,established,,21h17m5s,speedtest.c,2,1104,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FB3,tcp,175.103.46.158:48252,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:48252,,established,,11h52m3s,,2,104,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FB4,tcp,175.103.46.158:33044,175.110.114.80:222,175.110.114.80:222,175.103.46.158:33044,,established,,11h58m13s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FB5,tcp,54.255.247.221:13501,175.103.46.158:46142,175.103.46.158:46142,54.255.247.221:13501,,established,,9h10m1s,,8,424,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FB6,tcp,175.103.46.158:65445,31.13.68.60:443,31.13.68.60:443,175.103.46.158:65445,,established,,23h59m40s,speedtest.c,102,11219,0,0,117,14903,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FB7,tcp,35.241.31.20:443,175.103.46.158:49698,175.103.46.158:49698,35.241.31.20:443,,established,,17h21m57s,speedtest.c,1,1450,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FB9,tcp,175.103.46.158:62019,184.25.236.123:443,184.25.236.123:443,175.103.46.158:62019,,established,,23h16m46s,,1,41,0,0,1,40,0,0,0,0,False,True,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FBA,tcp,223.83.144.210:23284,175.103.46.156:59981,175.103.46.156:59981,223.83.144.210:23284,,established,,23h55m10s,,1,60,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FBB,tcp,175.103.46.158:43662,175.110.114.80:222,175.110.114.80:222,175.103.46.158:43662,,established,,11h58m24s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FBC,tcp,175.103.46.158:54538,175.110.114.80:222,175.110.114.80:222,175.103.46.158:54538,,established,,12h1m57s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FBE,tcp,175.103.46.158:45436,43.133.45.194:799,43.133.45.194:799,175.103.46.158:45436,,established,,23h59m53s,speedtest.c,364,27004,0,0,405,23816,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FBF,tcp,175.103.46.158:50920,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:50920,,established,,11h41s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FC0,tcp,175.103.46.158:35554,175.110.114.80:222,175.110.114.80:222,175.103.46.158:35554,,established,,12h1m52s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FC1,udp,175.103.46.158:50970,64.233.170.95:443,64.233.170.95:443,175.103.46.158:50970,,,,16s,speedtest.c,9,2332,0,0,8,2865,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FC2,tcp,175.103.46.158:53012,175.110.114.80:222,175.110.114.80:222,175.103.46.158:53012,,established,,12h1m9s,,10,528,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
*38FC3,tcp,175.103.46.158:33088,175.110.114.80:25565,175.110.114.80:25565,175.103.46.158:33088,,established,,14h21m45s,,11,588,0,0,1,60,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 14:17:25 WIB
