session,protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
2023-11-28_09-11-02,tcp,122.144.6.226,61200,31.13.95.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,tcp,122.144.6.226,63349,23.106.252.102,443,OUT.bound,established,,INTL.c,US,AS59253 leaseweb asia pacific pte. ltd.,,,
2023-11-28_09-11-02,icmp,122.144.6.226,,8.8.8.8,,OUT.bound,,,,US,AS15169 google llc,,,
2023-11-28_09-11-02,tcp,175.103.43.90,52932,103.136.6.162,899,IN.bound,established,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-28_09-11-02,tcp,122.144.6.226,35034,31.13.95.9,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,udp,122.144.6.226,50021,52.112.180.165,3480,OUT.bound,,,INTL.c,JP,AS8075 microsoft corporation,,,
2023-11-28_09-11-02,udp,122.144.6.226,50040,52.112.180.165,3481,OUT.bound,,,INTL.c,JP,AS8075 microsoft corporation,,,
2023-11-28_09-11-02,udp,122.144.6.226,31807,103.166.48.122,58490,OUT.bound,,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
2023-11-28_09-11-02,tcp,182.1.122.168,56321,122.144.6.226,7211,IN.bound,established,,LOKAL.c,ID,AS23693 pt. telekomunikasi selular,,,
2023-11-28_09-11-02,udp,122.144.6.226,50040,8.8.8.8,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
2023-11-28_09-11-02,udp,162.142.125.93,54386,103.136.6.162,5060,IN.bound,,,,US,AS398324 censys  inc.,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27T22:59:55.478000
2023-11-28_09-11-02,tcp,122.144.6.226,60526,204.79.197.239,443,OUT.bound,close,,LOKAL.c,US,AS8068 microsoft corporation,SOC2023,,2023-11-28T00:52:38.952000
2023-11-28_09-11-02,tcp,122.144.6.226,49902,91.108.56.165,443,OUT.bound,established,,INTL.c,AG,AS62014 telegram messenger inc,,,
2023-11-28_09-11-02,tcp,122.144.6.226,58028,74.125.130.100,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-28_09-11-02,udp,122.144.6.226,51529,157.240.208.63,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,tcp,122.144.6.226,56212,31.13.95.9,443,OUT.bound,close,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,udp,122.144.6.226,58639,8.8.4.4,443,OUT.bound,,,LOKAL.c,,,,,
2023-11-28_09-11-02,icmp,175.103.43.90,,122.144.6.226,,IN.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-28_09-11-02,tcp,122.144.6.226,59075,52.113.194.132,443,OUT.bound,close,,LOKAL.c,US,AS8068 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,,2023-11-27T07:26:03.810000
2023-11-28_09-11-02,tcp,122.144.6.226,33184,13.33.88.64,443,OUT.bound,established,,INTL.c,US,ASNone ,,,
2023-11-28_09-11-02,ipsec-esp,103.166.48.122,,122.144.6.226,,IN.bound,,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
2023-11-28_09-11-02,tcp,122.144.6.226,50332,54.192.150.48,443,OUT.bound,established,,INTL.c,US,AS16509 amazon.com inc,,,
2023-11-28_09-11-02,udp,122.144.6.226,51880,31.13.95.9,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,udp,122.144.6.226,50929,31.13.95.1,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,tcp,122.144.6.226,63531,103.166.48.126,443,OUT.bound,established,,LOKAL.c,ID,AS139460 pt maxindo mitra solusi,,,
2023-11-28_09-11-02,udp,122.144.6.226,64164,157.240.208.60,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,tcp,122.144.6.226,46642,52.215.51.250,443,OUT.bound,established,,INTL.c,IE,AS16509 amazon.com inc,,,
2023-11-28_09-11-02,udp,122.144.6.226,52807,74.125.68.95,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
2023-11-28_09-11-02,udp,122.144.6.226,32785,74.125.68.95,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
2023-11-28_09-11-02,udp,122.144.6.226,46399,157.240.208.16,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,tcp,122.144.6.226,42488,47.241.72.88,443,OUT.bound,close,,INTL.c,SG,AS45102 alibaba (us) technology co.  ltd.,,,
2023-11-28_09-11-02,tcp,122.144.6.226,60510,52.114.36.190,443,OUT.bound,established,,INTL.c,JP,AS8075 microsoft corporation,,,
2023-11-28_09-11-02,tcp,122.144.6.226,61369,92.223.85.148,443,OUT.bound,established,,INTL.c,SG,AS199524 g-core labs s.a.,,,
2023-11-28_09-11-02,tcp,122.144.6.226,61185,142.251.88.41,443,OUT.bound,established,,INTL.c,US,AS15169 google llc,,,
2023-11-28_09-11-02,udp,122.144.6.226,56940,34.120.241.214,443,OUT.bound,,,INTL.c,US,AS396982 google,,,
2023-11-28_09-11-02,tcp,122.144.6.226,60354,52.108.186.3,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,,,
2023-11-28_09-11-02,tcp,122.144.6.226,58135,31.13.95.61,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,udp,122.144.6.226,53906,103.119.230.141,443,OUT.bound,,,LOKAL.c,ID,AS64315 pt mitra visioner pratama,,,
2023-11-28_09-11-02,udp,122.144.6.226,33646,74.125.68.95,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
2023-11-28_09-11-02,udp,122.144.6.226,54405,8.8.8.8,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
2023-11-28_09-11-02,udp,122.144.6.226,59676,8.8.4.4,443,OUT.bound,,,LOKAL.c,,,,,
2023-11-28_09-11-02,udp,122.144.6.226,46664,34.149.173.23,443,OUT.bound,,,INTL.c,US,AS15169 google llc,,,
2023-11-28_09-11-02,udp,122.144.6.226,55263,23.48.173.8,443,OUT.bound,,,LOKAL.c,US,AS20940 akamai international b.v.,,,
2023-11-28_09-11-02,tcp,122.144.6.226,58012,31.13.95.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,tcp,122.144.6.226,56901,172.217.194.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-28_09-11-02,udp,122.144.6.226,60608,31.13.95.13,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,xx.fbcdn.net,,2022-04-18T00:07:16.048000
2023-11-28_09-11-02,tcp,122.144.6.226,48530,31.13.95.61,5222,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-28_09-11-02,tcp,122.144.6.226,61194,40.74.98.192,443,OUT.bound,time-wait,,INTL.c,JP,AS8075 microsoft corporation,,,
2023-11-28_09-11-02,tcp,122.144.6.226,58041,143.244.33.54,443,OUT.bound,established,,INTL.c,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000
2023-11-28_09-11-02,tcp,122.144.6.226,49514,52.108.79.30,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,,,
