name,data,.id,type,static,ttl,timestamp
freeanimesonline.com,172.67.177.52,*2CE788,A,False,3m31s,2023-11-28 09:02:40 WIB
freeanimesonline.com,104.21.59.121,*2CE789,A,False,3m31s,2023-11-28 09:02:40 WIB
,d.root-servers.net,*2CE78A,NS,False,14m56s,2023-11-28 09:02:40 WIB
,e.root-servers.net,*2CE78B,NS,False,14m56s,2023-11-28 09:02:40 WIB
,f.root-servers.net,*2CE78C,NS,False,14m56s,2023-11-28 09:02:40 WIB
,g.root-servers.net,*2CE78D,NS,False,14m56s,2023-11-28 09:02:40 WIB
,h.root-servers.net,*2CE78E,NS,False,14m56s,2023-11-28 09:02:40 WIB
,i.root-servers.net,*2CE78F,NS,False,14m56s,2023-11-28 09:02:40 WIB
,j.root-servers.net,*2CE790,NS,False,14m56s,2023-11-28 09:02:40 WIB
,k.root-servers.net,*2CE791,NS,False,14m56s,2023-11-28 09:02:40 WIB
,l.root-servers.net,*2CE792,NS,False,14m56s,2023-11-28 09:02:40 WIB
,m.root-servers.net,*2CE793,NS,False,14m56s,2023-11-28 09:02:40 WIB
,a.root-servers.net,*2CE794,NS,False,14m56s,2023-11-28 09:02:40 WIB
,b.root-servers.net,*2CE795,NS,False,14m56s,2023-11-28 09:02:40 WIB
,c.root-servers.net,*2CE796,NS,False,14m56s,2023-11-28 09:02:40 WIB
k.root-servers.net,193.0.14.129,*2CE797,A,False,14m56s,2023-11-28 09:02:40 WIB
a.root-servers.net,198.41.0.4,*2CE798,A,False,14m56s,2023-11-28 09:02:40 WIB
siteget.net,104.21.47.123,*2CE799,A,False,3m53s,2023-11-28 09:02:40 WIB
siteget.net,172.67.147.163,*2CE79A,A,False,3m53s,2023-11-28 09:02:40 WIB
btweb.trontv.com,d95b8rreovzmj.cloudfront.net,*2CE79B,CNAME,False,3m54s,2023-11-28 09:02:40 WIB
d95b8rreovzmj.cloudfront.net,52.84.251.89,*2CE7A0,A,False,52s,2023-11-28 09:02:40 WIB
d95b8rreovzmj.cloudfront.net,52.84.251.29,*2CE7A1,A,False,52s,2023-11-28 09:02:40 WIB
d95b8rreovzmj.cloudfront.net,52.84.251.70,*2CE7A2,A,False,52s,2023-11-28 09:02:40 WIB
d95b8rreovzmj.cloudfront.net,52.84.251.37,*2CE7A3,A,False,52s,2023-11-28 09:02:40 WIB
d95b8rreovzmj.cloudfront.net,ns-903.awsdns-48.net,*2CE7A4,NS,False,14m54s,2023-11-28 09:02:40 WIB
d95b8rreovzmj.cloudfront.net,ns-1177.awsdns-19.org,*2CE7A5,NS,False,14m54s,2023-11-28 09:02:40 WIB
d95b8rreovzmj.cloudfront.net,ns-1875.awsdns-42.co.uk,*2CE7A6,NS,False,14m54s,2023-11-28 09:02:40 WIB
d95b8rreovzmj.cloudfront.net,ns-348.awsdns-43.com,*2CE7A7,NS,False,14m54s,2023-11-28 09:02:40 WIB
ns-1875.awsdns-42.co.uk,205.251.199.83,*2CE7A8,A,False,14m54s,2023-11-28 09:02:40 WIB
ns-348.awsdns-43.com,205.251.193.92,*2CE7A9,A,False,14m54s,2023-11-28 09:02:40 WIB
www.gamestorrents.tv,172.67.211.180,*2CE7AA,A,False,4m24s,2023-11-28 09:02:40 WIB
www.gamestorrents.tv,104.21.93.152,*2CE7AB,A,False,4m24s,2023-11-28 09:02:40 WIB
legittorrents.info,172.67.131.44,*2CE7AC,A,False,4m7s,2023-11-28 09:02:40 WIB
legittorrents.info,104.21.3.204,*2CE7AD,A,False,4m7s,2023-11-28 09:02:40 WIB
sitenable.info,172.67.157.140,*2CE7AE,A,False,4m18s,2023-11-28 09:02:40 WIB
sitenable.info,104.21.50.63,*2CE7AF,A,False,4m18s,2023-11-28 09:02:40 WIB
ns0.1984.is,45.76.37.222,*2CE7B0,A,False,4m3s,2023-11-28 09:02:40 WIB
1984.is,miniplenty.ns.1984.is,*2CE7B1,NS,False,14m3s,2023-11-28 09:02:40 WIB
1984.is,ns0.1984.is,*2CE7B2,NS,False,14m3s,2023-11-28 09:02:40 WIB
1984.is,ns1.1984.is,*2CE7B3,NS,False,14m3s,2023-11-28 09:02:40 WIB
1984.is,ns1.1984hosting.com,*2CE7B4,NS,False,14m3s,2023-11-28 09:02:40 WIB
tracker.opentrackr.org,93.158.213.92,*2CE7B5,A,False,2s,2023-11-28 09:02:40 WIB
dns-02.bittorrent.com,208.72.192.177,*2CE7B6,A,False,14m9s,2023-11-28 09:02:40 WIB
bittorrent.com,ns3.utorrent.com,*2CE7B7,NS,False,14m9s,2023-11-28 09:02:40 WIB
bittorrent.com,ens-06.bittorrent.com,*2CE7B8,NS,False,14m9s,2023-11-28 09:02:40 WIB
bittorrent.com,dns-02.bittorrent.com,*2CE7B9,NS,False,14m9s,2023-11-28 09:02:40 WIB
bittorrent.com,ns2.utorrent.com,*2CE7BA,NS,False,14m9s,2023-11-28 09:02:40 WIB
bittorrent.com,dns-03.bittorrent.com,*2CE7BB,NS,False,14m9s,2023-11-28 09:02:40 WIB
bittorrent.com,ns1.utorrent.com,*2CE7BC,NS,False,14m9s,2023-11-28 09:02:40 WIB
ns3.utorrent.com,204.152.200.186,*2CE7BD,A,False,14m46s,2023-11-28 09:02:40 WIB
ens-06.bittorrent.com,208.72.192.166,*2CE7BE,A,False,14m46s,2023-11-28 09:02:40 WIB
ns2.utorrent.com,204.152.200.170,*2CE7BF,A,False,14m46s,2023-11-28 09:02:40 WIB
dns-03.bittorrent.com,208.72.192.178,*2CE7C0,A,False,14m9s,2023-11-28 09:02:40 WIB
ns1.utorrent.com,216.45.48.250,*2CE7C1,A,False,2m41s,2023-11-28 09:02:40 WIB
sitenable.pw,104.21.66.49,*2CE7C2,A,False,4m9s,2023-11-28 09:02:40 WIB
sitenable.pw,172.67.201.29,*2CE7C3,A,False,4m9s,2023-11-28 09:02:40 WIB
torrentfreak.com,172.67.73.7,*2CE7C4,A,False,4m16s,2023-11-28 09:02:40 WIB
torrentfreak.com,104.26.8.68,*2CE7C5,A,False,4m16s,2023-11-28 09:02:40 WIB
torrentfreak.com,104.26.9.68,*2CE7C6,A,False,4m16s,2023-11-28 09:02:40 WIB
trontv.com,18.64.18.96,*2CE7C7,A,False,2m22s,2023-11-28 09:02:40 WIB
trontv.com,18.64.18.70,*2CE7C8,A,False,2m22s,2023-11-28 09:02:40 WIB
trontv.com,18.64.18.2,*2CE7C9,A,False,2m22s,2023-11-28 09:02:40 WIB
trontv.com,18.64.18.48,*2CE7CA,A,False,2m22s,2023-11-28 09:02:40 WIB
trontv.com,ns-673.awsdns-20.net,*2CE7CB,NS,False,14m56s,2023-11-28 09:02:40 WIB
trontv.com,ns-69.awsdns-08.com,*2CE7CC,NS,False,14m56s,2023-11-28 09:02:40 WIB
trontv.com,ns-1519.awsdns-61.org,*2CE7CD,NS,False,14m56s,2023-11-28 09:02:40 WIB
trontv.com,ns-1706.awsdns-21.co.uk,*2CE7CE,NS,False,14m56s,2023-11-28 09:02:40 WIB
bittorrent-4.hs.llnwd.net,111.119.17.193,*2CE7D0,A,False,0s,2023-11-28 09:02:40 WIB
video.trontv.com,bittorrent-4.hs.llnwd.net,*2CE7D1,CNAME,False,2m26s,2023-11-28 09:02:40 WIB
www.legittorrents.info,172.67.131.44,*2CE7D2,A,False,4m26s,2023-11-28 09:02:40 WIB
www.legittorrents.info,104.21.3.204,*2CE7D3,A,False,4m26s,2023-11-28 09:02:40 WIB
247.24.78.188.dynamic.jazztel.es,188.78.24.247,*2CE7D4,A,False,14m28s,2023-11-28 09:02:40 WIB
tracker.internetwarriors.net,186.10.181.72,*2CE7D5,A,False,59s,2023-11-28 09:02:40 WIB
com-utorrent-prod-bench-bt-vpc-868333863.us-east-1.elb.amazonaws.com,35.171.94.184,*2CE7D6,A,False,47s,2023-11-28 09:02:40 WIB
com-utorrent-prod-bench-bt-vpc-868333863.us-east-1.elb.amazonaws.com,52.0.175.9,*2CE7D7,A,False,0s,2023-11-28 09:02:40 WIB
