protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
tcp,13.13.13.2,50829.0,31.13.95.60,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,56518.0,74.125.130.95,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,57913.0,163.70.153.60,443.0,established,LOKAL.c,,OUT.bound
gre,139.255.11.198,,175.103.46.94,,,,,Other
tcp,36.65.58.53,50323.0,175.103.46.94,491.0,established,LOKAL.c,,Other
udp,13.13.13.2,25409.0,46.150.65.212,53777.0,,INTL.c,,OUT.bound
tcp,180.246.88.132,53626.0,175.103.46.94,491.0,established,LOKAL.c,,Other
udp,90.204.80.46,6672.0,175.103.46.95,53.0,,in-utama.c,,IN.bound
gre,175.103.46.94,,139.255.11.198,,,LOKAL.c,,Other
udp,13.13.13.2,62322.0,74.125.200.94,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,51746.0,142.251.10.139,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,60082.0,35.244.159.8,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,95.26.95.69,24761.0,,INTL.c,,OUT.bound
udp,13.13.13.2,49201.0,74.125.24.94,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,94.159.72.30,32216.0,,INTL.c,,OUT.bound
udp,13.13.13.2,60682.0,35.244.154.8,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,58834.0,142.251.12.83,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,44227.0,74.125.24.155,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,52538.0,142.251.10.93,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,42400.0,74.125.24.155,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,39652.0,74.125.130.156,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,52912.0,216.239.38.120,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,64739.0,172.253.118.95,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50089.0,82.180.162.242,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,55573.0,8.8.8.8,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,56384.0,142.251.10.113,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,43.250.156.128,6526.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,50090.0,172.217.194.94,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,85.96.211.65,64497.0,,INTL.c,,OUT.bound
udp,13.13.13.2,51800.0,74.125.130.95,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,65218.0,64.233.170.102,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,59119.0,8.8.8.8,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,59.92.90.19,33795.0,,INTL.c,,OUT.bound
udp,13.13.13.2,63333.0,31.13.95.60,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,41193.0,8.8.8.8,53.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,41193.0,122.144.1.1,53.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,52624.0,31.13.95.60,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,62013.0,216.239.38.120,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,38410.0,64.233.170.102,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,64680.0,216.239.32.116,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,58182.0,74.125.130.99,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,61783.0,74.125.200.95,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,44451.0,74.125.68.101,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,56946.0,216.239.32.116,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,46.34.193.197,40290.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,45294.0,74.125.130.156,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,51840.0,216.239.38.120,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,84.54.78.194,52906.0,,INTL.c,,OUT.bound
udp,13.13.13.2,61331.0,172.253.118.138,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,49375.0,74.125.24.91,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50535.0,204.79.197.239,443.0,close,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,89.218.155.22,30874.0,,INTL.c,,OUT.bound
udp,13.13.13.2,65034.0,142.251.175.139,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,61339.0,163.70.153.60,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,88.246.175.218,16912.0,,INTL.c,,OUT.bound
udp,13.13.13.2,51086.0,8.8.8.8,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50536.0,104.208.16.89,443.0,close,INTL.c,,OUT.bound
udp,13.13.13.2,25409.0,134.236.31.229,30298.0,,INTL.c,,OUT.bound
udp,13.13.13.2,46015.0,186.10.181.72,1337.0,,INTL.c,,OUT.bound
udp,13.13.13.2,56438.0,45.121.219.243,443.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,49382.0,23.106.249.39,431.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,65088.0,103.107.198.66,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,49675.0,23.106.252.75,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,25409.0,178.92.244.231,20679.0,,INTL.c,,OUT.bound
udp,13.13.13.2,42989.0,8.8.8.8,53.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,179.253.59.87,38818.0,,INTL.c,,OUT.bound
udp,13.13.13.2,51765.0,74.125.200.94,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,52589.0,34.117.237.239,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,47218.0,172.253.118.95,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,2.132.30.148,34127.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,56222.0,23.108.101.65,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,57000.0,192.178.49.227,443.0,,INTL.c,,OUT.bound
udp,13.13.13.2,62994.0,8.8.8.8,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,47750.0,31.13.95.34,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,47372.0,157.240.208.60,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,63838.0,74.125.68.93,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,39344.0,64.233.170.138,80.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,89.149.84.24,7517.0,,INTL.c,,OUT.bound
udp,13.13.13.2,40103.0,157.240.7.52,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,213.230.111.175,18687.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,44400.0,34.120.245.79,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,53580.0,199.232.46.248,443.0,close,INTL.c,,OUT.bound
udp,13.13.13.2,56010.0,35.186.224.17,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,49396.0,172.253.118.97,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,39566.0,31.13.95.60,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,37.78.223.108,29644.0,,INTL.c,,OUT.bound
udp,13.13.13.2,38102.0,31.13.95.63,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,44502.0,202.152.1.202,443.0,close,LOKAL.c,,OUT.bound
