name,data
android.l.google.com,142.250.4.138
android.l.google.com,142.251.12.101
www.google.cn,172.253.118.94
node1.btccuracao.com,188.214.30.78
ecdsa.net,45.154.252.111
pull-fcdn-base3.s.bytefcdn-oversea.com,149.104.85.136
pull-fcdn-base3.s.bytefcdn-oversea.com,156.59.162.236
pull-fcdn-base3.s.bytefcdn-oversea.com,149.104.85.134
pull-fcdn-base3.s.bytefcdn-oversea.com,149.104.85.124
pull-fcdn-base3.s.bytefcdn-oversea.com,47.89.121.9
pull-fcdn-base3.s.bytefcdn-oversea.com,149.104.85.132
pull-fcdn-base3.s.bytefcdn-oversea.com,149.104.85.137
pull-fcdn-base3.s.bytefcdn-oversea.com,149.104.85.129
pull-fcdn-base3.s.bytefcdn-oversea.com,149.104.85.130
pull-flv-l16-va01.tiktokcdn.com.atomile.com,138.113.116.39
a1948.z.akamai.net,203.161.21.18
a1948.z.akamai.net,203.161.21.27
pull-base3.s.live.rocket-cdnbp.com,47.89.121.9
pull-base3.s.live.rocket-cdnbp.com,156.59.76.174
pull-base3.s.live.rocket-cdnbp.com,156.59.76.169
pull-base3.s.live.rocket-cdnbp.com,156.59.76.170
pull-flv-f1-va01.tiktokcdn.com.wsdvs.com,138.113.250.34
pull-flv-f1-va01.tiktokcdn.com.wsdvs.com,138.113.250.32
pull-flv-f1-va01.tiktokcdn.com.wsdvs.com,138.113.250.33
a767.dspw65.akamai.net,203.161.21.10
a767.dspw65.akamai.net,203.161.21.9
redir.update.msft.com.trafficmanager.net,20.109.209.108
bitcoin.aranguren.org,203.132.94.196
cp.af37coau.ru,34.174.61.199
tsfe.trafficmanager.net,40.119.46.46
cname-sin01-stsdk09.vivoglobal.com,156.59.238.0
www.googleapis.com,142.251.10.95
www.googleapis.com,142.250.4.95
www.googleapis.com,64.233.170.95
www.googleapis.com,142.251.12.95
www.googleapis.com,74.125.68.95
www.googleapis.com,172.253.118.95
www.googleapis.com,74.125.24.95
www.googleapis.com,172.217.194.95
www.googleapis.com,74.125.130.95
www.googleapis.com,74.125.200.95
www.googleapis.com,142.251.175.95
googlehosted.l.googleusercontent.com,74.125.130.132
um15.eset.com,185.94.157.11
a-0003.a-msedge.net,204.79.197.203
beacons-handoff.gcp.gvt2.com,74.125.68.94
sgp-bigdata-obus-nlb-pub-w10pqpd-ad7035ef6f5209b1.elb.ap-southeast-1.amazonaws.com,18.142.79.181
sgp-bigdata-obus-nlb-pub-w10pqpd-ad7035ef6f5209b1.elb.ap-southeast-1.amazonaws.com,18.142.102.69
sgp-bigdata-obus-nlb-pub-w10pqpd-ad7035ef6f5209b1.elb.ap-southeast-1.amazonaws.com,52.76.19.51
dns.msftncsi.com,131.107.255.255
signaler-pa.clients6.google.com,74.125.130.95
a1865.dscd.akamai.net,203.161.21.9
a1865.dscd.akamai.net,203.161.21.8
pubads46.g.doubleclick.net,64.233.170.154
pubads46.g.doubleclick.net,64.233.170.156
pubads46.g.doubleclick.net,64.233.170.157
pubads46.g.doubleclick.net,64.233.170.155
csi.gstatic.com,216.239.32.3
sni1gl.wpc.iotacdn.net,152.199.39.108
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,8.241.134.254
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,8.241.168.254
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,8.253.234.254
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,8.241.139.254
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,8.241.167.126
clients.l.google.com,74.125.68.102
clients.l.google.com,74.125.68.113
clients.l.google.com,74.125.68.101
clients.l.google.com,74.125.68.100
clients.l.google.com,74.125.68.138
clients.l.google.com,74.125.68.139
www.tm.v4.a.prd.aadg.akadns.net,20.190.144.162
www.tm.v4.a.prd.aadg.akadns.net,20.190.148.164
www.tm.v4.a.prd.aadg.akadns.net,40.126.16.167
www.tm.v4.a.prd.aadg.akadns.net,20.190.144.166
www.tm.v4.a.prd.aadg.akadns.net,20.190.148.165
www.tm.v4.a.prd.aadg.akadns.net,20.190.144.137
www.tm.v4.a.prd.aadg.akadns.net,20.190.148.167
www.tm.v4.a.prd.aadg.akadns.net,20.190.148.163
cs1404.wpc.epsiloncdn.net,152.199.43.62
storage-abm.bppp.kemdikbud.go.id,34.120.195.34
mmp.unja.ac.id,124.158.168.78
tes-abm.bppp.kemdikbud.go.id,35.186.242.185
youtubei.googleapis.com,142.251.175.95
youtubei.googleapis.com,172.253.118.95
youtubei.googleapis.com,74.125.68.95
youtubei.googleapis.com,64.233.170.95
youtubei.googleapis.com,74.125.24.95
youtubei.googleapis.com,74.125.130.95
youtubei.googleapis.com,74.125.200.95
youtubei.googleapis.com,142.251.12.95
youtubei.googleapis.com,142.251.10.95
youtubei.googleapis.com,172.217.194.95
applog.la4lbg.uae2grp.ucweb.com,157.185.189.158
connectivitycheck.gstatic.com,172.253.118.94
b-0005.b-msedge.net,13.107.6.158
accounts.google.com,74.125.200.84
onedscolprdwus16.westus.cloudapp.azure.com,20.189.173.23
youtube.com,172.217.194.190
youtube.com,172.217.194.91
youtube.com,172.217.194.93
youtube.com,172.217.194.136
scontent.xx.fbcdn.net,163.70.153.1
chat-e2ee-ig-p42.c10r.facebook.com,163.70.153.175
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,18.136.251.222
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,52.221.2.82
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,13.251.34.185
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,18.140.119.77
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,54.254.14.158
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,52.74.231.50
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,52.76.117.129
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,13.250.171.114
prod-w.nexus.live.com.akadns.net,52.111.229.11
a745.dscd.akamai.net,203.161.21.16
a745.dscd.akamai.net,203.161.21.11
onedscolprdeus12.eastus.cloudapp.azure.com,20.42.73.27
e15275.g.akamaiedge.net,23.0.188.53
e9659.dspg.akamaiedge.net,23.207.37.28
disorderstatus.ru,34.150.171.112
notifications-pa.googleapis.com,74.125.200.95
notifications-pa.googleapis.com,142.251.12.95
notifications-pa.googleapis.com,74.125.130.95
notifications-pa.googleapis.com,142.250.4.95
notifications-pa.googleapis.com,142.251.10.95
notifications-pa.googleapis.com,64.233.170.95
notifications-pa.googleapis.com,142.251.175.95
notifications-pa.googleapis.com,172.253.118.95
notifications-pa.googleapis.com,74.125.24.95
notifications-pa.googleapis.com,74.125.68.95
notifications-pa.googleapis.com,172.217.194.95
pool.ntp.org,103.17.182.30
pool.ntp.org,114.30.89.30
pool.ntp.org,202.65.114.202
pool.ntp.org,103.177.8.230
aaaa.usa-138.com,203.124.11.111
www.cloudflare.com,104.16.124.96
www.cloudflare.com,104.16.123.96
instagram.c10r.instagram.com,163.70.153.63
www.canva.com,104.17.239.159
www.canva.com,104.16.224.149
service.game-mode.net,3.115.165.72
service.game-mode.net,18.176.50.44
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,52.221.7.131
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,54.179.159.149
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,52.76.234.215
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,52.220.1.51
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,18.140.94.118
sgp-allawn-devsforce-co-rvruzmq-359587713.ap-southeast-1.elb.amazonaws.com,54.251.255.250
clients.l.google.com,142.250.4.113
clients.l.google.com,142.250.4.100
clients.l.google.com,142.250.4.138
clients.l.google.com,142.250.4.139
clients.l.google.com,142.250.4.102
clients.l.google.com,142.250.4.101
njal.la,95.215.19.10
onedscolprdwus13.westus.cloudapp.azure.com,20.189.173.14
onedscolprdwus04.westus.cloudapp.azure.com,20.189.173.5
a745.dscd.akamai.net,203.161.21.9
a745.dscd.akamai.net,203.161.21.17
mobilecrush.king.com,185.48.81.27
settings-prod-wus3-1.westus3.cloudapp.azure.com,20.106.86.13
playstoregatewayadapter-pa.googleapis.com,74.125.24.95
playstoregatewayadapter-pa.googleapis.com,172.253.118.95
playstoregatewayadapter-pa.googleapis.com,142.251.12.95
playstoregatewayadapter-pa.googleapis.com,74.125.68.95
playstoregatewayadapter-pa.googleapis.com,142.250.4.95
playstoregatewayadapter-pa.googleapis.com,172.217.194.95
playstoregatewayadapter-pa.googleapis.com,142.251.10.95
playstoregatewayadapter-pa.googleapis.com,74.125.130.95
playstoregatewayadapter-pa.googleapis.com,74.125.200.95
playstoregatewayadapter-pa.googleapis.com,64.233.170.95
playstoregatewayadapter-pa.googleapis.com,142.251.175.95
a1847.dscd.akamai.net,180.178.103.10
a1847.dscd.akamai.net,202.158.0.105
a1847.dscd.akamai.net,202.152.1.200
a1847.dscd.akamai.net,103.115.228.8
d16zsnkpeppj4x.cloudfront.net,54.192.150.48
d16zsnkpeppj4x.cloudfront.net,54.192.150.115
d16zsnkpeppj4x.cloudfront.net,54.192.150.103
d16zsnkpeppj4x.cloudfront.net,54.192.150.106
