.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*2882,tcp,192.168.1.15:46791,193.203.230.149:443,193.203.230.149:443,43.247.15.4:46791,,established,,13h18m4s,INTL.c,3,1728,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*288A,udp,192.168.1.15:49767,40.81.120.44:3544,40.81.120.44:3544,43.247.15.4:49767,,,,2m50s,INTL.c,54,4806,0,0,52,7124,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*288D,tcp,192.168.1.15:54380,17.57.145.136:5223,17.57.145.136:5223,43.247.15.4:54380,,established,,23h50m20s,INTL.c,3600,1962316,0,0,2537,235059,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*288E,tcp,192.168.1.15:46100,193.203.230.149:443,193.203.230.149:443,43.247.15.4:46100,,established,,13h17m56s,INTL.c,3,1728,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*2890,tcp,192.168.1.15:45573,193.203.230.149:443,193.203.230.149:443,43.247.15.4:45573,,established,,13h17m24s,INTL.c,3,1728,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*2896,icmp,175.103.43.90,43.247.15.4,43.247.15.4,175.103.43.90,,,,9s,,389,35788,0,0,389,35788,0,0,1472,1472,False,True,False,True,False,False,False,False,0,8,11,2023-11-21 08:58:45 WIB
*2897,tcp,192.168.1.15:53488,41.139.210.10:443,41.139.210.10:443,43.247.15.4:53488,,established,,14h22m48s,INTL.c,1,1500,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*2898,tcp,192.168.1.15:47334,193.203.230.149:443,193.203.230.149:443,43.247.15.4:47334,,established,,13h18m38s,INTL.c,3,1728,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*289B,tcp,192.168.1.15:35631,205.220.231.24:443,205.220.231.24:443,43.247.15.4:35631,,established,,17h46m51s,INTL.c,2,2880,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*289D,tcp,192.168.1.15:47754,35.186.203.63:443,35.186.203.63:443,43.247.15.4:47754,,established,,23h52m54s,LOKAL.c,6,977,0,0,4,982,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28A1,tcp,192.168.1.15:46053,193.203.230.149:443,193.203.230.149:443,43.247.15.4:46053,,established,,13h17m55s,INTL.c,3,1728,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28A7,tcp,192.168.1.15:60706,205.220.231.24:443,205.220.231.24:443,43.247.15.4:60706,,established,,17h44m32s,INTL.c,3,4320,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28AB,tcp,192.168.1.15:47966,193.203.230.149:443,193.203.230.149:443,43.247.15.4:47966,,established,,13h18m56s,INTL.c,3,1728,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28AC,tcp,192.168.1.15:60886,205.220.231.24:443,205.220.231.24:443,43.247.15.4:60886,,established,,17h44m10s,INTL.c,2,2880,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28AE,tcp,192.168.1.15:36427,47.241.191.117:31006,47.241.191.117:31006,43.247.15.4:36427,,established,,23h59m45s,INTL.c,4362,830093,0,0,4350,232168,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28B1,tcp,192.168.1.15:60343,205.220.231.24:443,205.220.231.24:443,43.247.15.4:60343,,established,,17h42m51s,INTL.c,2,2880,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28B3,tcp,175.103.43.90:50164,43.247.15.4:8081,192.168.1.15:7788,175.103.43.90:50164,,established,,23h59m59s,LOKAL.c,4332,313219,0,0,7455,9778699,0,0,4160,176096,False,True,True,True,False,False,False,True,,,,2023-11-21 08:58:45 WIB
*28B6,tcp,192.168.1.15:46817,193.203.230.149:443,193.203.230.149:443,43.247.15.4:46817,,established,,13h18m18s,INTL.c,3,1728,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28B8,tcp,192.168.1.15:60103,205.220.231.24:443,205.220.231.24:443,43.247.15.4:60103,,established,,17h42m35s,INTL.c,2,2880,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28B9,tcp,192.168.1.15:46757,193.203.230.149:443,193.203.230.149:443,43.247.15.4:46757,,established,,13h18m18s,INTL.c,3,1728,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28BA,tcp,192.168.1.15:41438,87.251.74.5:443,87.251.74.5:443,43.247.15.4:41438,,established,,17h53m16s,INTL.c,2,2838,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28C0,udp,192.168.1.15:18924,34.126.80.150:3478,34.126.80.150:3478,43.247.15.4:18924,,,,2m50s,LOKAL.c,41102,3123752,0,0,39672,3332448,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28C1,tcp,192.168.1.15:40249,172.98.59.142:443,172.98.59.142:443,43.247.15.4:40249,,established,,16h54m21s,INTL.c,2,1564,0,0,1,1500,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28C3,tcp,192.168.1.15:46724,193.203.230.149:443,193.203.230.149:443,43.247.15.4:46724,,established,,13h18m19s,INTL.c,3,1728,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28C8,tcp,192.168.1.15:50760,34.101.50.130:5938,34.101.50.130:5938,43.247.15.4:50760,,established,,23h59m19s,LOKAL.c,212,66840,0,0,238,83444,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28CA,tcp,192.168.1.15:46060,34.149.173.23:443,34.149.173.23:443,43.247.15.4:46060,,established,,23h52m59s,INTL.c,11,1161,0,0,8,5851,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
*28CC,tcp,192.168.1.15:60449,205.220.231.24:443,205.220.231.24:443,43.247.15.4:60449,,established,,17h43m39s,INTL.c,2,2880,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 08:58:45 WIB
