protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
tcp,192.168.1.15,46791.0,193.203.230.149,443.0,established,INTL.c,,OUT.bound
udp,192.168.1.15,49767.0,40.81.120.44,3544.0,,INTL.c,,OUT.bound
tcp,192.168.1.15,54380.0,17.57.145.136,5223.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,46100.0,193.203.230.149,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,45573.0,193.203.230.149,443.0,established,INTL.c,,OUT.bound
icmp,175.103.43.90,,43.247.15.4,,,,,IN.bound
tcp,192.168.1.15,53488.0,41.139.210.10,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,47334.0,193.203.230.149,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,35631.0,205.220.231.24,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,47754.0,35.186.203.63,443.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.15,46053.0,193.203.230.149,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,60706.0,205.220.231.24,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,47966.0,193.203.230.149,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,60886.0,205.220.231.24,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,36427.0,47.241.191.117,31006.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,60343.0,205.220.231.24,443.0,established,INTL.c,,OUT.bound
tcp,175.103.43.90,50164.0,43.247.15.4,8081.0,established,LOKAL.c,,IN.bound
tcp,192.168.1.15,46817.0,193.203.230.149,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,60103.0,205.220.231.24,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,46757.0,193.203.230.149,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,41438.0,87.251.74.5,443.0,established,INTL.c,,OUT.bound
udp,192.168.1.15,18924.0,34.126.80.150,3478.0,,LOKAL.c,,OUT.bound
tcp,192.168.1.15,40249.0,172.98.59.142,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,46724.0,193.203.230.149,443.0,established,INTL.c,,OUT.bound
