protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
icmp,175.103.43.90,,175.103.46.158,,,speedtest.c,,IN.bound
tcp,54.255.247.221,13501.0,175.103.46.158,50302.0,established,,,IN.bound
tcp,175.103.46.158,50065.0,74.125.24.188,5228.0,established,,,OUT.bound
tcp,18.163.242.58,23002.0,175.103.46.158,44584.0,established,,,IN.bound
tcp,175.103.46.158,43014.0,31.13.77.61,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,58824.0,64.233.170.95,443.0,,speedtest.c,,OUT.bound
udp,175.103.46.158,65052.0,122.144.2.205,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,60319.0,103.66.70.62,80.0,time-wait,speedtest.c,,OUT.bound
tcp,175.103.46.158,58514.0,74.125.68.95,443.0,established,,,OUT.bound
tcp,175.103.46.158,60320.0,103.66.70.62,80.0,close,speedtest.c,,OUT.bound
tcp,175.103.46.158,61033.0,103.66.70.62,80.0,established,speedtest.c,,OUT.bound
tcp,47.241.125.77,7002.0,175.103.46.158,45972.0,established,speedtest.c,,IN.bound
tcp,175.103.43.90,58705.0,146.196.111.218,899.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,49334.0,36.86.63.182,443.0,syn-sent,,,OUT.bound
udp,175.103.46.158,5678.0,192.168.124.1,53.0,,speedtest.c,,local
tcp,175.103.46.158,61036.0,23.216.158.16,80.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,61037.0,23.216.158.25,80.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,5678.0,192.168.1.1,53.0,,speedtest.c,,local
udp,175.103.46.158,5678.0,192.168.122.1,53.0,,speedtest.c,,local
tcp,175.103.46.158,57924.0,184.25.236.147,443.0,syn-sent,,,OUT.bound
tcp,175.103.46.158,48676.0,13.107.42.14,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,44776.0,43.128.74.37,799.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,5678.0,192.168.121.1,53.0,,speedtest.c,,local
tcp,175.103.46.158,44654.0,101.32.248.90,800.0,established,speedtest.c,,OUT.bound
tcp,43.128.74.37,799.0,175.103.46.158,44678.0,established,,,IN.bound
tcp,54.255.247.221,13501.0,175.103.46.158,44712.0,established,,,IN.bound
tcp,43.134.53.107,799.0,175.103.46.158,46388.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,49835.0,103.107.198.18,443.0,established,,,OUT.bound
tcp,175.103.46.158,64335.0,34.208.203.4,8883.0,established,speedtest.c,,OUT.bound
tcp,172.104.174.27,1194.0,175.103.46.158,50614.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,44290.0,43.134.120.219,800.0,established,speedtest.c,,OUT.bound
tcp,43.133.45.194,799.0,175.103.46.158,50928.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,55325.0,52.184.217.37,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,33130.0,43.128.74.37,800.0,established,speedtest.c,,OUT.bound
tcp,13.228.104.163,8084.0,175.103.46.158,44290.0,established,speedtest.c,,IN.bound
udp,172.217.194.95,443.0,175.103.46.158,60849.0,,speedtest.c,,IN.bound
tcp,175.103.46.158,46294.0,43.134.53.107,800.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,48316.0,43.133.45.194,800.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,58406.0,74.125.200.102,443.0,established,speedtest.c,,OUT.bound
tcp,43.128.74.37,799.0,175.103.46.158,44096.0,established,speedtest.c,,IN.bound
tcp,43.134.120.219,799.0,175.103.46.158,54712.0,established,speedtest.c,,IN.bound
tcp,103.107.198.22,80.0,175.103.46.158,50125.0,established,,,IN.bound
tcp,54.255.247.221,13501.0,175.103.46.158,33502.0,established,,,IN.bound
tcp,175.103.46.158,57248.0,142.251.12.132,443.0,established,speedtest.c,,OUT.bound
tcp,43.128.118.190,799.0,175.103.46.158,38340.0,established,,,IN.bound
tcp,43.134.120.219,799.0,175.103.46.158,56376.0,established,,,IN.bound
tcp,43.128.74.37,799.0,175.103.46.158,44788.0,established,speedtest.c,,IN.bound
tcp,43.134.53.107,799.0,175.103.46.158,45226.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,40162.0,43.133.45.194,800.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57223.0,36.86.63.182,80.0,time-wait,speedtest.c,,OUT.bound
tcp,20.212.31.164,443.0,175.103.46.158,52455.0,established,speedtest.c,,IN.bound
tcp,54.255.247.221,13501.0,175.103.46.158,36164.0,established,,,IN.bound
tcp,143.244.33.68,6568.0,175.103.46.158,64278.0,established,,,IN.bound
tcp,175.103.46.158,44530.0,43.128.118.190,800.0,established,speedtest.c,,OUT.bound
tcp,101.32.248.90,799.0,175.103.46.158,46010.0,established,,,IN.bound
tcp,175.103.46.158,58527.0,74.125.68.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,64320.0,34.84.242.117,5938.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,54232.0,157.240.217.60,443.0,established,speedtest.c,,OUT.bound
tcp,103.107.199.6,80.0,175.103.46.158,61865.0,established,,,IN.bound
tcp,157.240.199.61,443.0,175.103.46.158,56510.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,61038.0,118.98.77.147,80.0,syn-sent,,,OUT.bound
tcp,175.103.46.158,60017.0,92.223.85.121,443.0,established,,,OUT.bound
tcp,175.103.46.158,57250.0,142.251.12.132,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49679.0,23.106.252.102,443.0,established,,,OUT.bound
tcp,31.13.68.61,5222.0,175.103.46.158,54254.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,57256.0,142.251.12.132,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,58157.0,209.58.183.231,6568.0,established,,,OUT.bound
tcp,43.134.120.219,799.0,175.103.46.158,54956.0,established,speedtest.c,,IN.bound
udp,175.103.46.158,54863.0,216.239.38.120,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,52396.0,143.244.33.70,80.0,established,,,OUT.bound
tcp,175.103.46.158,33560.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,157.240.13.54,443.0,175.103.46.158,64499.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,59766.0,157.240.7.53,443.0,established,speedtest.c,,OUT.bound
tcp,43.133.45.194,799.0,175.103.46.158,38858.0,established,,,IN.bound
tcp,43.134.120.219,799.0,175.103.46.158,56396.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,57254.0,142.251.12.132,443.0,established,speedtest.c,,OUT.bound
tcp,43.134.120.219,799.0,175.103.46.158,56422.0,established,speedtest.c,,IN.bound
tcp,43.198.50.186,23002.0,175.103.46.158,40184.0,established,speedtest.c,,IN.bound
udp,175.103.46.158,52536.0,142.251.175.95,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,49408.0,20.198.119.143,443.0,established,,,OUT.bound
tcp,175.103.46.158,52153.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,53592.0,157.240.208.63,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,55099.0,74.125.200.94,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,57845.0,74.125.200.94,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,64488.0,91.108.56.158,443.0,established,speedtest.c,,OUT.bound
tcp,3.33.193.183,443.0,175.103.46.158,58429.0,established,speedtest.c,,IN.bound
tcp,103.66.70.62,80.0,175.103.46.158,61023.0,established,speedtest.c,,IN.bound
tcp,43.133.45.194,799.0,175.103.46.158,51014.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,47494.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,52419.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,59124.0,31.13.68.61,5222.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,58348.0,122.144.2.205,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,47086.0,101.32.248.90,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,39474.0,142.251.175.132,443.0,established,speedtest.c,,OUT.bound
tcp,43.128.118.190,799.0,175.103.46.158,37556.0,established,speedtest.c,,IN.bound
tcp,64.233.170.188,5228.0,175.103.46.158,60622.0,established,speedtest.c,,IN.bound
tcp,143.198.82.32,9000.0,175.103.46.158,40682.0,established,,,IN.bound
