.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*1C0E6,icmp,175.103.43.90,175.103.46.158,175.103.46.158,175.103.43.90,,,,9s,speedtest.c,60,5520,0,0,30,2760,0,0,1472,736,False,True,False,True,False,False,False,False,0,8,3,2023-11-29 10:32:50 WIB
*1C966,tcp,54.255.247.221:13501,175.103.46.158:50302,175.103.46.158:50302,54.255.247.221:13501,,established,,23h59m56s,,6,318,0,0,6,312,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1CB1A,tcp,175.103.46.158:50065,74.125.24.188:5228,74.125.24.188:5228,175.103.46.158:50065,,established,,23h59m34s,,1,41,0,0,1,52,0,0,0,0,False,True,False,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1CB6A,tcp,18.163.242.58:23002,175.103.46.158:44584,175.103.46.158:44584,18.163.242.58:23002,,established,,1d5m,,1,52,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1CB81,tcp,175.103.46.158:43014,31.13.77.61:443,31.13.77.61:443,175.103.46.158:43014,,established,,23h59m35s,speedtest.c,2,136,0,0,2,145,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1CDB0,udp,175.103.46.158:58824,64.233.170.95:443,64.233.170.95:443,175.103.46.158:58824,,,,2m59s,speedtest.c,21,1490,0,0,18,1069,0,0,456,848,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D062,udp,175.103.46.158:65052,122.144.2.205:443,122.144.2.205:443,175.103.46.158:65052,,,,2m54s,speedtest.c,3,3834,0,0,3,3834,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D0E7,tcp,175.103.46.158:60319,103.66.70.62:80,103.66.70.62:80,175.103.46.158:60319,,time-wait,,2s,speedtest.c,100,5272,0,0,115,163998,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D185,tcp,175.103.46.158:58514,74.125.68.95:443,74.125.68.95:443,175.103.46.158:58514,,established,,23h59m40s,,1,41,0,0,1,52,0,0,0,0,False,True,False,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D1ED,tcp,175.103.46.158:60320,103.66.70.62:80,103.66.70.62:80,175.103.46.158:60320,,close,,2s,speedtest.c,86,4528,0,0,103,149350,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D255,tcp,175.103.46.158:61033,103.66.70.62:80,103.66.70.62:80,175.103.46.158:61033,,established,,23h59m58s,speedtest.c,136,7096,0,0,155,224750,0,0,3744,92800,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D287,tcp,47.241.125.77:7002,175.103.46.158:45972,175.103.46.158:45972,47.241.125.77:7002,,established,,23h59m56s,speedtest.c,4,252,0,0,6,356,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D288,tcp,175.103.43.90:58705,146.196.111.218:899,146.196.111.218:899,175.103.43.90:58705,,established,,4m59s,speedtest.c,266,21740,0,0,434,526640,0,0,4384,16336,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D28B,tcp,175.103.46.158:49334,36.86.63.182:443,36.86.63.182:443,175.103.46.158:49334,,syn-sent,,1s,,5,260,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D28C,udp,175.103.46.158:5678,192.168.124.1:53,192.168.124.1:53,175.103.46.158:5678,,,,9s,speedtest.c,30,1920,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D28D,tcp,175.103.46.158:61036,23.216.158.16:80,23.216.158.16:80,175.103.46.158:61036,,established,,23h59m32s,speedtest.c,8,774,0,0,10,10749,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D28F,tcp,175.103.46.158:61037,23.216.158.25:80,23.216.158.25:80,175.103.46.158:61037,,established,,23h59m59s,speedtest.c,182,9938,0,0,206,295912,0,0,3328,92800,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D293,udp,175.103.46.158:5678,192.168.1.1:53,192.168.1.1:53,175.103.46.158:5678,,,,9s,speedtest.c,30,1920,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D294,udp,175.103.46.158:5678,192.168.122.1:53,192.168.122.1:53,175.103.46.158:5678,,,,9s,speedtest.c,30,1920,0,0,0,0,0,0,512,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D29A,tcp,175.103.46.158:57924,184.25.236.147:443,184.25.236.147:443,175.103.46.158:57924,,syn-sent,,0s,,5,260,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D29C,tcp,175.103.46.158:48676,13.107.42.14:443,13.107.42.14:443,175.103.46.158:48676,,established,,23h59m41s,speedtest.c,53,14630,0,0,53,28160,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
*1D29D,tcp,175.103.46.158:44776,43.128.74.37:799,43.128.74.37:799,175.103.46.158:44776,,established,,23h59m46s,speedtest.c,2,145,0,0,2,104,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:32:50 WIB
