protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark
udp,122.144.6.226,42936,157.240.15.63,443,,LOKAL.c
tcp,122.144.6.226,38926,64.233.170.100,443,established,LOKAL.c
udp,122.144.6.226,60220,8.8.8.8,443,,LOKAL.c
tcp,122.144.6.226,49673,23.53.15.8,443,established,LOKAL.c
tcp,122.144.6.226,38594,142.251.10.95,443,established,LOKAL.c
tcp,122.144.6.226,61049,180.131.130.6,21114,syn-sent,LOKAL.c
tcp,122.144.6.226,46090,151.101.3.9,443,established,INTL.c
tcp,122.144.6.226,43928,31.13.95.1,443,established,LOKAL.c
udp,10.172.230.106,5678,255.255.255.255,5678,,
tcp,122.144.6.226,60325,20.198.119.84,443,established,INTL.c
tcp,122.144.6.226,48494,192.229.232.89,443,established,INTL.c
udp,122.144.6.226,59248,8.8.8.8,443,,LOKAL.c
tcp,122.144.6.226,55977,103.107.199.6,443,established,INTL.c
tcp,122.144.6.226,43324,162.247.243.32,443,established,INTL.c
tcp,122.144.6.226,55060,54.192.150.106,443,time-wait,INTL.c
tcp,122.144.6.226,52770,152.195.38.76,80,established,INTL.c
tcp,122.144.6.226,58977,52.111.240.15,443,established,INTL.c
udp,122.144.6.226,63759,8.8.4.4,443,,LOKAL.c
udp,122.144.6.226,55276,74.125.130.95,443,,LOKAL.c
tcp,122.144.6.226,61299,104.22.24.154,443,established,LOKAL.c
udp,122.144.6.226,49537,8.8.8.8,443,,LOKAL.c
udp,122.144.6.226,59882,74.125.24.93,443,,LOKAL.c
tcp,192.168.98.115,54148,142.251.175.94,443,established,
tcp,122.144.6.226,37920,157.240.208.60,443,established,LOKAL.c
tcp,202.148.26.3,2,36.68.216.67,46600,established,
tcp,122.144.6.226,43648,91.108.56.123,443,established,INTL.c
udp,122.144.6.226,57846,8.8.8.8,443,,LOKAL.c
tcp,122.144.6.226,60669,20.198.119.143,443,established,INTL.c
tcp,122.144.6.226,47620,162.247.243.32,443,established,INTL.c
tcp,122.144.6.226,60884,20.198.118.190,443,established,INTL.c
udp,8.8.4.4,53,192.168.97.140,59094,,
tcp,122.144.6.226,54083,20.189.173.5,443,established,INTL.c
tcp,122.144.6.226,47362,47.241.179.111,443,established,INTL.c
tcp,122.144.6.226,48188,31.13.95.9,443,established,LOKAL.c
tcp,122.144.6.226,49947,52.98.84.82,443,established,INTL.c
tcp,122.144.6.226,49630,142.251.175.94,80,established,LOKAL.c
udp,122.144.6.226,53970,45.121.217.35,3478,,INTL.c
tcp,122.144.6.226,40194,142.251.175.188,5228,established,LOKAL.c
tcp,122.144.6.226,65400,103.166.48.126,443,established,LOKAL.c
tcp,122.144.6.226,48080,31.13.95.34,443,established,LOKAL.c
tcp,202.148.26.4,22,218.92.0.16,18042,established,
tcp,122.144.6.226,41298,74.125.24.95,443,established,LOKAL.c
udp,122.144.6.226,55003,34.120.241.214,443,,INTL.c
tcp,122.144.6.226,61300,104.22.25.154,443,established,LOKAL.c
udp,10.172.230.163,5678,255.255.255.255,5678,,
udp,122.144.6.226,44964,31.13.95.1,443,,LOKAL.c
tcp,122.144.6.226,40572,162.247.241.2,443,established,LOKAL.c
tcp,122.144.6.226,61355,13.33.33.96,443,established,INTL.c
udp,122.144.6.226,49143,157.240.15.63,443,,LOKAL.c
tcp,122.144.6.226,52074,104.21.84.86,443,established,INTL.c
tcp,122.144.6.226,54316,74.125.200.95,443,established,LOKAL.c
tcp,202.148.26.3,23,122.96.31.139,64464,established,
tcp,122.144.6.226,55736,17.57.145.55,5223,established,INTL.c
udp,122.144.6.226,47361,31.13.95.63,443,,LOKAL.c
tcp,122.144.6.226,44862,151.101.1.35,443,established,INTL.c
tcp,122.144.6.226,54264,52.114.44.81,443,established,INTL.c
tcp,122.144.6.226,58713,44.237.54.221,8883,established,INTL.c
tcp,122.144.6.226,37348,143.92.85.2,443,close,INTL.c
udp,122.144.6.226,50097,74.125.68.94,443,,LOKAL.c
udp,122.144.6.226,51153,64.233.170.106,443,,LOKAL.c
udp,147.182.198.246,5353,122.144.6.225,5060,,
udp,122.144.6.226,56386,8.8.8.8,443,,LOKAL.c
udp,122.144.6.226,58024,47.74.211.223,6000,,INTL.c
udp,122.144.6.226,40567,8.8.4.4,53,,LOKAL.c
tcp,122.144.6.226,58342,142.251.175.113,80,established,LOKAL.c
tcp,122.144.6.226,53468,103.166.48.126,443,established,LOKAL.c
tcp,122.144.6.226,46274,74.125.68.94,443,established,LOKAL.c
tcp,122.144.6.226,52865,142.251.12.188,5228,established,LOKAL.c
tcp,122.144.6.226,48626,142.251.175.101,443,time-wait,LOKAL.c
tcp,122.144.6.226,39618,162.247.243.22,443,established,INTL.c
tcp,122.144.6.226,60348,20.198.119.143,443,established,INTL.c
udp,122.144.6.226,65183,8.8.4.4,443,,LOKAL.c
udp,10.172.230.11,55538,255.255.255.255,10002,,
tcp,202.148.26.3,2,36.68.216.67,11990,established,
tcp,122.144.6.226,61440,172.217.194.94,443,established,LOKAL.c
udp,122.144.6.226,53970,163.70.141.62,3478,,LOKAL.c
tcp,122.144.6.226,42124,31.13.95.61,443,established,LOKAL.c
tcp,122.144.6.226,50316,143.92.82.8,443,established,INTL.c
udp,167.248.133.171,27481,122.144.6.231,5061,,
udp,122.144.6.226,42815,142.250.4.95,443,,LOKAL.c
udp,122.144.6.226,46687,8.8.8.8,443,,LOKAL.c
tcp,122.144.6.226,49618,13.107.136.10,443,established,INTL.c
tcp,122.144.6.226,37684,142.251.175.139,80,established,LOKAL.c
tcp,202.148.26.3,23,122.96.31.139,28601,established,
tcp,202.148.26.5,1433,103.135.1.127,53962,close-wait,
udp,122.144.6.226,64460,34.36.31.173,443,,INTL.c
tcp,122.144.6.226,49912,23.106.252.92,443,established,INTL.c
udp,122.144.6.226,57249,47.241.61.177,6000,,INTL.c
udp,122.144.6.226,61225,8.8.8.8,443,,LOKAL.c
udp,122.144.6.226,61523,172.253.118.94,443,,LOKAL.c
tcp,122.144.6.226,53478,103.166.48.126,443,established,LOKAL.c
tcp,122.144.6.226,53372,52.98.90.178,443,established,INTL.c
tcp,122.144.6.226,57548,157.240.235.34,443,established,LOKAL.c
tcp,122.144.6.226,57974,74.125.130.95,443,established,LOKAL.c
udp,172.16.144.66,46018,255.255.255.255,10002,,
udp,122.144.6.226,42018,31.13.95.63,443,,LOKAL.c
tcp,202.148.26.3,2,36.68.216.67,14886,established,
udp,122.144.6.226,52324,180.131.130.6,21116,,LOKAL.c
udp,122.144.6.226,58152,8.8.8.8,443,,LOKAL.c
udp,103.166.48.122,4500,122.144.6.226,4500,,LOKAL.c
udp,122.144.6.226,57031,172.253.118.147,443,,LOKAL.c
tcp,122.144.6.226,45286,157.240.208.16,443,established,LOKAL.c
tcp,202.148.26.4,3306,103.131.104.64,52953,established,
tcp,122.144.6.226,59824,64.233.170.95,443,established,LOKAL.c
tcp,122.144.6.226,46864,74.125.68.188,5228,established,LOKAL.c
udp,10.172.230.2,57965,255.255.255.255,10002,,
tcp,122.144.6.226,48658,202.152.1.201,443,established,LOKAL.c
tcp,122.144.6.226,44342,52.84.251.3,443,established,INTL.c
tcp,118.99.86.26,51301,122.144.6.226,56001,established,
tcp,192.168.97.209,49638,52.220.244.59,443,established,
udp,122.144.6.226,50040,52.112.180.165,3481,,INTL.c
udp,122.144.6.226,63492,8.8.8.8,443,,LOKAL.c
udp,172.16.144.35,44555,255.255.255.255,10002,,
udp,103.237.140.213,5678,255.255.255.255,5678,,
udp,122.144.6.226,51713,157.240.208.63,443,,LOKAL.c
tcp,175.103.43.90,55820,103.136.6.162,8278,established,
udp,122.144.6.226,19785,47.241.58.2,6000,,INTL.c
udp,8.8.8.8,53,192.168.97.140,58911,,
udp,10.172.230.210,39251,255.255.255.255,10002,,
udp,10.172.230.234,5678,255.255.255.255,5678,,
udp,10.172.230.34,5678,255.255.255.255,5678,,
udp,103.136.6.162,42384,122.144.2.2,53,,
udp,103.136.6.162,50193,122.144.1.1,53,,
udp,122.144.6.226,51464,8.8.4.4,53,,LOKAL.c
udp,103.136.6.162,42805,122.144.2.2,53,,
udp,10.172.230.235,5678,255.255.255.255,5678,,
udp,10.172.230.35,5678,255.255.255.255,5678,,
tcp,202.148.26.5,1433,36.76.192.160,50708,close-wait,
udp,10.172.230.107,5678,255.255.255.255,5678,,
udp,8.8.4.4,53,192.168.97.140,58911,,
tcp,122.144.6.226,59594,180.131.130.6,21114,syn-sent,LOKAL.c
udp,103.136.6.162,47859,122.144.2.2,53,,
udp,103.136.6.162,48388,122.144.2.2,53,,
udp,103.136.6.162,60072,122.144.1.1,53,,
udp,10.172.230.146,5678,255.255.255.255,5678,,
udp,8.8.8.8,53,192.168.96.9,56041,,
tcp,202.148.26.3,22,218.92.0.113,49484,established,
tcp,122.144.6.226,40648,44.236.176.147,443,time-wait,INTL.c
tcp,122.144.6.226,53295,162.247.243.22,443,close,INTL.c
udp,122.144.6.226,49875,172.217.194.106,443,,LOKAL.c
tcp,202.148.26.5,1433,115.96.27.46,58549,close-wait,
udp,122.144.6.226,55613,8.8.4.4,53,,LOKAL.c
tcp,122.144.6.226,60728,17.253.118.202,443,established,INTL.c
udp,122.144.6.226,40389,8.8.4.4,53,,LOKAL.c
udp,122.144.6.226,48966,8.8.4.4,53,,LOKAL.c
udp,122.144.6.226,41589,8.8.4.4,53,,LOKAL.c
udp,36.68.216.67,12051,103.136.6.162,4717,,
tcp,202.148.26.5,1433,36.76.192.160,51860,close-wait,
tcp,202.148.26.5,1433,103.135.1.127,17069,close-wait,
tcp,202.148.26.5,1433,103.135.1.127,42109,close-wait,
udp,122.144.6.226,40865,8.8.4.4,53,,LOKAL.c
tcp,202.148.26.5,1433,110.137.72.29,17784,time-wait,
udp,122.144.6.226,57068,8.8.4.4,53,,LOKAL.c
tcp,122.144.6.226,60729,17.253.61.199,443,established,INTL.c
udp,122.144.6.226,33966,8.8.4.4,53,,LOKAL.c
tcp,122.144.6.226,58915,162.247.243.30,443,established,INTL.c
tcp,122.144.6.226,60732,17.248.224.5,443,time-wait,INTL.c
tcp,182.1.122.168,57260,122.144.6.226,7212,established,LOKAL.c
tcp,122.144.6.226,62798,180.131.130.6,21114,syn-sent,LOKAL.c
udp,103.136.6.162,55596,122.144.2.2,53,,
udp,103.136.6.162,38668,122.144.2.2,53,,
udp,103.136.6.162,55322,122.144.2.2,53,,
udp,143.92.85.55,443,103.136.6.162,60877,,
tcp,202.148.26.5,1433,103.135.1.127,44938,close-wait,
tcp,122.144.6.226,60733,17.253.61.205,443,established,INTL.c
udp,10.172.230.139,50809,255.255.255.255,10002,,
udp,172.16.144.27,5678,255.255.255.255,5678,,
tcp,202.148.26.5,1433,36.76.192.160,52177,close-wait,
udp,172.16.144.116,5678,255.255.255.255,5678,,
tcp,122.144.6.226,47800,162.247.241.2,443,established,LOKAL.c
tcp,202.148.26.5,1433,110.137.72.29,30139,close-wait,
udp,172.16.144.11,46554,255.255.255.255,10002,,
udp,122.144.6.226,47079,31.13.95.63,443,,LOKAL.c
tcp,122.144.6.226,52772,180.131.130.6,21114,syn-sent,LOKAL.c
udp,103.136.6.162,55943,122.144.2.2,53,,
tcp,202.148.26.5,1433,103.135.1.127,54351,close-wait,
udp,172.16.144.51,54974,255.255.255.255,10002,,
tcp,122.144.6.226,49725,180.131.130.6,21114,syn-sent,LOKAL.c
tcp,122.144.6.226,50590,180.131.130.6,21114,syn-sent,LOKAL.c
tcp,122.144.6.226,45920,31.13.95.9,443,established,LOKAL.c
tcp,122.144.6.226,63349,23.106.252.102,443,established,INTL.c
udp,103.136.6.162,39882,122.144.2.2,53,,
udp,103.119.230.141,443,103.136.6.162,53906,,
udp,122.144.6.226,61129,52.123.173.11,3478,,INTL.c
tcp,122.144.6.226,53095,31.13.95.61,5222,established,LOKAL.c
tcp,122.144.6.226,37298,156.59.238.5,443,established,INTL.c
udp,122.144.6.226,39764,159.148.147.229,30000,,INTL.c
udp,10.172.230.115,52793,255.255.255.255,10002,,
udp,103.136.6.162,38836,122.144.2.2,53,,
udp,103.136.6.162,51832,122.144.2.2,53,,
udp,52.112.176.179,3479,103.136.6.162,50007,,
udp,172.16.144.67,34030,255.255.255.255,10002,,
tcp,202.148.26.5,1433,103.135.1.127,52769,close-wait,
tcp,202.148.26.5,1433,115.96.27.46,59207,established,
udp,103.136.6.162,60273,122.144.2.2,53,,
tcp,202.148.26.5,1433,110.137.72.29,5452,close-wait,
udp,103.136.6.162,54803,122.144.2.2,53,,
udp,103.136.6.162,42052,122.144.2.2,53,,
tcp,192.168.97.232,37922,156.59.238.5,443,last-ack,
udp,103.136.6.162,37042,122.144.2.2,53,,
tcp,202.148.26.5,1433,103.135.1.127,25399,close-wait,
udp,103.237.140.218,5678,255.255.255.255,5678,,
udp,8.8.4.4,53,192.168.97.140,50637,,
tcp,175.103.43.90,55827,103.136.6.162,8278,syn-recv,
tcp,122.144.6.226,52393,64.233.170.188,5228,established,LOKAL.c
tcp,202.148.26.5,1433,180.249.186.132,23235,established,
tcp,122.144.6.226,46894,54.188.113.64,443,established,INTL.c
tcp,122.144.6.226,53296,162.247.243.22,443,syn-sent,INTL.c
tcp,175.103.43.90,55826,103.136.6.162,8278,time-wait,
udp,122.144.6.226,59110,31.13.95.1,443,,LOKAL.c
tcp,103.166.48.122,50063,122.144.6.226,7212,established,LOKAL.c
udp,172.16.144.98,41872,255.255.255.255,10002,,
udp,103.136.6.162,45002,122.144.3.6,514,,
udp,103.136.6.162,42704,10.79.21.14,1812,,
tcp,122.144.6.226,53467,103.166.48.126,443,established,LOKAL.c
tcp,103.166.48.122,50061,122.144.6.226,7211,established,LOKAL.c
udp,122.144.6.226,55371,180.131.130.6,21116,,LOKAL.c
tcp,122.144.6.226,60634,23.111.12.23,443,established,INTL.c
udp,10.172.230.211,36916,255.255.255.255,10002,,
icmp,122.144.6.226,,8.8.8.8,,,
tcp,122.144.6.226,50665,52.108.79.30,443,established,INTL.c
tcp,103.166.48.122,57644,122.144.6.226,56003,established,LOKAL.c
tcp,122.144.6.226,50664,52.108.79.30,443,established,INTL.c
udp,122.144.6.226,37770,31.13.95.63,443,,LOKAL.c
udp,122.144.6.226,50007,52.112.176.179,3479,,INTL.c
udp,103.136.6.162,60324,10.79.21.14,1813,,
udp,122.144.6.226,47117,8.8.4.4,53,,LOKAL.c
udp,103.136.6.162,42278,10.79.21.14,1813,,
udp,122.144.6.226,49415,8.8.4.4,53,,LOKAL.c
udp,122.144.6.226,60409,180.131.130.6,21116,,LOKAL.c
tcp,122.144.6.226,57681,180.131.130.6,21114,syn-sent,LOKAL.c
tcp,202.148.26.5,1433,103.135.1.127,37616,established,
udp,52.112.180.165,3480,103.136.6.162,50021,,
tcp,122.144.6.226,43916,31.13.95.63,443,close,LOKAL.c
tcp,103.136.6.162,899,175.103.43.90,52932,established,
udp,64.233.170.95,443,103.136.6.162,60886,,
