name,data,.id,type,static,ttl,timestamp
kurnia.id,202.148.6.185,*1,A,True,1d,2023-11-21 09:18:36 WIB
www.kurnia.id,202.148.6.185,*3,A,True,1d,2023-11-21 09:18:36 WIB
strtbiz.site,195.133.45.237,*E2FC4,A,False,58s,2023-11-21 09:18:36 WIB
,l.root-servers.net,*E54BD,NS,False,14m52s,2023-11-21 09:18:36 WIB
,g.root-servers.net,*E54BE,NS,False,14m52s,2023-11-21 09:18:36 WIB
,j.root-servers.net,*E54BF,NS,False,14m52s,2023-11-21 09:18:36 WIB
,f.root-servers.net,*E54C0,NS,False,14m52s,2023-11-21 09:18:36 WIB
,b.root-servers.net,*E54C1,NS,False,14m52s,2023-11-21 09:18:36 WIB
,d.root-servers.net,*E54C2,NS,False,14m52s,2023-11-21 09:18:36 WIB
,h.root-servers.net,*E54C3,NS,False,14m52s,2023-11-21 09:18:36 WIB
,c.root-servers.net,*E54C4,NS,False,14m52s,2023-11-21 09:18:36 WIB
,e.root-servers.net,*E54C5,NS,False,14m52s,2023-11-21 09:18:36 WIB
,m.root-servers.net,*E54C6,NS,False,14m52s,2023-11-21 09:18:36 WIB
,k.root-servers.net,*E54C7,NS,False,14m52s,2023-11-21 09:18:36 WIB
,i.root-servers.net,*E54C8,NS,False,14m52s,2023-11-21 09:18:36 WIB
,a.root-servers.net,*E54C9,NS,False,14m52s,2023-11-21 09:18:36 WIB
a.root-servers.net,198.41.0.4,*E54CA,A,False,14m52s,2023-11-21 09:18:36 WIB
carsero.com,23.227.38.72,*E6E41,A,False,7m40s,2023-11-21 09:18:36 WIB
smartech.pe,50.31.174.86,*E752C,A,False,5m9s,2023-11-21 09:18:36 WIB
forestcompany.ro,45.86.220.151,*E8FB8,A,False,13m40s,2023-11-21 09:18:36 WIB
fanmusic.xyz,139.162.212.131,*E9ACF,A,False,4m49s,2023-11-21 09:18:36 WIB
1abcnews.xyz,139.162.212.131,*EAC15,A,False,8m34s,2023-11-21 09:18:36 WIB
teishi.ch,83.166.135.156,*EB6C0,A,False,12m20s,2023-11-21 09:18:36 WIB
myphotos.xyz,3.64.163.50,*EB718,A,False,1m3s,2023-11-21 09:18:36 WIB
mobigifs.xyz,139.162.212.131,*EB873,A,False,8m17s,2023-11-21 09:18:36 WIB
hxlb.net,207.60.34.9,*EB92F,A,False,3m29s,2023-11-21 09:18:36 WIB
bgnt.net,154.216.89.133,*EBDD1,A,False,7m4s,2023-11-21 09:18:36 WIB
mobstore.xyz,3.64.163.50,*EBF05,A,False,14m55s,2023-11-21 09:18:36 WIB
senourth.com,104.155.138.21,*EBF9D,A,False,4m51s,2023-11-21 09:18:36 WIB
senourth.com,107.178.223.183,*EBF9E,A,False,4m51s,2023-11-21 09:18:36 WIB
gamesone.xyz,139.162.212.131,*EBFBC,A,False,9m19s,2023-11-21 09:18:36 WIB
mailsystem256.co.cc,10.10.10.10,*EC01C,A,False,35s,2023-11-21 09:18:36 WIB
dartspeak.xyz,139.162.212.131,*EC048,A,False,3m39s,2023-11-21 09:18:36 WIB
my1story.xyz,139.162.212.131,*EC1F7,A,False,10m46s,2023-11-21 09:18:36 WIB
