protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark
tcp,203.123.56.246,60447,20.198.118.190,443,established,
udp,203.123.56.246,53829,194.88.105.16,47274,,
udp,203.123.56.246,60559,148.153.184.114,6114,,
tcp,203.123.56.246,42450,74.125.130.188,5228,established,
tcp,185.224.128.184,30933,203.123.56.246,80,established,
tcp,203.123.56.246,55954,163.70.141.34,443,established,
tcp,203.123.56.246,46424,47.241.71.123,443,established,
tcp,185.224.128.184,9959,146.196.110.84,80,established,
tcp,203.123.56.246,36078,142.251.175.95,443,last-ack,
udp,203.123.56.246,49825,74.125.24.99,443,,
tcp,203.123.56.246,49169,190.2.153.205,40001,established,
tcp,2.59.169.43,80,192.168.120.223,49563,established,
tcp,203.123.56.246,49740,20.198.119.143,443,established,
tcp,203.123.56.246,47246,31.13.95.34,443,established,
tcp,203.123.56.246,60139,34.111.101.25,443,established,
tcp,203.123.56.246,49222,89.58.56.112,587,established,
tcp,185.224.128.184,5819,146.196.110.84,80,established,
udp,203.123.56.246,54536,157.240.208.60,443,,
tcp,203.123.56.246,44750,157.240.208.34,443,established,
tcp,203.123.56.246,51446,172.253.118.188,5228,established,
tcp,203.123.56.246,41462,142.251.175.132,443,established,
tcp,203.123.56.246,52500,64.233.170.188,5228,established,
tcp,74.125.68.188,5228,192.168.120.221,53235,established,
tcp,203.123.56.246,49748,74.125.24.99,443,established,
tcp,203.123.56.246,49164,162.159.133.233,443,established,
tcp,203.123.56.246,49712,34.107.243.93,443,established,
tcp,203.123.56.246,39401,74.125.200.188,5228,established,
tcp,185.224.128.184,31765,146.196.110.84,80,established,
tcp,203.123.56.246,33137,216.239.36.135,443,established,
tcp,203.123.56.246,60822,157.240.208.34,443,last-ack,
tcp,74.82.47.19,33920,203.123.56.244,80,established,
tcp,192.168.120.199,37260,216.239.36.135,443,established,
tcp,185.224.128.184,21217,203.123.56.245,80,established,
udp,203.123.56.246,15885,47.241.62.3,6000,,
udp,203.123.56.246,62423,138.201.130.61,64222,,
tcp,203.123.56.246,40762,142.251.12.188,5228,established,
tcp,203.123.56.246,46394,47.246.177.253,80,established,
tcp,203.123.56.246,39172,142.251.10.188,5228,established,
tcp,203.123.56.246,51566,74.125.24.188,5228,established,
tcp,203.123.56.246,49417,2.59.169.43,80,close,
tcp,203.123.56.246,49181,80.66.135.123,9001,established,
tcp,185.224.128.184,30185,146.196.110.84,80,established,
tcp,203.123.56.246,54504,157.240.217.34,443,established,
tcp,203.123.56.246,53505,2.59.169.85,80,established,
tcp,203.123.56.246,44512,74.125.24.156,443,established,
tcp,203.123.56.246,35135,216.239.36.135,443,established,
tcp,203.123.56.246,49656,34.107.243.93,443,established,
tcp,74.125.130.188,5228,192.168.120.207,38343,established,
tcp,203.123.56.246,58901,199.103.24.2,443,established,
tcp,185.224.128.184,31227,203.123.56.245,80,established,
tcp,203.123.56.246,39318,157.240.208.60,443,established,
tcp,203.123.56.246,43255,163.70.153.61,443,established,
tcp,185.224.128.184,16539,203.123.56.245,80,established,
tcp,203.123.56.246,49195,190.2.153.205,40001,established,
udp,203.123.56.246,55956,148.251.179.103,56317,,
tcp,185.224.128.184,7063,203.123.56.244,80,established,
tcp,203.123.56.246,49166,138.201.55.77,8444,established,
tcp,203.123.56.246,52626,74.125.200.188,5228,established,
tcp,185.224.128.184,30449,203.123.56.247,80,established,
tcp,203.123.56.246,48514,163.70.153.61,443,established,
tcp,203.123.56.246,42032,74.125.24.188,5228,established,
tcp,203.123.56.246,50689,34.107.243.93,443,established,
tcp,2.59.169.86,80,192.168.120.24,55264,established,
tcp,203.123.56.246,34928,74.125.200.95,443,established,
tcp,203.123.56.246,52072,83.151.27.237,143,established,
tcp,203.123.56.246,49583,190.2.153.214,40001,established,
tcp,203.123.56.246,54297,104.244.42.130,443,close,
tcp,203.123.56.246,56886,172.217.194.188,5228,established,
udp,203.123.56.246,63679,134.119.187.245,43625,,
tcp,203.123.56.246,44657,216.239.36.135,443,established,
tcp,185.224.128.184,6677,146.196.110.84,80,established,
tcp,203.123.56.246,49472,34.149.173.23,443,established,
tcp,203.123.56.246,50680,163.70.153.60,443,established,
tcp,203.123.56.246,49224,163.70.153.60,443,established,
tcp,203.123.56.246,52459,91.121.219.14,9001,established,
tcp,203.123.56.246,49247,163.70.153.60,443,established,
tcp,203.123.56.246,49248,190.2.153.211,40001,established,
tcp,203.123.56.246,40492,130.44.212.234,443,established,
tcp,203.123.56.246,49203,74.125.200.188,5228,established,
udp,203.123.56.246,15885,47.241.57.66,6000,,
tcp,203.123.56.246,55298,47.236.114.84,8820,established,
tcp,203.123.56.246,38527,140.0.23.161,1723,established,
udp,203.123.56.246,52266,47.241.107.12,6000,,
tcp,203.123.56.246,1100,34.120.160.131,443,established,
tcp,185.224.128.184,17595,203.123.56.244,80,established,
tcp,203.123.56.246,37036,142.250.4.188,5228,established,
tcp,203.123.56.246,37270,142.251.10.188,5228,established,
tcp,190.2.153.211,40001,192.168.120.223,63198,established,
tcp,203.123.56.246,49888,65.108.58.113,10101,established,
tcp,203.123.56.246,49268,162.159.135.233,443,established,
tcp,185.224.128.184,25183,203.123.56.244,80,established,
tcp,203.123.56.246,40426,162.247.241.4,443,established,
tcp,104.253.91.98,80,203.123.56.247,39297,established,
tcp,14.191.233.157,16362,203.123.56.247,445,established,
tcp,203.123.56.246,36086,142.251.175.95,443,last-ack,
udp,203.123.56.246,43410,142.251.175.94,443,,
tcp,203.123.56.246,49170,190.2.153.211,40001,established,
tcp,185.224.128.184,27341,203.123.56.246,80,established,
tcp,172.253.118.188,443,192.168.120.211,49681,established,
udp,144.91.109.70,37191,146.196.110.84,5060,,
tcp,203.123.56.246,52466,91.121.86.59,995,established,
tcp,203.123.56.246,52412,45.92.33.62,443,established,
tcp,203.123.56.246,47040,157.240.208.16,443,established,
tcp,203.123.56.246,55284,2.59.169.42,80,time-wait,
tcp,203.123.56.246,49170,205.185.124.189,8443,established,
tcp,14.191.233.157,24102,203.123.56.244,445,established,
tcp,203.123.56.246,56790,157.240.208.34,443,established,
udp,203.123.56.246,56783,144.76.28.178,38317,,
tcp,150.242.182.187,80,203.123.56.247,47921,established,
tcp,203.123.56.246,47196,172.253.118.188,5228,established,
tcp,203.123.56.246,41844,74.125.200.188,5228,established,
tcp,203.123.56.246,49562,134.119.183.60,80,established,
tcp,185.224.128.184,30021,203.123.56.245,80,established,
tcp,203.123.56.246,49703,190.2.153.205,40001,established,
tcp,203.123.56.246,45550,74.125.130.94,443,established,
tcp,203.123.56.246,53720,2.59.169.42,80,established,
tcp,203.123.56.246,54356,172.217.194.188,5228,established,
tcp,185.224.128.184,29409,146.196.110.84,80,established,
tcp,203.123.56.246,42016,142.251.12.188,5228,established,
tcp,203.123.56.246,48613,74.125.200.188,5228,established,
tcp,203.123.56.246,1075,34.120.160.131,443,established,
tcp,203.123.56.246,49197,190.2.153.205,40001,established,
tcp,185.224.128.184,30131,203.123.56.245,80,established,
tcp,118.26.252.226,443,192.168.120.207,49559,established,
tcp,203.123.56.246,41131,47.245.116.47,6800,established,
tcp,203.123.56.246,49540,134.119.183.61,80,established,
tcp,203.123.56.246,49188,190.2.153.231,40001,established,
tcp,203.123.56.246,42293,163.70.153.35,443,established,
tcp,203.123.56.246,36072,142.251.175.95,443,last-ack,
tcp,104.253.91.98,80,203.123.56.244,45281,established,
tcp,185.224.128.184,9607,203.123.56.244,80,established,
tcp,203.123.56.246,41460,142.251.175.132,443,established,
tcp,203.123.56.246,49184,185.241.208.101,143,established,
tcp,203.123.56.246,47032,157.240.208.16,443,established,
tcp,203.123.56.246,49184,178.215.228.25,443,established,
tcp,203.123.56.246,52413,78.46.123.26,8443,established,
icmp,175.103.43.90,,203.123.56.246,,,
tcp,203.123.56.246,47254,172.217.194.188,5228,established,
tcp,203.123.56.246,37372,74.125.68.188,5228,established,
tcp,203.123.56.246,36074,142.251.175.95,443,last-ack,
tcp,203.123.56.246,36084,142.251.175.95,443,last-ack,
udp,203.123.56.246,54285,134.119.184.235,58617,,
tcp,203.123.56.246,1036,92.223.85.164,443,established,
icmp,146.196.110.84,,146.196.110.81,,,
tcp,203.123.56.246,59560,142.251.12.188,5228,established,
tcp,203.123.56.246,54090,2.59.169.86,80,time-wait,
tcp,203.123.56.246,50364,163.70.153.60,443,established,
tcp,203.123.56.246,50363,190.2.153.205,40001,established,
tcp,203.123.56.246,49192,190.2.153.208,40001,established,
tcp,195.85.201.201,30120,203.123.56.247,17989,established,
tcp,203.123.56.246,49362,34.107.243.93,443,established,
udp,203.123.56.246,48175,122.144.2.204,443,,
tcp,203.123.56.246,51742,2.59.169.42,80,established,
tcp,203.123.56.246,49694,34.107.243.93,443,established,
tcp,203.123.56.246,49177,162.159.134.233,443,established,
tcp,203.123.56.246,45828,142.251.12.188,5228,established,
tcp,203.123.56.246,49293,157.240.208.60,443,established,
tcp,185.224.128.184,4645,203.123.56.246,80,established,
tcp,203.123.56.246,43730,74.125.24.188,5228,established,
tcp,203.123.56.246,50455,23.195.156.56,443,established,
tcp,185.224.128.184,11245,203.123.56.244,80,established,
tcp,203.123.56.246,53181,34.107.243.93,443,established,
tcp,203.123.56.246,43888,13.33.88.8,443,established,
tcp,203.123.56.246,49166,185.120.145.83,9001,established,
udp,203.123.56.246,54922,142.251.12.138,443,,
tcp,203.123.56.246,40735,74.125.68.188,5228,established,
tcp,203.123.56.246,55990,163.70.153.61,443,established,
tcp,203.123.56.246,49345,157.240.208.60,443,established,
tcp,203.123.56.246,48962,140.0.23.161,1723,established,
tcp,203.123.56.246,45606,74.125.24.188,5228,established,
udp,203.123.56.246,15097,47.241.61.177,6000,,
tcp,203.123.56.246,40422,162.247.241.4,443,established,
udp,203.123.56.246,50387,93.190.141.101,37235,,
tcp,203.123.56.246,49675,74.125.68.188,443,established,
tcp,172.217.194.188,5228,192.168.120.253,48430,established,
tcp,203.123.56.246,49108,172.217.194.188,5228,established,
tcp,185.224.128.184,20135,203.123.56.247,80,established,
tcp,203.123.56.246,36922,172.217.194.188,5228,established,
tcp,203.123.56.246,60590,163.70.153.34,443,established,
tcp,203.123.56.246,36550,157.240.208.34,443,established,
udp,184.105.247.228,64290,146.196.110.84,5060,,
tcp,203.123.56.246,49262,190.2.153.214,40001,established,
tcp,185.224.128.184,3269,203.123.56.244,80,established,
tcp,203.123.56.246,38864,163.70.153.61,80,established,
tcp,185.224.128.184,16289,203.123.56.246,80,established,
tcp,203.123.56.246,45514,74.125.68.188,5228,established,
tcp,2.59.169.86,80,192.168.120.24,53727,established,
tcp,203.123.56.246,51786,157.240.208.61,443,established,
tcp,203.123.56.246,49164,162.159.130.233,443,established,
tcp,203.123.56.246,49221,195.90.208.159,443,established,
tcp,104.253.91.98,80,203.123.56.244,31458,established,
tcp,203.123.56.246,49709,2.59.169.85,80,established,
tcp,203.123.56.246,49478,2.59.169.86,80,established,
tcp,103.9.159.55,25565,203.123.56.244,58045,established,
tcp,203.123.56.246,36770,106.10.236.40,443,established,
udp,203.123.56.246,44510,142.251.10.139,443,,
tcp,104.253.91.98,80,203.123.56.244,64574,established,
tcp,203.123.56.246,58773,8.219.43.42,31006,established,
tcp,192.168.8.215,47445,45.121.219.249,443,established,
udp,203.123.56.246,15097,47.241.116.15,6000,,
tcp,203.123.56.246,49391,163.70.153.60,443,established,
udp,203.123.56.246,60559,148.153.184.114,6113,,
udp,176.97.210.129,49108,203.123.56.247,5060,,
tcp,203.123.56.246,41846,47.241.94.208,31006,established,
tcp,203.123.56.246,49179,190.2.153.202,40001,established,
udp,203.123.56.246,53969,157.240.208.60,443,,
udp,203.123.56.246,50669,172.253.118.95,443,,
tcp,185.224.128.184,31583,203.123.56.247,80,established,
udp,203.123.56.246,47058,172.253.118.95,443,,
tcp,203.123.56.246,42384,172.253.118.188,5228,established,
tcp,203.123.56.246,58158,8.222.216.16,6800,established,
tcp,203.123.56.246,42924,172.253.118.95,443,established,
tcp,203.123.56.246,49340,163.70.153.60,443,established,
udp,203.123.56.246,61053,136.243.103.112,52054,,
tcp,190.2.153.214,40001,192.168.120.24,51939,established,
tcp,203.123.56.246,36448,74.125.200.94,443,established,
tcp,203.123.56.246,49309,51.81.93.145,9001,established,
tcp,203.123.56.246,37918,157.240.208.60,443,established,
tcp,203.123.56.246,49233,190.2.153.202,40001,established,
tcp,203.123.56.246,50347,149.154.170.100,443,established,
tcp,203.123.56.246,49172,46.228.199.128,9001,established,
tcp,203.123.56.246,54694,142.251.10.188,5228,established,
tcp,203.123.56.246,45078,47.241.213.210,443,established,
tcp,203.123.56.246,37166,173.194.202.188,443,established,
tcp,203.123.56.246,37345,172.217.194.188,5228,established,
tcp,185.224.128.184,14337,203.123.56.247,80,established,
tcp,203.123.56.246,49166,69.30.239.126,443,established,
tcp,203.123.56.246,49187,190.2.153.200,40001,established,
tcp,203.123.56.246,40886,142.251.10.188,5228,established,
tcp,203.123.56.246,36072,216.239.36.135,443,established,
tcp,203.123.56.246,60546,8.222.210.32,8820,established,
udp,203.123.56.246,56163,89.38.96.61,38863,,
tcp,203.123.56.246,50360,81.6.47.149,9001,established,
tcp,203.123.56.246,44843,74.125.24.188,5228,established,
tcp,130.44.212.235,443,203.123.56.246,38822,established,
tcp,203.123.56.246,49307,34.107.243.93,443,established,
tcp,203.123.56.246,37592,157.240.208.34,443,established,
udp,203.123.56.246,42381,172.253.118.95,443,,
tcp,203.123.56.246,34544,142.251.175.188,5228,established,
tcp,203.123.56.246,47680,142.251.10.188,5228,established,
tcp,203.123.56.246,43312,172.217.194.188,5228,established,
tcp,203.123.56.246,53513,2.59.169.42,80,established,
tcp,203.123.56.246,55140,20.198.118.190,443,established,
udp,203.123.56.246,41055,74.125.68.95,443,,
tcp,185.224.128.184,14233,203.123.56.246,80,established,
udp,203.123.56.246,44839,172.217.194.95,443,,
tcp,203.123.56.246,52458,88.99.248.158,9001,established,
tcp,203.123.56.246,49611,167.114.32.111,443,established,
tcp,203.123.56.246,46598,34.111.101.25,443,established,
tcp,203.123.56.246,38699,8.219.82.150,6800,established,
udp,205.210.31.89,51932,203.123.56.246,5060,,
tcp,203.123.56.246,50358,51.77.90.246,8081,established,
tcp,203.123.56.246,49314,163.70.153.60,443,established,
tcp,203.123.56.246,53798,202.78.195.146,443,established,
tcp,203.123.56.246,55361,134.119.183.60,80,established,
tcp,203.123.56.246,45680,172.253.118.139,443,established,
udp,203.123.56.246,60133,163.70.153.21,443,,
udp,203.123.56.246,49181,157.240.208.14,443,,
tcp,203.123.56.246,42888,157.240.208.23,443,established,
tcp,203.123.56.246,42546,163.70.153.20,443,established,
udp,203.123.56.246,60293,140.213.23.17,443,,
tcp,203.123.56.246,54658,151.101.108.159,443,close,
tcp,203.123.56.246,40472,163.70.153.36,443,established,
tcp,203.123.56.246,49433,34.107.243.93,443,established,
tcp,203.123.56.246,49322,163.70.153.61,443,established,
tcp,203.123.56.246,49434,34.149.100.209,443,established,
udp,203.123.56.246,37178,64.233.170.101,443,,
udp,203.123.56.246,57518,172.217.194.95,443,,
udp,203.123.56.246,57411,157.240.208.60,443,,
udp,203.123.56.246,54089,74.125.24.95,443,,
tcp,203.123.56.246,47780,74.125.24.95,443,established,
udp,203.123.56.246,54638,157.240.208.60,443,,
udp,203.123.56.246,58340,142.251.10.95,443,,
udp,203.123.56.246,36370,142.251.12.100,443,,
tcp,203.123.56.246,52260,2.59.169.85,80,established,
udp,203.123.56.246,35084,64.233.170.139,443,,
udp,203.123.56.246,60183,74.125.200.94,443,,
udp,203.123.56.246,35041,74.125.24.95,443,,
udp,203.123.56.246,56062,172.253.118.101,443,,
tcp,203.123.56.246,54710,163.70.153.42,443,close,
udp,203.123.56.246,57787,74.125.68.95,443,,
udp,203.123.56.246,42884,64.233.170.95,443,,
udp,203.123.56.246,44221,64.233.170.95,443,,
udp,203.123.56.246,47325,64.233.170.95,443,,
tcp,203.123.56.246,52369,23.0.168.151,80,established,
tcp,203.123.56.246,57806,203.161.21.9,443,established,
tcp,203.123.56.246,49667,104.21.23.184,443,established,
tcp,203.123.56.246,49444,34.120.208.123,443,established,
tcp,203.123.56.246,52374,172.64.148.55,80,established,
udp,203.123.56.246,33711,157.240.208.16,443,,
tcp,203.123.56.246,49445,104.21.33.59,80,established,
tcp,203.123.56.246,52379,152.195.38.76,80,established,
udp,203.123.56.246,36488,142.251.12.138,443,,
tcp,203.123.56.246,49808,104.21.33.59,80,established,
udp,203.123.56.246,64125,157.240.208.60,443,,
tcp,203.123.56.246,49809,104.21.72.246,80,established,
tcp,203.123.56.246,52382,23.215.35.86,80,established,
tcp,203.123.56.246,56336,172.217.194.95,443,established,
tcp,203.123.56.246,48116,47.246.159.247,80,established,
tcp,203.123.56.246,49348,172.67.141.182,80,established,
udp,203.123.56.246,56230,157.240.208.60,443,,
udp,203.123.56.246,40527,157.240.208.14,443,,
tcp,203.123.56.246,49412,142.251.12.19,443,established,
tcp,203.123.56.246,49446,163.70.153.60,443,established,
udp,203.123.56.246,57625,34.117.97.41,443,,
udp,203.123.56.246,56029,23.221.50.97,443,,
udp,203.123.56.246,60567,34.96.106.127,443,,
udp,203.123.56.246,53939,34.111.174.196,443,,
udp,203.123.56.246,32841,34.110.200.237,443,,
udp,203.123.56.246,37204,34.149.173.23,443,,
udp,203.123.56.246,47063,64.233.170.138,443,,
udp,203.123.56.246,64051,172.217.194.95,443,,
udp,203.123.56.246,53553,210.210.145.138,443,,
udp,203.123.56.246,58743,210.210.145.8,443,,
udp,203.123.56.246,54573,163.70.153.21,443,,
tcp,203.123.56.246,50576,163.70.153.35,443,established,
tcp,203.123.56.246,38876,163.70.153.21,443,established,
tcp,203.123.56.246,50580,163.70.153.35,443,established,
tcp,203.123.56.246,49208,94.74.90.138,80,established,
tcp,203.123.56.246,36186,157.240.208.16,443,established,
tcp,203.123.56.246,41762,8.211.30.153,443,established,
udp,203.123.56.246,50718,138.113.250.33,443,,
tcp,203.123.56.246,35178,157.240.208.61,443,established,
tcp,203.123.56.246,53524,157.240.208.60,443,established,
tcp,203.123.56.246,56696,74.125.68.95,443,established,
udp,203.123.56.246,62178,74.125.68.139,443,,
tcp,203.123.56.246,57648,74.125.130.101,80,established,
udp,203.123.56.246,33905,210.210.145.8,443,,
tcp,203.123.56.246,49548,172.217.194.188,5228,established,
tcp,203.123.56.246,49440,185.199.108.133,443,established,
tcp,203.123.56.246,40356,142.251.12.95,443,established,
tcp,203.123.56.246,54757,157.240.208.35,443,close,
tcp,203.123.56.246,55463,104.16.120.50,443,time-wait,
udp,203.123.56.246,58178,142.251.12.100,443,,
tcp,203.123.56.246,42622,163.70.153.60,443,last-ack,
tcp,203.123.56.246,55154,94.74.90.138,80,established,
tcp,203.123.56.246,55466,40.126.35.20,443,time-wait,
tcp,203.123.56.246,55467,104.16.198.132,443,time-wait,
tcp,203.123.56.246,55470,104.18.40.25,443,time-wait,
tcp,203.123.56.246,55469,157.240.208.35,443,close,
tcp,203.123.56.246,54761,2.59.169.43,80,close,
tcp,203.123.56.246,55471,172.64.153.46,443,time-wait,
tcp,203.123.56.246,54763,104.18.33.170,443,close,
udp,203.123.56.246,44887,142.251.10.95,443,,
tcp,203.123.56.246,55472,157.240.208.35,443,close,
udp,203.123.56.246,60542,142.250.4.95,443,,
tcp,203.123.56.246,52933,134.119.183.61,80,time-wait,
tcp,203.123.56.246,51544,2.59.169.85,80,time-wait,
tcp,203.123.56.246,52318,157.240.208.35,443,established,
tcp,203.123.56.246,55689,2.59.169.85,80,time-wait,
tcp,203.123.56.246,54768,104.244.42.1,443,close,
tcp,203.123.56.246,54770,172.64.154.86,443,close,
tcp,203.123.56.246,49819,185.82.216.62,443,established,
tcp,203.123.56.246,54771,104.244.43.131,443,close,
tcp,203.123.56.246,53902,134.119.183.60,80,established,
tcp,203.123.56.246,52234,2.59.169.42,80,established,
tcp,203.123.56.246,52599,134.119.183.60,80,established,
tcp,203.123.56.246,50725,34.94.245.237,443,time-wait,
tcp,203.123.56.246,56850,115.238.23.23,80,last-ack,
tcp,203.123.56.246,53656,2.59.169.86,80,established,
tcp,203.123.56.246,54773,64.233.170.95,443,close,
tcp,203.123.56.246,55474,134.119.183.60,80,established,
tcp,203.123.56.246,53655,34.160.111.145,80,established,
tcp,203.123.56.246,53657,157.240.208.35,443,established,
tcp,203.123.56.246,43222,172.253.118.138,443,established,
tcp,203.123.56.246,52326,2.59.169.86,80,established,
tcp,203.123.56.246,49939,115.238.23.30,80,last-ack,
icmp,203.123.56.246,,203.123.56.245,,,
tcp,203.123.56.246,49820,185.82.216.62,443,established,
tcp,203.123.56.246,55476,40.126.35.20,443,established,
tcp,203.123.56.246,55696,199.232.45.16,443,established,
tcp,203.123.56.246,49958,115.238.23.30,80,last-ack,
tcp,203.123.56.246,54776,157.240.208.35,443,close,
tcp,203.123.56.246,50726,203.161.21.9,80,established,
tcp,203.123.56.246,56916,115.238.23.23,80,last-ack,
tcp,203.123.56.246,53903,40.126.35.18,443,time-wait,
udp,203.123.56.246,62832,157.240.208.60,443,,
tcp,203.123.56.246,54783,104.16.120.50,443,close,
tcp,203.123.56.246,56939,115.238.23.23,80,last-ack,
tcp,203.123.56.246,55703,157.240.208.35,443,established,
tcp,203.123.56.246,54784,151.101.108.159,443,close,
tcp,203.123.56.246,53904,40.100.29.242,993,time-wait,
tcp,203.123.56.246,55704,52.218.252.83,443,time-wait,
tcp,203.123.56.246,55706,212.55.154.47,143,close,
tcp,203.123.56.246,54788,2.59.169.43,80,close,
tcp,203.123.56.246,50046,115.238.23.30,80,last-ack,
tcp,203.123.56.246,51553,104.21.60.188,80,established,
udp,146.196.110.84,46677,8.8.8.8,53,,
tcp,203.123.56.246,54786,104.16.198.132,443,close,
tcp,203.123.56.246,54787,190.223.55.10,143,close,
tcp,203.123.56.246,53668,20.190.144.166,443,established,
udp,203.123.56.246,60800,157.240.208.60,443,,
tcp,203.123.56.246,54789,104.18.40.25,443,close,
tcp,203.123.56.246,53905,20.190.148.163,443,established,
tcp,203.123.56.246,50728,162.254.207.53,443,established,
tcp,203.123.56.246,56992,115.238.23.23,80,last-ack,
tcp,203.123.56.246,54791,208.95.112.1,80,close,
tcp,203.123.56.246,54790,104.18.34.210,443,close,
udp,203.123.56.246,35871,157.240.208.16,443,,
tcp,203.123.56.246,52339,40.126.16.167,443,time-wait,
udp,146.196.110.84,37920,8.8.8.8,53,,
udp,203.123.56.246,137,26.23.74.27,137,,
udp,146.196.110.84,55488,122.144.2.2,53,,
tcp,203.123.56.246,52611,213.81.216.173,443,close,
tcp,203.123.56.246,52945,20.190.163.18,443,time-wait,
udp,146.196.110.84,32861,122.144.1.1,53,,
