protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark
udp,172.16.236.226,5678,255.255.255.255,5678,,
udp,119.110.75.198,40727,23.48.173.210,443,,LOKAL.c
udp,119.110.78.114,5678,255.255.255.255,5678,,
tcp,119.110.75.198,50480,52.98.94.162,993,time-wait,INTL.c
udp,119.110.75.198,52620,122.144.2.2,53,,LOKAL.c
tcp,119.110.75.198,50812,104.22.15.57,443,time-wait,LOKAL.c
tcp,119.110.75.198,50482,17.111.105.242,443,time-wait,INTL.c
udp,119.110.75.198,34106,34.111.174.196,443,,INTL.c
tcp,119.110.75.198,50422,104.21.28.80,443,established,INTL.c
tcp,119.110.75.198,50811,192.0.84.247,443,established,INTL.c
udp,172.16.237.83,5678,255.255.255.255,5678,,
tcp,119.110.75.198,51154,31.13.95.35,443,established,LOKAL.c
udp,172.16.236.18,39195,255.255.255.255,10002,,
tcp,119.110.75.198,50456,92.53.64.209,27282,established,INTL.c
tcp,119.110.75.198,56148,203.161.21.8,80,time-wait,INTL.c
tcp,119.110.75.198,56115,210.210.145.91,80,established,LOKAL.c
udp,119.110.75.198,47980,203.161.21.187,443,,INTL.c
tcp,119.110.75.198,51811,182.23.50.233,80,established,LOKAL.c
udp,172.16.236.243,5678,255.255.255.255,5678,,
udp,172.16.252.147,47792,255.255.255.255,10002,,
tcp,119.110.75.198,50481,172.64.150.207,443,time-wait,LOKAL.c
tcp,119.110.75.198,56149,20.189.173.7,443,established,INTL.c
udp,103.159.117.6,5678,255.255.255.255,5678,,
udp,119.110.75.198,51154,34.96.106.127,443,,INTL.c
tcp,119.110.75.198,56150,162.159.136.234,443,established,LOKAL.c
icmp,119.110.75.198,,192.168.0.3,,,
udp,103.159.117.7,5678,255.255.255.255,5678,,
tcp,210.210.145.80,80,119.110.75.198,56126,established,
udp,119.110.75.198,56444,122.144.2.2,53,,LOKAL.c
tcp,190.2.153.211,40001,119.110.75.198,57293,established,INTL.c
tcp,119.110.75.198,41998,192.168.0.3,9920,syn-sent,INTL.c
udp,103.234.253.139,5678,255.255.255.255,5678,,
udp,103.237.141.181,5678,255.255.255.255,5678,,
udp,119.110.75.198,45262,192.168.0.1,53,,INTL.c
tcp,119.110.75.198,50430,134.119.183.60,80,established,INTL.c
udp,172.16.236.242,5678,255.255.255.255,5678,,
udp,10.172.112.100,5678,255.255.255.255,5678,,
udp,172.16.237.165,60835,255.255.255.255,10002,,
udp,119.110.75.198,51642,34.117.36.110,443,,INTL.c
tcp,119.110.75.198,50431,104.21.28.80,443,established,INTL.c
tcp,119.110.75.198,50790,172.67.170.105,443,established,INTL.c
tcp,119.110.75.198,60734,210.210.145.80,443,established,LOKAL.c
udp,172.16.237.164,59093,255.255.255.255,10002,,
tcp,119.110.75.198,50483,40.126.35.86,443,established,LOKAL.c
tcp,119.110.75.198,50484,149.154.167.99,443,established,INTL.c
tcp,13.126.70.76,443,119.110.75.198,51794,established,INTL.c
udp,119.110.66.86,54208,122.144.3.6,514,,
udp,119.110.66.86,41383,10.79.21.14,1812,,
udp,172.16.237.90,58406,255.255.255.255,10002,,
tcp,175.103.43.90,51971,119.110.66.86,8278,established,
udp,119.110.66.86,59003,10.79.21.14,1813,,
udp,119.110.66.86,46155,10.79.21.14,1813,,
udp,119.110.75.198,44442,34.149.173.23,443,,INTL.c
tcp,119.110.75.198,50485,40.126.35.86,443,established,LOKAL.c
tcp,119.110.75.198,50299,157.240.13.54,443,established,LOKAL.c
tcp,175.103.43.90,51970,119.110.66.86,8278,time-wait,
udp,119.110.66.86,53918,10.79.21.14,1813,,
udp,119.110.66.86,46801,10.79.21.14,1812,,
udp,119.110.75.198,52288,34.117.36.110,443,,INTL.c
