protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
udp,119.110.75.198,65383.0,148.251.237.81,39871.0,,INTL.c,,OUT.bound
tcp,119.110.75.198,38366.0,103.143.2.221,1197.0,established,LOKAL.c,,OUT.bound
tcp,175.103.43.90,50590.0,119.110.66.86,899.0,established,,,IN.bound
icmp,175.103.43.90,,119.110.75.198,,,,,IN.bound
tcp,157.240.13.32,443.0,119.110.75.198,33022.0,established,,,IN.bound
tcp,119.110.75.198,56140.0,210.210.145.91,80.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50795.0,172.67.170.105,443.0,established,INTL.c,,OUT.bound
tcp,163.70.141.34,443.0,119.110.75.198,37632.0,established,,,IN.bound
tcp,119.110.75.198,39578.0,47.254.137.167,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,46824.0,206.84.112.16,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50767.0,74.125.68.94,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,51948.0,163.70.141.61,5222.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,35642.0,54.73.36.8,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,45428.0,34.249.103.110,443.0,established,INTL.c,,OUT.bound
tcp,157.240.208.16,443.0,119.110.75.198,58322.0,last-ack,,,IN.bound
udp,119.110.75.198,50631.0,195.123.221.1,37139.0,,INTL.c,,OUT.bound
tcp,119.110.75.198,49164.0,64.233.170.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50464.0,104.21.28.80,443.0,established,INTL.c,,OUT.bound
tcp,182.23.50.233,443.0,119.110.75.198,64870.0,established,LOKAL.c,,IN.bound
udp,119.110.75.198,34920.0,163.70.153.21,443.0,,LOKAL.c,,OUT.bound
tcp,119.110.75.198,52224.0,163.70.141.61,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,39584.0,47.254.137.167,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,34810.0,74.125.200.139,443.0,established,LOKAL.c,,OUT.bound
tcp,157.240.208.16,443.0,119.110.75.198,58324.0,last-ack,,,IN.bound
tcp,119.110.75.198,50797.0,172.67.170.105,443.0,established,INTL.c,,OUT.bound
tcp,103.143.2.221,1196.0,119.110.75.198,46626.0,established,LOKAL.c,,IN.bound
tcp,104.123.71.163,443.0,119.110.75.198,34554.0,established,INTL.c,,IN.bound
tcp,185.244.24.41,8443.0,119.110.75.198,63996.0,established,INTL.c,,IN.bound
tcp,103.10.124.124,27031.0,119.110.75.198,56067.0,established,INTL.c,,IN.bound
tcp,119.110.75.198,39592.0,47.254.137.167,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,50467.0,13.107.42.22,443.0,time-wait,LOKAL.c,,OUT.bound
tcp,119.110.75.198,56030.0,182.23.50.233,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,56144.0,182.23.50.233,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50466.0,104.21.28.80,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,56039.0,162.159.128.235,443.0,established,LOKAL.c,,OUT.bound
udp,119.110.75.198,46284.0,156.59.192.177,443.0,,LOKAL.c,,OUT.bound
tcp,119.110.75.198,56142.0,192.229.232.240,80.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,56045.0,162.159.128.235,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,56141.0,203.161.21.8,80.0,time-wait,INTL.c,,OUT.bound
tcp,119.110.75.198,56143.0,182.23.50.233,443.0,established,LOKAL.c,,OUT.bound
tcp,178.254.26.126,443.0,119.110.75.198,49163.0,established,INTL.c,,IN.bound
tcp,119.110.75.198,50343.0,163.70.153.42,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,56147.0,74.125.130.94,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50468.0,134.119.183.60,80.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,56139.0,210.210.145.91,80.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50469.0,172.64.155.89,443.0,time-wait,LOKAL.c,,OUT.bound
tcp,119.110.75.198,36480.0,47.254.157.83,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,50799.0,172.67.170.105,443.0,established,INTL.c,,OUT.bound
tcp,20.198.119.84,443.0,119.110.75.198,56013.0,established,INTL.c,,IN.bound
tcp,119.110.75.198,56145.0,64.233.170.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,56146.0,74.125.130.94,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50416.0,104.21.28.80,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,50783.0,2.59.169.86,80.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,47906.0,151.101.198.73,443.0,established,INTL.c,,OUT.bound
tcp,182.23.50.233,443.0,119.110.75.198,54270.0,established,LOKAL.c,,IN.bound
udp,119.110.75.198,46840.0,157.240.208.14,443.0,,LOKAL.c,,OUT.bound
tcp,182.23.50.233,443.0,119.110.75.198,57231.0,established,LOKAL.c,,IN.bound
tcp,119.110.75.198,50433.0,104.21.28.80,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,55848.0,64.233.170.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50471.0,104.21.28.80,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,50800.0,157.240.208.35,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,43356.0,35.213.190.132,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50801.0,17.111.105.242,443.0,time-wait,INTL.c,,OUT.bound
tcp,119.110.75.198,50802.0,40.126.35.129,443.0,time-wait,LOKAL.c,,OUT.bound
tcp,119.110.75.198,54380.0,182.23.50.233,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50472.0,193.17.41.243,993.0,time-wait,INTL.c,,OUT.bound
tcp,119.110.75.198,63995.0,51.77.90.246,8080.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,50803.0,66.22.22.80,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,50804.0,74.125.68.94,443.0,time-wait,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50473.0,17.111.105.242,443.0,time-wait,INTL.c,,OUT.bound
tcp,210.210.145.80,80.0,119.110.75.198,56114.0,established,,,IN.bound
icmp,119.110.75.197,,119.110.75.198,,,,,local
tcp,119.110.75.198,48184.0,34.117.97.41,443.0,close,INTL.c,,OUT.bound
tcp,119.110.75.198,62111.0,182.23.50.233,443.0,established,LOKAL.c,,OUT.bound
udp,172.16.237.66,40656.0,255.255.255.255,10002.0,,,,broadcast
tcp,134.119.183.60,80.0,119.110.75.198,62409.0,established,INTL.c,,IN.bound
tcp,119.110.75.198,41314.0,143.92.85.2,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,54381.0,182.23.50.233,443.0,established,LOKAL.c,,OUT.bound
icmp,122.144.3.5,,119.110.66.86,,,,,IN.bound
tcp,119.110.75.198,48182.0,34.117.97.41,443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,56118.0,20.189.173.7,443.0,established,INTL.c,,OUT.bound
udp,119.110.75.198,41024.0,122.144.2.2,53.0,,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50418.0,104.21.28.80,443.0,established,INTL.c,,OUT.bound
icmp,119.110.66.86,,199.181.132.250,,,,,OUT.bound
icmp,119.110.66.86,,98.137.246.8,,,,,OUT.bound
tcp,119.110.75.198,50805.0,107.162.164.249,443.0,established,INTL.c,,OUT.bound
icmp,119.110.66.86,,103.28.54.16,,,,,OUT.bound
icmp,119.110.66.86,,119.110.66.97,,,,,OUT.bound
icmp,119.110.66.86,,8.8.8.8,,,,,OUT.bound
icmp,119.110.66.86,,122.144.1.1,,,,,OUT.bound
tcp,119.110.75.198,50474.0,40.126.35.86,443.0,time-wait,LOKAL.c,,OUT.bound
icmp,119.110.66.86,,175.103.33.174,,,,,OUT.bound
icmp,119.110.66.86,,216.58.221.78,,,,,OUT.bound
tcp,119.110.75.198,51810.0,157.240.208.60,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50806.0,40.126.35.129,443.0,time-wait,LOKAL.c,,OUT.bound
udp,119.110.75.198,45687.0,122.144.2.2,53.0,,LOKAL.c,,OUT.bound
tcp,119.110.75.198,54250.0,182.23.50.233,443.0,established,LOKAL.c,,OUT.bound
udp,172.16.236.146,38509.0,255.255.255.255,10002.0,,,,broadcast
tcp,119.110.75.198,50475.0,17.111.105.242,443.0,time-wait,INTL.c,,OUT.bound
tcp,119.110.75.198,50443.0,104.21.28.80,443.0,established,INTL.c,,OUT.bound
udp,172.16.252.83,35072.0,255.255.255.255,10002.0,,,,broadcast
udp,172.16.236.59,52720.0,255.255.255.255,10002.0,,,,broadcast
tcp,119.110.75.198,57368.0,17.253.61.204,80.0,time-wait,INTL.c,,OUT.bound
udp,119.110.75.198,33100.0,34.111.101.25,443.0,,INTL.c,,OUT.bound
udp,172.16.236.51,44498.0,255.255.255.255,10002.0,,,,broadcast
tcp,119.110.75.198,50477.0,104.18.33.221,443.0,established,LOKAL.c,,OUT.bound
udp,192.241.230.57,34908.0,119.110.66.86,1434.0,,,,IN.bound
udp,119.110.75.198,36117.0,23.215.35.99,443.0,,LOKAL.c,,OUT.bound
udp,119.110.75.198,40567.0,210.210.145.139,443.0,,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50476.0,40.99.33.162,993.0,time-wait,INTL.c,,OUT.bound
tcp,119.110.75.198,50451.0,104.21.28.80,443.0,established,INTL.c,,OUT.bound
udp,119.110.75.198,45471.0,71.18.36.225,443.0,,LOKAL.c,,OUT.bound
tcp,119.110.75.198,50809.0,2.59.169.86,80.0,established,INTL.c,,OUT.bound
udp,119.110.75.198,46658.0,122.144.2.2,53.0,,LOKAL.c,,OUT.bound
udp,119.110.75.198,49155.0,35.186.203.63,443.0,,LOKAL.c,,OUT.bound
tcp,130.44.212.235,443.0,119.110.75.198,59004.0,established,INTL.c,,IN.bound
tcp,119.110.75.198,46650.0,8.222.151.246,31006.0,established,INTL.c,,OUT.bound
udp,119.110.75.198,59448.0,23.215.35.68,443.0,,LOKAL.c,,OUT.bound
udp,172.16.236.195,53393.0,255.255.255.255,10002.0,,,,broadcast
