protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved
tcp,203.123.56.246,35354,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,35358,74.125.200.95,443,time-wait,,
tcp,69.30.239.126,443,203.123.56.246,49166,established,,
tcp,203.123.56.246,50364,163.70.153.60,443,established,,
tcp,203.123.56.246,52912,40.100.55.2,993,time-wait,,
tcp,203.123.56.246,60684,23.50.117.96,443,established,,
tcp,134.119.183.60,80,203.123.56.246,54522,established,,
tcp,203.123.56.246,35356,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,49829,34.117.237.239,443,established,,
tcp,203.123.56.246,52654,2.59.169.42,80,established,,
tcp,203.123.56.246,52913,157.240.208.63,443,close,,
udp,146.196.110.84,53605,122.144.1.1,53,,,
udp,203.123.56.246,54897,122.144.2.204,443,,,
tcp,203.123.56.246,50745,173.82.165.202,587,established,,
tcp,203.123.56.246,52914,63.140.48.151,443,established,,
tcp,203.123.56.246,56256,74.125.68.94,443,time-wait,,
tcp,203.123.56.246,52915,23.32.29.106,443,close,,
tcp,2.59.169.86,80,203.123.56.246,49478,established,,
tcp,203.123.56.246,56257,172.67.75.163,443,time-wait,,
tcp,203.123.56.246,53202,115.238.23.30,80,last-ack,,
tcp,203.123.56.246,35360,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,54077,2.59.169.86,80,established,,
tcp,203.123.56.246,56258,172.66.0.11,443,time-wait,,
tcp,203.123.56.246,52876,213.81.216.173,443,time-wait,,
udp,203.123.56.246,44530,122.144.2.2,53,,,
udp,203.123.56.246,36400,8.8.4.4,53,,,
udp,203.123.56.246,33754,122.144.2.2,53,,,
tcp,203.123.56.246,52877,125.209.226.33,443,time-wait,,
udp,146.196.110.84,33222,122.144.2.2,53,,,
udp,146.196.110.84,40748,122.144.2.2,53,,,
udp,203.123.56.246,39436,8.8.4.4,53,,,
tcp,203.123.56.246,35368,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,52916,63.140.48.151,443,established,,
tcp,203.123.56.246,35366,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,52655,20.190.163.20,443,time-wait,,
udp,203.123.56.246,41578,122.144.2.2,53,,,
tcp,203.123.56.246,44657,216.239.36.135,443,established,,
udp,146.196.110.84,40681,122.144.2.2,53,,,
tcp,203.123.56.246,52917,23.32.29.106,443,established,,
udp,146.196.110.84,50225,122.144.2.2,53,,,
udp,146.196.110.84,34058,8.8.8.8,53,,,
tcp,203.123.56.246,41131,47.245.116.47,6800,established,,
tcp,203.123.56.246,54102,96.118.130.36,993,established,,
tcp,203.123.56.246,35362,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,50746,172.64.149.23,80,established,,
udp,146.196.110.84,55275,8.8.8.8,53,,,
tcp,203.123.56.246,49859,185.82.216.62,443,established,,
tcp,203.123.56.246,49177,162.159.134.233,443,established,,
udp,146.196.110.84,39442,8.8.8.8,53,,,
udp,203.123.56.246,33296,122.144.2.2,53,,,
udp,203.123.56.246,53705,122.144.2.2,53,,,
udp,146.196.110.84,47370,122.144.2.2,53,,,
tcp,203.123.56.246,41846,47.241.94.208,31006,established,,
udp,203.123.56.246,34897,8.8.4.4,53,,,
tcp,203.123.56.246,52894,2.59.169.86,80,established,,
udp,146.196.110.84,55380,122.144.2.2,53,,,
tcp,203.123.56.246,53219,115.238.23.30,80,last-ack,,
udp,203.123.56.246,34552,122.144.2.2,53,,,
tcp,203.123.56.246,50817,74.125.24.147,80,time-wait,,
udp,203.123.56.246,41001,122.144.2.2,53,,,
tcp,163.70.153.61,443,203.123.56.246,55990,established,,
udp,146.196.110.84,38193,8.8.8.8,53,,,
tcp,203.123.56.246,35364,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,50358,51.77.90.246,8081,established,,
tcp,203.123.56.246,52919,23.202.137.16,80,time-wait,,
udp,203.123.56.246,61437,31.13.82.48,3478,,,
udp,203.123.56.246,37126,122.144.2.2,53,,,
udp,203.123.56.246,61437,31.13.87.50,3478,,,
udp,146.196.110.84,44442,122.144.1.1,53,,,
tcp,203.123.56.246,35372,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,35370,74.125.200.95,443,time-wait,,
udp,146.196.110.84,54564,122.144.1.1,53,,,
udp,146.196.110.84,44246,122.144.1.1,53,,,
icmp,45.150.240.132,,146.196.110.84,,,,
udp,203.123.56.246,61437,157.240.217.62,3478,,,
udp,203.123.56.246,61437,157.240.7.51,3478,,,
udp,146.196.110.84,37190,8.8.8.8,53,,,
udp,203.123.56.246,56032,122.144.2.2,53,,,
tcp,203.123.56.246,55940,152.195.38.66,443,time-wait,,
tcp,203.123.56.246,52296,34.117.237.239,443,established,,
udp,146.196.110.84,43058,122.144.1.1,53,,,
tcp,203.123.56.246,54103,64.233.170.94,443,time-wait,,
icmp,146.196.110.84,,146.196.110.81,,,,
tcp,203.123.56.246,56259,172.66.0.11,443,time-wait,,
udp,146.196.110.84,40855,122.144.2.2,53,,,
tcp,203.123.56.246,52920,91.206.14.139,27282,time-wait,,
tcp,203.123.56.246,56260,87.240.137.208,443,time-wait,,
udp,146.196.110.84,58503,122.144.1.1,53,,,
tcp,203.123.56.246,52918,163.70.153.35,443,established,,
udp,203.123.56.246,52706,122.144.2.2,53,,,
tcp,203.123.56.246,53798,202.78.195.146,443,established,,
udp,203.123.56.246,42007,122.144.2.2,53,,,
udp,10.180.80.75,5678,255.255.255.255,5678,,,
udp,203.123.56.246,51034,8.8.4.4,53,,,
tcp,203.123.56.246,35374,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,52878,213.81.216.173,443,time-wait,,
tcp,203.123.56.246,35376,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,53232,115.238.23.30,80,last-ack,,
udp,146.196.110.84,48962,122.144.1.1,53,,,
udp,203.123.56.246,60734,122.144.2.2,53,,,
udp,146.196.110.84,45338,122.144.1.1,53,,,
udp,203.123.56.246,55216,8.8.4.4,53,,,
udp,203.123.56.246,36167,8.8.4.4,53,,,
tcp,203.123.56.246,55942,40.126.35.128,443,established,,
udp,203.123.56.246,58886,157.240.208.60,443,,,
udp,146.196.110.84,42763,122.144.2.2,53,,,
udp,146.196.110.84,48629,122.144.2.2,53,,,
tcp,2.59.169.43,80,203.123.56.246,54495,established,,
tcp,203.123.56.246,49450,34.117.237.239,443,time-wait,,
tcp,190.2.153.200,40001,203.123.56.246,49187,established,,
udp,203.123.56.246,55130,8.8.4.4,53,,,
tcp,203.123.56.246,56262,74.125.68.91,443,time-wait,,
tcp,203.123.56.246,35380,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,60162,115.238.23.23,80,syn-sent,,
udp,146.196.110.84,32802,8.8.8.8,53,,,
tcp,203.123.56.246,54160,8.29.157.127,443,time-wait,,
tcp,203.123.56.246,35378,74.125.200.95,443,time-wait,,
udp,203.123.56.246,60279,122.144.2.2,53,,,
udp,203.123.56.246,56505,122.144.2.2,53,,,
tcp,203.123.56.246,53250,104.21.60.188,80,established,,
tcp,190.2.153.202,40001,203.123.56.246,49233,established,,
tcp,203.123.56.246,54159,104.16.70.20,443,time-wait,,
tcp,203.123.56.246,56264,74.125.68.91,443,time-wait,,
tcp,203.123.56.246,2459,202.6.208.46,443,time-wait,,
tcp,203.123.56.246,56261,13.107.42.22,443,established,,
udp,203.123.56.246,41044,8.8.4.4,53,,,
udp,146.196.110.84,40051,122.144.1.1,53,,,
tcp,2.59.169.42,80,203.123.56.246,53720,established,,
udp,203.123.56.246,38202,8.8.4.4,53,,,
tcp,203.123.56.246,56265,40.126.35.150,443,time-wait,,
tcp,190.2.153.202,40001,203.123.56.246,49179,established,,
tcp,203.123.56.246,56263,74.125.68.91,443,time-wait,,
udp,203.123.56.246,45768,122.144.2.2,53,,,
udp,146.196.110.84,46975,122.144.1.1,53,,,
udp,146.196.110.84,54169,122.144.2.2,53,,,
udp,203.123.56.246,51383,122.144.2.2,53,,,
udp,146.196.110.84,37240,122.144.1.1,53,,,
tcp,203.123.56.246,54549,163.70.153.35,443,time-wait,,
tcp,203.123.56.246,56267,17.111.105.242,443,time-wait,,
tcp,203.123.56.246,52924,23.72.44.7,443,established,,
tcp,203.123.56.246,49247,163.70.153.60,443,established,,
udp,146.196.110.84,59386,122.144.1.1,53,,,
tcp,163.70.153.35,443,203.123.56.246,55905,close,,
udp,146.196.110.84,40891,122.144.1.1,53,,,
tcp,203.123.56.246,56266,91.194.2.78,443,time-wait,,
tcp,203.123.56.246,49860,185.82.216.62,443,established,,
tcp,203.123.56.246,52923,23.72.44.7,443,established,,
udp,146.196.110.84,37938,122.144.1.1,53,,,
tcp,203.123.56.246,52879,213.81.216.173,443,close,,
udp,203.123.56.246,60379,122.144.2.2,53,,,
icmp,203.123.56.246,,203.123.56.245,,,,
tcp,203.123.56.246,35384,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,35382,74.125.200.95,443,time-wait,,
udp,146.196.110.84,33978,122.144.1.1,53,,,
udp,146.196.110.84,36943,122.144.1.1,53,,,
udp,203.123.56.246,52266,47.241.111.159,6000,,,
udp,10.180.80.99,35669,255.255.255.255,10002,,,
udp,146.196.110.84,43772,8.8.8.8,53,,,
udp,203.123.56.246,41045,31.13.95.63,443,,,
udp,146.196.110.84,50696,122.144.1.1,53,,,
udp,146.196.110.84,35861,122.144.1.1,53,,,
udp,146.196.110.84,35971,8.8.8.8,53,,,
tcp,203.123.56.246,35390,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,52925,163.70.153.35,443,established,,
tcp,203.123.56.246,35386,74.125.200.95,443,time-wait,,
udp,146.196.110.84,42988,122.144.1.1,53,,,
tcp,203.123.56.246,54163,40.100.29.242,993,established,,
udp,146.196.110.84,39369,8.8.8.8,53,,,
udp,203.123.56.246,52266,47.241.107.12,6000,,,
tcp,203.123.56.246,35392,74.125.200.95,443,time-wait,,
udp,146.196.110.84,36977,8.8.8.8,53,,,
tcp,203.123.56.246,56269,163.70.153.35,443,established,,
udp,146.196.110.84,48570,8.8.8.8,53,,,
tcp,203.123.56.246,56268,172.66.0.11,443,time-wait,,
udp,203.123.56.246,137,26.23.74.27,137,,,
tcp,203.123.56.246,35388,74.125.200.95,443,time-wait,,
udp,146.196.110.84,59514,122.144.1.1,53,,,
tcp,203.123.56.246,52656,192.0.84.247,443,established,,
udp,146.196.110.84,41987,122.144.2.2,53,,,
tcp,203.123.56.246,35394,74.125.200.95,443,time-wait,,
tcp,203.123.56.246,55943,40.126.35.128,443,established,,
udp,146.196.110.84,38344,122.144.2.2,53,,,
tcp,203.123.56.246,54550,2.59.169.43,80,established,,
tcp,203.123.56.246,56270,2.59.169.85,80,established,,
udp,146.196.110.84,50575,122.144.1.1,53,,,
udp,146.196.110.84,39110,122.144.1.1,53,,,
udp,203.123.56.246,15097,47.241.61.177,6000,,,
udp,146.196.110.84,47738,8.8.8.8,53,,,
udp,203.123.56.246,15097,47.241.116.15,6000,,,
tcp,203.123.56.246,35396,74.125.200.95,443,established,,
udp,146.196.110.84,51294,122.144.2.2,53,,,
tcp,203.123.56.246,35398,74.125.200.95,443,established,,
udp,203.123.56.246,41758,122.144.2.2,53,,,
tcp,163.70.153.60,443,203.123.56.246,49314,established,,
tcp,203.123.56.246,56271,163.70.153.35,443,established,,
tcp,203.123.56.246,50804,185.199.108.133,443,established,,
tcp,203.123.56.246,54104,173.231.16.77,80,time-wait,,
tcp,203.123.56.246,1982,74.125.130.139,443,established,,
tcp,203.123.56.246,38022,142.251.10.102,80,established,,
tcp,203.123.56.246,35400,74.125.200.95,443,established,,
udp,146.196.110.84,40835,8.8.8.8,53,,,
tcp,203.123.56.246,49391,163.70.153.60,443,established,,
tcp,203.123.56.246,49861,185.82.216.62,443,established,,
tcp,203.123.56.246,36072,216.239.36.135,443,established,,
udp,146.196.110.84,34488,122.144.1.1,53,,,
udp,203.123.56.246,37081,122.144.2.2,53,,,
udp,146.196.110.84,59948,122.144.1.1,53,,,
udp,203.123.56.246,63646,172.253.118.113,443,,,
udp,146.196.110.84,33936,122.144.1.1,53,,,
udp,203.123.56.246,39805,122.144.2.2,53,,,
tcp,203.123.56.246,35404,74.125.200.95,443,established,,
udp,146.196.110.84,56155,122.144.1.1,53,,,
udp,146.196.110.84,53292,122.144.1.1,53,,,
udp,146.196.110.84,36986,122.144.1.1,53,,,
udp,146.196.110.84,37492,122.144.1.1,53,,,
udp,146.196.110.84,51971,122.144.1.1,53,,,
udp,203.123.56.246,63558,157.240.208.60,443,,,
tcp,203.123.56.246,54551,34.160.111.145,80,time-wait,,
udp,203.123.56.246,60018,122.144.2.2,53,,,
udp,146.196.110.84,49565,10.79.16.9,1812,,,
udp,146.196.110.84,58492,122.144.1.1,53,,,
tcp,203.123.56.246,52881,213.81.216.173,443,close-wait,,
tcp,203.123.56.246,56272,172.66.0.11,443,time-wait,,
tcp,203.123.56.246,49478,34.94.160.21,443,close,,
udp,146.196.110.84,37704,122.144.1.1,53,,,
udp,146.196.110.84,53002,122.144.1.1,53,,,
tcp,203.123.56.246,35402,74.125.200.95,443,established,,
tcp,203.123.56.246,52880,134.119.183.60,80,established,,
tcp,203.123.56.246,58158,8.222.216.16,6800,established,,
tcp,203.123.56.246,60546,8.222.210.32,8820,established,,
tcp,175.103.43.90,51718,146.196.110.84,8278,established,,
udp,203.123.56.246,35618,122.144.2.2,53,,,
udp,146.196.110.84,45735,122.144.1.1,53,,,
udp,146.196.110.84,60646,122.144.1.1,53,,,
udp,146.196.110.84,55014,122.144.1.1,53,,,
udp,146.196.110.84,45812,122.144.1.1,53,,,
udp,146.196.110.84,59660,122.144.1.1,53,,,
udp,203.123.56.246,55625,122.144.2.2,53,,,
udp,146.196.110.84,35918,122.144.1.1,53,,,
udp,146.196.110.84,33335,122.144.1.1,53,,,
udp,146.196.110.84,52812,122.144.1.1,53,,,
udp,146.196.110.84,53486,122.144.1.1,53,,,
udp,146.196.110.84,56145,122.144.1.1,53,,,
udp,169.254.133.209,48306,255.255.255.255,10002,,,
udp,146.196.110.84,53696,122.144.1.1,53,,,
udp,146.196.110.84,34044,122.144.1.1,53,,,
udp,146.196.110.84,52784,122.144.1.1,53,,,
tcp,203.123.56.246,56273,142.251.175.94,443,established,,
udp,10.180.80.90,53810,255.255.255.255,10002,,,
udp,146.196.110.84,47258,122.144.1.1,53,,,
tcp,203.123.56.246,54105,74.125.68.94,443,established,,
udp,146.196.110.84,42497,122.144.1.1,53,,,
udp,146.196.110.84,39673,122.144.1.1,53,,,
udp,146.196.110.84,53462,122.144.1.1,53,,,
tcp,203.123.56.246,40780,163.70.153.61,80,established,,
udp,146.196.110.84,40140,122.144.1.1,53,,,
udp,203.123.56.246,46771,122.144.2.2,53,,,
tcp,203.123.56.246,49483,34.143.166.163,443,established,,
udp,146.196.110.84,53558,122.144.1.1,53,,,
tcp,203.123.56.246,54164,134.119.183.60,80,established,,
udp,146.196.110.84,42183,122.144.1.1,53,,,
udp,146.196.110.84,53242,122.144.1.1,53,,,
udp,146.196.110.84,51768,122.144.1.1,53,,,
udp,146.196.110.84,55171,122.144.1.1,53,,,
udp,146.196.110.84,56387,122.144.1.1,53,,,
tcp,203.123.56.246,55945,157.240.208.63,443,established,,
udp,203.123.56.246,54777,122.144.2.2,53,,,
tcp,203.123.56.246,47416,172.253.118.94,443,established,,
tcp,203.123.56.246,35408,74.125.200.95,443,established,,
udp,146.196.110.84,33121,122.144.1.1,53,,,
udp,146.196.110.84,38069,122.144.1.1,53,,,
udp,203.123.56.246,60391,122.144.2.2,53,,,
tcp,203.123.56.246,56274,17.111.105.242,443,syn-sent,,
udp,146.196.110.84,56986,122.144.1.1,53,,,
udp,146.196.110.84,53151,122.144.1.1,53,,,
udp,203.123.56.246,43696,172.217.194.95,443,,,
tcp,203.123.56.246,54106,54.167.149.176,443,syn-sent,,
udp,146.196.110.84,45181,122.144.1.1,53,,,
udp,146.196.110.84,48110,122.144.1.1,53,,,
tcp,203.123.56.246,35406,74.125.200.95,443,established,,
