name,data,.id,type,static,ttl,timestamp
global-balancer-d.mikrotik.com,159.148.147.244,*13A8,A,False,12m11s,2023-11-17 16:26:37 WIB
akcdn.detik.net.id,103.49.221.102,*1427,A,False,1m12s,2023-11-17 16:26:37 WIB
akcdn.detik.net.id,203.190.242.102,*1428,A,False,1m12s,2023-11-17 16:26:37 WIB
www.detik.com,detik.com,*142B,CNAME,False,1h28m56s,2023-11-17 16:26:37 WIB
cdnstatic.detik.com,203.190.242.172,*1439,A,False,16m35s,2023-11-17 16:26:37 WIB
cdnstatic.detik.com,103.49.221.172,*143A,A,False,16m35s,2023-11-17 16:26:37 WIB
mcs.tobsnssdk.com.edgekey.net,e118744.a.akamaiedge.net,*144F,CNAME,False,5h6m26s,2023-11-17 16:26:37 WIB
mood.detik.com,203.190.242.122,*1454,A,False,3h28m56s,2023-11-17 16:26:37 WIB
mood.detik.com,103.49.221.122,*1455,A,False,3h28m56s,2023-11-17 16:26:37 WIB
newrevive.detik.com,103.49.221.244,*1456,A,False,3h20m53s,2023-11-17 16:26:37 WIB
newrevive.detik.com,203.190.242.244,*1457,A,False,3h20m53s,2023-11-17 16:26:37 WIB
cs472.wac.edgecastcdn.net,cs1-apr-8315.wac.edgecastcdn.net,*145E,CNAME,False,56m30s,2023-11-17 16:26:37 WIB
cs1-apr-8315.wac.edgecastcdn.net,wac.apr-8315.edgecastdns.net,*145F,CNAME,False,56m30s,2023-11-17 16:26:37 WIB
cs491.wac.edgecastcdn.net,192.229.237.25,*1462,A,False,56m30s,2023-11-17 16:26:37 WIB
rec.detik.com,103.49.221.155,*1463,A,False,4h18m25s,2023-11-17 16:26:37 WIB
rec.detik.com,203.190.245.225,*1464,A,False,4h18m25s,2023-11-17 16:26:37 WIB
awscdnstatic.detik.net.id,d1y9weh1h9c90c.cloudfront.net,*1476,CNAME,False,45s,2023-11-17 16:26:37 WIB
awsimages.detik.net.id,akcdn.detik.net.id,*147B,CNAME,False,32s,2023-11-17 16:26:37 WIB
cdnv.detik.com,103.49.221.99,*147C,A,False,1h35m33s,2023-11-17 16:26:37 WIB
cdnv.detik.com,203.190.242.228,*147D,A,False,1h35m33s,2023-11-17 16:26:37 WIB
digicertwc.rubiconproject.com.edgekey.net,e8960.e2.akamaiedge.net,*1481,CNAME,False,4h49m51s,2023-11-17 16:26:37 WIB
