.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*7AE3,tcp,175.103.43.90:52714,10.0.0.4:7502,10.0.0.4:7502,175.103.43.90:52714,,time-wait,,9s,,5,249,0,0,4,179,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-15 17:40:03 WIB
*7AE4,tcp,20.205.36.71:34788,10.0.0.4:179,10.0.0.4:179,20.205.36.71:34788,,established,,23h59m43s,,2341,143981,0,0,2341,143962,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-15 17:40:03 WIB
*7AE5,udp,10.0.0.4:4500,20.205.36.71:4500,20.205.36.71:4500,10.0.0.4:4500,,,,2m43s,,5328,560032,0,0,9458,901217,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-15 17:40:03 WIB
*7AE6,tcp,175.103.43.90:52715,10.0.0.4:7502,10.0.0.4:7502,175.103.43.90:52715,,established,,5m,,5,280,0,0,3,139,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-15 17:40:03 WIB
*7AE7,udp,10.0.0.4:1701,20.205.36.71:1701,20.205.36.71:1701,10.0.0.4:1701,,,,2m26s,,3974,178716,0,0,4996,364720,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-15 17:40:03 WIB
