.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*7B14,tcp,20.205.36.71:34788,10.0.0.4:179,10.0.0.4:179,20.205.36.71:34788,,established,,23h59m41s,,3203,197032,0,0,3203,196937,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-15 23:57:37 WIB
*7B15,tcp,175.103.43.90:51242,10.0.0.4:7502,10.0.0.4:7502,175.103.43.90:51242,,established,,5m,,5,280,0,0,3,139,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-15 23:57:37 WIB
*7B16,tcp,175.103.43.90:51241,10.0.0.4:7502,10.0.0.4:7502,175.103.43.90:51241,,time-wait,,9s,,5,249,0,0,4,179,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-15 23:57:37 WIB
*7B17,udp,10.0.0.4:4500,20.205.36.71:4500,20.205.36.71:4500,10.0.0.4:4500,,,,2m59s,,7155,750296,0,0,12811,1217525,0,0,1536,232,False,True,True,True,False,False,False,False,,,,2023-11-15 23:57:37 WIB
*7B18,udp,10.0.0.4:1701,20.205.36.71:1701,20.205.36.71:1701,10.0.0.4:1701,,,,2m59s,,5407,243122,0,0,6807,497922,0,0,736,1456,False,True,True,True,False,False,False,False,,,,2023-11-15 23:57:37 WIB
*7B19,udp,167.248.133.165:15620,10.0.0.4:5060,10.0.0.4:5060,167.248.133.165:15620,,,sip,25m26s,,1,290,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-15 23:57:37 WIB
