name,data,.id,type,static,ttl,timestamp
global-balancer-d.mikrotik.com,159.148.147.244,*13A8,A,False,15m38s,2023-11-17 16:23:12 WIB
akcdn.detik.net.id,103.49.221.102,*1427,A,False,4m39s,2023-11-17 16:23:12 WIB
akcdn.detik.net.id,203.190.242.102,*1428,A,False,4m39s,2023-11-17 16:23:12 WIB
www.detik.com,detik.com,*142B,CNAME,False,1h32m23s,2023-11-17 16:23:12 WIB
cdnstatic.detik.com,203.190.242.172,*1439,A,False,20m2s,2023-11-17 16:23:12 WIB
cdnstatic.detik.com,103.49.221.172,*143A,A,False,20m2s,2023-11-17 16:23:12 WIB
mcs.tobsnssdk.com.edgekey.net,e118744.a.akamaiedge.net,*144F,CNAME,False,5h9m53s,2023-11-17 16:23:12 WIB
mood.detik.com,203.190.242.122,*1454,A,False,3h32m23s,2023-11-17 16:23:12 WIB
mood.detik.com,103.49.221.122,*1455,A,False,3h32m23s,2023-11-17 16:23:12 WIB
newrevive.detik.com,103.49.221.244,*1456,A,False,3h24m20s,2023-11-17 16:23:12 WIB
newrevive.detik.com,203.190.242.244,*1457,A,False,3h24m20s,2023-11-17 16:23:12 WIB
cs472.wac.edgecastcdn.net,cs1-apr-8315.wac.edgecastcdn.net,*145E,CNAME,False,59m57s,2023-11-17 16:23:12 WIB
cs1-apr-8315.wac.edgecastcdn.net,wac.apr-8315.edgecastdns.net,*145F,CNAME,False,59m57s,2023-11-17 16:23:12 WIB
cs491.wac.edgecastcdn.net,192.229.237.25,*1462,A,False,59m57s,2023-11-17 16:23:12 WIB
rec.detik.com,103.49.221.155,*1463,A,False,4h21m52s,2023-11-17 16:23:12 WIB
rec.detik.com,203.190.245.225,*1464,A,False,4h21m52s,2023-11-17 16:23:12 WIB
awscdnstatic.detik.net.id,d1y9weh1h9c90c.cloudfront.net,*1476,CNAME,False,4m12s,2023-11-17 16:23:12 WIB
awsimages.detik.net.id,akcdn.detik.net.id,*147B,CNAME,False,3m59s,2023-11-17 16:23:12 WIB
cdnv.detik.com,103.49.221.99,*147C,A,False,1h39m,2023-11-17 16:23:12 WIB
cdnv.detik.com,203.190.242.228,*147D,A,False,1h39m,2023-11-17 16:23:12 WIB
digicertwc.rubiconproject.com.edgekey.net,e8960.e2.akamaiedge.net,*1481,CNAME,False,4h53m18s,2023-11-17 16:23:12 WIB
kayumanis.detik.com,34.149.209.250,*1489,A,False,3h28m9s,2023-11-17 16:23:12 WIB
push.detik.com,103.49.221.172,*148A,A,False,4h7m37s,2023-11-17 16:23:12 WIB
push.detik.com,203.190.242.172,*148B,A,False,4h7m37s,2023-11-17 16:23:12 WIB
mweb-hb.presage.io,ms-bidder-bid.prod.cloud.ogury.io,*149A,CNAME,False,27m12s,2023-11-17 16:23:12 WIB
