protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
udp,13.13.13.2,63817.0,114.125.98.17,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,49387.0,142.251.10.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50612.0,8.8.8.8,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,56144.0,157.240.208.34,443.0,last-ack,LOKAL.c,,OUT.bound
tcp,13.13.13.2,49697.0,31.13.95.60,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50034.0,4.1.82.146,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,38414.0,188.172.198.143,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,55865.0,88.99.85.235,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,60588.0,142.251.175.94,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,56591.0,31.13.95.60,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,49675.0,23.106.252.75,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,58144.0,74.125.68.91,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,49316.0,74.125.130.147,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,60027.0,31.13.95.60,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,52798.0,163.70.153.60,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,54604.0,4.1.82.141,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,50953.0,143.244.33.73,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,60382.0,157.240.208.3,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,42689.0,163.70.153.60,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,58612.0,8.8.8.8,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,55628.0,122.144.2.205,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,61574.0,142.251.175.156,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50115.0,20.198.119.84,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,55984.0,163.70.153.61,80.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,56222.0,23.108.101.65,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,56223.0,172.253.118.188,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,60507.0,23.106.252.102,80.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,56249.0,31.13.95.1,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,65320.0,103.107.199.6,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,55174.0,157.240.13.54,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50626.0,3.219.232.254,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,50123.0,142.251.12.155,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,59250.0,185.146.173.20,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,49424.0,157.240.208.60,443.0,established,LOKAL.c,,OUT.bound
udp,107.196.10.20,6672.0,175.103.46.95,53.0,,in-utama.c,,IN.bound
udp,13.13.13.2,61963.0,8.8.8.8,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,56678.0,143.244.33.70,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,43784.0,34.101.5.74,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,49163.0,92.223.85.163,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,50338.0,74.125.200.94,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,51380.0,172.253.118.188,5228.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,54734.0,172.217.194.95,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,62512.0,203.201.171.78,1433.0,established,INTL.c,,OUT.bound
udp,109.248.6.78,47601.0,146.196.111.51,5060.0,,in-backup.c,,IN.bound
tcp,13.13.13.2,50127.0,172.253.118.132,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50595.0,93.189.62.83,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,50442.0,74.125.130.188,5228.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,46015.0,41.202.219.71,5060.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,53795.0,34.120.208.123,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,55356.0,64.233.170.188,5228.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,55305.0,64.233.170.95,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,46015.0,103.179.196.2,9216.0,,INTL.c,,OUT.bound
udp,13.13.13.2,65300.0,142.250.4.95,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,49320.0,20.198.118.190,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,49155.0,23.106.252.79,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,49224.0,74.125.130.188,5228.0,established,LOKAL.c,,OUT.bound
udp,41.111.178.10,6881.0,175.103.46.90,5060.0,,,,Other
tcp,13.13.13.2,33010.0,172.217.194.188,5228.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,56287.0,31.13.95.60,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,61361.0,149.19.224.14,443.0,established,INTL.c,,OUT.bound
udp,185.233.19.253,58914.0,175.103.46.88,5060.0,,,,Other
tcp,13.13.13.2,51874.0,34.149.100.209,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,49596.0,34.107.243.93,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,54388.0,172.217.194.155,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,45936.0,31.13.95.60,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,60649.0,172.217.194.113,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,59991.0,35.186.224.25,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,49494.0,74.125.24.188,5228.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,60292.0,74.125.24.132,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,56551.0,172.217.194.95,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,52782.0,23.108.101.66,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,50829.0,31.13.95.60,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50126.0,172.253.118.132,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,53211.0,34.107.243.93,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,52539.0,31.13.95.60,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,51871.0,34.107.243.93,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,56364.0,3.217.12.237,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,64999.0,64.233.170.102,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,64012.0,31.13.95.60,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,62505.0,142.251.12.149,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,61012.0,143.244.33.54,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,59144.0,74.125.200.94,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,53955.0,172.217.194.188,5228.0,established,LOKAL.c,,OUT.bound
udp,102.216.213.42,38344.0,175.103.46.89,5060.0,,,,Other
tcp,13.13.13.2,49155.0,23.111.12.23,80.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,57819.0,142.251.10.95,443.0,,LOKAL.c,,OUT.bound
udp,13.13.13.2,63786.0,172.217.194.94,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,61183.0,142.250.4.19,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,52453.0,142.251.10.95,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,55195.0,74.125.68.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,61182.0,99.86.178.45,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,49228.0,142.251.175.188,5228.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,50724.0,8.8.4.4,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,49947.0,64.233.170.188,5228.0,established,LOKAL.c,,OUT.bound
udp,47.32.184.95,6672.0,175.103.46.95,53.0,,in-utama.c,,IN.bound
udp,72.251.232.180,5217.0,203.173.88.27,5060.0,,in-utama.c,,IN.bound
udp,185.233.19.253,58914.0,203.173.88.27,5060.0,,in-utama.c,,IN.bound
tcp,13.13.13.2,49682.0,20.198.118.190,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,50106.0,92.223.85.166,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,49248.0,172.217.194.188,5228.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,55783.0,8.8.4.4,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50447.0,20.198.119.143,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,61185.0,172.217.194.83,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,63017.0,64.233.170.94,443.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,38980.0,31.13.95.1,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,54904.0,64.233.170.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,60619.0,20.198.118.190,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,63786.0,163.70.153.20,443.0,established,LOKAL.c,,OUT.bound
