name,data,.id,type,static,ttl,timestamp
vpn.tarumanagara.com,202.6.211.33,*771CE8,A,True,1h,2023-11-21 16:48:17 WIB
apple.com,"""google-site-verification=zBSq1mG5ssu2If-C17UAz_MzSZDcx03MVxmeDwMNc5w""",*774732,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""v=spf1 include:_spf.apple.com include:_spf-txn.apple.com ~all""",*774733,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""miro-verification=2494d255c4c50b1e521650a0659cbf3fa08b0072""",*774734,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""Dynatrace-site-verification=7d881a7c-c13f-4146-9d27-2731459e2509__iqls0105tagglcsaul0m16ibrf""",*774735,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""cerner-client-id=ce3abf18-ee87-43b9-9927-9eb24b4bac4a""",*774736,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""google-site-verification=8M6XjQCzydT62jk8HY3VXPAG-nKDllTRV-JpA3-Ktyw""",*774737,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""webexdomainverification.8C462=b728ec3f-dfc9-42f9-92cb-9ba8853cbee8""",*774738,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""ValidationTokenValue=77a4a6de-da14-449c-83c4-85366e0f55f9""",*774739,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""cisco-ci-domain-verification=6f3bfb849796a518061f8e8c4356f687a138502d86db742791685059176547dd""",*77473A,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""77a4a6de-da14-449c-83c4-85366e0f55f9""",*77473B,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""google-site-verification=L5kkMdiFI8npvb6KlHui84fJaCw5G64DWhaDRIAT4_c""",*77473C,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""json:eyJ3aHkiOiJUaGlzIGlzIHRvIHRydW5jYXRlIFVEUCByZXNwb25zZXMgZm9yIFRYVCBxdWVyaWVzIHRvIGFwcGxlLmNvbSIsInBhZGRpbmciOiJpZW4wYWVHaGF0aG9oNmhhaHZpZWphaTNlYXkwYWh2YWhjaGFocXVhZWxlZTBZdWw0cGhpZXRoMHNvNXZpZXllZWNvaDRpZThzaGVlcGllVDNwYWVjaGVpVjZqb2h3aWVwaG82In0K""",*77473D,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""atlassian-domain-verification=mLabq99iaT8kquJechF6l31FAYoNUe3WB7tLpLFUiUYVJCse9SKq83hOJzFkwqrh""",*77473E,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""cerner-client-id=22dd1d8a-5e8b-4e1e-80ef-39bcdfd42798""",*77473F,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""adobe-idp-site-verification=6bd5e74c-a3a0-4781-b2e1-e95399b5e11c""",*774740,TXT,False,25s,2023-11-21 16:48:17 WIB
apple.com,"""facebook-domain-verification=n6cqjfucq6plswmtfbwnbbeu1qiq3v""",*774741,TXT,False,25s,2023-11-21 16:48:17 WIB
