.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*8005E,udp,13.13.13.2:63817,114.125.98.17:443,114.125.98.17:443,175.103.46.95:63817,,,,24s,LOKAL.c,108,25274,0,0,852,1037883,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80063,tcp,13.13.13.2:49387,142.251.10.188:5228,142.251.10.188:5228,175.103.46.95:49387,,established,,23h59m20s,LOKAL.c,129,5441,0,0,134,12963,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80065,tcp,13.13.13.2:50612,8.8.8.8:443,8.8.8.8:443,175.103.46.95:50612,,established,,23h57m55s,LOKAL.c,16,2226,0,0,16,4305,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80069,tcp,13.13.13.2:56144,157.240.208.34:443,157.240.208.34:443,175.103.46.95:56144,,last-ack,,9s,LOKAL.c,9,1471,0,0,139,13941,0,0,0,976,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*8006B,tcp,13.13.13.2:49697,31.13.95.60:443,31.13.95.60:443,175.103.46.95:49697,,established,,23h59m59s,LOKAL.c,616,90751,0,0,734,140344,0,0,1200,1216,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*8006C,tcp,13.13.13.2:50034,4.1.82.146:443,4.1.82.146:443,175.103.46.95:50034,,established,,23h56m27s,INTL.c,91,26992,0,0,110,10124,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*8006D,tcp,13.13.13.2:38414,188.172.198.143:443,188.172.198.143:443,175.103.46.95:38414,,established,,23h59m55s,INTL.c,325,18397,0,0,323,15743,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*8007C,tcp,13.13.13.2:55865,88.99.85.235:443,88.99.85.235:443,175.103.46.95:55865,,established,,23h59m26s,INTL.c,18,1885,0,0,18,7365,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80080,udp,13.13.13.2:60588,142.251.175.94:443,142.251.175.94:443,175.103.46.95:60588,,,,17s,LOKAL.c,10,2708,0,0,11,3104,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80081,tcp,13.13.13.2:56591,31.13.95.60:443,31.13.95.60:443,175.103.46.95:56591,,established,,23h59m56s,LOKAL.c,24,3292,0,0,25,3072,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80089,tcp,13.13.13.2:49675,23.106.252.75:443,23.106.252.75:443,175.103.46.95:49675,,established,,23h59m53s,INTL.c,693,28431,0,0,714,35651,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*8008A,udp,13.13.13.2:58144,74.125.68.91:443,74.125.68.91:443,175.103.46.95:58144,,,,2m47s,LOKAL.c,620,214682,0,0,971,562936,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80092,udp,13.13.13.2:49316,74.125.130.147:443,74.125.130.147:443,175.103.46.95:49316,,,,57s,LOKAL.c,6,1670,0,0,5,2498,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80093,tcp,13.13.13.2:60027,31.13.95.60:443,31.13.95.60:443,175.103.46.95:60027,,established,,23h59m19s,LOKAL.c,11,2625,0,0,11,4582,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80095,tcp,13.13.13.2:52798,163.70.153.60:443,163.70.153.60:443,175.103.46.95:52798,,established,,23h59m54s,LOKAL.c,350,39239,0,0,414,56370,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80096,tcp,13.13.13.2:54604,4.1.82.141:443,4.1.82.141:443,175.103.46.95:54604,,established,,23h59m53s,INTL.c,16,1665,0,0,14,1064,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*80098,tcp,13.13.13.2:50953,143.244.33.73:443,143.244.33.73:443,175.103.46.95:50953,,established,,23h59m52s,INTL.c,680,29477,0,0,703,38195,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*8009A,tcp,13.13.13.2:60382,157.240.208.3:443,157.240.208.3:443,175.103.46.95:60382,,established,,23h59m44s,LOKAL.c,264,173448,0,0,298,22153,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*800A0,tcp,13.13.13.2:42689,163.70.153.60:443,163.70.153.60:443,175.103.46.95:42689,,established,,23h55m14s,LOKAL.c,9,1548,0,0,8,4453,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*800A5,udp,13.13.13.2:58612,8.8.8.8:443,8.8.8.8:443,175.103.46.95:58612,,,,49s,LOKAL.c,14,3823,0,0,14,7912,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*800A6,udp,13.13.13.2:55628,122.144.2.205:443,122.144.2.205:443,175.103.46.95:55628,,,,1m44s,LOKAL.c,2182,203460,0,0,6446,8018912,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*800A9,udp,13.13.13.2:61574,142.251.175.156:443,142.251.175.156:443,175.103.46.95:61574,,,,1m4s,LOKAL.c,6,2435,0,0,7,3292,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*800AE,tcp,13.13.13.2:50115,20.198.119.84:443,20.198.119.84:443,175.103.46.95:50115,,established,,23h1m17s,INTL.c,4,362,0,0,2,422,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*800C1,tcp,13.13.13.2:55984,163.70.153.61:80,163.70.153.61:80,175.103.46.95:55984,,established,,4m51s,LOKAL.c,475,42627,0,0,771,166427,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*800C8,tcp,13.13.13.2:56222,23.108.101.65:443,23.108.101.65:443,175.103.46.95:56222,,established,,23h59m53s,INTL.c,695,29796,0,0,698,37255,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*800C9,tcp,13.13.13.2:56223,172.253.118.188:443,172.253.118.188:443,175.103.46.95:56223,,established,,23h59m22s,LOKAL.c,136,5720,0,0,135,7032,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
*800CA,tcp,13.13.13.2:60507,23.106.252.102:80,23.106.252.102:80,175.103.46.95:60507,,established,,23h59m53s,INTL.c,702,30667,0,0,740,39925,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 16:48:17 WIB
