protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,157.240.199.61,443,175.103.46.158,47416,IN.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
tcp,175.103.46.158,49288,74.125.200.95,443,OUT.bound,established,,,,,,,
tcp,43.128.74.37,799,175.103.46.158,44418,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,64488,91.108.56.158,443,OUT.bound,established,,speedtest.c,AG,AS62014 telegram messenger inc,,,
tcp,43.134.120.219,799,175.103.46.158,56376,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,101.32.248.90,799,175.103.46.158,46782,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,43.128.74.37,799,175.103.46.158,44788,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,43.133.45.194,799,175.103.46.158,51014,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,54056,157.240.218.61,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
tcp,175.103.46.158,58107,52.184.217.37,443,OUT.bound,established,,speedtest.c,US,AS8075 microsoft corporation,,,
tcp,175.103.46.158,58156,217.146.12.135,5938,OUT.bound,established,,speedtest.c,IN,AS42473 anexia internetdienstleistungs gmbh,,,
tcp,175.103.46.158,37856,157.240.15.61,5222,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
tcp,43.128.118.190,799,175.103.46.158,38830,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,56321,157.240.235.60,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
tcp,175.103.46.158,50151,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,50180,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
udp,175.103.46.158,56212,74.125.130.93,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,50148,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,50179,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,55598,18.64.18.72,443,OUT.bound,established,,speedtest.c,US,ASNone ,,,
tcp,175.103.46.158,52409,74.125.200.95,443,OUT.bound,established,,,,,,,
tcp,175.103.46.158,50150,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,50176,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,50147,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
udp,175.103.46.158,50124,122.144.2.205,443,OUT.bound,,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,
udp,175.103.46.158,62524,122.144.2.205,443,OUT.bound,,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,
tcp,175.103.46.158,38880,43.128.118.190,799,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
udp,175.103.46.158,53801,74.125.130.93,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,50178,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,54460,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
tcp,175.103.46.158,50149,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,50181,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,74.125.130.95,443,175.103.46.158,54160,IN.bound,last-ack,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,43464,172.67.9.40,443,OUT.bound,established,,speedtest.c,US,AS13335 cloudflare,,,
udp,175.103.46.158,54686,172.217.194.136,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
udp,175.103.46.158,57757,172.217.194.94,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
udp,175.103.46.158,62015,142.251.10.84,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,Apple   iOS   Automated Attacks   Resource Hijacking   Google Tracker,Boot or Logon Autostart Execution nCommand and Scripting Interpreter nAutomated Collection nWebToolb,2023-11-15T19:05:43.285000
tcp,175.103.46.158,62357,142.251.10.95,443,OUT.bound,established,,speedtest.c,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000
tcp,175.103.46.158,49732,23.216.158.145,80,OUT.bound,established,,,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,142.251.12.94,443,175.103.46.158,49199,IN.bound,last-ack,,speedtest.c,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000
udp,175.103.46.158,56708,172.217.194.94,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,50177,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,54948,18.161.49.80,443,OUT.bound,established,,speedtest.c,US,AS16509 amazon.com inc,,,
tcp,175.103.46.158,52496,43.133.45.194,799,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,61118,23.38.195.34,80,OUT.bound,time-wait,,speedtest.c,US,AS7713 pt telekomunikasi indonesia,,,
tcp,175.103.46.158,64998,74.125.200.188,5228,OUT.bound,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000
tcp,175.103.46.158,43182,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
tcp,175.103.46.158,50152,103.8.238.188,443,OUT.bound,established,,,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
tcp,175.103.46.158,38884,43.128.118.190,799,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,42828,18.64.18.111,443,OUT.bound,established,,speedtest.c,US,ASNone ,,,
tcp,175.103.46.158,61117,23.38.195.74,80,OUT.bound,fin-wait,,speedtest.c,US,AS7713 pt telekomunikasi indonesia,,,
tcp,175.103.46.158,60371,20.163.45.184,443,OUT.bound,established,,,US,AS8075 microsoft corporation,,,
tcp,175.103.46.158,38296,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
tcp,43.128.118.190,799,175.103.46.158,38792,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,52500,43.133.45.194,799,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
udp,175.103.46.158,63159,172.217.166.163,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,56756,18.161.49.58,443,OUT.bound,established,,speedtest.c,US,AS16509 amazon.com inc,,,
tcp,175.103.46.158,40164,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
tcp,175.103.46.158,64375,142.251.10.188,443,OUT.bound,established,,,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000
tcp,74.125.130.95,443,175.103.46.158,51266,IN.bound,last-ack,,speedtest.c,US,AS15169 google llc,,,
tcp,43.133.45.194,799,175.103.46.158,52482,IN.bound,time-wait,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
tcp,175.103.46.158,59766,157.240.7.53,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
tcp,175.103.46.158,58108,54.148.59.27,80,OUT.bound,syn-sent,,,US,AS16509 amazon.com inc,,,
tcp,175.103.46.158,45424,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
tcp,74.125.130.95,443,175.103.46.158,57837,IN.bound,last-ack,,speedtest.c,US,AS15169 google llc,,,
tcp,43.128.118.190,799,175.103.46.158,38856,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
udp,175.103.46.158,61707,74.125.68.93,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,142.250.4.95,443,175.103.46.158,64493,IN.bound,established,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,55784,74.125.200.95,443,OUT.bound,established,,,,,,,
udp,175.103.46.158,53389,142.251.175.95,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
tcp,175.103.46.158,64230,20.198.119.143,443,OUT.bound,established,,speedtest.c,IN,AS8075 microsoft corporation,,,
tcp,175.103.46.158,61119,118.98.113.139,80,OUT.bound,syn-sent,,,ID,AS7713 pt telekomunikasi indonesia,,,
tcp,175.103.46.158,47668,157.240.211.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
udp,10.20.30.27,57572,255.255.255.255,10002,broadcast,,,speedtest.c,,,,,
tcp,175.103.46.158,64465,157.240.235.60,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
tcp,175.103.46.158,61120,23.38.195.73,80,OUT.bound,time-wait,,speedtest.c,US,AS7713 pt telekomunikasi indonesia,,,
udp,146.196.111.215,5678,255.255.255.255,5678,broadcast,,,speedtest.c,,,,,
tcp,175.103.46.158,39338,158.101.44.242,80,OUT.bound,time-wait,,speedtest.c,US,AS31898 oracle corporation,InQuest - 21-10-2023,,2023-11-20T23:00:23.112000
tcp,175.103.46.158,50668,64.233.170.188,5228,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,175.103.46.158,60171,74.125.68.188,5228,OUT.bound,established,,,US,AS15169 google llc,pc connections,pulled from router,2022-05-20T00:01:19.453000
