protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
tcp,175.103.46.158,63003.0,157.240.217.2,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49436.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57608.0,157.240.217.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57426.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,54019.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,62998.0,157.240.235.63,443.0,,speedtest.c,,OUT.bound
tcp,43.134.53.107,799.0,175.103.46.158,39024.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,61967.0,31.13.95.40,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63016.0,91.108.56.139,443.0,established,speedtest.c,,OUT.bound
tcp,205.210.31.70,56232.0,175.103.46.158,4024.0,syn-sent,,,IN.bound
tcp,218.92.0.101,51797.0,175.103.46.158,22.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,41878.0,31.13.77.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,46622.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63202.0,20.44.10.122,443.0,established,,,OUT.bound
tcp,175.103.46.158,57280.0,157.240.211.61,443.0,time-wait,speedtest.c,,OUT.bound
tcp,175.103.46.158,51418.0,31.13.75.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,53154.0,142.250.4.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57936.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,157.240.199.61,443.0,175.103.46.158,48714.0,established,speedtest.c,,IN.bound
udp,175.103.46.158,54488.0,51.81.245.139,25.0,,speedtest.c,,OUT.bound
udp,175.103.46.158,60539.0,31.13.95.60,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,59277.0,103.107.198.66,6568.0,established,,,OUT.bound
tcp,175.103.46.158,55723.0,74.125.68.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,39554.0,43.134.53.107,799.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,54297.0,51.81.245.139,25.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,50927.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,41226.0,192.53.174.79,4001.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,36810.0,64.233.170.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57722.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,64767.0,216.239.38.120,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,43746.0,43.128.74.37,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,56382.0,142.251.175.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,39416.0,43.134.53.107,799.0,established,speedtest.c,,OUT.bound
tcp,43.133.45.194,799.0,175.103.46.158,46458.0,established,,,IN.bound
tcp,175.103.46.158,62841.0,47.246.177.254,80.0,established,speedtest.c,,OUT.bound
tcp,146.196.111.218,899.0,175.103.43.90,53679.0,established,speedtest.c,,OUT.bound
tcp,43.134.53.107,799.0,175.103.46.158,38964.0,established,,,IN.bound
tcp,175.103.46.158,47612.0,47.74.170.157,5222.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51758.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound
tcp,43.198.50.186,23008.0,175.103.46.158,58924.0,established,speedtest.c,,IN.bound
tcp,184.25.236.200,443.0,175.103.46.158,49278.0,established,,,IN.bound
tcp,157.240.235.60,443.0,175.103.46.158,57658.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,63775.0,51.159.103.157,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63035.0,64.233.170.95,443.0,established,speedtest.c,,OUT.bound
tcp,101.32.248.90,799.0,175.103.46.158,50820.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,39392.0,43.134.53.107,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,55680.0,74.125.68.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,34074.0,157.240.235.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63001.0,31.13.95.175,5222.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,53043.0,91.108.56.100,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,53044.0,91.108.56.100,443.0,last-ack,speedtest.c,,OUT.bound
tcp,175.103.46.158,53045.0,91.108.56.100,443.0,last-ack,speedtest.c,,OUT.bound
tcp,175.103.46.158,50532.0,4.150.240.254,443.0,close,speedtest.c,,OUT.bound
tcp,175.103.46.158,50906.0,74.125.68.188,5228.0,established,speedtest.c,,OUT.bound
tcp,31.13.68.60,443.0,175.103.46.158,63074.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,43970.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,62887.0,157.240.218.61,5222.0,established,speedtest.c,,OUT.bound
tcp,31.13.68.60,443.0,175.103.46.158,57919.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,37868.0,31.13.75.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,61692.0,20.212.88.117,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,57116.0,142.251.10.100,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,62958.0,31.13.95.60,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63450.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,46894.0,157.240.13.55,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49726.0,192.53.174.79,4001.0,established,speedtest.c,,OUT.bound
tcp,157.240.235.61,5222.0,175.103.46.158,48296.0,established,,,IN.bound
udp,175.103.46.158,5678.0,192.168.124.1,53.0,,speedtest.c,,local
tcp,175.103.46.158,53041.0,52.184.217.37,443.0,established,,,OUT.bound
tcp,175.103.46.158,48026.0,43.134.120.219,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,41964.0,74.125.130.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51867.0,23.205.70.106,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,59339.0,74.125.68.95,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,63036.0,8.8.8.8,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,50624.0,104.26.14.38,443.0,established,,,OUT.bound
tcp,175.103.46.158,50497.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63037.0,142.251.175.113,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,39318.0,43.134.53.107,799.0,established,speedtest.c,,OUT.bound
tcp,43.134.120.219,799.0,175.103.46.158,46916.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,49408.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound
tcp,91.92.248.9,443.0,175.103.46.158,50622.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,57052.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57204.0,157.240.217.60,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,48360.0,172.217.194.95,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,56213.0,216.239.38.120,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,55114.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49436.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound
tcp,101.32.248.90,799.0,175.103.46.158,50804.0,established,speedtest.c,,IN.bound
tcp,43.134.53.107,799.0,175.103.46.158,39112.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,57910.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,41186.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,57487.0,172.217.194.91,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,55546.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,60326.0,43.128.74.37,800.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,64375.0,142.251.10.188,443.0,established,,,OUT.bound
tcp,175.103.46.158,50988.0,101.32.248.90,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,61514.0,142.251.175.91,80.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,54444.0,52.184.217.37,443.0,established,,,OUT.bound
tcp,175.103.46.158,62924.0,35.213.190.132,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,62769.0,184.25.236.176,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,60173.0,142.251.10.94,80.0,last-ack,speedtest.c,,OUT.bound
tcp,175.103.46.158,63024.0,210.210.145.136,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51754.0,194.138.240.119,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,54930.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,101.32.248.90,799.0,175.103.46.158,50858.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,41948.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
tcp,43.134.53.107,799.0,175.103.46.158,38918.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,53065.0,74.125.24.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,42758.0,52.45.221.176,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,49152.0,142.250.4.190,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,63629.0,103.107.199.6,443.0,established,,,OUT.bound
tcp,175.103.46.158,57500.0,31.13.68.60,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,59120.0,74.125.24.95,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,63043.0,8.8.8.8,443.0,,speedtest.c,,OUT.bound
tcp,43.133.45.194,799.0,175.103.46.158,46400.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,63686.0,52.25.237.147,8883.0,established,speedtest.c,,OUT.bound
tcp,3.216.157.50,7010.0,175.103.46.158,63395.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,46942.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51730.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,43758.0,43.128.74.37,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,59620.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,59541.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63044.0,64.233.170.94,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,65318.0,142.251.10.94,443.0,last-ack,speedtest.c,,OUT.bound
tcp,175.103.46.158,52781.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,52272.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63810.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,33340.0,74.125.130.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,46144.0,172.253.118.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49824.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,34752.0,104.22.20.162,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,63034.0,64.233.170.95,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,39422.0,43.134.53.107,799.0,established,speedtest.c,,OUT.bound
udp,205.210.31.102,51395.0,175.103.46.159,5060.0,,speedtest.c,,IN.bound
tcp,175.103.46.158,46610.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,56654.0,13.107.42.16,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,5678.0,192.168.1.1,53.0,,speedtest.c,,local
tcp,142.251.175.188,5228.0,175.103.46.158,36002.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,52102.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,36140.0,142.251.175.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63030.0,8.8.8.8,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,50530.0,4.232.89.175,443.0,close,speedtest.c,,OUT.bound
udp,175.103.46.158,63018.0,35.186.203.63,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,49524.0,74.125.130.188,5228.0,established,speedtest.c,,OUT.bound
tcp,43.128.74.37,799.0,175.103.46.158,42834.0,established,speedtest.c,,IN.bound
tcp,43.198.50.186,23006.0,175.103.46.158,46472.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,62982.0,74.125.130.156,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,5678.0,192.168.122.1,53.0,,speedtest.c,,local
tcp,175.103.46.158,41762.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,46578.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,50376.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,43.134.53.107,799.0,175.103.46.158,39064.0,established,speedtest.c,,IN.bound
tcp,18.163.242.58,23008.0,175.103.46.158,34682.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,57499.0,31.13.68.60,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,50160.0,18.163.242.58,23002.0,established,speedtest.c,,OUT.bound
udp,216.250.117.80,5211.0,175.103.46.158,5060.0,,speedtest.c,,IN.bound
tcp,192.53.174.79,4001.0,175.103.46.158,46500.0,established,speedtest.c,,IN.bound
tcp,157.240.208.34,443.0,175.103.46.158,45116.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,57442.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49244.0,118.98.113.99,443.0,established,,,OUT.bound
udp,175.103.46.158,60597.0,216.239.38.120,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,63566.0,64.233.170.188,5228.0,established,,,OUT.bound
tcp,175.103.46.158,54370.0,92.223.85.120,443.0,established,,,OUT.bound
tcp,175.103.46.158,50926.0,101.32.248.90,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,41232.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,61730.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49445.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,48618.0,43.133.45.194,800.0,established,speedtest.c,,OUT.bound
tcp,31.13.68.60,443.0,175.103.46.158,57348.0,established,speedtest.c,,IN.bound
icmp,175.103.43.90,,175.103.46.158,,,speedtest.c,,IN.bound
tcp,175.103.46.158,63037.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57206.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,41660.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,43662.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,18.163.242.58,23015.0,175.103.46.158,51830.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,49417.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,54059.0,40.81.120.44,3544.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,53358.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51142.0,101.32.248.90,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,55503.0,20.198.118.190,443.0,established,,,OUT.bound
udp,175.103.46.158,53310.0,74.125.101.41,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,58032.0,64.233.170.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,56118.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,49564.0,40.81.120.44,3544.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,37384.0,3.233.87.30,443.0,last-ack,speedtest.c,,OUT.bound
tcp,175.103.46.158,51346.0,101.32.248.90,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,62760.0,130.44.212.234,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51828.0,101.32.248.90,800.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51940.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,31.13.68.60,443.0,175.103.46.158,57085.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,61853.0,156.59.239.197,8888.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63009.0,31.13.95.9,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,50534.0,204.79.197.222,443.0,close,speedtest.c,,OUT.bound
tcp,175.103.46.158,41838.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,52544.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57494.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,61849.0,157.240.235.34,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63031.0,8.8.8.8,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,55052.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,46844.0,43.134.120.219,800.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,47962.0,43.134.120.219,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63022.0,54.192.150.48,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63026.0,74.125.68.84,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63000.0,13.224.250.31,443.0,established,speedtest.c,,OUT.bound
tcp,43.133.45.194,799.0,175.103.46.158,46338.0,established,speedtest.c,,IN.bound
udp,216.250.117.80,5211.0,175.103.46.157,5060.0,,speedtest.c,,IN.bound
udp,175.103.46.158,62554.0,216.239.38.120,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,54984.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,65374.0,142.251.175.84,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,49473.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,52819.0,216.239.38.120,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,42822.0,216.239.32.178,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,55726.0,74.125.68.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,47140.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,34932.0,157.240.217.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51108.0,101.32.248.90,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57798.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,65125.0,122.144.2.204,443.0,,speedtest.c,,OUT.bound
tcp,43.133.45.194,799.0,175.103.46.158,46264.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,39238.0,74.125.24.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,41076.0,216.239.38.120,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,52164.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,41566.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,50668.0,64.233.170.188,5228.0,established,,,OUT.bound
tcp,175.103.46.158,51830.0,194.138.37.194,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57164.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,55670.0,74.125.68.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,42088.0,74.125.130.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,48522.0,157.240.7.53,5222.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,62984.0,74.125.130.156,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,45742.0,43.133.45.194,800.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,47698.0,43.134.120.219,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,47374.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,43764.0,43.128.74.37,799.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,63004.0,31.13.95.63,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,59542.0,192.53.174.79,4001.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,60405.0,92.223.85.121,80.0,established,,,OUT.bound
tcp,175.103.46.158,55268.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,92.223.85.54,80.0,175.103.46.158,62734.0,established,,,IN.bound
tcp,175.103.46.158,64249.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63621.0,34.151.192.19,5938.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57209.0,157.240.217.60,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,43604.0,43.128.74.37,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,43838.0,43.128.74.37,799.0,established,speedtest.c,,OUT.bound
tcp,157.240.235.61,443.0,175.103.46.158,60850.0,established,,,IN.bound
tcp,175.103.46.158,62443.0,36.67.189.250,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,62415.0,184.25.236.185,443.0,established,,,OUT.bound
tcp,175.103.46.158,51038.0,101.32.248.90,799.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,63013.0,157.240.235.1,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,62547.0,34.102.147.19,443.0,established,,,OUT.bound
tcp,175.103.46.158,49779.0,157.240.217.60,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,51202.0,51.81.245.139,25.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,47294.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,43.134.120.219,799.0,175.103.46.158,47148.0,established,,,IN.bound
tcp,175.103.46.158,48698.0,43.134.53.107,800.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57441.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound
udp,96.44.142.10,5104.0,146.196.111.218,5060.0,,speedtest.c,,IN.bound
udp,175.103.46.158,44473.0,51.81.245.139,25.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,50572.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,62398.0,40.79.189.59,443.0,established,,,OUT.bound
tcp,157.240.235.61,443.0,175.103.46.158,56478.0,established,speedtest.c,,IN.bound
udp,175.103.46.158,50810.0,64.233.170.94,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,54946.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,46854.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
udp,120.204.196.181,47471.0,175.103.46.158,5060.0,,speedtest.c,,IN.bound
tcp,175.103.46.158,50289.0,188.172.208.136,5938.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,46834.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,62968.0,31.13.95.1,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,46902.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,65103.0,92.223.85.147,80.0,established,,,OUT.bound
tcp,43.134.53.107,799.0,175.103.46.158,39060.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,39528.0,43.134.53.107,799.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,49153.0,64.233.170.94,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,62795.0,36.89.220.200,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,43756.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,54364.0,188.172.201.132,5938.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,53044.0,52.184.217.37,443.0,established,,,OUT.bound
tcp,175.103.46.158,54131.0,138.199.46.216,80.0,established,,,OUT.bound
tcp,175.103.46.158,57658.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,36194.0,104.26.14.38,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,38532.0,142.251.12.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,53534.0,157.240.235.61,5222.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,39548.0,43.134.53.107,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,55690.0,74.125.68.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,55234.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
udp,216.250.117.80,5211.0,175.103.46.159,5060.0,,speedtest.c,,IN.bound
tcp,175.103.46.158,41690.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,41972.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,44212.0,31.13.68.61,443.0,established,speedtest.c,,OUT.bound
tcp,155.138.243.251,443.0,175.103.46.158,63376.0,established,speedtest.c,,IN.bound
tcp,149.154.175.53,443.0,175.103.46.158,49714.0,established,,,IN.bound
tcp,175.103.46.158,54689.0,172.104.174.27,1194.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51646.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49696.0,103.115.98.3,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,46918.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound
