session,protocol,src-address,src-port,dst-address,dst-port,flow,service,tcp-state,resolved,mark,cc,asn,threat,description,modified,validation_name
2023-11-30_15-36-42,tcp,175.103.46.158,63566,64.233.170.188,5228,OUT.bound,hpvroom,established,,,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,54370,92.223.85.120,443,OUT.bound,https,established,,,SG,AS199524 g-core labs s.a.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,50926,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,41232,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,61730,20.198.119.84,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,49445,20.198.119.143,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,48618,43.133.45.194,800,OUT.bound,mdbs-daemon,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,31.13.68.60,443,175.103.46.158,57348,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,icmp,175.103.43.90,,175.103.46.158,,IN.bound,,,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,63037,20.198.118.190,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,57206,20.198.118.190,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,41660,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,43662,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,18.163.242.58,23015,175.103.46.158,51830,IN.bound,,established,,speedtest.c,HK,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,49417,20.198.119.143,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,udp,175.103.46.158,54059,40.81.120.44,3544,OUT.bound,teredo,,,speedtest.c,GB,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,53358,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,51142,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,55503,20.198.118.190,443,OUT.bound,https,established,,,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,Cloud Provider IP range
2023-11-30_15-36-42,udp,175.103.46.158,53310,74.125.101.41,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,58032,64.233.170.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,56118,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,udp,175.103.46.158,49564,40.81.120.44,3544,OUT.bound,teredo,,,speedtest.c,GB,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,37384,3.233.87.30,443,OUT.bound,https,last-ack,,speedtest.c,US,AS14618 amazon.com  inc.,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,51346,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,62760,130.44.212.234,443,OUT.bound,https,established,,speedtest.c,US,AS396986 bytedance inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,51828,101.32.248.90,800,OUT.bound,mdbs-daemon,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,51940,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,31.13.68.60,443,175.103.46.158,57085,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,61853,156.59.239.197,8888,OUT.bound,ddi-tcp-1,established,,speedtest.c,SG,ASNone ,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,63009,31.13.95.9,443,OUT.bound,https,established,,speedtest.c,ID,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,50534,204.79.197.222,443,OUT.bound,https,close,,speedtest.c,US,AS8068 microsoft corporation,LCIA:HoneyNet:2022,pulled from router,2023-01-30T23:00:04.143000,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,41838,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,52544,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,57494,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,61849,157.240.235.34,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,63031,8.8.8.8,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Known False Positive
2023-11-30_15-36-42,tcp,175.103.46.158,55052,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,46844,43.134.120.219,800,OUT.bound,mdbs-daemon,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,47962,43.134.120.219,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,63022,54.192.150.48,443,OUT.bound,https,established,,speedtest.c,US,AS16509 amazon.com inc,,,,CDN IP ranges
2023-11-30_15-36-42,tcp,175.103.46.158,63026,74.125.68.84,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,63000,13.224.250.31,443,OUT.bound,https,established,,speedtest.c,US,AS16509 amazon.com inc,,,,CDN IP ranges
2023-11-30_15-36-42,tcp,43.133.45.194,799,175.103.46.158,46338,IN.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,216.250.117.80,5211,175.103.46.157,5060,IN.bound,,,,speedtest.c,US,AS8560 1&1 ionos se,,,,
2023-11-30_15-36-42,udp,175.103.46.158,62554,216.239.38.120,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,54984,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,udp,175.103.46.158,65374,142.251.175.84,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,49473,20.198.119.84,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,udp,175.103.46.158,52819,216.239.38.120,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,42822,216.239.32.178,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,Obfuscated Files or Information,,2023-11-21T17:12:49.783000,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,55726,74.125.68.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,47140,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,34932,157.240.217.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,51108,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,57798,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,udp,175.103.46.158,65125,122.144.2.204,443,OUT.bound,https,,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,,
2023-11-30_15-36-42,tcp,43.133.45.194,799,175.103.46.158,46264,IN.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,39238,74.125.24.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,41076,216.239.38.120,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,52164,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,41566,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,50668,64.233.170.188,5228,OUT.bound,hpvroom,established,,,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,51830,194.138.37.194,443,OUT.bound,https,established,,speedtest.c,DE,AS15465 siemens ag,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,57164,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,55670,74.125.68.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,42088,74.125.130.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,48522,157.240.7.53,5222,OUT.bound,xmpp-client,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,62984,74.125.130.156,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,45742,43.133.45.194,800,OUT.bound,mdbs-daemon,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,47698,43.134.120.219,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,47374,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,43764,43.128.74.37,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,175.103.46.158,63004,31.13.95.63,443,OUT.bound,https,,,speedtest.c,ID,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,59542,192.53.174.79,4001,OUT.bound,newoak,established,,speedtest.c,SG,AS63949 linode  llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,60405,92.223.85.121,80,OUT.bound,http,established,,,SG,AS199524 g-core labs s.a.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,55268,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,92.223.85.54,80,175.103.46.158,62734,IN.bound,http,established,,,SG,AS199524 g-core labs s.a.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,64249,20.198.118.190,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,63621,34.151.192.19,5938,OUT.bound,,established,,speedtest.c,BR,AS396982 google,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,57209,157.240.217.60,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,43604,43.128.74.37,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,43838,43.128.74.37,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,157.240.235.61,443,175.103.46.158,60850,IN.bound,https,established,,,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,62443,36.67.189.250,443,OUT.bound,https,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,62415,184.25.236.185,443,OUT.bound,https,established,,,ID,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,51038,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,175.103.46.158,63013,157.240.235.1,443,OUT.bound,https,,,speedtest.c,SG,AS32934 facebook  inc.,Toll Troll AU,,2022-09-19T00:10:46.535000,
2023-11-30_15-36-42,tcp,175.103.46.158,62547,34.102.147.19,443,OUT.bound,https,established,,,US,AS396982 google,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,49779,157.240.217.60,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,udp,175.103.46.158,51202,51.81.245.139,25,OUT.bound,smtp,,,speedtest.c,US,AS16276 ovh sas,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,
2023-11-30_15-36-42,tcp,175.103.46.158,47294,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,43.134.120.219,799,175.103.46.158,47148,IN.bound,,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,48698,43.134.53.107,800,OUT.bound,mdbs-daemon,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,57441,20.198.119.84,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,udp,96.44.142.10,5104,146.196.111.218,5060,IN.bound,,,,speedtest.c,US,AS8100 quadranet enterprises llc,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T08:32:54.363000,
2023-11-30_15-36-42,udp,175.103.46.158,44473,51.81.245.139,25,OUT.bound,smtp,,,speedtest.c,US,AS16276 ovh sas,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,
2023-11-30_15-36-42,tcp,175.103.46.158,50572,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,62398,40.79.189.59,443,OUT.bound,https,established,,,JP,AS8075 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,https://www.virustotal.com/gui/collection/27233a89c864ba0e77e672a8909fd63b4a8b6d457c9e4ff219f2a3e47d,2023-11-27T07:26:03.810000,Cloud Provider IP range
2023-11-30_15-36-42,tcp,157.240.235.61,443,175.103.46.158,56478,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,udp,175.103.46.158,50810,64.233.170.94,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,54946,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,46854,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,120.204.196.181,47471,175.103.46.158,5060,IN.bound,,,,speedtest.c,CN,AS9808 china mobile communications group co.  ltd.,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29T22:59:38.184000,
2023-11-30_15-36-42,tcp,175.103.46.158,50289,188.172.208.136,5938,OUT.bound,,established,,speedtest.c,TW,AS42473 anexia internetdienstleistungs gmbh,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,46834,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,62968,31.13.95.1,443,OUT.bound,https,established,,speedtest.c,ID,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,46902,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,65103,92.223.85.147,80,OUT.bound,http,established,,,SG,AS199524 g-core labs s.a.,,,,
2023-11-30_15-36-42,tcp,43.134.53.107,799,175.103.46.158,39060,IN.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,39528,43.134.53.107,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,175.103.46.158,49153,64.233.170.94,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,62795,36.89.220.200,443,OUT.bound,https,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,43756,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,54364,188.172.201.132,5938,OUT.bound,,established,,speedtest.c,HK,AS42473 anexia internetdienstleistungs gmbh,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,53044,52.184.217.37,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,54131,138.199.46.216,80,OUT.bound,http,established,,,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,
2023-11-30_15-36-42,tcp,175.103.46.158,57658,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,36194,104.26.14.38,443,OUT.bound,https,established,,speedtest.c,US,AS13335 cloudflare,,,,CDN IP ranges
2023-11-30_15-36-42,tcp,175.103.46.158,38532,142.251.12.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000,
2023-11-30_15-36-42,tcp,175.103.46.158,53534,157.240.235.61,5222,OUT.bound,xmpp-client,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,39548,43.134.53.107,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,55690,74.125.68.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,55234,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,udp,216.250.117.80,5211,175.103.46.159,5060,IN.bound,,,,speedtest.c,US,AS8560 1&1 ionos se,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,41690,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,41972,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,44212,31.13.68.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,155.138.243.251,443,175.103.46.158,63376,IN.bound,https,established,,speedtest.c,US,AS20473 the constant company  llc,,,,
2023-11-30_15-36-42,tcp,149.154.175.53,443,175.103.46.158,49714,IN.bound,https,established,,,AG,AS59930 telegram messenger inc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,54689,172.104.174.27,1194,OUT.bound,openvpn,established,,speedtest.c,SG,AS63949 linode  llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,51646,20.198.119.143,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,49696,103.115.98.3,443,OUT.bound,https,established,,speedtest.c,SG,AS9890 atos information technology,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,46918,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,49517,20.198.119.143,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_15-36-42,udp,175.103.46.158,63025,74.125.68.84,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,63005,157.240.235.18,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,udp,216.250.117.80,5211,175.103.46.156,5060,IN.bound,,,,speedtest.c,US,AS8560 1&1 ionos se,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,57406,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,51414,54.148.59.27,80,OUT.bound,http,syn-sent,,,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,40654,142.250.190.3,80,OUT.bound,http,established,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,46830,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,63059,74.125.200.188,5228,OUT.bound,hpvroom,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,52605,143.244.33.70,80,OUT.bound,http,established,,,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,
2023-11-30_15-36-42,tcp,175.103.46.158,43590,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,63652,34.84.242.117,5938,OUT.bound,,established,,speedtest.c,JP,AS396982 google,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,56156,54.255.247.221,13501,OUT.bound,,established,,speedtest.c,SG,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_15-36-42,tcp,175.103.46.158,57856,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,udp,205.209.104.5,5060,146.196.111.218,5060,IN.bound,sip,,,speedtest.c,US,AS19318 interserver  inc,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29T22:59:38.184000,
2023-11-30_15-36-42,tcp,175.103.46.158,46702,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,175.103.46.158,5678,192.168.121.1,53,local,domain,,,speedtest.c,,,,,,
2023-11-30_15-36-42,tcp,43.133.45.194,799,175.103.46.158,46344,IN.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,udp,175.103.46.158,63299,64.233.170.95,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,57058,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,46772,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,157.240.235.60,443,175.103.46.158,56640,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,43.134.53.107,799,175.103.46.158,38898,IN.bound,,time-wait,,,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,65143,213.227.167.133,5938,OUT.bound,,established,,speedtest.c,AU,AS42473 anexia internetdienstleistungs gmbh,conns,The full list of candidates for the 2016 General Election has been released.. and here are the key p,2022-09-03T00:03:41.487000,
2023-11-30_15-36-42,tcp,175.103.46.158,46724,64.233.170.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_15-36-42,tcp,175.103.46.158,33590,157.240.235.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_15-36-42,tcp,175.103.46.158,52160,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
