protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved
tcp,31.13.95.9,443,175.103.46.158,61948,established,speedtest.c,
tcp,175.103.46.158,62935,20.42.73.24,443,established,,
tcp,175.103.46.158,63686,52.25.237.147,8883,established,speedtest.c,
udp,146.196.111.221,5678,255.255.255.255,5678,,speedtest.c,
tcp,175.103.46.158,33590,157.240.235.61,443,established,speedtest.c,
tcp,185.233.19.253,58914,175.103.46.158,8089,syn-sent,,
tcp,175.103.46.158,62986,20.189.173.23,443,established,,
tcp,175.103.46.158,58340,20.24.125.47,443,established,speedtest.c,
tcp,175.103.46.158,62937,52.168.112.67,443,established,,
tcp,175.103.46.158,36876,64.233.170.100,443,close,speedtest.c,
tcp,175.103.46.158,48248,43.134.120.219,799,close,speedtest.c,
tcp,43.198.50.186,23006,175.103.46.158,46472,established,speedtest.c,
tcp,175.103.46.158,50441,64.233.170.95,443,established,speedtest.c,
tcp,175.103.46.158,48134,23.106.127.34,443,established,speedtest.c,
tcp,175.103.46.158,36408,216.239.32.3,443,established,speedtest.c,
tcp,175.103.46.158,58300,20.42.73.24,443,established,,
tcp,157.240.211.61,443,175.103.46.158,54930,close-wait,,
icmp,54.222.230.41,,175.103.46.158,,,speedtest.c,
tcp,175.103.46.158,51703,54.187.195.115,80,syn-sent,,
udp,175.103.46.158,50515,40.81.120.44,3544,,speedtest.c,
icmp,52.81.58.128,,175.103.46.158,,,speedtest.c,
icmp,71.136.111.69,,175.103.46.158,,,speedtest.c,
icmp,51.16.13.101,,146.196.111.218,,,speedtest.c,
tcp,175.103.46.158,43210,104.22.20.162,443,established,speedtest.c,
udp,146.196.111.218,51637,10.79.16.9,1812,,,
tcp,175.103.46.158,51975,52.168.117.170,443,established,,
icmp,51.16.43.118,,146.196.111.218,,,speedtest.c,
udp,175.103.46.158,63051,157.240.7.26,443,,speedtest.c,
tcp,175.103.43.90,59906,146.196.111.218,8278,established,speedtest.c,
icmp,51.16.21.67,,146.196.111.218,,,speedtest.c,
