protocol,src-address,src-port,dst-address,dst-port,flow,service,tcp-state,resolved,mark,cc,asn,threat,description,modified,validation_name
tcp,8.8.8.8,443,175.103.46.158,63102,IN.bound,https,time-wait,,speedtest.c,US,AS15169 google llc,,,,Known False Positive
tcp,175.103.46.158,54424,149.154.175.59,443,OUT.bound,https,time-wait,,,AG,AS59930 telegram messenger inc,,,,
tcp,175.103.46.158,59314,142.250.190.3,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,
tcp,175.103.46.158,63009,31.13.95.9,443,OUT.bound,https,established,,speedtest.c,ID,AS32934 facebook  inc.,,,,Whitelisted IP
tcp,175.103.46.158,44104,43.128.74.37,799,OUT.bound,,time-wait,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
tcp,175.103.46.158,57209,157.240.217.60,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
tcp,175.103.46.158,49779,157.240.217.60,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
tcp,13.215.226.145,443,175.103.46.158,44354,IN.bound,https,established,,,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
tcp,175.103.46.158,52160,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
tcp,74.125.24.101,443,175.103.46.158,63107,IN.bound,https,time-wait,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
udp,10.20.30.163,39601,255.255.255.255,10002,broadcast,,,,speedtest.c,,,,,,
tcp,193.163.125.102,51571,175.103.46.159,54322,IN.bound,,syn-sent,,,GB,AS211298 constantine cybersecurity ltd.,Georgs Honeypot,Honeypot,2023-11-22T08:03:30.407000,
tcp,175.103.46.158,46184,142.250.4.138,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,
udp,10.20.30.114,50948,255.255.255.255,10002,broadcast,,,,speedtest.c,,,,,,
udp,175.103.46.158,63108,71.18.36.225,443,OUT.bound,https,,,speedtest.c,US,ASNone ,,,,
udp,175.103.46.158,44262,142.250.4.138,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,
tcp,130.44.212.234,443,175.103.46.158,62760,IN.bound,https,established,,speedtest.c,US,AS396986 bytedance inc.,,,,
tcp,175.103.46.158,44212,31.13.68.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
tcp,157.240.211.61,443,175.103.46.158,51940,IN.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
tcp,175.103.46.158,53576,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
tcp,74.125.200.95,443,175.103.46.158,58247,IN.bound,https,last-ack,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,175.103.46.158,53580,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
tcp,175.103.46.158,62974,36.89.220.200,443,OUT.bound,https,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,,
tcp,175.103.46.158,53505,23.216.158.194,443,OUT.bound,https,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
udp,175.103.46.158,49324,74.125.68.91,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,175.103.46.158,36228,157.240.218.35,443,OUT.bound,https,close,,speedtest.c,SG,AS32934 facebook  inc.,,,,
tcp,175.103.46.158,50376,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
udp,175.103.46.158,5678,8.8.8.8,53,OUT.bound,domain,,,speedtest.c,US,AS15169 google llc,,,,Known False Positive
tcp,175.103.46.158,52976,64.233.170.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
udp,175.103.46.158,47114,51.81.245.139,25,OUT.bound,smtp,,,speedtest.c,US,AS16276 ovh sas,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,
udp,10.20.30.123,54245,255.255.255.255,10002,broadcast,,,,speedtest.c,,,,,,
tcp,175.103.46.158,50622,91.92.248.9,443,OUT.bound,https,established,,speedtest.c,BG,AS34368 zonata - natskovi & sie ltd.,,,,
tcp,64.176.80.9,443,175.103.46.158,63375,IN.bound,https,established,,speedtest.c,US,ASNone ,,,,
tcp,175.103.46.158,44108,43.128.74.37,799,OUT.bound,,time-wait,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
tcp,175.103.46.158,57426,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
tcp,3.216.157.50,7010,175.103.46.158,63395,IN.bound,ups-onlinet,established,,speedtest.c,US,AS14618 amazon.com  inc.,,,,Cloud Provider IP range
tcp,175.103.46.158,49417,74.125.24.94,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,175.103.46.158,52306,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
udp,175.103.46.158,63063,31.13.95.13,443,OUT.bound,https,,,speedtest.c,ID,AS32934 facebook  inc.,xx.fbcdn.net,,2022-04-18T00:07:16.048000,Whitelisted IP
tcp,175.103.46.158,49436,20.198.119.84,443,OUT.bound,https,established,,,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
tcp,175.103.46.158,50497,20.198.119.84,443,OUT.bound,https,established,,,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
udp,10.20.30.162,52944,255.255.255.255,10002,broadcast,,,,speedtest.c,,,,,,
udp,175.103.46.158,41914,51.81.245.139,25,OUT.bound,smtp,,,speedtest.c,US,AS16276 ovh sas,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,
tcp,175.103.46.158,52164,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
tcp,175.103.46.158,49842,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
udp,10.20.30.90,49052,255.255.255.255,10002,broadcast,,,,speedtest.c,,,,,,
tcp,175.103.46.158,57608,157.240.217.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
tcp,175.103.46.158,61692,20.212.88.117,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,,,,
tcp,175.103.46.158,48766,216.239.32.3,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
udp,146.196.111.217,5678,255.255.255.255,5678,broadcast,rrac,,,speedtest.c,,,,,,
tcp,175.103.46.158,55268,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
tcp,31.13.95.9,443,175.103.46.158,61948,IN.bound,https,established,,speedtest.c,ID,AS32934 facebook  inc.,,,,Whitelisted IP
tcp,175.103.46.158,62935,20.42.73.24,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,,,,Cloud Provider IP range
tcp,175.103.46.158,63686,52.25.237.147,8883,OUT.bound,secure-mqtt,established,,speedtest.c,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
udp,146.196.111.221,5678,255.255.255.255,5678,broadcast,rrac,,,speedtest.c,,,,,,
tcp,175.103.46.158,33590,157.240.235.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
tcp,185.233.19.253,58914,175.103.46.158,8089,IN.bound,,syn-sent,,,PK,AS7029 windstream communications llc,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T08:45:36.541000,
tcp,175.103.46.158,62986,20.189.173.23,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,,,,Cloud Provider IP range
tcp,175.103.46.158,58340,20.24.125.47,443,OUT.bound,https,established,,speedtest.c,US,AS8075 microsoft corporation,,,,
tcp,175.103.46.158,62937,52.168.112.67,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,Cloud Provider IP range
tcp,175.103.46.158,36876,64.233.170.100,443,OUT.bound,https,close,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,175.103.46.158,48248,43.134.120.219,799,OUT.bound,,close,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
tcp,43.198.50.186,23006,175.103.46.158,46472,IN.bound,,established,,speedtest.c,US,AS16509 amazon.com inc,,,,
tcp,175.103.46.158,50441,64.233.170.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,175.103.46.158,48134,23.106.127.34,443,OUT.bound,https,established,,speedtest.c,SG,AS59253 leaseweb asia pacific pte. ltd.,,,,
tcp,175.103.46.158,36408,216.239.32.3,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,175.103.46.158,58300,20.42.73.24,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,,,,Cloud Provider IP range
tcp,157.240.211.61,443,175.103.46.158,54930,IN.bound,https,close-wait,,,HK,AS32934 facebook  inc.,,,,
icmp,54.222.230.41,,175.103.46.158,,IN.bound,,,,speedtest.c,CN,AS55960 beijing guanghuan xinwang digital,,,,Cloud Provider IP range
tcp,175.103.46.158,51703,54.187.195.115,80,OUT.bound,http,syn-sent,,,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
udp,175.103.46.158,50515,40.81.120.44,3544,OUT.bound,teredo,,,speedtest.c,GB,AS8075 microsoft corporation,,,,Cloud Provider IP range
icmp,52.81.58.128,,175.103.46.158,,IN.bound,,,,speedtest.c,CN,AS55960 beijing guanghuan xinwang digital,,,,Cloud Provider IP range
icmp,71.136.111.69,,175.103.46.158,,IN.bound,,,,speedtest.c,CN,AS55960 beijing guanghuan xinwang digital,,,,
icmp,51.16.13.101,,146.196.111.218,,IN.bound,,,,speedtest.c,US,ASNone ,,,,
tcp,175.103.46.158,43210,104.22.20.162,443,OUT.bound,https,established,,speedtest.c,US,AS13335 cloudflare,,,,CDN IP ranges
udp,146.196.111.218,51637,10.79.16.9,1812,local,radius,,,,,,,,,
tcp,175.103.46.158,51975,52.168.117.170,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,Cloud Provider IP range
icmp,51.16.43.118,,146.196.111.218,,IN.bound,,,,speedtest.c,US,ASNone ,,,,
udp,175.103.46.158,63051,157.240.7.26,443,OUT.bound,https,,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
tcp,175.103.43.90,59906,146.196.111.218,8278,IN.bound,,established,,speedtest.c,ID,AS38320 pt maxindo mitra solusi,,,,
icmp,51.16.21.67,,146.196.111.218,,IN.bound,,,,speedtest.c,US,ASNone ,,,,
