.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*3CE4D,icmp,175.103.43.90,175.103.46.158,175.103.46.158,175.103.43.90,,,,9s,speedtest.c,70,6440,0,0,35,3220,0,0,1472,736,False,True,False,True,False,False,False,False,0,8,8,2023-11-30 15:45:05 WIB
*3D33F,udp,175.103.46.158:5678,192.168.121.1:53,192.168.121.1:53,175.103.46.158:5678,,,,9s,speedtest.c,35,2240,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D340,tcp,175.103.43.90:53679,146.196.111.218:899,146.196.111.218:899,175.103.43.90:53679,,established,,4m59s,speedtest.c,298,24052,0,0,407,488920,0,0,4704,17632,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D428,tcp,43.134.53.107:799,175.103.46.158:39660,175.103.46.158:39660,43.134.53.107:799,,established,,23h59m59s,,3,156,0,0,3,156,0,0,416,416,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D429,tcp,43.133.45.194:799,175.103.46.158:42064,175.103.46.158:42064,43.133.45.194:799,,established,,23h59m59s,,3,156,0,0,3,156,0,0,416,416,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D565,tcp,175.103.46.158:57442,157.240.211.61:443,157.240.211.61:443,175.103.46.158:57442,,established,,23h59m32s,speedtest.c,2,136,0,0,2,146,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D91E,tcp,175.103.46.158:57204,157.240.217.60:443,157.240.217.60:443,175.103.46.158:57204,,established,,23h59m42s,speedtest.c,8,532,0,0,12,1112,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D924,tcp,175.103.46.158:37642,13.251.96.96:443,13.251.96.96:443,175.103.46.158:37642,,established,,23h59m55s,speedtest.c,22,6345,0,0,27,12032,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D926,udp,175.103.46.158:5678,192.168.124.1:53,192.168.124.1:53,175.103.46.158:5678,,,,8s,speedtest.c,35,2240,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D927,udp,175.103.46.158:5678,192.168.1.1:53,192.168.1.1:53,175.103.46.158:5678,,,,8s,speedtest.c,35,2240,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D929,udp,175.103.46.158:5678,192.168.122.1:53,192.168.122.1:53,175.103.46.158:5678,,,,9s,speedtest.c,35,2240,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D92D,tcp,43.134.120.219:799,175.103.46.158:47698,175.103.46.158:47698,43.134.120.219:799,,established,,23h59m57s,speedtest.c,4,245,0,0,4,249,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D92E,tcp,175.103.46.158:48630,66.90.98.108:80,66.90.98.108:80,175.103.46.158:48630,,established,,23h59m53s,speedtest.c,2340,143870,0,0,7059,10198625,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D930,tcp,175.103.46.158:63122,47.246.159.253:80,47.246.159.253:80,175.103.46.158:63122,,established,,23h59m26s,speedtest.c,5,710,0,0,4,542,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D934,tcp,43.134.53.107:799,175.103.46.158:39644,175.103.46.158:39644,43.134.53.107:799,,established,,23h59m47s,speedtest.c,4,240,0,0,4,249,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D935,udp,175.103.46.158:49538,74.125.68.91:443,74.125.68.91:443,175.103.46.158:49538,,,,2m57s,speedtest.c,18,5148,0,0,22,1473,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D936,tcp,175.103.46.158:62445,36.67.189.250:443,36.67.189.250:443,175.103.46.158:62445,,established,,23h59m50s,speedtest.c,223,212306,0,0,313,343082,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D937,tcp,101.32.248.90:799,175.103.46.158:51212,175.103.46.158:51212,101.32.248.90:799,,established,,23h59m57s,,3,156,0,0,3,156,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D938,udp,175.103.46.158:57106,34.64.4.35:443,34.64.4.35:443,175.103.46.158:57106,,,,2m28s,speedtest.c,3,3834,0,0,2,2556,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
*3D93B,tcp,54.255.247.221:13501,175.103.46.158:56156,175.103.46.158:56156,54.255.247.221:13501,,established,,23h59m57s,,7,371,0,0,7,364,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-30 15:45:05 WIB
