.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*3CD8,udp,0.0.0.0:20561,255.255.255.255:20561,255.255.255.255:20561,0.0.0.0:20561,,,,5s,,2,100,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3CDD,udp,192.168.1.15:4500,103.146.63.122:4500,103.146.63.122:4500,43.247.15.4:1044,,,,9s,LOKAL.c,33,4160,0,0,0,0,0,0,3072,0,False,False,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3CFE,tcp,192.168.1.15:63111,209.58.183.231:443,209.58.183.231:443,43.247.15.4:63111,,established,,23h59m55s,INTL.c,2,82,0,0,2,104,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D03,udp,192.168.1.15:47280,122.144.2.204:443,122.144.2.204:443,43.247.15.4:47280,,,,2m56s,LOKAL.c,356,24490,0,0,2133,2920319,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D59,icmp,175.103.43.90,43.247.15.4,43.247.15.4,175.103.43.90,,,,9s,,15,1380,0,0,15,1380,0,0,736,736,False,True,False,True,False,False,False,False,0,8,11,2023-11-21 09:04:09 WIB
*3D5A,tcp,175.103.43.90:50164,43.247.15.4:8081,192.168.1.15:7788,175.103.43.90:50164,,established,,4m59s,LOKAL.c,138,9396,0,0,223,271888,0,0,6560,176416,False,True,True,True,False,False,False,True,,,,2023-11-21 09:04:09 WIB
*3D5C,udp,192.168.1.15:38703,167.179.67.29:21116,167.179.67.29:21116,43.247.15.4:38703,,,,9s,INTL.c,9,396,0,0,0,0,0,0,352,0,False,False,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D5E,tcp,175.103.43.90:50088,43.247.15.4:899,43.247.15.4:899,175.103.43.90:50088,,established,,4m59s,,171,15804,0,0,220,231838,0,0,9888,140384,False,True,True,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D5F,tcp,175.103.43.90:55820,43.247.15.4:899,43.247.15.4:899,175.103.43.90:55820,,established,,4m58s,,76,4912,0,0,124,145030,0,0,2400,62928,False,True,True,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D60,icmp,175.103.43.90,43.247.15.4,43.247.15.4,175.103.43.90,,,,9s,,15,1380,0,0,15,1380,0,0,736,736,False,True,False,True,False,False,False,False,0,8,1,2023-11-21 09:04:09 WIB
*3D61,udp,192.168.1.15:43253,124.70.190.43:21116,124.70.190.43:21116,43.247.15.4:43253,,,,9s,INTL.c,9,396,0,0,0,0,0,0,352,0,False,False,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D62,udp,103.146.63.122:4500,43.247.15.4:4500,43.247.15.4:4500,103.146.63.122:4500,,,,8s,,19,2181,0,0,0,0,0,0,4320,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D64,tcp,192.168.1.15:56720,122.144.2.205:443,122.144.2.205:443,43.247.15.4:56720,,established,,23h59m56s,LOKAL.c,90,7318,0,0,235,349008,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D67,tcp,192.168.1.15:47320,47.245.119.50:443,47.245.119.50:443,43.247.15.4:47320,,fin-wait,,6s,INTL.c,2,327,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D6B,tcp,192.168.1.15:56964,34.87.93.12:80,34.87.93.12:80,43.247.15.4:56964,,time-wait,,1s,LOKAL.c,7,1439,0,0,6,460,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D6C,udp,192.168.1.15:42151,122.144.1.1:53,122.144.1.1:53,43.247.15.4:42151,,,,0s,LOKAL.c,1,64,0,0,1,80,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D6D,tcp,192.168.1.15:50808,34.141.79.142:443,34.141.79.142:443,43.247.15.4:50808,,established,,23h59m50s,LOKAL.c,1,41,0,0,1,40,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D6E,udp,10.172.41.51:40171,255.255.255.255:10002,255.255.255.255:10002,10.172.41.51:40171,,,,0s,,1,192,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D6F,udp,192.168.1.15:53925,122.144.1.1:53,122.144.1.1:53,43.247.15.4:53925,,,,1s,LOKAL.c,1,71,0,0,1,71,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D70,udp,10.172.40.2:5678,255.255.255.255:5678,255.255.255.255:5678,10.172.40.2:5678,,,,1s,,1,159,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D71,tcp,192.168.1.15:59706,74.125.130.94:80,74.125.130.94:80,43.247.15.4:59706,,established,,23h59m51s,LOKAL.c,2,433,0,0,1,179,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D72,tcp,192.168.1.15:50524,142.250.4.93:443,142.250.4.93:443,43.247.15.4:50524,,established,,23h59m52s,LOKAL.c,19,6742,0,0,14,1668,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D73,tcp,192.168.1.15:51440,208.67.222.222:853,208.67.222.222:853,43.247.15.4:51440,,established,,23h59m51s,INTL.c,11,1353,0,0,9,7056,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D74,udp,10.172.41.58:45854,255.255.255.255:10002,255.255.255.255:10002,10.172.41.58:45854,,,,1s,,1,192,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D75,tcp,192.168.1.15:50526,142.250.4.93:443,142.250.4.93:443,43.247.15.4:50526,,established,,23h59m52s,LOKAL.c,6,888,0,0,4,441,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D76,tcp,192.168.1.15:36427,47.241.191.117:31006,47.241.191.117:31006,43.247.15.4:36427,,established,,23h59m52s,INTL.c,1,324,0,0,1,52,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D77,tcp,192.168.1.15:50762,143.244.33.73:443,143.244.33.73:443,43.247.15.4:50762,,established,,23h59m52s,INTL.c,2,81,0,0,2,92,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D78,tcp,192.168.1.15:52150,92.223.85.121:443,92.223.85.121:443,43.247.15.4:52150,,established,,23h59m52s,INTL.c,1,41,0,0,1,52,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D79,tcp,192.168.1.15:43644,23.215.35.102:443,23.215.35.102:443,43.247.15.4:43644,,close,,2s,LOKAL.c,3,168,0,0,4,232,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D7A,udp,10.172.41.50:47414,255.255.255.255:10002,255.255.255.255:10002,10.172.41.50:47414,,,,3s,,1,191,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D7B,udp,103.234.253.216:5678,255.255.255.255:5678,255.255.255.255:5678,103.234.253.216:5678,,,,3s,,1,164,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D7C,udp,103.235.32.97:5678,255.255.255.255:5678,255.255.255.255:5678,103.235.32.97:5678,,,,3s,,1,154,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D7D,udp,10.172.40.76:5678,255.255.255.255:5678,255.255.255.255:5678,10.172.40.76:5678,,,,3s,,1,161,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D7E,tcp,192.168.1.15:45532,45.121.219.250:443,45.121.219.250:443,43.247.15.4:45532,,close,,4s,INTL.c,9,456,0,0,5,308,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D7F,udp,43.247.15.9:5678,255.255.255.255:5678,255.255.255.255:5678,43.247.15.9:5678,,,,3s,,1,177,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D80,udp,0.0.0.0:5678,255.255.255.255:5678,255.255.255.255:5678,0.0.0.0:5678,,,,3s,,1,146,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D81,udp,192.168.1.15:33903,8.222.222.85:6000,8.222.222.85:6000,43.247.15.4:33903,,,,4s,INTL.c,1,88,0,0,1,72,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D82,udp,192.168.1.15:56832,35.247.161.22:5683,35.247.161.22:5683,43.247.15.4:56832,,,,4s,LOKAL.c,1,101,0,0,1,36,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D83,udp,192.168.1.15:33903,47.236.14.98:6000,47.236.14.98:6000,43.247.15.4:33903,,,,4s,INTL.c,1,88,0,0,1,72,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D84,udp,10.172.40.59:48131,255.255.255.255:10002,255.255.255.255:10002,10.172.40.59:48131,,,,4s,,1,190,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D85,udp,192.168.1.15:41726,122.144.1.1:53,122.144.1.1:53,43.247.15.4:41726,,,,5s,LOKAL.c,1,76,0,0,1,76,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D86,udp,10.10.10.2:5678,255.255.255.255:5678,255.255.255.255:5678,10.10.10.2:5678,,,,5s,,1,126,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D87,tcp,192.168.1.15:49142,92.223.85.164:443,92.223.85.164:443,43.247.15.4:49142,,established,,23h59m56s,INTL.c,10,2119,0,0,10,3454,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D88,tcp,192.168.1.15:47512,47.245.119.50:443,47.245.119.50:443,43.247.15.4:47512,,established,,23h59m58s,INTL.c,14,3093,0,0,13,6314,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D89,udp,192.168.1.15:40008,216.128.135.246:21116,216.128.135.246:21116,43.247.15.4:40008,,,,7s,INTL.c,1,44,0,0,1,30,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D8A,tcp,192.168.1.15:43482,47.245.116.221:8820,47.245.116.221:8820,43.247.15.4:43482,,established,,23h59m57s,INTL.c,1,312,0,0,1,40,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D8B,udp,10.172.40.91:36345,255.255.255.255:10002,255.255.255.255:10002,10.172.40.91:36345,,,,7s,,1,190,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D8C,udp,10.172.40.90:48019,255.255.255.255:10002,255.255.255.255:10002,10.172.40.90:48019,,,,8s,,1,190,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D8D,udp,192.168.1.15:39987,47.241.116.15:6000,47.241.116.15:6000,43.247.15.4:39987,,,,9s,INTL.c,1,88,0,0,1,72,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D8E,udp,10.172.41.35:55166,255.255.255.255:10002,255.255.255.255:10002,10.172.41.35:55166,,,,9s,,1,181,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D8F,tcp,175.103.43.90:50752,43.247.15.4:8278,43.247.15.4:8278,175.103.43.90:50752,,established,,23h59m59s,,3,173,0,0,2,92,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
*3D90,udp,192.168.1.15:39987,47.241.61.177:6000,47.241.61.177:6000,43.247.15.4:39987,,,,9s,INTL.c,1,88,0,0,1,72,0,0,0,0,False,True,False,True,False,False,True,False,,,,2023-11-21 09:04:09 WIB
*3D91,udp,43.247.15.4:56677,10.79.21.14:1812,10.79.21.14:1812,43.247.15.4:56677,,,,9s,,1,200,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 09:04:09 WIB
