protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,192.168.1.15,50526,142.250.4.93,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,192.168.1.15,36427,47.241.191.117,31006,OUT.bound,established,,INTL.c,SG,AS45102 alibaba (us) technology co.  ltd.,,,
tcp,192.168.1.15,50762,143.244.33.73,443,OUT.bound,established,,INTL.c,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000
tcp,192.168.1.15,52150,92.223.85.121,443,OUT.bound,established,,INTL.c,SG,AS199524 g-core labs s.a.,,,
tcp,192.168.1.15,43644,23.215.35.102,443,OUT.bound,close,,LOKAL.c,FR,AS20940 akamai international b.v.,,,
udp,10.172.41.50,47414,255.255.255.255,10002,broadcast,,,,,,,,
udp,103.234.253.216,5678,255.255.255.255,5678,broadcast,,,,,,,,
udp,103.235.32.97,5678,255.255.255.255,5678,broadcast,,,,,,,,
udp,10.172.40.76,5678,255.255.255.255,5678,broadcast,,,,,,,,
tcp,192.168.1.15,45532,45.121.219.250,443,OUT.bound,close,,INTL.c,ID,AS131702 moratelindo internet exchange,,,
udp,43.247.15.9,5678,255.255.255.255,5678,broadcast,,,,,,,,
udp,0.0.0.0,5678,255.255.255.255,5678,broadcast,,,,,,,,
udp,192.168.1.15,33903,8.222.222.85,6000,OUT.bound,,,INTL.c,SG,ASNone ,,,
udp,192.168.1.15,56832,35.247.161.22,5683,OUT.bound,,,LOKAL.c,SG,AS396982 google,,,
udp,192.168.1.15,33903,47.236.14.98,6000,OUT.bound,,,INTL.c,US,ASNone ,,,
udp,10.172.40.59,48131,255.255.255.255,10002,broadcast,,,,,,,,
udp,192.168.1.15,41726,122.144.1.1,53,OUT.bound,,,LOKAL.c,ID,AS38320 pt maxindo mitra solusi,,,
udp,10.10.10.2,5678,255.255.255.255,5678,broadcast,,,,,,,,
tcp,192.168.1.15,49142,92.223.85.164,443,OUT.bound,established,,INTL.c,SG,AS199524 g-core labs s.a.,,,
tcp,192.168.1.15,47512,47.245.119.50,443,OUT.bound,established,,INTL.c,SG,AS45102 alibaba (us) technology co.  ltd.,,,
udp,192.168.1.15,40008,216.128.135.246,21116,OUT.bound,,,INTL.c,US,AS20473 the constant company  llc,,,
tcp,192.168.1.15,43482,47.245.116.221,8820,OUT.bound,established,,INTL.c,SG,AS45102 alibaba (us) technology co.  ltd.,,,
udp,10.172.40.91,36345,255.255.255.255,10002,broadcast,,,,,,,,
udp,10.172.40.90,48019,255.255.255.255,10002,broadcast,,,,,,,,
udp,192.168.1.15,39987,47.241.116.15,6000,OUT.bound,,,INTL.c,SG,AS45102 alibaba (us) technology co.  ltd.,,,
udp,10.172.41.35,55166,255.255.255.255,10002,broadcast,,,,,,,,
tcp,175.103.43.90,50752,43.247.15.4,8278,IN.bound,established,,,ID,AS38320 pt maxindo mitra solusi,,,
udp,192.168.1.15,39987,47.241.61.177,6000,OUT.bound,,,INTL.c,SG,AS45102 alibaba (us) technology co.  ltd.,,,
udp,43.247.15.4,56677,10.79.21.14,1812,local,,,,,,,,
