.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*6AA,tcp,175.103.43.90:51949,103.135.50.157:899,103.135.50.157:899,175.103.43.90:51949,,established,,4m59s,in-utama.c,5908,429040,0,0,15858,22430042,0,0,3776,88528,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*18D9,icmp,103.169.73.162,139.5.150.163,139.5.150.163,103.169.73.162,,,,9s,,22851,1279656,0,0,0,0,0,0,136640,0,False,False,False,True,False,False,False,False,0,8,769,2023-11-27 09:47:17 WIB
*19E6D,icmp,103.169.73.162,8.8.8.8,8.8.8.8,103.169.73.162,,,,9s,,131,7860,0,0,131,7860,0,0,480,480,False,True,False,True,False,False,False,False,0,8,1,2023-11-27 09:47:17 WIB
*1A2CB,icmp,103.169.73.163,139.5.150.162,139.5.150.162,103.169.73.163,,,,9s,,5309,297304,0,0,0,0,0,0,69440,0,False,False,False,True,False,False,False,False,0,8,6437,2023-11-27 09:47:17 WIB
*1A2DF,icmp,103.169.73.163,139.5.150.165,139.5.150.165,103.169.73.163,,,,9s,,5273,295288,0,0,0,0,0,0,70336,0,False,False,False,True,False,False,False,False,0,8,6437,2023-11-27 09:47:17 WIB
*1A359,udp,0.0.0.0:68,255.255.255.255:67,255.255.255.255:67,0.0.0.0:68,,,,6s,in-utama.c,43,14104,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1A365,icmp,103.169.73.163,139.5.150.164,139.5.150.164,103.169.73.163,,,,1s,,5172,289632,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,8,6437,2023-11-27 09:47:17 WIB
*1A3DE,icmp,175.103.43.90,103.169.73.162,103.169.73.162,175.103.43.90,,,,9s,,276,25392,0,0,138,12696,0,0,1472,736,False,True,False,True,False,False,False,False,0,8,1,2023-11-27 09:47:17 WIB
*1A541,tcp,18.193.9.18:443,103.169.73.162:49695,103.169.73.162:49695,18.193.9.18:443,,established,,23h59m41s,INTL.c,10,555,0,0,5,375,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1A5C7,tcp,103.169.73.162:51283,34.111.115.192:443,34.111.115.192:443,103.169.73.162:51283,,established,,23h59m46s,INTL.c,10,575,0,0,10,555,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1A668,tcp,103.169.73.162:49778,92.223.85.166:443,92.223.85.166:443,103.169.73.162:49778,,established,,23h59m52s,INTL.c,16,654,0,0,16,808,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1A733,tcp,103.169.73.162:49299,157.240.208.3:443,157.240.208.3:443,103.169.73.162:49299,,established,,23h59m31s,LOKAL.c,15,2762,0,0,16,853,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1B3FC,tcp,103.169.73.162:55243,142.251.12.188:5228,142.251.12.188:5228,103.169.73.162:55243,,established,,23h59m16s,INTL.c,3,123,0,0,3,156,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1B421,tcp,103.169.73.162:49341,142.251.12.188:5228,142.251.12.188:5228,103.169.73.162:49341,,established,,23h59m17s,INTL.c,3,123,0,0,3,156,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1B433,tcp,103.169.73.162:49258,142.251.12.188:5228,142.251.12.188:5228,103.169.73.162:49258,,established,,23h59m17s,INTL.c,3,123,0,0,3,156,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1B7ED,udp,103.169.73.162:1041,95.167.156.206:3094,95.167.156.206:3094,103.169.73.162:1041,,,,1m59s,INTL.c,12,1682,0,0,11,1272,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1C1C5,udp,103.169.73.162:1041,95.24.207.103:47943,95.24.207.103:47943,103.169.73.162:1041,,,,2m56s,INTL.c,12,798,0,0,12,1473,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1C285,tcp,103.169.73.162:49274,80.231.135.23:8203,80.231.135.23:8203,103.169.73.162:49274,,established,,23h59m59s,INTL.c,6,450,0,0,6,402,0,0,880,320,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*1C29B,tcp,103.169.73.162:49272,80.231.135.23:8204,80.231.135.23:8204,103.169.73.162:49272,,established,,23h59m54s,INTL.c,6,450,0,0,6,402,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*3DF00,tcp,103.169.73.162:64560,157.240.208.60:443,157.240.208.60:443,103.169.73.162:64560,,established,,4m58s,LOKAL.c,77,7423,0,0,99,27590,0,0,1200,1216,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
*402C4,tcp,103.169.73.162:53693,143.198.40.54:443,143.198.40.54:443,103.169.73.162:53693,,established,,23h59m59s,INTL.c,19,1790,0,0,14,4062,0,0,2288,3984,False,True,True,True,False,False,False,False,,,,2023-11-27 09:47:17 WIB
