protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved
tcp,192.168.100.108,39894,34.102.215.99,443,established,,
tcp,192.168.97.248,36146,34.117.147.68,443,established,,
tcp,202.148.26.3,22,170.64.210.165,37916,established,,
tcp,72.43.120.226,51297,122.144.6.227,23,established,,
tcp,202.148.26.3,22,218.92.0.53,44310,established,,
tcp,122.144.6.226,33316,142.251.12.188,5228,established,LOKAL.c,
tcp,202.148.26.3,23,112.165.98.84,45374,established,,
tcp,202.148.26.5,1433,201.242.151.90,61263,established,,
tcp,202.148.26.6,23,121.159.53.210,57071,established,,
tcp,122.144.6.226,61200,31.13.95.60,443,established,LOKAL.c,
tcp,192.168.99.224,64366,20.198.119.84,443,established,,
tcp,122.144.6.226,40499,31.13.95.34,443,established,LOKAL.c,
tcp,192.168.97.96,54990,130.44.212.236,443,established,,
tcp,192.168.97.150,39876,142.250.4.95,443,established,,
tcp,192.168.97.248,51384,91.108.56.140,443,established,,
tcp,202.148.26.4,22,170.64.210.169,53984,established,,
tcp,192.168.100.5,43588,8.8.4.4,853,established,,
tcp,218.78.31.211,52586,122.144.6.227,22,established,,
tcp,192.168.99.111,42720,163.181.18.225,443,established,,
tcp,122.144.6.226,38390,45.121.219.250,443,established,INTL.c,
tcp,192.168.100.108,45182,203.161.21.201,443,established,,
tcp,192.168.97.113,44726,23.215.35.74,443,established,,
tcp,192.168.99.151,50142,43.156.86.122,443,established,,
tcp,192.168.97.243,49840,45.121.219.242,443,established,,
tcp,202.148.26.3,3306,36.88.46.154,63366,established,,
tcp,192.168.97.96,55050,130.44.212.235,443,established,,
tcp,192.168.97.111,42884,203.161.21.200,443,established,,
tcp,192.168.98.41,45550,157.240.235.61,5222,established,,
tcp,218.78.31.211,45048,122.144.6.227,22,established,,
tcp,122.144.6.226,37068,162.247.241.2,443,established,LOKAL.c,
tcp,122.144.6.226,35282,172.253.118.188,5228,established,LOKAL.c,
tcp,192.168.100.108,50720,45.121.219.251,443,established,,
tcp,192.168.97.103,39980,31.13.95.61,5222,established,,
tcp,192.168.98.68,58002,8.219.3.226,9377,established,,
tcp,202.148.26.3,80,167.248.133.125,39708,established,,
tcp,192.168.98.9,40072,98.98.118.231,443,established,,
tcp,192.168.98.65,62933,52.123.128.14,443,established,,
tcp,192.168.98.16,55900,31.13.95.60,443,established,,
tcp,192.168.99.140,56237,8.8.4.4,443,established,,
tcp,202.148.26.3,22,139.59.23.204,61000,established,,
tcp,192.168.97.113,55528,45.121.219.179,443,established,,
tcp,192.168.97.243,49996,172.253.118.157,443,established,,
udp,96.44.142.14,5169,122.144.6.228,5060,,,
tcp,192.168.96.208,56912,94.74.85.17,443,established,,
tcp,202.148.26.5,1433,201.242.151.90,53325,established,,
tcp,192.168.97.248,35042,74.125.24.83,443,established,,
tcp,202.148.26.6,23,107.184.198.87,44909,established,,
tcp,122.144.6.226,56914,103.166.48.126,443,established,LOKAL.c,
tcp,122.144.6.226,57962,74.125.24.188,5228,established,LOKAL.c,
tcp,192.168.97.248,42962,45.121.219.249,443,established,,
tcp,192.168.97.243,38216,45.121.219.241,443,established,,
tcp,192.168.97.215,48452,172.217.194.95,443,established,,
tcp,202.148.26.3,22,170.64.210.160,46080,established,,
tcp,122.144.6.226,42428,172.253.118.188,5228,established,LOKAL.c,
tcp,122.144.6.226,44796,172.253.113.188,5228,established,LOKAL.c,
tcp,192.168.97.243,47730,45.121.219.185,443,established,,
tcp,192.168.97.248,48846,64.233.170.104,443,established,,
tcp,122.144.6.228,23,175.107.0.218,50476,established,INTL.c,
tcp,192.168.97.243,42466,202.158.58.62,443,established,,
tcp,192.168.99.140,49719,52.123.129.14,443,established,,
tcp,192.168.99.224,56597,74.125.24.188,5228,established,,
tcp,122.144.6.226,44284,74.125.200.188,5228,established,LOKAL.c,
tcp,192.168.97.103,48888,142.251.10.188,5228,established,,
tcp,202.148.26.6,23,121.41.103.129,52660,established,,
tcp,202.148.26.4,3306,36.77.204.41,24146,established,,
tcp,122.144.6.229,23,49.89.150.231,47760,established,INTL.c,
tcp,192.168.99.119,43640,142.251.175.139,443,established,,
tcp,122.144.6.226,56644,74.125.68.95,443,established,LOKAL.c,
tcp,192.168.97.92,38084,74.125.200.105,80,established,,
tcp,202.148.26.4,443,65.49.20.69,39252,established,,
tcp,122.144.6.226,63349,23.106.252.102,443,established,INTL.c,
tcp,122.144.6.226,55581,64.233.170.188,443,established,LOKAL.c,
tcp,192.168.97.248,57786,45.121.219.185,443,established,,
tcp,192.168.98.10,36470,31.13.95.13,443,established,,
tcp,192.168.97.111,42010,163.181.81.32,443,established,,
tcp,192.168.98.10,38868,157.240.13.14,443,established,,
tcp,202.148.26.4,443,103.166.48.122,59607,established,,
tcp,192.168.97.113,39780,23.215.35.88,443,established,,
tcp,192.168.98.72,41067,23.50.42.210,80,established,,
tcp,122.144.6.226,52393,64.233.170.188,5228,established,LOKAL.c,
tcp,192.168.100.127,48874,13.33.33.6,443,established,,
tcp,202.148.26.3,3306,36.91.42.61,64771,established,,
tcp,202.148.26.4,3306,180.253.73.156,56023,established,,
tcp,192.168.97.103,33220,31.13.95.61,443,established,,
tcp,192.168.97.103,37164,31.13.95.61,443,established,,
tcp,122.144.6.226,46410,142.251.175.188,5228,established,LOKAL.c,
tcp,192.168.97.243,46570,203.161.21.202,443,established,,
tcp,122.144.6.226,54728,142.251.10.188,5228,established,LOKAL.c,
tcp,202.148.26.4,443,212.102.40.218,8278,established,,
tcp,202.148.26.4,3306,202.169.254.66,64117,established,,
tcp,192.168.98.15,56984,31.13.95.63,443,established,,
tcp,192.168.97.103,39806,203.161.21.200,443,established,,
tcp,192.168.97.87,54162,45.121.219.186,443,established,,
tcp,192.168.97.243,37502,203.161.21.203,443,established,,
tcp,192.168.99.140,62492,203.161.21.8,80,established,,
tcp,202.148.26.4,22,182.44.27.72,38120,established,,
tcp,202.148.26.4,22,182.44.27.72,58242,established,,
tcp,192.168.97.232,33332,13.33.33.21,443,established,,
tcp,192.168.99.119,58516,172.253.118.95,443,established,,
tcp,202.148.26.5,23,220.121.54.80,52491,established,,
tcp,185.224.128.184,7687,122.144.6.229,80,established,,
tcp,192.168.96.23,48676,34.110.200.237,443,established,,
tcp,122.144.6.226,46930,64.233.170.188,5228,established,LOKAL.c,
tcp,192.168.99.122,46092,157.240.208.61,5222,established,,
tcp,192.168.100.5,51924,156.59.238.0,443,established,,
tcp,192.168.98.28,53064,203.161.21.202,443,established,,
tcp,202.148.26.6,23,107.184.198.87,44876,established,,
tcp,72.43.120.226,42823,122.144.6.227,23,established,,
tcp,122.144.6.226,44802,74.125.200.188,5228,established,LOKAL.c,
tcp,122.144.6.226,56750,103.166.48.126,443,established,LOKAL.c,
tcp,192.168.97.210,36814,45.121.219.186,443,established,,
tcp,192.168.97.111,45598,203.161.21.203,443,established,,
tcp,202.148.26.4,3306,180.253.211.91,55898,established,,
tcp,192.168.97.103,40362,156.59.238.1,443,established,,
tcp,192.168.97.111,51586,45.121.219.249,443,established,,
tcp,192.168.97.103,40802,31.13.95.61,5222,established,,
tcp,192.168.97.113,49012,163.181.42.226,443,established,,
tcp,192.168.98.20,45114,31.13.95.9,443,established,,
tcp,192.168.99.111,45450,163.181.18.223,443,established,,
tcp,192.168.96.117,34858,31.13.95.9,443,established,,
tcp,192.168.97.243,41936,163.181.18.228,443,established,,
tcp,192.168.97.111,41934,129.227.40.225,443,established,,
tcp,192.168.97.111,56122,163.181.18.225,443,established,,
tcp,192.168.98.22,38206,49.0.204.153,80,established,,
tcp,122.144.6.230,23,175.107.0.96,7834,established,INTL.c,
tcp,122.144.6.226,42410,35.186.203.63,443,established,LOKAL.c,
tcp,202.148.26.5,23,66.108.132.233,58584,established,,
tcp,192.168.99.234,47308,8.8.8.8,443,established,,
tcp,192.168.97.243,49484,8.222.231.37,443,established,,
tcp,192.168.97.111,38904,74.125.68.94,443,established,,
tcp,192.168.98.39,56584,31.13.95.61,443,established,,
tcp,202.148.26.3,60927,17.57.145.150,5223,established,,
tcp,122.144.6.226,45474,47.241.106.64,443,established,INTL.c,
tcp,192.168.98.28,53068,203.161.21.202,443,established,,
tcp,202.148.26.3,2,36.68.216.67,55247,established,,
tcp,202.148.26.4,22,170.64.131.157,53946,established,,
tcp,192.168.97.243,37522,203.161.21.203,443,established,,
tcp,202.148.26.4,23,175.107.0.162,47524,established,,
tcp,122.144.6.226,48278,74.125.68.188,5228,established,LOKAL.c,
tcp,122.144.6.226,57848,31.13.95.34,443,established,LOKAL.c,
tcp,192.168.97.248,54190,74.125.200.94,443,established,,
tcp,122.144.6.229,23,49.89.150.231,56851,established,INTL.c,
tcp,122.144.6.226,58783,103.166.48.126,443,established,LOKAL.c,
tcp,192.168.99.111,42708,23.48.173.211,443,established,,
tcp,122.144.6.226,38760,142.251.175.188,5228,established,LOKAL.c,
tcp,122.144.6.226,45882,74.125.24.188,5228,established,LOKAL.c,
tcp,192.168.97.174,54134,45.121.219.251,443,established,,
tcp,122.144.6.226,53260,172.253.118.188,5228,established,LOKAL.c,
tcp,192.168.98.22,58776,159.138.123.56,80,established,,
tcp,192.168.99.119,33782,74.125.130.101,443,established,,
tcp,122.144.6.226,48186,74.125.24.188,5228,established,LOKAL.c,
tcp,192.168.97.104,40846,223.5.5.5,443,established,,
tcp,122.144.6.227,23,220.150.104.8,63764,established,INTL.c,
tcp,192.168.99.140,49530,142.251.10.102,443,established,,
tcp,192.168.97.174,32986,34.111.174.196,443,established,,
tcp,122.144.6.226,48450,64.233.170.188,5228,established,LOKAL.c,
tcp,192.168.99.140,52611,172.253.118.100,443,established,,
tcp,122.144.6.226,38074,74.125.24.188,5228,established,LOKAL.c,
tcp,192.168.98.30,41222,124.158.128.46,20443,established,,
tcp,202.148.26.4,3306,118.99.75.65,30848,established,,
tcp,192.168.99.151,34352,203.161.21.201,443,established,,
tcp,122.144.6.226,45856,74.125.130.188,5228,established,LOKAL.c,
tcp,122.144.6.226,59240,157.240.208.34,443,established,LOKAL.c,
tcp,192.168.99.224,57680,20.198.118.190,443,established,,
tcp,192.168.99.119,53636,45.121.219.251,443,established,,
tcp,192.168.97.103,52644,31.13.95.9,443,established,,
tcp,192.168.97.113,57200,182.161.74.13,443,established,,
tcp,192.168.96.17,45290,108.158.213.89,443,established,,
tcp,202.148.26.4,3306,43.252.75.169,57505,established,,
tcp,202.148.26.4,3306,180.241.28.92,21593,established,,
udp,122.144.6.226,46578,34.111.101.25,443,,INTL.c,
tcp,192.168.100.5,42346,34.117.214.157,443,established,,
tcp,122.144.6.229,23,49.89.150.231,44002,established,INTL.c,
tcp,192.168.99.140,50844,203.161.21.19,80,established,,
tcp,192.168.97.243,42784,163.181.18.224,443,established,,
tcp,192.168.97.111,49262,163.181.87.81,443,established,,
tcp,192.168.97.134,60558,13.107.42.14,443,established,,
tcp,122.144.6.226,53142,31.13.95.37,5222,established,LOKAL.c,
tcp,122.144.6.226,37636,74.125.200.188,5228,established,LOKAL.c,
tcp,192.168.98.22,38558,49.0.204.153,80,established,,
tcp,122.144.6.226,56753,20.198.119.143,443,established,INTL.c,
tcp,122.144.6.229,23,49.89.150.231,57231,established,INTL.c,
tcp,122.144.6.226,52216,74.125.68.188,5228,established,LOKAL.c,
tcp,192.168.97.111,50534,203.161.21.201,443,established,,
tcp,185.224.128.184,24849,103.136.6.162,80,established,,
tcp,122.144.6.226,46334,142.251.12.188,5228,established,LOKAL.c,
tcp,192.168.100.5,33090,157.240.15.34,443,established,,
tcp,192.168.99.119,47894,142.251.10.95,443,established,,
tcp,192.168.97.141,61101,142.250.4.188,5228,established,,
tcp,122.144.6.226,42918,172.253.118.188,5228,established,LOKAL.c,
tcp,202.148.26.3,3306,103.179.73.90,58299,established,,
tcp,192.168.97.113,38294,203.161.21.176,443,established,,
tcp,192.168.99.113,42870,50.116.239.135,443,established,,
tcp,122.144.6.226,51180,142.250.4.188,5228,established,LOKAL.c,
tcp,202.148.26.5,23,66.108.132.233,59020,established,,
tcp,202.148.26.5,23,66.108.132.233,58727,established,,
tcp,122.144.6.226,56758,157.240.235.19,443,established,LOKAL.c,
tcp,192.168.97.91,44550,31.13.95.1,443,established,,
tcp,202.148.26.5,23,175.107.0.130,7213,established,,
tcp,192.168.99.119,39552,74.125.68.95,443,established,,
tcp,202.148.26.4,22,170.64.131.157,48656,established,,
tcp,192.168.97.103,52712,31.13.95.9,443,established,,
tcp,192.168.97.111,44292,203.161.21.200,443,established,,
tcp,192.168.97.113,56836,23.215.35.66,443,established,,
tcp,202.148.26.6,23,110.183.59.227,45056,established,,
tcp,122.144.6.226,49230,35.80.235.91,443,established,INTL.c,
tcp,192.168.97.111,41860,23.56.239.120,443,established,,
tcp,122.144.6.226,56362,64.233.170.188,5228,established,LOKAL.c,
tcp,192.168.97.253,35466,47.88.86.100,443,established,,
tcp,192.168.97.141,61133,142.251.12.188,5228,established,,
tcp,202.148.26.4,443,212.102.40.218,28240,established,,
tcp,202.148.26.4,443,103.166.48.122,51306,established,,
tcp,122.144.6.226,59508,172.253.118.188,5228,established,LOKAL.c,
tcp,192.168.97.248,57082,35.190.43.134,443,established,,
tcp,202.148.26.4,22,123.31.29.192,52742,established,,
tcp,122.144.6.226,51546,74.125.200.188,5228,established,LOKAL.c,
tcp,192.168.100.5,34430,157.240.208.60,443,established,,
tcp,192.168.97.111,57334,23.215.35.79,443,established,,
tcp,122.144.6.226,48902,172.253.118.188,5228,established,LOKAL.c,
tcp,122.144.6.226,56744,103.166.48.126,443,established,LOKAL.c,
tcp,122.144.6.226,41043,142.251.175.188,5228,established,LOKAL.c,
tcp,192.168.97.111,56048,45.121.219.248,443,established,,
tcp,122.144.6.229,23,49.89.150.231,52022,established,INTL.c,
tcp,192.168.99.140,56898,20.42.65.84,443,established,,
tcp,202.148.26.3,23,200.59.114.134,52435,established,,
tcp,192.168.97.103,52614,31.13.95.9,443,established,,
tcp,202.148.26.3,42922,74.125.24.95,443,established,,
tcp,192.168.98.21,55624,31.13.95.9,443,established,,
tcp,122.144.6.226,57774,172.253.118.188,5228,established,LOKAL.c,
tcp,122.144.6.230,23,175.107.0.96,5334,established,INTL.c,
tcp,192.168.98.65,61935,52.123.128.14,443,established,,
tcp,122.144.6.226,53647,162.247.243.29,443,established,INTL.c,
tcp,192.168.99.111,35054,45.121.219.186,443,established,,
tcp,192.168.97.103,45714,142.251.12.94,443,established,,
tcp,185.224.128.184,8437,122.144.6.229,80,established,,
tcp,122.144.6.226,43476,31.13.95.34,443,established,LOKAL.c,
tcp,122.144.6.226,10923,172.253.118.188,5228,established,LOKAL.c,
tcp,202.148.26.3,22,170.64.131.157,36186,established,,
udp,122.144.6.226,41156,8.222.222.85,6000,,INTL.c,
tcp,192.168.97.113,40798,129.227.40.229,443,established,,
tcp,192.168.99.122,47014,142.251.175.156,443,established,,
tcp,192.168.97.96,55323,130.44.212.78,443,established,,
tcp,192.168.97.92,52930,156.59.238.5,443,established,,
tcp,122.144.6.226,55972,64.233.170.188,5228,established,LOKAL.c,
tcp,122.144.6.226,44110,142.251.12.188,5228,established,LOKAL.c,
tcp,192.168.100.127,39724,157.240.235.61,5222,established,,
tcp,122.144.6.226,39146,157.240.208.34,443,established,LOKAL.c,
tcp,202.148.26.4,22,170.64.131.154,60970,established,,
tcp,192.168.97.104,47466,157.240.208.60,443,established,,
tcp,122.144.6.226,56701,103.166.48.126,443,established,LOKAL.c,
tcp,192.168.98.10,47804,169.46.193.26,30071,established,,
tcp,192.168.97.113,44724,23.215.35.74,443,established,,
tcp,122.144.6.226,55591,20.198.119.143,443,established,INTL.c,
tcp,192.168.97.103,34532,172.253.118.147,443,established,,
tcp,122.144.6.226,46922,74.125.200.188,5228,established,LOKAL.c,
tcp,192.168.98.77,42714,157.240.3.55,5222,established,,
tcp,122.144.6.226,42518,47.241.213.210,443,established,INTL.c,
tcp,192.168.98.13,38150,34.41.229.245,80,established,,
tcp,192.168.99.151,35126,203.161.21.200,443,established,,
tcp,192.168.97.248,57290,149.154.167.92,443,established,,
tcp,192.168.97.248,53474,64.233.170.95,443,established,,
tcp,122.144.6.226,45860,142.251.10.188,5228,established,LOKAL.c,
tcp,192.168.97.248,35026,74.125.24.83,443,established,,
tcp,202.148.26.5,1433,45.93.201.74,54549,established,,
tcp,192.168.97.150,40768,157.240.235.19,443,established,,
tcp,192.168.97.103,56732,203.161.21.208,443,established,,
tcp,192.168.97.113,58734,129.227.40.227,443,established,,
tcp,122.144.6.226,37666,31.13.95.34,443,established,LOKAL.c,
tcp,192.168.99.140,57366,103.166.48.126,443,established,,
tcp,202.148.26.4,443,148.153.56.86,42226,established,,
tcp,122.144.6.226,58135,31.13.95.61,443,established,LOKAL.c,
tcp,192.168.97.103,34312,31.13.95.61,443,established,,
tcp,192.168.98.77,43308,156.59.238.14,443,established,,
tcp,122.144.6.226,38361,64.233.170.188,5228,established,LOKAL.c,
tcp,202.148.26.5,80,35.197.162.65,49732,established,,
tcp,202.148.26.4,22,159.223.37.89,36472,established,,
tcp,192.168.96.9,50566,52.88.245.157,443,established,,
tcp,192.168.99.111,34904,23.215.35.95,443,established,,
tcp,218.78.31.211,57750,122.144.6.227,22,established,,
tcp,192.168.97.150,57508,31.13.95.9,443,established,,
tcp,202.148.26.5,22,120.226.65.65,41580,established,,
tcp,192.168.97.119,58365,31.13.68.62,3478,established,,
tcp,192.168.99.140,54063,52.123.168.29,443,established,,
tcp,192.168.99.140,54054,103.166.48.126,443,established,,
tcp,72.43.120.226,57414,122.144.6.227,23,established,,
tcp,202.148.26.5,23,175.107.0.130,1878,established,,
tcp,122.144.6.226,47836,142.251.175.188,5228,established,LOKAL.c,
tcp,122.144.6.226,42646,172.253.118.188,5228,established,LOKAL.c,
tcp,192.168.99.50,56676,45.121.219.187,443,established,,
tcp,192.168.98.6,61670,163.70.140.38,443,established,,
tcp,122.144.6.226,44230,172.217.194.188,5228,established,LOKAL.c,
tcp,122.144.6.226,48950,74.125.200.188,5228,established,LOKAL.c,
tcp,202.148.26.5,1433,125.165.104.50,21862,established,,
tcp,122.144.6.226,51936,157.240.7.53,443,established,LOKAL.c,
tcp,202.148.26.3,22,170.64.210.165,38652,established,,
tcp,202.148.26.4,22,218.92.0.33,43106,established,,
tcp,122.144.6.226,41160,64.233.170.188,5228,established,LOKAL.c,
tcp,202.148.26.3,41794,64.233.170.188,5228,established,,
tcp,122.144.6.227,23,114.220.248.64,55021,established,INTL.c,
tcp,202.148.26.3,22,103.228.37.78,43532,established,,
tcp,202.148.26.4,23,42.229.135.104,40546,established,,
tcp,202.148.26.3,22,170.64.210.207,47250,established,,
tcp,122.144.6.226,51606,74.125.200.188,5228,established,LOKAL.c,
tcp,192.168.97.111,44368,23.48.173.217,443,established,,
tcp,49.235.237.222,44990,122.144.6.230,22,established,,
tcp,192.168.100.108,44522,163.181.18.227,443,established,,
tcp,192.168.98.13,38220,34.41.229.245,80,established,,
tcp,122.144.6.226,58011,52.111.240.15,443,established,INTL.c,
tcp,192.168.97.243,37856,23.39.173.216,443,established,,
ipsec-esp,103.166.48.122,,122.144.6.226,,,LOKAL.c,
tcp,122.144.6.226,50988,172.253.118.188,5228,established,LOKAL.c,
tcp,192.168.97.113,40828,23.215.35.88,443,established,,
tcp,122.144.6.226,58644,172.253.118.188,5228,established,LOKAL.c,
tcp,192.168.97.113,59406,23.56.239.99,443,established,,
tcp,122.144.6.226,49758,172.253.118.188,5228,established,LOKAL.c,
tcp,122.144.6.226,48462,172.217.194.188,5228,established,LOKAL.c,
tcp,192.168.97.103,49590,31.13.95.9,443,established,,
tcp,192.168.97.243,41674,203.161.21.202,443,established,,
tcp,192.168.98.41,54050,157.240.235.61,443,established,,
tcp,192.168.97.243,47062,43.152.36.95,443,established,,
tcp,122.144.6.226,45458,157.240.13.32,443,established,LOKAL.c,
tcp,202.148.26.5,23,66.108.132.233,59148,established,,
tcp,192.168.99.119,49806,74.125.200.94,443,established,,
tcp,202.148.26.3,56672,176.9.110.209,443,established,,
tcp,192.168.100.127,60406,74.125.68.188,5228,established,,
tcp,192.168.97.243,42170,23.48.173.217,443,established,,
tcp,192.168.97.243,40766,23.39.173.216,443,established,,
tcp,192.168.100.79,37690,74.125.200.95,443,established,,
tcp,122.144.6.226,57711,20.198.119.143,443,established,INTL.c,
tcp,122.144.6.226,58822,31.13.95.35,443,established,LOKAL.c,
tcp,122.144.6.226,43486,74.125.24.188,5228,established,LOKAL.c,
tcp,202.148.26.4,3306,125.166.144.161,53925,established,,
tcp,122.144.6.226,46508,172.253.118.188,5228,established,LOKAL.c,
tcp,192.168.97.103,52564,31.13.95.9,443,established,,
tcp,185.224.128.184,2993,103.136.6.162,80,established,,
tcp,192.168.97.215,55816,142.251.175.101,443,established,,
tcp,192.168.97.103,52570,31.13.95.9,443,established,,
tcp,192.168.99.119,50126,64.233.170.101,443,established,,
tcp,192.168.99.119,53788,172.253.118.94,443,established,,
tcp,202.148.26.4,23,42.229.135.104,40638,established,,
tcp,122.144.6.226,46040,142.251.175.188,5228,established,LOKAL.c,
tcp,192.168.99.119,46776,64.233.170.156,443,established,,
tcp,202.148.26.4,3306,36.65.231.164,54814,established,,
tcp,122.144.6.226,45366,157.240.7.32,443,established,LOKAL.c,
tcp,192.168.97.120,52975,157.240.208.3,443,established,,
tcp,202.148.26.3,22,170.64.210.160,47492,established,,
tcp,192.168.97.111,56200,23.39.173.106,443,established,,
tcp,192.168.99.111,43768,47.246.159.91,443,established,,
tcp,122.144.6.230,23,175.107.0.96,5142,established,INTL.c,
tcp,122.144.6.226,49530,74.125.200.188,5228,established,LOKAL.c,
tcp,202.148.26.4,3306,118.99.121.138,13371,established,,
tcp,192.168.100.108,41604,45.121.219.185,443,established,,
udp,72.251.232.180,5122,122.144.6.226,5060,,,
tcp,192.168.99.140,52610,172.253.118.100,443,established,,
tcp,192.168.98.28,53104,45.121.219.251,443,established,,
tcp,122.144.6.226,59124,64.233.170.188,5228,established,LOKAL.c,
tcp,192.168.98.13,36971,34.41.229.245,80,established,,
tcp,122.144.6.226,53609,162.247.243.29,443,established,INTL.c,
tcp,192.168.100.108,40340,34.102.215.99,443,established,,
tcp,192.168.97.103,43046,156.59.238.1,443,established,,
tcp,192.168.97.96,55172,35.213.190.132,443,established,,
