name,data,.id,type,static,ttl,timestamp
forcesafesearch.google.com,216.239.38.120,*1DF3EE,A,False,14m1s,2023-11-28 08:34:52 WIB
d95b8rreovzmj.cloudfront.net,ns-348.awsdns-43.com,*2C2EC1,NS,False,14m57s,2023-11-28 08:34:52 WIB
d95b8rreovzmj.cloudfront.net,ns-903.awsdns-48.net,*2C2EC2,NS,False,14m57s,2023-11-28 08:34:52 WIB
d95b8rreovzmj.cloudfront.net,ns-1177.awsdns-19.org,*2C2EC3,NS,False,14m57s,2023-11-28 08:34:52 WIB
d95b8rreovzmj.cloudfront.net,ns-1875.awsdns-42.co.uk,*2C2EC4,NS,False,14m57s,2023-11-28 08:34:52 WIB
,i.root-servers.net,*2C4527,NS,False,14m51s,2023-11-28 08:34:52 WIB
,j.root-servers.net,*2C4528,NS,False,14m51s,2023-11-28 08:34:52 WIB
,k.root-servers.net,*2C4529,NS,False,14m51s,2023-11-28 08:34:52 WIB
,l.root-servers.net,*2C452A,NS,False,14m51s,2023-11-28 08:34:52 WIB
,m.root-servers.net,*2C452B,NS,False,14m51s,2023-11-28 08:34:52 WIB
,a.root-servers.net,*2C452C,NS,False,14m51s,2023-11-28 08:34:52 WIB
,b.root-servers.net,*2C452D,NS,False,14m51s,2023-11-28 08:34:52 WIB
,c.root-servers.net,*2C452E,NS,False,14m51s,2023-11-28 08:34:52 WIB
,d.root-servers.net,*2C452F,NS,False,14m51s,2023-11-28 08:34:52 WIB
,e.root-servers.net,*2C4530,NS,False,14m51s,2023-11-28 08:34:52 WIB
,f.root-servers.net,*2C4531,NS,False,14m51s,2023-11-28 08:34:52 WIB
,g.root-servers.net,*2C4532,NS,False,14m51s,2023-11-28 08:34:52 WIB
,h.root-servers.net,*2C4533,NS,False,14m51s,2023-11-28 08:34:52 WIB
a.root-servers.net,198.41.0.4,*2C630C,A,False,14m51s,2023-11-28 08:34:52 WIB
d19v6bb6c0fjm2.cloudfront.net,ns-1483.awsdns-57.org,*2C6770,NS,False,14m35s,2023-11-28 08:34:52 WIB
d19v6bb6c0fjm2.cloudfront.net,ns-178.awsdns-22.com,*2C6771,NS,False,14m35s,2023-11-28 08:34:52 WIB
d19v6bb6c0fjm2.cloudfront.net,ns-2031.awsdns-61.co.uk,*2C6772,NS,False,14m35s,2023-11-28 08:34:52 WIB
d19v6bb6c0fjm2.cloudfront.net,ns-923.awsdns-51.net,*2C6773,NS,False,14m35s,2023-11-28 08:34:52 WIB
openbittorrent.com,ns1.1984hosting.com,*2C72FB,NS,False,11m41s,2023-11-28 08:34:52 WIB
openbittorrent.com,ns2.1984.is,*2C72FC,NS,False,11m41s,2023-11-28 08:34:52 WIB
openbittorrent.com,ns2.1984hosting.com,*2C72FD,NS,False,11m41s,2023-11-28 08:34:52 WIB
openbittorrent.com,ns0.1984.is,*2C72FE,NS,False,11m41s,2023-11-28 08:34:52 WIB
openbittorrent.com,ns1.1984.is,*2C72FF,NS,False,11m41s,2023-11-28 08:34:52 WIB
trontv.com,ns-673.awsdns-20.net,*2C753E,NS,False,14m47s,2023-11-28 08:34:52 WIB
trontv.com,ns-69.awsdns-08.com,*2C753F,NS,False,14m47s,2023-11-28 08:34:52 WIB
trontv.com,ns-1519.awsdns-61.org,*2C7540,NS,False,14m47s,2023-11-28 08:34:52 WIB
trontv.com,ns-1706.awsdns-21.co.uk,*2C7541,NS,False,14m47s,2023-11-28 08:34:52 WIB
1984.is,ns1.1984.is,*2C7B57,NS,False,14m12s,2023-11-28 08:34:52 WIB
1984.is,ns1.1984hosting.com,*2C7B58,NS,False,14m12s,2023-11-28 08:34:52 WIB
1984.is,miniplenty.ns.1984.is,*2C7B59,NS,False,14m12s,2023-11-28 08:34:52 WIB
1984.is,ns0.1984.is,*2C7B5A,NS,False,14m12s,2023-11-28 08:34:52 WIB
google.com,ns4.google.com,*2C7C11,NS,False,14m1s,2023-11-28 08:34:52 WIB
google.com,ns3.google.com,*2C7C12,NS,False,14m1s,2023-11-28 08:34:52 WIB
google.com,ns2.google.com,*2C7C13,NS,False,14m1s,2023-11-28 08:34:52 WIB
