protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,51.81.93.145,9001,203.123.56.246,49309,IN.bound,established,,,US,AS16276 ovh sas,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,88.99.248.158,9001,203.123.56.246,52458,IN.bound,established,,,DE,AS24940 hetzner online gmbh,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,49268,162.159.135.233,443,OUT.bound,established,,,,AS13335 cloudflare,Remote Access attack   Agent Tesla   C2   BatLoader   C2   Dridex,,2023-11-14 17:01:45.019
udp,103.178.153.233,3502,203.123.56.245,5060,IN.bound,,,,,AS140443 pt herza digital indonesia,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,185.241.208.101,143,203.123.56.246,49184,IN.bound,established,,,NL,ASNone ,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,62685,149.154.167.99,443,OUT.bound,established,,,AG,AS62041 telegram messenger inc,ACTIVIDAD MALICIOSA   Relacionada con Remcos 18-10-2023,Remcos (acrónimo en inglés que significa  Control remoto y vigilancia ) es una herramienta de acceso,2023-11-18 05:04:47.366
tcp,203.123.56.246,49184,178.215.228.25,443,OUT.bound,established,,,DE,AS48927 eseven devops gmbh,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,56101,15.197.130.221,443,OUT.bound,syn-sent,,,US,AS16509 amazon.com inc,sms scam campaign,scam based on sms,2023-11-21 02:05:39.633
tcp,203.123.56.246,49177,162.159.134.233,443,OUT.bound,established,,,,AS13335 cloudflare,Remote Access attack   Agent Tesla   C2   BatLoader   C2   Dridex,,2023-11-14 17:01:45.019
tcp,123.56.178.100,38670,203.123.56.244,6379,IN.bound,syn-sent,,,CN,AS37963 hangzhou alibaba advertising co. ltd.,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,203.123.56.246,59734,40.126.35.21,443,OUT.bound,established,,,SG,AS8075 microsoft corporation,Spyware: http://browser.events.data.microsoftstart.cn,,2023-11-20 05:49:10.586
udp,158.160.54.41,25088,203.123.56.244,5060,IN.bound,,,,VE,AS200350 yandex.cloud llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,203.123.56.246,49166,69.30.239.126,443,OUT.bound,established,,,US,AS32097 wholesale internet  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
