name,data,.id,type,static,ttl,timestamp
feelingmoney.com,198.185.159.145,*ECC16,A,False,59s,2023-11-21 11:19:06 WIB
feelingmoney.com,198.49.23.145,*ECC17,A,False,59s,2023-11-21 11:19:06 WIB
onlinegt.xyz,139.162.212.131,*ECC1B,A,False,1m48s,2023-11-21 11:19:06 WIB
smartech.pe,50.31.174.86,*ECC61,A,False,4m49s,2023-11-21 11:19:06 WIB
fanmusic.xyz,139.162.212.131,*ECC62,A,False,2m26s,2023-11-21 11:19:06 WIB
zancetom.com,103.224.212.210,*ECC70,A,False,3m36s,2023-11-21 11:19:06 WIB
mobstore.xyz,3.64.163.50,*ECD36,A,False,12m5s,2023-11-21 11:19:06 WIB
mailsystem256.co.cc,10.10.10.10,*ECD41,A,False,12m42s,2023-11-21 11:19:06 WIB
sitestory.xyz,139.162.212.131,*ECD45,A,False,5m27s,2023-11-21 11:19:06 WIB
mobigifs.xyz,139.162.212.131,*ECD77,A,False,2m55s,2023-11-21 11:19:06 WIB
senourth.com,104.155.138.21,*ECD88,A,False,4m43s,2023-11-21 11:19:06 WIB
senourth.com,107.178.223.183,*ECD89,A,False,4m43s,2023-11-21 11:19:06 WIB
1abcnews.xyz,139.162.212.131,*ECD8F,A,False,5m36s,2023-11-21 11:19:06 WIB
dsdfjpjbkxhyv.cloudfront.net,13.33.33.16,*ECDC8,A,False,30s,2023-11-21 11:19:06 WIB
dsdfjpjbkxhyv.cloudfront.net,13.33.33.100,*ECDC9,A,False,30s,2023-11-21 11:19:06 WIB
dsdfjpjbkxhyv.cloudfront.net,13.33.33.97,*ECDCA,A,False,30s,2023-11-21 11:19:06 WIB
dsdfjpjbkxhyv.cloudfront.net,13.33.33.26,*ECDCB,A,False,30s,2023-11-21 11:19:06 WIB
myphotos.xyz,3.64.163.50,*ECE55,A,False,41s,2023-11-21 11:19:06 WIB
dartspeak.xyz,139.162.212.131,*ECE6D,A,False,2m23s,2023-11-21 11:19:06 WIB
caserne.ch,84.16.66.164,*ECEC1,A,False,6m34s,2023-11-21 11:19:06 WIB
phonemus.net,127.0.0.1,*ECEF8,A,False,1m31s,2023-11-21 11:19:06 WIB
7standby.com,127.0.0.1,*ECF0C,A,False,52s,2023-11-21 11:19:06 WIB
specialword.xyz,34.174.61.199,*ECF49,A,False,1m51s,2023-11-21 11:19:06 WIB
cloudsond.me,127.0.0.1,*ECF5D,A,False,13s,2023-11-21 11:19:06 WIB
4shared.com,204.155.149.43,*ECF7E,A,False,1m55s,2023-11-21 11:19:06 WIB
4shared.com,204.155.146.95,*ECF7F,A,False,1m55s,2023-11-21 11:19:06 WIB
4shared.com,204.155.149.42,*ECF80,A,False,1m55s,2023-11-21 11:19:06 WIB
4shared.com,204.155.149.41,*ECF81,A,False,1m55s,2023-11-21 11:19:06 WIB
bouwproductenonline.nl,91.184.0.52,*ECF89,A,False,7m37s,2023-11-21 11:19:06 WIB
massgames.space,34.174.78.212,*ECFA9,A,False,28s,2023-11-21 11:19:06 WIB
www.smartech.pe,smartech.pe,*ECFAD,CNAME,False,4m49s,2023-11-21 11:19:06 WIB
bestony.club,35.204.181.10,*ECFBB,A,False,13s,2023-11-21 11:19:06 WIB
spgames.site,127.0.0.1,*ECFCE,A,False,1m46s,2023-11-21 11:19:06 WIB
hitsmoby.com,204.11.56.48,*ECFD4,A,False,2m45s,2023-11-21 11:19:06 WIB
phe-phe.com,dsdfjpjbkxhyv.cloudfront.net,*ECFF2,CNAME,False,3m20s,2023-11-21 11:19:06 WIB
spacewb.tech,127.0.0.1,*ECFFC,A,False,1m49s,2023-11-21 11:19:06 WIB
hxlb.net,207.60.34.9,*ECFFD,A,False,4m17s,2023-11-21 11:19:06 WIB
takebad1.com,127.0.0.1,*ED003,A,False,4m23s,2023-11-21 11:19:06 WIB
globalmoby.xyz,34.29.71.138,*ED00C,A,False,3m,2023-11-21 11:19:06 WIB
sspab.se,93.90.145.102,*ED011,A,False,10m36s,2023-11-21 11:19:06 WIB
portgame.website,34.29.71.138,*ED029,A,False,2m28s,2023-11-21 11:19:06 WIB
motinkon.com,34.162.170.92,*ED02C,A,False,1m54s,2023-11-21 11:19:06 WIB
bgnt.net,154.216.89.133,*ED034,A,False,8m4s,2023-11-21 11:19:06 WIB
detik.com,203.190.242.211,*ED04C,A,False,58s,2023-11-21 11:19:06 WIB
detik.com,103.49.221.211,*ED04D,A,False,58s,2023-11-21 11:19:06 WIB
google.com,64.233.170.100,*ED04E,A,False,8s,2023-11-21 11:19:06 WIB
google.com,64.233.170.102,*ED04F,A,False,8s,2023-11-21 11:19:06 WIB
google.com,64.233.170.113,*ED050,A,False,8s,2023-11-21 11:19:06 WIB
google.com,64.233.170.138,*ED051,A,False,8s,2023-11-21 11:19:06 WIB
google.com,64.233.170.101,*ED052,A,False,8s,2023-11-21 11:19:06 WIB
google.com,64.233.170.139,*ED053,A,False,8s,2023-11-21 11:19:06 WIB
sacv.net,traff-1.hugedomains.com,*ED05A,CNAME,False,14m35s,2023-11-21 11:19:06 WIB
traff-1.hugedomains.com,hdr-nlb9-41371129e8304c29.elb.us-east-1.amazonaws.com,*ED05B,CNAME,False,41s,2023-11-21 11:19:06 WIB
hdr-nlb9-41371129e8304c29.elb.us-east-1.amazonaws.com,52.71.57.184,*ED05C,A,False,17s,2023-11-21 11:19:06 WIB
hdr-nlb9-41371129e8304c29.elb.us-east-1.amazonaws.com,54.209.32.212,*ED05D,A,False,17s,2023-11-21 11:19:06 WIB
audiomain.website,127.0.0.1,*ED063,A,False,4m48s,2023-11-21 11:19:06 WIB
