name,data,.id,type,static,ttl,timestamp
web.gapura-cargo.com,103.169.73.168,*C305,A,False,3m24s,2023-11-27 09:04:31 WIB
cgo.gapura.id,35.247.167.182,*D13F,A,False,1m58s,2023-11-27 09:04:31 WIB
www.beacukai.go.id,103.12.80.4,*D30D,A,False,7m27s,2023-11-27 09:04:31 WIB
id,ns4.apnic.net,*D47E,NS,False,10m46s,2023-11-27 09:04:31 WIB
id,e.dns.id,*D47F,NS,False,10m46s,2023-11-27 09:04:31 WIB
id,b.dns.id,*D480,NS,False,10m46s,2023-11-27 09:04:31 WIB
id,d.dns.id,*D481,NS,False,10m46s,2023-11-27 09:04:31 WIB
id,c.dns.id,*D482,NS,False,10m46s,2023-11-27 09:04:31 WIB
ns4.apnic.net,202.12.31.53,*D483,A,False,10m46s,2023-11-27 09:04:31 WIB
gapura.id,34.101.122.124,*D4A3,A,False,1m40s,2023-11-27 09:04:31 WIB
gapura.id,ns-cloud-d4.googledomains.com,*D4A5,NS,False,11m29s,2023-11-27 09:04:31 WIB
gapura.id,ns-cloud-d2.googledomains.com,*D4A6,NS,False,11m29s,2023-11-27 09:04:31 WIB
gapura.id,ns-cloud-d1.googledomains.com,*D4A7,NS,False,11m29s,2023-11-27 09:04:31 WIB
gapura.id,ns-cloud-d3.googledomains.com,*D4A8,NS,False,11m29s,2023-11-27 09:04:31 WIB
ns-cloud-d4.googledomains.com,216.239.38.109,*D4A9,A,False,11m58s,2023-11-27 09:04:31 WIB
ns-cloud-d2.googledomains.com,216.239.34.109,*D4AA,A,False,11m58s,2023-11-27 09:04:31 WIB
ns-cloud-d1.googledomains.com,216.239.32.109,*D4AB,A,False,11m58s,2023-11-27 09:04:31 WIB
ns-cloud-d3.googledomains.com,216.239.36.109,*D4AC,A,False,11m58s,2023-11-27 09:04:31 WIB
www.gapura-cargo.com,gapura-cargo.com,*D52E,CNAME,False,3m52s,2023-11-27 09:04:31 WIB
gapura-cargo.com,103.169.73.168,*D52F,A,False,3m52s,2023-11-27 09:04:31 WIB
4shared.com,204.155.149.41,*D53E,A,False,5m35s,2023-11-27 09:04:31 WIB
4shared.com,204.155.149.42,*D53F,A,False,5m35s,2023-11-27 09:04:31 WIB
4shared.com,204.155.146.95,*D540,A,False,5m35s,2023-11-27 09:04:31 WIB
4shared.com,204.155.149.43,*D541,A,False,5m35s,2023-11-27 09:04:31 WIB
google.com,74.125.24.113,*D557,A,False,1m24s,2023-11-27 09:04:31 WIB
google.com,74.125.24.100,*D558,A,False,1m24s,2023-11-27 09:04:31 WIB
google.com,74.125.24.102,*D559,A,False,1m24s,2023-11-27 09:04:31 WIB
google.com,74.125.24.139,*D55A,A,False,1m24s,2023-11-27 09:04:31 WIB
google.com,74.125.24.138,*D55B,A,False,1m24s,2023-11-27 09:04:31 WIB
google.com,74.125.24.101,*D55C,A,False,1m24s,2023-11-27 09:04:31 WIB
google.com,74.125.68.100,*D55F,A,False,3m45s,2023-11-27 09:04:31 WIB
google.com,74.125.68.138,*D560,A,False,3m45s,2023-11-27 09:04:31 WIB
google.com,74.125.68.139,*D561,A,False,3m45s,2023-11-27 09:04:31 WIB
google.com,74.125.68.101,*D562,A,False,3m45s,2023-11-27 09:04:31 WIB
google.com,74.125.68.113,*D563,A,False,3m45s,2023-11-27 09:04:31 WIB
google.com,74.125.68.102,*D564,A,False,3m45s,2023-11-27 09:04:31 WIB
