.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*1,tcp,175.103.46.158:49749,118.98.93.56:80,118.98.93.56:80,175.103.46.158:49749,,established,,23h13m17s,,3,144,0,0,1,52,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*2,tcp,175.103.46.158:38070,43.128.118.190:799,43.128.118.190:799,175.103.46.158:38070,,established,,23h59m59s,speedtest.c,74,5563,0,0,76,5594,0,0,416,416,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*3,tcp,175.103.46.158:41616,34.160.198.79:443,34.160.198.79:443,175.103.46.158:41616,,established,,23h53m45s,speedtest.c,24,3151,0,0,27,9239,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*4,tcp,143.42.76.52:4001,175.103.46.158:48124,175.103.46.158:48124,143.42.76.52:4001,,established,,1h34m52s,,8,416,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*5,tcp,175.103.46.158:50144,103.126.10.171:443,103.126.10.171:443,175.103.46.158:50144,,established,,5h22m46s,,2,88,0,0,1,48,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*6,tcp,175.103.46.158:49408,20.198.118.190:443,20.198.118.190:443,175.103.46.158:49408,,established,,23h57m24s,speedtest.c,49,5615,0,0,43,8713,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*7,tcp,175.103.46.158:50115,23.222.26.17:80,23.222.26.17:80,175.103.46.158:50115,,established,,5h21m32s,,4,192,0,0,1,52,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*9,tcp,185.224.128.184:12257,175.103.46.156:80,175.103.46.156:80,185.224.128.184:12257,,established,,20h20m7s,speedtest.c,1,89,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*A,tcp,35.213.190.132:443,175.103.46.158:50560,175.103.46.158:50560,35.213.190.132:443,,established,,2h2m23s,speedtest.c,1,1450,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*C,tcp,118.98.93.67:80,175.103.46.158:61381,175.103.46.158:61381,118.98.93.67:80,,established,,23h31m24s,speedtest.c,3,4350,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*D,tcp,175.103.46.158:49728,23.223.112.135:443,23.223.112.135:443,175.103.46.158:49728,,established,,5h4m6s,,2,92,0,0,1,52,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*E,tcp,175.103.46.158:49838,103.126.10.171:443,103.126.10.171:443,175.103.46.158:49838,,established,,5h8m21s,,2,88,0,0,1,48,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*10,tcp,84.205.222.133:443,175.103.46.158:18650,175.103.46.158:18650,84.205.222.133:443,,established,,16h41m40s,,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*11,tcp,175.103.46.158:60826,64.233.170.188:5228,64.233.170.188:5228,175.103.46.158:60826,,established,,23h36m49s,speedtest.c,247,17141,0,0,172,21335,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*13,tcp,175.103.46.158:53077,118.98.77.106:80,118.98.77.106:80,175.103.46.158:53077,,established,,6h41m43s,speedtest.c,7,848,0,0,5,746,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
*14,tcp,175.103.46.158:49521,23.223.113.113:80,23.223.113.113:80,175.103.46.158:49521,,established,,3m57s,,2,92,0,0,1,52,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:32:17 WIB
