.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*1AC5F,tcp,175.103.43.90:58705,146.196.111.218:899,146.196.111.218:899,175.103.43.90:58705,,established,,4m59s,speedtest.c,466,35856,0,0,726,914886,0,0,3776,13808,False,True,True,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
*1AD80,udp,175.103.46.158:5678,192.168.1.1:53,192.168.1.1:53,175.103.46.158:5678,,,,9s,speedtest.c,38,2432,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
*1AD98,udp,175.103.46.158:5678,192.168.122.1:53,192.168.122.1:53,175.103.46.158:5678,,,,9s,speedtest.c,37,2368,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
*1AF31,tcp,175.103.46.158:49835,103.107.198.18:443,103.107.198.18:443,175.103.46.158:49835,,established,,23h59m55s,,6,246,0,0,6,312,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
*1AF65,udp,175.103.46.158:5678,192.168.121.1:53,192.168.121.1:53,175.103.46.158:5678,,,,9s,speedtest.c,29,1856,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
*1AFFE,tcp,175.103.46.158:64335,34.208.203.4:8883,34.208.203.4:8883,175.103.46.158:64335,,established,,23h59m33s,speedtest.c,2,111,0,0,1,71,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
*1C0AB,udp,175.103.46.158:59886,74.125.130.154:443,74.125.130.154:443,175.103.46.158:59886,,,,2m14s,speedtest.c,11,2839,0,0,11,7308,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
*1C0B4,tcp,175.103.46.158:51907,74.125.24.94:80,74.125.24.94:80,175.103.46.158:51907,,established,,23h59m15s,speedtest.c,4,684,0,0,3,281,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
*1C0B8,udp,175.103.46.158:57261,216.239.38.120:443,216.239.38.120:443,175.103.46.158:57261,,,,2m15s,speedtest.c,6,1672,0,0,5,2498,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
*1C0BA,tcp,175.103.46.158:51909,74.125.24.94:80,74.125.24.94:80,175.103.46.158:51909,,established,,23h59m15s,,2,92,0,0,1,52,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
*1C0C2,tcp,175.103.46.158:57636,74.125.24.94:443,74.125.24.94:443,175.103.46.158:57636,,established,,23h59m16s,speedtest.c,10,1778,0,0,13,2200,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:25:07 WIB
