session,protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
2023-11-29_10-28-22,udp,175.103.46.158,65044,74.125.68.113,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,38658,142.250.190.3,80,OUT.bound,established,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,43.134.53.107,799,175.103.46.158,45618,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,udp,175.103.46.158,53940,216.239.38.120,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000
2023-11-29_10-28-22,tcp,175.103.46.158,40162,43.133.45.194,800,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,3.33.193.183,443,175.103.46.158,58429,IN.bound,established,,speedtest.c,US,AS16509 amazon.com inc,,,
2023-11-29_10-28-22,tcp,13.228.104.163,8084,175.103.46.158,44290,IN.bound,established,,speedtest.c,SG,AS16509 amazon.com inc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,52289,20.198.119.84,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,,,
2023-11-29_10-28-22,tcp,175.103.46.158,50902,142.251.12.95,443,OUT.bound,established,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,54.255.247.221,13501,175.103.46.158,36164,IN.bound,established,,,SG,AS16509 amazon.com inc,,,
2023-11-29_10-28-22,tcp,143.244.33.68,6568,175.103.46.158,64278,IN.bound,established,,,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000
2023-11-29_10-28-22,udp,175.103.46.158,51980,74.125.68.95,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,103.107.198.22,80,175.103.46.158,50125,IN.bound,established,,,SG,AS137409 gsl networks pty ltd,,,
2023-11-29_10-28-22,tcp,175.103.46.158,44290,43.134.120.219,800,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,43.133.45.194,799,175.103.46.158,38858,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,101.32.248.90,799,175.103.46.158,46444,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,51246,34.104.128.0,443,OUT.bound,established,,,JP,AS396982 google,,,
2023-11-29_10-28-22,tcp,54.255.247.221,13501,175.103.46.158,33502,IN.bound,established,,,SG,AS16509 amazon.com inc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,58157,209.58.183.231,6568,OUT.bound,established,,,SG,AS59253 leaseweb asia pacific pte. ltd.,,,
2023-11-29_10-28-22,tcp,157.240.217.60,443,175.103.46.158,54232,IN.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,142.250.4.95,443,175.103.46.158,64493,IN.bound,established,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,52396,143.244.33.70,80,OUT.bound,established,,,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000
2023-11-29_10-28-22,tcp,175.103.46.158,33092,157.240.235.61,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,64230,20.198.119.143,443,OUT.bound,established,,speedtest.c,IN,AS8075 microsoft corporation,,,
2023-11-29_10-28-22,tcp,175.103.46.158,44530,43.128.118.190,800,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,43.134.120.219,799,175.103.46.158,55086,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,43.128.74.37,799,175.103.46.158,44086,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,54.255.247.221,13501,175.103.46.158,50302,IN.bound,established,,,SG,AS16509 amazon.com inc,,,
2023-11-29_10-28-22,udp,175.103.46.158,55190,142.251.10.95,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000
2023-11-29_10-28-22,tcp,175.103.46.158,47668,157.240.211.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,64491,20.198.119.143,443,OUT.bound,established,,speedtest.c,IN,AS8075 microsoft corporation,,,
2023-11-29_10-28-22,udp,64.233.170.95,443,175.103.46.158,57428,IN.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49268,157.240.15.61,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,43.128.118.190,799,175.103.46.158,37006,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,43.134.120.219,799,175.103.46.158,54956,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,64465,157.240.235.60,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,59766,157.240.7.53,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,64497,20.198.119.84,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,,,
2023-11-29_10-28-22,udp,175.103.46.158,64269,216.239.38.120,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000
2023-11-29_10-28-22,tcp,43.134.120.219,799,175.103.46.158,54828,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,43.128.118.190,799,175.103.46.158,37556,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49806,20.189.173.1,443,OUT.bound,established,,speedtest.c,US,AS8075 microsoft corporation,JiggeryPokery on the Wire,Network Attack of unknown source. Persistant - Infection started on PC  full network compromised.  I,2023-03-10T00:01:47.506000
2023-11-29_10-28-22,tcp,175.103.46.158,48466,103.107.199.6,443,OUT.bound,established,,,SG,AS137409 gsl networks pty ltd,,,
2023-11-29_10-28-22,udp,175.103.46.158,50929,74.125.200.95,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,icmp,175.103.46.158,,175.103.46.157,,local,,,speedtest.c,,,,,
2023-11-29_10-28-22,tcp,43.133.45.194,799,175.103.46.158,51290,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,101.32.248.90,799,175.103.46.158,46010,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,udp,175.103.46.158,56957,142.251.10.136,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,47.241.125.77,7002,175.103.46.158,45972,IN.bound,established,,speedtest.c,SG,AS45102 alibaba (us) technology co.  ltd.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,58711,20.198.119.143,443,OUT.bound,established,,speedtest.c,IN,AS8075 microsoft corporation,,,
2023-11-29_10-28-22,tcp,175.103.46.158,64502,20.49.109.142,8883,OUT.bound,established,,speedtest.c,US,AS8075 microsoft corporation,,,
2023-11-29_10-28-22,tcp,175.103.46.158,39974,31.13.77.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,54.255.247.221,13501,175.103.46.158,44712,IN.bound,established,,,SG,AS16509 amazon.com inc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,64505,74.125.200.188,5228,OUT.bound,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000
2023-11-29_10-28-22,tcp,175.103.46.158,48020,157.240.199.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,43.133.45.194,799,175.103.46.158,51558,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,43.134.53.107,799,175.103.46.158,45752,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,103.107.199.6,80,175.103.46.158,61865,IN.bound,established,,,SG,AS137409 gsl networks pty ltd,,,
2023-11-29_10-28-22,udp,175.103.46.158,51302,142.251.175.95,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,udp,175.103.46.158,59856,36.86.63.182,3544,OUT.bound,,,speedtest.c,,,,,
2023-11-29_10-28-22,tcp,175.103.46.158,53102,20.198.119.143,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,,,
2023-11-29_10-28-22,tcp,43.133.45.194,799,175.103.46.158,51014,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,53662,34.143.146.137,5938,OUT.bound,established,,speedtest.c,US,AS396982 google,,,
2023-11-29_10-28-22,tcp,175.103.46.158,33130,43.128.74.37,800,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,udp,172.217.194.95,443,175.103.46.158,60849,IN.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,46294,43.134.53.107,800,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,60224,157.240.211.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,62696,103.66.70.62,80,OUT.bound,established,,speedtest.c,ID,AS133840 pt jala lintas media,,,
2023-11-29_10-28-22,tcp,43.128.118.190,799,175.103.46.158,37538,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,43.134.53.107,799,175.103.46.158,45674,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,43.134.120.219,799,175.103.46.158,55100,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,43014,31.13.77.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,65474,36.86.63.182,443,OUT.bound,syn-sent,,,,,,,
2023-11-29_10-28-22,tcp,20.189.173.9,443,175.103.46.158,51025,IN.bound,established,,speedtest.c,US,AS8075 microsoft corporation,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000
2023-11-29_10-28-22,tcp,175.103.46.158,44788,43.128.74.37,799,OUT.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,101.32.248.90,799,175.103.46.158,46782,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,43.128.74.37,799,175.103.46.158,44096,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,59871,20.198.119.84,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,,,
2023-11-29_10-28-22,tcp,175.103.46.158,45186,157.240.13.1,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,43.133.45.194,799,175.103.46.158,39284,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,51023,20.198.118.190,443,OUT.bound,established,,speedtest.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
2023-11-29_10-28-22,tcp,175.103.46.158,60017,92.223.85.121,443,OUT.bound,established,,,SG,AS199524 g-core labs s.a.,,,
2023-11-29_10-28-22,tcp,31.13.68.61,5222,175.103.46.158,59124,IN.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,43.128.74.37,799,175.103.46.158,44418,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,57990,157.240.211.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,43.128.74.37,799,175.103.46.158,44678,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,udp,175.103.46.158,62956,142.251.175.95,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,55926,141.95.99.59,443,OUT.bound,established,,speedtest.c,FR,AS16276 ovh sas,,,
2023-11-29_10-28-22,tcp,43.134.120.219,799,175.103.46.158,54712,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,58156,217.146.12.135,5938,OUT.bound,established,,speedtest.c,IN,AS42473 anexia internetdienstleistungs gmbh,,,
2023-11-29_10-28-22,tcp,175.103.46.158,50893,20.212.88.117,443,OUT.bound,established,,,US,AS8075 microsoft corporation,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49408,20.198.118.190,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
2023-11-29_10-28-22,tcp,18.163.242.58,23015,175.103.46.158,35948,IN.bound,established,,speedtest.c,HK,AS16509 amazon.com inc,,,
2023-11-29_10-28-22,tcp,139.180.158.87,6035,175.103.46.158,54820,IN.bound,established,,,SG,AS20473 the constant company  llc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,54766,172.217.194.95,443,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,51009,204.79.197.239,443,OUT.bound,established,,,US,AS8068 microsoft corporation,SOC2023,,2023-11-28T19:42:01.795000
2023-11-29_10-28-22,tcp,130.44.212.232,443,175.103.46.158,44566,IN.bound,established,,speedtest.c,US,AS396986 bytedance inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,53746,142.251.12.95,443,OUT.bound,established,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,udp,175.103.46.158,58406,172.217.194.93,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,62697,20.189.173.1,443,OUT.bound,established,,speedtest.c,US,AS8075 microsoft corporation,JiggeryPokery on the Wire,Network Attack of unknown source. Persistant - Infection started on PC  full network compromised.  I,2023-03-10T00:01:47.506000
2023-11-29_10-28-22,tcp,157.240.199.61,443,175.103.46.158,48742,IN.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,43.134.120.219,799,175.103.46.158,55402,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,37874,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
2023-11-29_10-28-22,tcp,43.128.74.37,799,175.103.46.158,43880,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,36.73.193.12,57849,175.103.46.159,3306,IN.bound,syn-sent,,,ID,AS7713 pt telekomunikasi indonesia,,,
2023-11-29_10-28-22,udp,175.103.46.158,39947,210.210.145.138,443,OUT.bound,,,speedtest.c,ID,AS4787 pt cyberindo aditama,,,
2023-11-29_10-28-22,tcp,36.73.193.12,57848,175.103.46.158,3306,IN.bound,syn-sent,,,ID,AS7713 pt telekomunikasi indonesia,,,
2023-11-29_10-28-22,tcp,175.103.46.158,54056,157.240.218.61,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,43.134.53.107,799,175.103.46.158,46474,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,64998,74.125.200.188,5228,OUT.bound,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000
2023-11-29_10-28-22,tcp,175.103.46.158,37856,157.240.15.61,5222,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49679,23.106.252.102,443,OUT.bound,established,,,US,AS59253 leaseweb asia pacific pte. ltd.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49788,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,43.134.53.107,799,175.103.46.158,45226,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49785,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49787,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,175.103.46.158,44762,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49784,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49786,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49789,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,udp,175.103.46.158,40915,23.53.15.19,443,OUT.bound,,,speedtest.c,SE,AS20940 akamai international b.v.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49808,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49810,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,175.103.46.158,64375,142.251.10.188,443,OUT.bound,established,,,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000
2023-11-29_10-28-22,tcp,175.103.46.158,49812,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49813,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49809,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49811,103.8.238.188,443,OUT.bound,established,,speedtest.c,ID,AS132634 direktorat e-goverment kementerian kominfo,,,
2023-11-29_10-28-22,tcp,175.103.46.158,60171,74.125.68.188,5228,OUT.bound,established,,,US,AS15169 google llc,pc connections,pulled from router,2022-05-20T00:01:19.453000
2023-11-29_10-28-22,udp,175.103.46.158,63326,172.253.118.93,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,62698,103.66.70.62,80,OUT.bound,established,,speedtest.c,ID,AS133840 pt jala lintas media,,,
2023-11-29_10-28-22,tcp,103.235.47.103,80,175.103.46.158,56074,IN.bound,close-wait,,,HK,AS55967 beijing baidu netcom science and technology co.  ltd.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49838,157.240.7.54,443,OUT.bound,established,,speedtest.c,SG,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,36538,157.240.211.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,58616,142.251.175.188,5228,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-29_10-28-22,udp,175.103.46.158,60872,216.239.38.120,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000
2023-11-29_10-28-22,tcp,103.235.47.103,80,175.103.46.158,56072,IN.bound,close-wait,,,HK,AS55967 beijing baidu netcom science and technology co.  ltd.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,50668,64.233.170.188,5228,OUT.bound,established,,,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,43.134.53.107,799,175.103.46.158,46388,IN.bound,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,43.128.74.37,799,175.103.46.158,44776,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,175.103.46.158,52635,118.97.79.54,443,OUT.bound,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,
2023-11-29_10-28-22,tcp,43.133.45.194,799,175.103.46.158,50928,IN.bound,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-29_10-28-22,tcp,42.242.80.148,12667,175.103.46.158,23,IN.bound,syn-sent,,,CN,AS4134 chinanet,,,
2023-11-29_10-28-22,tcp,175.103.46.158,35824,157.240.211.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,tcp,175.103.46.158,57398,157.240.211.61,443,OUT.bound,established,,speedtest.c,HK,AS32934 facebook  inc.,,,
2023-11-29_10-28-22,udp,175.103.46.158,60691,64.233.170.95,443,OUT.bound,,,speedtest.c,US,AS15169 google llc,,,
2023-11-29_10-28-22,tcp,175.103.46.158,39206,143.42.76.52,4001,OUT.bound,syn-sent,,,US,ASNone ,,,
2023-11-29_10-28-22,tcp,175.103.46.158,49833,20.198.119.143,443,OUT.bound,established,,speedtest.c,IN,AS8075 microsoft corporation,,,
2023-11-29_10-28-22,tcp,175.103.46.158,50065,74.125.24.188,5228,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
