protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
tcp,175.103.43.90,58705.0,146.196.111.218,899.0,established,speedtest.c,,IN.bound
udp,175.103.46.158,5678.0,192.168.1.1,53.0,,speedtest.c,,local
udp,175.103.46.158,5678.0,192.168.122.1,53.0,,speedtest.c,,local
tcp,175.103.46.158,49835.0,103.107.198.18,443.0,established,,,OUT.bound
udp,175.103.46.158,5678.0,192.168.121.1,53.0,,speedtest.c,,local
tcp,175.103.46.158,64335.0,34.208.203.4,8883.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,59886.0,74.125.130.154,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,51907.0,74.125.24.94,80.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,57261.0,216.239.38.120,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,51909.0,74.125.24.94,80.0,established,,,OUT.bound
tcp,175.103.46.158,57636.0,74.125.24.94,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,62268.0,142.251.12.95,443.0,established,speedtest.c,,OUT.bound
tcp,45.89.228.144,443.0,175.103.46.158,63794.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,57637.0,74.125.24.94,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,48316.0,43.133.45.194,800.0,established,speedtest.c,,OUT.bound
tcp,172.104.174.27,1194.0,175.103.46.158,50614.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,53072.0,142.251.12.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49802.0,52.184.217.37,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49801.0,52.184.217.37,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,44654.0,101.32.248.90,800.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,5678.0,192.168.124.1,53.0,,speedtest.c,,local
udp,175.103.46.158,53746.0,216.239.38.120,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,32986.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,55592.0,104.26.14.38,443.0,established,speedtest.c,,OUT.bound
icmp,175.103.43.90,,175.103.46.158,,,speedtest.c,,IN.bound
udp,175.103.46.158,65309.0,142.251.10.94,443.0,,speedtest.c,,OUT.bound
tcp,43.134.120.219,799.0,175.103.46.158,55822.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,64488.0,91.108.56.158,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,64499.0,157.240.13.54,443.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,65044.0,74.125.68.113,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,38658.0,142.250.190.3,80.0,established,speedtest.c,,OUT.bound
tcp,43.134.53.107,799.0,175.103.46.158,45618.0,established,,,IN.bound
