.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*7AD1,tcp,103.166.48.247:61783,35.186.242.185:443,35.186.242.185:443,103.166.48.247:61783,,established,,23h59m43s,,9,1042,0,0,8,1178,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AD3,tcp,103.166.48.247:57227,203.161.21.26:443,203.161.21.26:443,103.166.48.247:57227,,established,,23h59m39s,,23,4111,0,0,27,7197,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AD6,tcp,103.166.48.247:55031,20.198.118.190:443,20.198.118.190:443,103.166.48.247:55031,,established,,23h59m15s,,36,3330,0,0,18,3870,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AD9,udp,103.166.48.247:55526,35.186.242.185:443,35.186.242.185:443,103.166.48.247:55526,,,,1m26s,,140,14246,0,0,150,73729,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7ADB,tcp,103.166.48.247:53952,103.167.27.74:80,103.167.27.74:80,103.166.48.247:53952,,established,,23h41m37s,,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7ADC,tcp,103.166.48.247:62518,8.8.4.4:443,8.8.4.4:443,103.166.48.247:62518,,established,,23h41m37s,,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7ADD,tcp,64.233.170.188:5228,103.166.48.247:55782,103.166.48.247:55782,64.233.170.188:5228,,established,,23h56m28s,,2,1536,0,0,1,64,0,0,0,0,False,True,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7ADE,udp,103.166.48.247:36496,142.251.175.119:443,142.251.175.119:443,103.166.48.247:36496,,,,2s,,14,3532,0,0,12,7206,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AE0,tcp,103.166.48.247:38836,52.77.90.198:443,52.77.90.198:443,103.166.48.247:38836,,established,,23h55m20s,,6,897,0,0,4,170,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AE1,tcp,103.166.48.247:38662,71.18.36.225:443,71.18.36.225:443,103.166.48.247:38662,,established,,23h56m22s,,16,4481,0,0,15,8521,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AE3,udp,103.166.48.247:57786,35.186.242.185:443,35.186.242.185:443,103.166.48.247:57786,,,,1m34s,,132,14412,0,0,132,39990,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AE8,tcp,31.13.95.34:443,103.166.48.247:60172,103.166.48.247:60172,31.13.95.34:443,,last-ack,,9s,,185,21060,0,0,0,0,0,0,976,0,False,False,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AED,tcp,65.108.213.183:45164,103.166.48.247:57413,103.166.48.247:57413,65.108.213.183:45164,,established,,23h57m3s,,5,1019,0,0,5,470,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AF2,tcp,103.166.48.247:36518,13.33.100.210:443,13.33.100.210:443,103.166.48.247:36518,,established,,23h59m57s,,203,14800,0,0,226,276410,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AF3,tcp,65.108.213.183:41622,103.166.48.247:57413,103.166.48.247:57413,65.108.213.183:41622,,established,,23h56m53s,,5,1019,0,0,4,418,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AF4,tcp,103.166.48.247:53168,74.125.200.188:5228,74.125.200.188:5228,103.166.48.247:53168,,established,,23h59m54s,,34,1550,0,0,35,1880,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AF5,tcp,103.166.48.247:54748,20.198.119.84:443,20.198.119.84:443,103.166.48.247:54748,,established,,23h42m37s,,4,358,0,0,2,320,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AF6,tcp,125.211.218.8:5555,103.166.48.247:60751,103.166.48.247:60751,125.211.218.8:5555,,established,,23h59m8s,,55,50166,0,0,48,1968,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AFC,tcp,103.166.48.247:54742,20.198.119.143:443,20.198.119.143:443,103.166.48.247:54742,,established,,23h58m45s,,4,510,0,0,2,660,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7AFE,tcp,103.166.48.247:62517,8.8.8.8:443,8.8.8.8:443,103.166.48.247:62517,,established,,23h41m37s,,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B00,udp,103.166.48.247:54290,74.125.130.113:443,74.125.130.113:443,103.166.48.247:54290,,,,49s,,34,6378,0,0,42,24602,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B01,tcp,103.166.48.247:53485,172.217.194.94:443,172.217.194.94:443,103.166.48.247:53485,,established,,23h41m37s,,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B07,tcp,103.166.48.247:41428,157.240.208.34:443,157.240.208.34:443,103.166.48.247:41428,,established,,23h49m13s,,2,128,0,0,2,128,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B0A,tcp,103.166.48.247:49796,8.241.134.252:80,8.241.134.252:80,103.166.48.247:49796,,established,,23h47m5s,,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B0B,udp,103.166.48.247:57143,8.8.8.8:443,8.8.8.8:443,103.166.48.247:57143,,,,14s,,110,14969,0,0,141,28059,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B0C,tcp,103.166.48.247:53510,122.248.195.213:443,122.248.195.213:443,103.166.48.247:53510,,established,,23h59m45s,,8,328,0,0,4,168,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B0D,tcp,103.166.48.247:49795,152.195.38.76:80,152.195.38.76:80,103.166.48.247:49795,,established,,23h47m5s,,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B0E,tcp,103.166.48.247:52674,34.111.174.196:443,34.111.174.196:443,103.166.48.247:52674,,established,,23h59m19s,,792,145647,0,0,985,496458,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B0F,tcp,103.166.48.247:59913,35.186.242.185:443,35.186.242.185:443,103.166.48.247:59913,,established,,23h59m48s,,12,1165,0,0,11,1334,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B11,tcp,157.240.208.34:443,103.166.48.247:47790,103.166.48.247:47790,157.240.208.34:443,,established,,23h49m47s,,4,278,0,0,4,258,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B13,tcp,152.199.39.108:80,103.166.48.247:49896,103.166.48.247:49896,152.199.39.108:80,,established,,23h58m,,1,1500,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B14,tcp,103.166.48.247:39660,157.240.217.34:443,157.240.217.34:443,103.166.48.247:39660,,established,,23h59m3s,,12,821,0,0,12,776,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B16,tcp,103.166.48.247:62969,52.142.223.178:80,52.142.223.178:80,103.166.48.247:62969,,established,,23h44m18s,,2,80,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B17,udp,103.166.48.247:58383,103.238.201.77:443,103.238.201.77:443,103.166.48.247:58383,,,,1m25s,,1364,115621,0,0,4512,5672789,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B1A,tcp,103.166.48.247:45680,156.59.239.196:8888,156.59.239.196:8888,103.166.48.247:45680,,established,,23h55m2s,,4,212,0,0,2,108,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
*7B1D,gre,175.103.43.10,103.166.48.210,103.166.48.210,175.103.43.10,0,,,20s,,112,11132,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-17 09:45:48 WIB
