protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
udp,103.166.48.247,58950,35.186.242.185,443,OUT.bound,,,,US,AS15169 google llc,,,
tcp,103.166.48.247,43866,142.251.84.166,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,74.125.200.188,5228,103.166.48.247,44600,IN.bound,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000
tcp,65.108.213.183,45124,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
udp,103.166.48.247,60529,142.251.10.139,443,OUT.bound,,,,US,AS15169 google llc,,,
tcp,103.166.48.247,49530,13.227.254.77,443,OUT.bound,established,,,US,AS16509 amazon.com inc,,,
tcp,152.199.39.108,80,103.166.48.247,49890,IN.bound,established,,,US,AS15133 verizon,Japanese phishing site.,phishing-site list generated from scattered spam emails.\n\nOTX(2021): https://otx.alienvault.com/pu,2023-11-17T01:12:50.009000
tcp,103.166.48.247,47564,74.125.200.95,443,OUT.bound,established,content-autofill.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,47564,74.125.200.95,443,OUT.bound,established,play.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,47564,74.125.200.95,443,OUT.bound,established,federatedcompute-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,47564,74.125.200.95,443,OUT.bound,established,android.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,47564,74.125.200.95,443,OUT.bound,established,www.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,47564,74.125.200.95,443,OUT.bound,established,playatoms-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,47564,74.125.200.95,443,OUT.bound,established,userlocation.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,57457,74.125.200.91,443,OUT.bound,,youtube-ui.l.google.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,56992,172.104.161.30,443,OUT.bound,established,2-vbus-sg.ladesk.com,,SG,AS63949 linode  llc,,,
tcp,103.166.48.247,35832,47.241.186.5,15301,OUT.bound,established,,,SG,AS45102 alibaba (us) technology co.  ltd.,,,
tcp,95.217.220.239,56274,103.166.48.247,57413,IN.bound,established,,,FI,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,58954,104.46.162.226,443,OUT.bound,established,,,AU,AS8075 microsoft corporation,,,
icmp,103.166.48.210,0,103.166.48.209,0,OUT.bound,,,,ID,AS139460 pt maxindo mitra solusi,,,
tcp,65.108.213.183,45128,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
udp,103.166.48.247,43600,163.70.153.63,443,OUT.bound,,instagram.c10r.instagram.com,,FR,ASNone ,,,
tcp,103.166.48.247,45060,172.253.113.188,5228,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,31.13.95.60,443,103.166.48.247,53095,IN.bound,established,,,ID,AS32934 facebook  inc.,,,
udp,103.166.48.247,56453,74.125.200.95,443,OUT.bound,,content-autofill.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,56453,74.125.200.95,443,OUT.bound,,play.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,56453,74.125.200.95,443,OUT.bound,,federatedcompute-pa.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,56453,74.125.200.95,443,OUT.bound,,android.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,56453,74.125.200.95,443,OUT.bound,,www.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,56453,74.125.200.95,443,OUT.bound,,playatoms-pa.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,56453,74.125.200.95,443,OUT.bound,,userlocation.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,63088,34.120.195.34,443,OUT.bound,established,storage-abm.bppp.kemdikbud.go.id,,US,AS396982 google,,,
tcp,103.166.48.247,55502,8.241.157.126,80,OUT.bound,established,,,US,AS3356 level 3 parent  llc,,,
tcp,103.166.48.247,44628,52.76.114.16,443,OUT.bound,established,,,SG,AS16509 amazon.com inc,,,
tcp,65.108.213.183,41940,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,40776,163.70.153.34,443,OUT.bound,established,,,FR,ASNone ,,,
udp,103.166.48.247,59688,35.186.242.185,443,OUT.bound,,,,US,AS15169 google llc,,,
tcp,65.108.213.183,41978,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
udp,103.166.48.247,46012,142.251.12.102,443,OUT.bound,,,,US,AS15169 google llc,,,
udp,103.166.48.247,42817,142.251.12.190,443,OUT.bound,,youtube-ui.l.google.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48388,157.240.208.34,443,OUT.bound,established,mqtt-mini.c10r.facebook.com,,ID,AS32934 facebook  inc.,,,
udp,103.166.48.247,59643,139.192.161.245,50291,OUT.bound,,,,ID,AS23700 linknet fastnet asn,,,
tcp,103.166.48.247,58894,74.125.130.106,443,OUT.bound,established,www.google.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,58900,74.125.68.154,443,OUT.bound,established,,,US,AS15169 google llc,,,
udp,103.166.48.247,40420,142.251.12.95,443,OUT.bound,,content-autofill.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,40420,142.251.12.95,443,OUT.bound,,play.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,40420,142.251.12.95,443,OUT.bound,,federatedcompute-pa.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,40420,142.251.12.95,443,OUT.bound,,android.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,40420,142.251.12.95,443,OUT.bound,,www.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,40420,142.251.12.95,443,OUT.bound,,playatoms-pa.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,40420,142.251.12.95,443,OUT.bound,,userlocation.googleapis.com,,US,AS15169 google llc,,,
tcp,65.108.220.156,45638,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,52807,35.186.242.185,443,OUT.bound,established,,,US,AS15169 google llc,,,
udp,103.166.48.247,57251,35.190.80.1,443,OUT.bound,,,,US,AS15169 google llc,Qakbot attacks. As strong as before?,command and control\nRedlinestealer\nQakbot\nNoName057\nAzorult\nBlack Rat\nbrowser malware  \nBanke,2023-11-04T07:02:32.756000
tcp,103.166.48.247,54784,163.70.153.61,5222,OUT.bound,established,,,FR,ASNone ,,,
tcp,103.166.48.247,54732,163.70.153.61,5222,OUT.bound,established,,,FR,ASNone ,,,
tcp,103.166.48.247,46078,203.161.21.8,443,OUT.bound,established,a1847.d.akamai.net,,ID,AS133840 pt jala lintas media,,,
tcp,103.166.48.247,45351,216.239.36.135,443,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
tcp,103.166.48.247,43966,74.125.200.94,80,OUT.bound,established,ssl.gstatic.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,40146,142.251.10.101,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,65.108.213.183,41666,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,57190,13.33.45.227,443,OUT.bound,established,,,US,AS16509 amazon.com inc,,,
tcp,103.166.48.247,49606,142.251.12.188,5228,OUT.bound,established,,,US,AS15169 google llc,wifi logs to check,"Here is the full text of the key event in the IBSS/ESS (3) system, which has been disabled since its",2022-11-26T03:02:13.742000
tcp,103.166.48.247,38958,157.240.208.34,443,OUT.bound,established,mqtt-mini.c10r.facebook.com,,ID,AS32934 facebook  inc.,,,
tcp,103.166.48.247,49816,52.111.229.11,443,OUT.bound,established,,,US,AS8075 microsoft corporation,,,
tcp,103.166.48.247,48998,34.158.0.131,443,OUT.bound,established,,,US,AS396982 google,,,
tcp,65.108.254.210,55914,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,49634,157.240.208.61,443,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
tcp,103.166.48.247,57413,135.181.29.129,42326,OUT.bound,established,,,FI,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,60944,157.240.208.34,443,OUT.bound,established,mqtt-mini.c10r.facebook.com,,ID,AS32934 facebook  inc.,,,
tcp,103.166.48.247,50361,34.120.195.34,443,OUT.bound,established,storage-abm.bppp.kemdikbud.go.id,,US,AS396982 google,,,
tcp,103.166.48.247,60036,74.125.130.188,5228,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,103.166.48.247,44324,74.125.130.95,443,OUT.bound,established,content-autofill.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,44324,74.125.130.95,443,OUT.bound,established,play.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,44324,74.125.130.95,443,OUT.bound,established,federatedcompute-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,44324,74.125.130.95,443,OUT.bound,established,android.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,44324,74.125.130.95,443,OUT.bound,established,www.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,44324,74.125.130.95,443,OUT.bound,established,playatoms-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,44324,74.125.130.95,443,OUT.bound,established,userlocation.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,59729,172.64.140.13,443,OUT.bound,established,,,US,AS13335 cloudflare,,,
udp,103.166.48.247,48225,103.238.201.136,443,OUT.bound,,,,ID,AS23679 media antar nusa pt.,,,
tcp,103.166.48.247,40330,157.240.208.61,5222,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
tcp,103.166.48.247,58444,104.244.42.66,443,OUT.bound,established,,,US,AS13414 twitter inc.,IOCs - 20231081416 - ANIA Threat Feeds - IP Segment 2,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000
tcp,103.166.48.247,56382,142.251.12.94,443,OUT.bound,close,,,US,AS15169 google llc,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000
tcp,103.166.48.247,57274,34.104.35.123,80,OUT.bound,established,,,US,AS15169 google llc,https://myaccount.uscis.gov/                         [pulse created by Octoseek],,2023-11-16T21:17:22.087000
tcp,103.166.48.247,54814,172.64.141.13,443,OUT.bound,established,,,US,AS13335 cloudflare,,,
udp,103.166.48.247,62629,35.186.242.185,443,OUT.bound,,,,US,AS15169 google llc,,,
tcp,103.166.48.247,62514,8.8.4.4,443,OUT.bound,established,dns.google,,,,,,
tcp,103.166.48.247,51834,20.198.119.143,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,,,
tcp,103.166.48.247,48176,74.125.130.95,443,OUT.bound,established,content-autofill.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48176,74.125.130.95,443,OUT.bound,established,play.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48176,74.125.130.95,443,OUT.bound,established,federatedcompute-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48176,74.125.130.95,443,OUT.bound,established,android.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48176,74.125.130.95,443,OUT.bound,established,www.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48176,74.125.130.95,443,OUT.bound,established,playatoms-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48176,74.125.130.95,443,OUT.bound,established,userlocation.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,37096,156.59.239.41,8888,OUT.bound,established,,,SG,ASNone ,,,
tcp,128.140.99.174,43210,103.166.48.247,57413,IN.bound,established,,,IR,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,39588,74.125.24.188,5228,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
tcp,65.108.213.183,41594,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,49903,35.186.242.185,443,OUT.bound,established,,,US,AS15169 google llc,,,
udp,103.166.48.247,45518,142.251.12.104,443,OUT.bound,,,,US,AS15169 google llc,,,
tcp,103.166.48.247,44082,163.70.153.174,80,OUT.bound,established,z-p42-instagram.c10r.instagram.com,,FR,ASNone ,,,
tcp,103.166.48.247,59781,172.217.194.188,5228,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
udp,103.166.48.247,48827,74.125.68.155,443,OUT.bound,,,,US,AS15169 google llc,,,
udp,103.166.48.247,53290,8.8.8.8,443,OUT.bound,,dns.google,,US,AS15169 google llc,,,
udp,103.166.48.247,57031,103.81.223.170,65426,OUT.bound,,,,ID,AS55699 pt. cemerlang multimedia,,,
tcp,103.166.48.247,36018,216.58.223.227,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,103.166.48.247,58698,74.125.24.188,5228,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
tcp,103.166.48.247,59472,15.197.210.208,5222,OUT.bound,established,,,US,AS16509 amazon.com inc,,,
tcp,103.166.48.247,37018,151.101.40.158,443,OUT.bound,established,,,US,AS54113 fastly,,,
udp,103.166.48.247,57072,142.251.175.95,443,OUT.bound,,content-autofill.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,57072,142.251.175.95,443,OUT.bound,,play.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,57072,142.251.175.95,443,OUT.bound,,federatedcompute-pa.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,57072,142.251.175.95,443,OUT.bound,,android.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,57072,142.251.175.95,443,OUT.bound,,www.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,57072,142.251.175.95,443,OUT.bound,,playatoms-pa.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,57072,142.251.175.95,443,OUT.bound,,userlocation.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,46286,74.125.130.91,443,OUT.bound,time-wait,,,US,AS15169 google llc,,,
tcp,103.166.48.247,50624,163.70.153.34,443,OUT.bound,established,,,FR,ASNone ,,,
tcp,103.166.48.247,60874,156.59.239.218,8888,OUT.bound,established,,,SG,ASNone ,,,
tcp,164.92.143.229,443,103.166.48.247,49219,IN.bound,established,,,US,AS14061 digitalocean  llc,,,
tcp,103.166.48.247,55494,203.161.21.17,80,OUT.bound,established,a1887.v.akamai.net,,ID,AS133840 pt jala lintas media,,,
tcp,103.166.48.247,55494,203.161.21.17,80,OUT.bound,established,a1847.d.akamai.net,,ID,AS133840 pt jala lintas media,,,
tcp,103.166.48.247,43248,34.102.215.99,443,OUT.bound,established,,,US,AS396982 google,,,
udp,103.166.48.247,51769,35.190.80.1,443,OUT.bound,,,,US,AS15169 google llc,Qakbot attacks. As strong as before?,command and control\nRedlinestealer\nQakbot\nNoName057\nAzorult\nBlack Rat\nbrowser malware  \nBanke,2023-11-04T07:02:32.756000
tcp,103.166.48.247,49416,20.198.119.143,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,,,
tcp,156.59.239.3,8888,103.166.48.247,47158,IN.bound,established,,,SG,ASNone ,,,
tcp,103.166.48.247,33972,8.8.8.8,443,OUT.bound,established,dns.google,,US,AS15169 google llc,,,
tcp,103.166.48.247,59942,74.125.68.95,443,OUT.bound,established,content-autofill.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,59942,74.125.68.95,443,OUT.bound,established,play.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,59942,74.125.68.95,443,OUT.bound,established,federatedcompute-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,59942,74.125.68.95,443,OUT.bound,established,android.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,59942,74.125.68.95,443,OUT.bound,established,www.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,59942,74.125.68.95,443,OUT.bound,established,playatoms-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,59942,74.125.68.95,443,OUT.bound,established,userlocation.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,37732,172.217.194.188,5228,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
udp,103.166.48.247,63168,35.186.242.185,443,OUT.bound,,,,US,AS15169 google llc,,,
tcp,103.166.48.247,51599,34.120.195.34,443,OUT.bound,established,storage-abm.bppp.kemdikbud.go.id,,US,AS396982 google,,,
udp,103.166.48.247,41414,142.251.175.132,443,OUT.bound,,,,US,AS15169 google llc,,,
udp,103.166.48.247,54469,8.8.8.8,443,OUT.bound,,dns.google,,US,AS15169 google llc,,,
tcp,103.166.48.247,51772,8.8.4.4,443,OUT.bound,established,dns.google,,,,,,
tcp,103.166.48.247,51706,172.253.118.94,80,OUT.bound,established,connectivitycheck.gstatic.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,51706,172.253.118.94,80,OUT.bound,established,www.google.cn,,US,AS15169 google llc,,,
tcp,103.166.48.247,51706,172.253.118.94,80,OUT.bound,established,www.google.it,,US,AS15169 google llc,,,
udp,103.166.48.247,62513,35.186.242.185,443,OUT.bound,,,,US,AS15169 google llc,,,
tcp,103.166.48.247,47884,203.161.21.179,443,OUT.bound,established,a2047.mm2.akamai.net,,ID,AS133840 pt jala lintas media,,,
tcp,103.166.48.247,38232,172.217.194.188,5228,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
udp,103.166.48.247,53022,74.125.130.95,443,OUT.bound,,content-autofill.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53022,74.125.130.95,443,OUT.bound,,play.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53022,74.125.130.95,443,OUT.bound,,federatedcompute-pa.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53022,74.125.130.95,443,OUT.bound,,android.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53022,74.125.130.95,443,OUT.bound,,www.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53022,74.125.130.95,443,OUT.bound,,playatoms-pa.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53022,74.125.130.95,443,OUT.bound,,userlocation.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,53058,114.10.2.49,443,OUT.bound,established,,,ID,AS4761 indosat internet network provider,,,
gre,103.166.48.210,0,175.103.43.10,0,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
tcp,103.166.48.247,60312,52.84.251.98,443,OUT.bound,established,,,US,AS16509 amazon.com inc,,,
tcp,103.166.48.247,42444,172.253.118.188,5228,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
tcp,103.166.48.247,49320,31.13.95.60,443,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
tcp,103.166.48.247,57413,135.181.29.129,54106,OUT.bound,established,,,FI,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,40480,104.244.42.133,443,OUT.bound,established,,,US,AS13414 twitter inc.,Unsupported IE 404 account running BotNet Command & Control,,2023-10-30T03:17:17.770000
tcp,103.166.48.247,53958,103.167.27.74,80,OUT.bound,established,,,SG,AS142160 joyo technology pte. ltd.,,,
tcp,103.166.48.247,48008,74.125.130.95,443,OUT.bound,last-ack,content-autofill.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48008,74.125.130.95,443,OUT.bound,last-ack,play.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48008,74.125.130.95,443,OUT.bound,last-ack,federatedcompute-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48008,74.125.130.95,443,OUT.bound,last-ack,android.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48008,74.125.130.95,443,OUT.bound,last-ack,www.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48008,74.125.130.95,443,OUT.bound,last-ack,playatoms-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,48008,74.125.130.95,443,OUT.bound,last-ack,userlocation.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,49084,18.140.133.169,443,OUT.bound,established,,,SG,AS16509 amazon.com inc,,,
