protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
tcp,192.168.212.2,53591.0,103.66.70.62,80.0,established,,,OUT.bound
tcp,104.171.160.213,54198.0,146.196.107.98,63123.0,syn-sent,,,IN.bound
tcp,103.40.113.90,26666.0,146.196.107.98,49054.0,established,,,IN.bound
tcp,146.196.107.98,63123.0,62.171.179.210,58148.0,established,INTL.c,,OUT.bound
tcp,146.196.107.98,39958.0,23.224.141.2,80.0,established,INTL.c,,OUT.bound
tcp,146.196.107.98,63123.0,62.171.179.210,41816.0,established,INTL.c,,OUT.bound
tcp,170.39.194.227,42198.0,146.196.107.98,63123.0,syn-sent,,,IN.bound
tcp,104.171.160.219,47184.0,146.196.107.98,63123.0,syn-sent,,,IN.bound
tcp,192.168.5.153,55136.0,8.211.7.177,443.0,established,INTL.c,,OUT.bound
tcp,146.196.107.98,41303.0,23.224.141.2,80.0,established,INTL.c,,OUT.bound
tcp,146.196.107.98,63123.0,88.206.63.138,55352.0,established,INTL.c,,OUT.bound
tcp,23.224.141.2,80.0,146.196.107.98,53164.0,established,,,IN.bound
tcp,170.39.193.64,58464.0,146.196.107.98,63123.0,established,INTL.c,,IN.bound
tcp,146.196.107.98,63123.0,38.242.194.214,43870.0,established,INTL.c,,OUT.bound
tcp,170.39.193.49,49252.0,146.196.107.98,63123.0,syn-sent,,,IN.bound
tcp,136.175.9.97,60662.0,146.196.107.98,63123.0,established,,,IN.bound
tcp,192.168.212.2,62304.0,103.66.70.62,80.0,established,,,OUT.bound
tcp,146.196.107.98,63123.0,38.242.194.214,39054.0,established,INTL.c,,OUT.bound
tcp,146.196.107.98,63123.0,62.171.179.210,48050.0,established,INTL.c,,OUT.bound
tcp,146.196.107.98,63123.0,176.31.255.67,39504.0,established,INTL.c,,OUT.bound
tcp,170.39.193.38,44916.0,146.196.107.98,63123.0,syn-sent,,,IN.bound
tcp,146.196.107.98,46089.0,23.224.141.2,80.0,established,INTL.c,,OUT.bound
tcp,146.196.107.98,61289.0,64.233.170.83,443.0,established,LOKAL.c,,OUT.bound
tcp,170.39.193.38,45420.0,146.196.107.98,63123.0,syn-sent,,,IN.bound
tcp,146.196.107.98,60308.0,23.224.141.2,80.0,established,INTL.c,,OUT.bound
