Port Number
899.0
50058.0
60405.0
59214.0
799.0
63059.0
5678.0
65143.0
42478.0
59731.0
443.0
59277.0
47756.0
65445.0
36686.0
62343.0
58416.0
7010.0
55972.0
44940.0
61692.0
""
55815.0
62347.0
57204.0
33906.0
63686.0
36694.0
62350.0
4001.0
52096.0
51555.0
47823.0
56090.0
54370.0
62300.0
62353.0
80.0
62325.0
33880.0
48618.0
46844.0
51750.0
48296.0
48698.0
63775.0
57464.0
36666.0
63810.0
57318.0
36662.0
41002.0
49812.0
36698.0
62203.0
46500.0
61985.0
49551.0
63157.0
49213.0
49214.0
50668.0
40696.0
36741.0
62357.0
51818.0
50410.0
62303.0
55884.0
62354.0
54689.0
52605.0
23008.0
33894.0
62355.0
55503.0
65103.0
60533.0
62356.0
55442.0
52130.0
33884.0
58338.0
39740.0
50622.0
62206.0
42690.0
55459.0
62330.0
56036.0
41876.0
55470.0
48522.0
56440.0
33862.0
33898.0
52258.0
46794.0
63621.0
62358.0
10651.0
56042.0
62360.0
62324.0
38032.0
48646.0
62359.0
64286.0
52064.0
56772.0
56084.0
62309.0
56080.0
42698.0
41234.0
43136.0
39032.0
32930.0
42001.0
42800.0
61948.0
62361.0
39333.0
54377.0
56522.0
59452.0
57756.0
52729.0
56610.0
39777.0
40070.0
50477.0
39734.0
60700.0
48132.0
54582.0
36714.0
28306.0
56602.0
55368.0
49535.0
39492.0
49762.0
44920.0
39185.0
34503.0
51497.0
44561.0
37398.0
45515.0
62363.0
60588.0
40636.0
62362.0
56257.0
54865.0
50874.0
60923.0
62365.0
48730.0
56262.0
35130.0
62366.0
62364.0
64719.0
53679.0
45834.0
5228.0
53.0
5938.0
55308.0
6568.0
33890.0
41506.0
42004.0
63074.0
45958.0
41494.0
41482.0
46354.0
42130.0
42112.0
41518.0
63395.0
800.0
61967.0
45924.0
33904.0
41500.0
53548.0
41530.0
8883.0
45772.0
42446.0
42224.0
58432.0
38932.0
41498.0
853.0
62734.0
42492.0
62339.0
38404.0
41248.0
5222.0
41474.0
42148.0
42202.0
54131.0
41266.0
41542.0
63629.0
42046.0
38304.0
46628.0
45870.0
45878.0
41226.0
40044.0
46422.0
42470.0
41996.0
46428.0
41382.0
1194.0
58924.0
41514.0
41510.0
41534.0
58100.0
45612.0
45506.0
46652.0
49020.0
45892.0
38058.0
62327.0
46432.0
42118.0
38560.0
61873.0
38744.0
34682.0
45600.0
42158.0
38470.0
8531.0
61368.0
55384.0
30804.0
41742.0
41470.0
41522.0
41524.0
55985.0
2000.0
45806.0
48478.0
10002.0
46334.0
38438.0
42428.0
1813.0
1812.0
514.0
8278.0
