protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
tcp,122.144.6.226,60354.0,52.108.186.3,443.0,established,INTL.c,,OUT.bound
tcp,122.144.6.226,61488.0,74.125.68.113,443.0,established,LOKAL.c,,OUT.bound
udp,103.136.6.162,41435.0,122.144.1.1,53.0,,,,OUT.bound
udp,122.144.6.226,64216.0,8.8.8.8,443.0,,LOKAL.c,,OUT.bound
tcp,122.144.6.226,52123.0,52.111.240.15,443.0,established,INTL.c,,OUT.bound
tcp,122.144.6.226,35730.0,74.125.68.94,443.0,established,LOKAL.c,,OUT.bound
udp,122.144.6.226,63498.0,8.8.8.8,443.0,,LOKAL.c,,OUT.bound
tcp,122.144.6.226,50960.0,62.210.11.203,443.0,established,INTL.c,,OUT.bound
tcp,122.144.6.226,40528.0,47.245.127.164,8820.0,established,INTL.c,,OUT.bound
icmp,175.103.43.90,,122.144.6.226,,,,,IN.bound
udp,103.136.6.167,5678.0,255.255.255.255,5678.0,,,,broadcast
tcp,202.148.26.5,1433.0,115.96.27.46,56652.0,close-wait,,,Other
tcp,122.144.6.226,53581.0,142.251.10.84,443.0,established,LOKAL.c,,OUT.bound
tcp,122.144.6.226,45920.0,31.13.95.9,443.0,established,LOKAL.c,,OUT.bound
tcp,122.144.6.226,47946.0,143.92.82.8,443.0,established,INTL.c,,OUT.bound
tcp,122.144.6.226,58883.0,172.217.194.188,443.0,established,LOKAL.c,,OUT.bound
tcp,202.148.26.5,1433.0,36.76.192.160,57504.0,close-wait,,,Other
udp,122.144.6.226,39509.0,31.13.95.63,443.0,,LOKAL.c,,OUT.bound
tcp,122.144.6.226,51858.0,74.125.68.95,443.0,established,LOKAL.c,,OUT.bound
tcp,122.144.6.226,61547.0,52.113.194.132,443.0,established,LOKAL.c,,OUT.bound
tcp,122.144.6.226,58907.0,103.166.48.126,443.0,established,LOKAL.c,,OUT.bound
tcp,122.144.6.226,54329.0,103.166.48.126,443.0,established,LOKAL.c,,OUT.bound
udp,10.172.230.59,52752.0,255.255.255.255,10002.0,,,,broadcast
tcp,202.148.26.5,1433.0,180.211.95.82,52438.0,close-wait,,,Other
tcp,122.144.6.226,61517.0,74.125.130.95,443.0,established,LOKAL.c,,OUT.bound
udp,122.144.6.226,60140.0,157.240.208.60,443.0,,LOKAL.c,,OUT.bound
udp,122.144.6.226,60886.0,64.233.170.95,443.0,,LOKAL.c,,OUT.bound
udp,122.144.6.226,63200.0,8.8.4.4,443.0,,LOKAL.c,,OUT.bound
tcp,122.144.6.226,61539.0,125.213.131.247,443.0,close-wait,LOKAL.c,,OUT.bound
tcp,122.144.6.226,63349.0,23.106.252.102,443.0,established,INTL.c,,OUT.bound
tcp,122.144.6.226,52393.0,64.233.170.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,103.166.48.122,50141.0,122.144.6.226,7212.0,established,LOKAL.c,,IN.bound
tcp,122.144.6.226,58908.0,103.166.48.126,443.0,established,LOKAL.c,,OUT.bound
udp,122.144.6.226,53617.0,74.125.130.190,443.0,,LOKAL.c,,OUT.bound
udp,103.136.6.162,39425.0,122.144.1.1,53.0,,,,OUT.bound
tcp,202.148.26.5,1433.0,115.96.27.46,56128.0,close-wait,,,Other
udp,122.144.6.226,58790.0,8.8.8.8,443.0,,LOKAL.c,,OUT.bound
udp,122.144.6.226,63955.0,142.251.12.95,443.0,,LOKAL.c,,OUT.bound
tcp,122.144.6.226,33166.0,157.240.208.3,443.0,established,LOKAL.c,,OUT.bound
tcp,122.144.6.226,48304.0,157.240.208.60,443.0,established,LOKAL.c,,OUT.bound
tcp,122.144.6.226,55742.0,162.247.241.14,443.0,established,LOKAL.c,,OUT.bound
tcp,202.148.26.5,1433.0,180.211.95.82,51600.0,close-wait,,,Other
tcp,122.144.6.226,52573.0,8.8.8.8,853.0,established,LOKAL.c,,OUT.bound
udp,122.144.6.226,54976.0,74.125.200.94,443.0,,LOKAL.c,,OUT.bound
tcp,202.148.26.5,1433.0,180.253.160.245,24548.0,fin-wait,,,Other
tcp,122.144.6.226,40024.0,74.125.200.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,122.144.6.226,38240.0,74.125.68.94,80.0,established,LOKAL.c,,OUT.bound
tcp,122.144.6.226,58915.0,162.247.243.30,443.0,established,INTL.c,,OUT.bound
tcp,122.144.6.226,39062.0,203.161.21.176,443.0,established,INTL.c,,OUT.bound
tcp,122.144.6.226,42576.0,34.111.115.192,443.0,established,INTL.c,,OUT.bound
udp,122.144.6.226,34909.0,8.8.4.4,53.0,,LOKAL.c,,OUT.bound
udp,103.136.6.162,59603.0,10.79.21.14,1812.0,,,,local
tcp,122.144.6.226,38884.0,52.74.15.15,443.0,established,LOKAL.c,,OUT.bound
udp,172.16.144.34,57376.0,255.255.255.255,10002.0,,,,broadcast
tcp,122.144.6.226,44502.0,31.13.95.61,443.0,established,LOKAL.c,,OUT.bound
