name,data,.id,type,static,ttl,timestamp
,j.root-servers.net,*2CEBC5,NS,False,14m56s,2023-11-28 09:24:55 WIB
,k.root-servers.net,*2CEBC6,NS,False,14m56s,2023-11-28 09:24:55 WIB
,l.root-servers.net,*2CEBC7,NS,False,14m56s,2023-11-28 09:24:55 WIB
,m.root-servers.net,*2CEBC8,NS,False,14m56s,2023-11-28 09:24:55 WIB
,a.root-servers.net,*2CEBC9,NS,False,14m56s,2023-11-28 09:24:55 WIB
,b.root-servers.net,*2CEBCA,NS,False,14m56s,2023-11-28 09:24:55 WIB
,c.root-servers.net,*2CEBCB,NS,False,14m56s,2023-11-28 09:24:55 WIB
,d.root-servers.net,*2CEBCC,NS,False,14m56s,2023-11-28 09:24:55 WIB
,e.root-servers.net,*2CEBCD,NS,False,14m56s,2023-11-28 09:24:55 WIB
,f.root-servers.net,*2CEBCE,NS,False,14m56s,2023-11-28 09:24:55 WIB
,g.root-servers.net,*2CEBCF,NS,False,14m56s,2023-11-28 09:24:55 WIB
,h.root-servers.net,*2CEBD0,NS,False,14m56s,2023-11-28 09:24:55 WIB
,i.root-servers.net,*2CEBD1,NS,False,14m56s,2023-11-28 09:24:55 WIB
k.root-servers.net,193.0.14.129,*2CEBD2,A,False,14m56s,2023-11-28 09:24:55 WIB
a.root-servers.net,198.41.0.4,*2CEBD3,A,False,14m56s,2023-11-28 09:24:55 WIB
bittorrent-4.hs.llnwd.net,117.121.250.156,*2CEBD5,A,False,2m31s,2023-11-28 09:24:55 WIB
video.trontv.com,bittorrent-4.hs.llnwd.net,*2CEBD6,CNAME,False,31s,2023-11-28 09:24:55 WIB
trontv.com,ns-673.awsdns-20.net,*2CEBD7,NS,False,14m20s,2023-11-28 09:24:55 WIB
trontv.com,ns-69.awsdns-08.com,*2CEBD8,NS,False,14m20s,2023-11-28 09:24:55 WIB
trontv.com,ns-1519.awsdns-61.org,*2CEBD9,NS,False,14m20s,2023-11-28 09:24:55 WIB
trontv.com,ns-1706.awsdns-21.co.uk,*2CEBDA,NS,False,14m20s,2023-11-28 09:24:55 WIB
torrentfunk.com,104.31.16.122,*2CEBDB,A,False,3m54s,2023-11-28 09:24:55 WIB
torrentfunk.com,104.31.16.7,*2CEBDC,A,False,3m54s,2023-11-28 09:24:55 WIB
sitenable.co,172.67.211.46,*2CEBDD,A,False,4m17s,2023-11-28 09:24:55 WIB
sitenable.co,104.21.77.192,*2CEBDE,A,False,4m17s,2023-11-28 09:24:55 WIB
www1.thepiratebay3.to,172.67.221.111,*2CEBDF,A,False,4m9s,2023-11-28 09:24:55 WIB
www1.thepiratebay3.to,104.21.43.60,*2CEBE0,A,False,4m9s,2023-11-28 09:24:55 WIB
www.torrentfunk.com,104.31.16.122,*2CEBE1,A,False,5s,2023-11-28 09:24:55 WIB
www.torrentfunk.com,104.31.16.7,*2CEBE2,A,False,5s,2023-11-28 09:24:55 WIB
legittorrents.info,172.67.131.44,*2CEBE3,A,False,4m27s,2023-11-28 09:24:55 WIB
legittorrents.info,104.21.3.204,*2CEBE4,A,False,4m27s,2023-11-28 09:24:55 WIB
trontv.com,13.224.167.14,*2CEBE9,A,False,20s,2023-11-28 09:24:55 WIB
trontv.com,13.224.167.79,*2CEBEA,A,False,20s,2023-11-28 09:24:55 WIB
trontv.com,13.224.167.114,*2CEBEB,A,False,20s,2023-11-28 09:24:55 WIB
trontv.com,13.224.167.129,*2CEBEC,A,False,20s,2023-11-28 09:24:55 WIB
thepiratebay.party,104.31.16.6,*2CEBED,A,False,3m30s,2023-11-28 09:24:55 WIB
thepiratebay.party,104.31.16.123,*2CEBEE,A,False,3m30s,2023-11-28 09:24:55 WIB
tracker.opentrackr.org,93.158.213.92,*2CEBEF,A,False,15s,2023-11-28 09:24:55 WIB
limetorrents.info,104.31.16.125,*2CEBF0,A,False,4m36s,2023-11-28 09:24:55 WIB
limetorrents.info,104.31.16.4,*2CEBF1,A,False,4m36s,2023-11-28 09:24:55 WIB
btweb.trontv.com,d95b8rreovzmj.cloudfront.net,*2CEBF2,CNAME,False,47s,2023-11-28 09:24:55 WIB
d95b8rreovzmj.cloudfront.net,52.84.251.89,*2CEBF7,A,False,47s,2023-11-28 09:24:55 WIB
d95b8rreovzmj.cloudfront.net,52.84.251.70,*2CEBF8,A,False,47s,2023-11-28 09:24:55 WIB
d95b8rreovzmj.cloudfront.net,52.84.251.29,*2CEBF9,A,False,47s,2023-11-28 09:24:55 WIB
d95b8rreovzmj.cloudfront.net,52.84.251.37,*2CEBFA,A,False,47s,2023-11-28 09:24:55 WIB
d95b8rreovzmj.cloudfront.net,ns-348.awsdns-43.com,*2CEBFB,NS,False,14m47s,2023-11-28 09:24:55 WIB
d95b8rreovzmj.cloudfront.net,ns-903.awsdns-48.net,*2CEBFC,NS,False,14m47s,2023-11-28 09:24:55 WIB
d95b8rreovzmj.cloudfront.net,ns-1177.awsdns-19.org,*2CEBFD,NS,False,14m47s,2023-11-28 09:24:55 WIB
d95b8rreovzmj.cloudfront.net,ns-1875.awsdns-42.co.uk,*2CEBFE,NS,False,14m47s,2023-11-28 09:24:55 WIB
ns-348.awsdns-43.com,205.251.193.92,*2CEBFF,A,False,14m47s,2023-11-28 09:24:55 WIB
ns-1875.awsdns-42.co.uk,205.251.199.83,*2CEC00,A,False,14m47s,2023-11-28 09:24:55 WIB
www.limetorrents.info,104.31.16.125,*2CEC01,A,False,4m51s,2023-11-28 09:24:55 WIB
www.limetorrents.info,104.31.16.4,*2CEC02,A,False,4m51s,2023-11-28 09:24:55 WIB
yts.mx,104.31.16.9,*2CEC03,A,False,3m23s,2023-11-28 09:24:55 WIB
yts.mx,104.31.16.120,*2CEC04,A,False,3m23s,2023-11-28 09:24:55 WIB
tracker.dler.org,61.216.149.33,*2CEC05,A,False,12s,2023-11-28 09:24:55 WIB
tracker.dler.org,61.222.178.254,*2CEC06,A,False,12s,2023-11-28 09:24:55 WIB
tracker.dler.org,220.130.15.30,*2CEC07,A,False,12s,2023-11-28 09:24:55 WIB
tracker.dler.org,211.75.29.254,*2CEC08,A,False,12s,2023-11-28 09:24:55 WIB
tracker.openbittorrent.com,193.189.100.188,*2CEC09,A,False,0s,2023-11-28 09:24:55 WIB
tracker.openbittorrent.com,193.189.100.190,*2CEC0A,A,False,0s,2023-11-28 09:24:55 WIB
tracker.openbittorrent.com,193.189.100.186,*2CEC0B,A,False,0s,2023-11-28 09:24:55 WIB
tracker.openbittorrent.com,193.189.100.187,*2CEC0C,A,False,0s,2023-11-28 09:24:55 WIB
tracker.openbittorrent.com,193.189.100.189,*2CEC0D,A,False,0s,2023-11-28 09:24:55 WIB
openbittorrent.com,ns2.1984.is,*2CEC0E,NS,False,14m57s,2023-11-28 09:24:55 WIB
openbittorrent.com,ns2.1984hosting.com,*2CEC0F,NS,False,14m57s,2023-11-28 09:24:55 WIB
openbittorrent.com,ns0.1984.is,*2CEC10,NS,False,14m57s,2023-11-28 09:24:55 WIB
openbittorrent.com,ns1.1984.is,*2CEC11,NS,False,14m57s,2023-11-28 09:24:55 WIB
openbittorrent.com,ns1.1984hosting.com,*2CEC12,NS,False,14m57s,2023-11-28 09:24:55 WIB
ns0.1984.is,45.76.37.222,*2CEC13,A,False,26s,2023-11-28 09:24:55 WIB
