.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*158,icmp,175.103.43.90,119.110.75.198,119.110.75.198,175.103.43.90,,,,9s,,232,21344,0,0,118,10856,0,0,2208,1472,False,True,False,True,False,False,False,False,0,8,1,2023-11-20 09:05:11 WIB
*21B7,udp,195.123.221.1:37139,119.110.75.198:50631,119.110.75.198:50631,195.123.221.1:37139,,,,2m59s,INTL.c,2156,548572,0,0,2885,2111641,0,0,65736,272304,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*21B8,tcp,175.103.43.90:50590,119.110.66.86:899,119.110.66.86:899,175.103.43.90:50590,,established,,4m59s,,1229,98604,0,0,2018,2438620,0,0,5440,64480,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27AA,udp,119.110.75.198:65383,148.251.237.81:39871,148.251.237.81:39871,119.110.75.198:65383,,,,2m59s,INTL.c,2370,1691522,0,0,1687,356263,0,0,211952,17872,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27B4,udp,119.110.75.198:56336,71.18.36.225:443,71.18.36.225:443,119.110.75.198:56336,,,,2m46s,LOKAL.c,35,26840,0,0,29,2719,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27BD,tcp,119.110.75.198:63996,185.244.24.41:8443,185.244.24.41:8443,119.110.75.198:63996,,established,,23h59m57s,INTL.c,21,6200,0,0,21,6736,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27C0,tcp,119.110.75.198:46626,103.143.2.221:1196,103.143.2.221:1196,119.110.75.198:46626,,established,,23h59m53s,LOKAL.c,24,2395,0,0,24,2029,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27C1,tcp,119.110.75.198:55318,103.143.2.221:1194,103.143.2.221:1194,119.110.75.198:55318,,established,,23h59m56s,LOKAL.c,24,2324,0,0,23,2119,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27C5,tcp,119.110.75.198:46824,206.84.112.16:443,206.84.112.16:443,119.110.75.198:46824,,established,,23h59m56s,LOKAL.c,3576,170486,0,0,9787,14669405,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27C9,udp,119.110.75.198:47227,34.117.97.41:443,34.117.97.41:443,119.110.75.198:47227,,,,1m7s,INTL.c,5,6740,0,0,6,8088,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27CD,tcp,119.110.75.198:49163,178.254.26.126:443,178.254.26.126:443,119.110.75.198:49163,,established,,23h59m56s,INTL.c,19,6120,0,0,19,5584,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27CF,udp,119.110.75.198:38906,203.161.21.8:443,203.161.21.8:443,119.110.75.198:38906,,,,1m52s,INTL.c,5,295,0,0,3,200,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27D0,udp,34.117.36.110:443,119.110.75.198:41036,119.110.75.198:41036,34.117.36.110:443,,,,1m41s,INTL.c,15,1654,0,0,6,2406,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27D6,tcp,35.186.203.63:443,119.110.75.198:57088,119.110.75.198:57088,35.186.203.63:443,,established,,23h59m56s,LOKAL.c,24,15902,0,0,27,12298,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27DB,tcp,119.110.75.198:38366,103.143.2.221:1197,103.143.2.221:1197,119.110.75.198:38366,,established,,23h59m59s,LOKAL.c,304,51175,0,0,341,59276,0,0,15408,17240,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27DC,tcp,119.110.75.198:49343,182.23.50.233:80,182.23.50.233:80,119.110.75.198:49343,,established,,23h59m50s,LOKAL.c,6,2445,0,0,9,1812,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27E6,tcp,35.213.190.132:443,119.110.75.198:45430,119.110.75.198:45430,35.213.190.132:443,,established,,4m56s,LOKAL.c,23,7852,0,0,14,2087,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27E8,udp,119.110.75.198:40100,34.149.173.23:443,34.149.173.23:443,119.110.75.198:40100,,,,1m5s,INTL.c,5,319,0,0,5,277,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27EC,udp,119.110.75.198:53419,34.96.106.127:443,34.96.106.127:443,119.110.75.198:53419,,,,1m5s,INTL.c,5,320,0,0,4,220,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
*27ED,udp,119.110.75.198:51642,34.117.36.110:443,34.117.36.110:443,119.110.75.198:51642,,,,2m55s,INTL.c,22,4783,0,0,73,74589,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:05:11 WIB
