.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*20FF7,udp,175.103.46.158:5678,192.168.124.1:53,192.168.124.1:53,175.103.46.158:5678,,,,9s,speedtest.c,32,2048,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*21000,tcp,175.103.46.158:51629,117.18.232.240:80,117.18.232.240:80,175.103.46.158:51629,,established,,23h59m59s,,1885,91754,0,0,3540,4697028,0,0,25608,1474400,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*21006,tcp,175.103.46.158:61395,23.216.158.123:80,23.216.158.123:80,175.103.46.158:61395,,established,,4m59s,speedtest.c,174,9654,0,0,186,261000,0,0,2272,69600,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*2102A,icmp,175.103.43.90,175.103.46.158,175.103.46.158,175.103.43.90,,,,9s,speedtest.c,63,5796,0,0,32,2944,0,0,1472,736,False,True,False,True,False,False,False,False,0,8,3,2023-11-29 11:07:11 WIB
*2102F,tcp,101.32.248.90:799,175.103.46.158:47232,175.103.46.158:47232,101.32.248.90:799,,established,,23h59m58s,,3,156,0,0,3,156,0,0,416,416,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*21030,tcp,175.103.46.158:40162,43.133.45.194:800,43.133.45.194:800,175.103.46.158:40162,,established,,23h59m59s,speedtest.c,8,1032,0,0,8,489,0,0,1120,416,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*2104C,tcp,43.133.45.194:799,175.103.46.158:39284,175.103.46.158:39284,43.133.45.194:799,,established,,23h59m59s,,3,156,0,0,3,156,0,0,416,416,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*2106D,udp,175.103.46.158:5678,192.168.1.1:53,192.168.1.1:53,175.103.46.158:5678,,,,9s,speedtest.c,30,1920,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*21078,udp,175.103.46.158:5678,192.168.122.1:53,192.168.122.1:53,175.103.46.158:5678,,,,9s,speedtest.c,30,1920,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*2108C,tcp,175.103.46.158:51630,117.18.232.240:80,117.18.232.240:80,175.103.46.158:51630,,established,,23h59m59s,speedtest.c,1636,86271,0,0,3154,4552774,0,0,24328,1278608,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*21097,tcp,175.103.46.158:51628,117.18.232.240:80,117.18.232.240:80,175.103.46.158:51628,,established,,4m59s,speedtest.c,1716,94767,0,0,3256,4697958,0,0,21264,1410720,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*21103,tcp,43.133.45.194:799,175.103.46.158:40092,175.103.46.158:40092,43.133.45.194:799,,established,,23h59m48s,,2,104,0,0,2,104,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*21146,tcp,175.103.46.158:53428,45.121.219.250:443,45.121.219.250:443,175.103.46.158:53428,,established,,23h59m49s,speedtest.c,4,286,0,0,3,234,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*2117A,tcp,54.255.247.221:13501,175.103.46.158:50302,175.103.46.158:50302,54.255.247.221:13501,,established,,23h59m55s,,5,265,0,0,5,260,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*2117E,udp,175.103.46.158:5678,192.168.121.1:53,192.168.121.1:53,175.103.46.158:5678,,,,8s,speedtest.c,25,1600,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*21182,tcp,175.103.46.158:51706,117.18.232.240:80,117.18.232.240:80,175.103.46.158:51706,,established,,4m59s,speedtest.c,1379,74572,0,0,2635,3800924,0,0,19752,1383088,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
*211C7,tcp,175.103.46.158:51679,117.18.232.240:80,117.18.232.240:80,175.103.46.158:51679,,established,,4m59s,,1302,69534,0,0,2476,3571488,0,0,23176,1221456,False,True,True,True,False,False,False,False,,,,2023-11-29 11:07:11 WIB
