protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,80.82.77.144,38073,175.103.46.159,2455,IN.bound,syn-sent,,,NL,AS202425 ip volume inc,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29 04:07:46.910
tcp,45.128.232.84,59566,175.103.46.156,3131,IN.bound,syn-sent,,,BG,ASNone ,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29 04:07:46.910
