protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved
tcp,175.103.46.158,64499,157.240.13.54,443,established,speedtest.c,
tcp,175.103.46.158,47820,101.32.248.90,799,established,speedtest.c,
udp,175.103.46.158,46313,51.81.245.139,25,,speedtest.c,
tcp,175.103.46.158,33130,43.128.74.37,800,established,speedtest.c,
udp,175.103.46.158,64858,74.125.24.94,443,,speedtest.c,
tcp,43.133.45.194,799,175.103.46.158,40120,established,speedtest.c,
tcp,175.103.46.158,53660,74.125.200.95,443,established,speedtest.c,
tcp,43.134.53.107,799,175.103.46.158,46830,established,,
tcp,118.98.77.187,80,175.103.46.158,51729,established,speedtest.c,
tcp,139.180.158.87,6035,175.103.46.158,54820,established,,
tcp,43.134.53.107,799,175.103.46.158,47266,established,speedtest.c,
tcp,175.103.46.158,44290,13.228.104.163,8084,established,speedtest.c,
tcp,43.128.74.37,799,175.103.46.158,44678,established,speedtest.c,
tcp,47.241.125.77,7002,175.103.46.158,50520,established,speedtest.c,
udp,175.103.46.158,53801,74.125.130.93,443,,speedtest.c,
tcp,175.103.46.158,48818,43.128.118.190,800,established,speedtest.c,
tcp,43.128.74.37,799,175.103.46.158,45430,established,,
tcp,175.103.46.158,63105,36.67.189.250,443,established,speedtest.c,
tcp,18.163.242.58,23016,175.103.46.158,40708,established,speedtest.c,
tcp,175.103.46.158,49536,31.13.68.61,5222,established,speedtest.c,
tcp,175.103.46.158,50508,103.8.238.188,443,established,speedtest.c,
tcp,175.103.46.158,50506,103.8.238.188,443,established,speedtest.c,
tcp,175.103.46.158,50507,103.8.238.188,443,established,speedtest.c,
tcp,175.103.46.158,50511,103.8.238.188,443,established,speedtest.c,
tcp,113.11.181.215,33287,175.103.46.156,3306,syn-sent,,
tcp,175.103.46.158,63212,74.125.200.95,443,established,,
tcp,175.103.46.158,37484,157.240.211.61,443,established,speedtest.c,
tcp,175.103.46.158,50510,103.8.238.188,443,established,speedtest.c,
tcp,43.128.74.37,799,175.103.46.158,45654,established,,
tcp,175.103.46.158,50509,103.8.238.188,443,established,speedtest.c,
tcp,43.128.118.190,799,175.103.46.158,38964,established,speedtest.c,
tcp,175.103.46.158,56912,156.240.94.112,443,established,,
tcp,157.240.7.53,5222,175.103.46.158,33458,established,speedtest.c,
tcp,175.103.46.158,64375,142.251.10.188,443,established,,
udp,175.103.46.158,58500,172.253.118.136,443,,speedtest.c,
tcp,43.134.120.219,799,175.103.46.158,56946,established,,
udp,175.103.46.158,53807,216.239.38.120,443,,speedtest.c,
udp,175.103.46.158,50933,31.13.95.60,443,,speedtest.c,
tcp,175.103.46.158,54853,74.125.200.95,443,established,,
tcp,175.103.46.158,60171,74.125.68.188,5228,established,,
tcp,43.128.74.37,799,175.103.46.158,44776,established,,
tcp,175.103.46.158,56425,157.240.7.54,443,established,speedtest.c,
tcp,175.103.46.158,55472,20.198.119.84,443,established,,
tcp,175.103.46.158,50539,103.8.238.188,443,established,speedtest.c,
tcp,43.133.45.194,799,175.103.46.158,51558,established,,
tcp,43.133.45.194,799,175.103.46.158,39788,established,,
tcp,175.103.46.158,36538,157.240.211.61,443,established,speedtest.c,
tcp,175.103.46.158,58384,52.34.17.190,80,syn-sent,,
tcp,175.103.46.158,50540,103.8.238.188,443,established,speedtest.c,
tcp,175.103.46.158,48466,103.107.199.6,443,established,,
tcp,113.11.181.215,19575,175.103.46.159,3306,syn-sent,,
tcp,175.103.46.158,50537,103.8.238.188,443,established,speedtest.c,
icmp,175.103.46.158,,175.103.46.157,,,speedtest.c,
tcp,175.103.46.158,50538,103.8.238.188,443,established,speedtest.c,
tcp,43.134.53.107,799,175.103.46.158,46388,established,speedtest.c,
tcp,175.103.46.158,64702,74.125.200.95,443,established,,
tcp,101.32.248.90,799,175.103.46.158,47086,established,speedtest.c,
tcp,175.103.46.158,50536,103.8.238.188,443,established,speedtest.c,
udp,175.103.46.158,50668,74.125.68.94,443,,speedtest.c,
tcp,113.11.181.215,1168,175.103.46.158,3306,syn-sent,,
tcp,43.133.45.194,799,175.103.46.158,52968,established,,
tcp,175.103.46.158,50668,64.233.170.188,5228,established,,
tcp,18.163.242.58,23002,175.103.46.158,44584,established,speedtest.c,
tcp,175.103.46.158,60017,92.223.85.121,443,established,,
udp,172.253.118.95,443,175.103.46.158,49803,,speedtest.c,
tcp,175.103.46.158,60430,18.64.18.3,443,established,speedtest.c,
tcp,43.134.120.219,799,175.103.46.158,55822,established,,
tcp,175.103.46.158,37416,157.240.211.61,443,established,speedtest.c,
udp,175.103.46.158,59969,142.251.12.91,443,,speedtest.c,
tcp,175.103.46.158,45186,157.240.13.1,443,established,speedtest.c,
tcp,43.198.50.186,23005,175.103.46.158,40334,established,speedtest.c,
tcp,43.128.74.37,799,175.103.46.158,45910,established,,
tcp,175.103.46.158,49833,20.198.119.143,443,established,speedtest.c,
udp,175.103.46.158,52211,172.217.194.95,443,,speedtest.c,
tcp,175.103.46.158,50065,74.125.24.188,5228,established,speedtest.c,
tcp,175.103.46.158,38316,157.240.218.61,5222,established,speedtest.c,
tcp,139.255.66.35,64783,175.103.46.158,1433,syn-sent,,
tcp,175.103.46.158,57880,157.240.199.61,443,established,speedtest.c,
tcp,157.240.211.61,443,175.103.46.158,57990,established,speedtest.c,
tcp,175.103.46.158,64465,157.240.235.60,443,established,speedtest.c,
udp,175.103.46.158,52699,64.233.170.95,443,,speedtest.c,
tcp,43.128.74.37,799,175.103.46.158,44418,established,,
tcp,175.103.46.158,42646,210.210.145.139,443,time-wait,speedtest.c,
tcp,43.134.53.182,799,175.103.46.158,41272,established,,
udp,175.103.46.158,41426,34.117.97.41,443,,speedtest.c,
tcp,175.103.46.158,52455,20.212.31.164,443,established,speedtest.c,
udp,175.103.46.158,62254,216.239.38.117,443,,speedtest.c,
tcp,43.134.53.107,799,175.103.46.158,47364,established,,
tcp,175.103.46.158,57240,35.206.80.10,443,close,speedtest.c,
tcp,101.32.248.90,799,175.103.46.158,46444,established,,
tcp,139.255.66.35,64780,175.103.46.156,1433,syn-sent,,
tcp,175.103.46.158,49679,23.106.252.102,443,established,,
tcp,175.103.46.158,43682,143.42.76.52,4001,syn-sent,,
tcp,43.134.53.182,799,175.103.46.158,41268,established,,
tcp,175.103.46.158,62165,74.125.200.95,443,established,speedtest.c,
tcp,175.103.46.158,48930,157.240.211.61,443,established,speedtest.c,
tcp,175.103.46.158,59522,74.125.200.95,443,established,speedtest.c,
tcp,175.103.46.158,41168,143.42.76.52,4001,syn-sent,,
tcp,175.103.46.158,59022,52.168.112.67,443,established,,
tcp,175.103.46.158,57241,35.206.80.10,443,close,speedtest.c,
tcp,43.134.53.182,799,175.103.46.158,41312,established,,
tcp,175.103.46.158,33004,157.240.235.35,443,established,speedtest.c,
tcp,175.103.46.158,50893,20.212.88.117,443,established,,
tcp,175.103.46.158,52996,43.133.45.194,799,established,speedtest.c,
tcp,43.134.120.219,799,175.103.46.158,56396,established,,
tcp,175.103.46.158,63121,184.25.236.163,443,syn-sent,,
tcp,175.103.46.158,58174,157.240.199.61,443,established,speedtest.c,
tcp,175.103.46.158,52334,142.250.190.3,443,time-wait,speedtest.c,
tcp,3.33.193.183,443,175.103.46.158,58429,established,speedtest.c,
tcp,175.103.46.158,58564,172.253.118.102,443,established,,
tcp,175.103.46.158,38716,143.42.76.52,4001,syn-sent,,
tcp,80.82.77.144,38073,175.103.46.159,2455,syn-sent,,
tcp,175.103.46.158,50513,52.111.236.26,443,established,speedtest.c,
tcp,175.103.46.158,51648,74.125.200.95,443,established,,
tcp,175.103.46.158,45974,143.42.76.52,4001,syn-sent,,
tcp,158.247.230.179,443,175.103.46.158,58433,established,speedtest.c,
tcp,43.128.74.37,799,175.103.46.158,44086,established,speedtest.c,
udp,175.103.46.158,49367,142.251.12.95,443,,speedtest.c,
tcp,161.35.12.57,443,175.103.46.158,58435,established,speedtest.c,
tcp,175.103.46.158,65249,36.67.140.135,443,time-wait,speedtest.c,
tcp,175.103.46.158,59908,74.125.130.100,443,time-wait,speedtest.c,
tcp,175.103.46.158,52456,20.42.65.90,443,established,speedtest.c,
tcp,175.103.46.158,37546,23.109.73.84,443,time-wait,speedtest.c,
tcp,45.152.188.213,443,175.103.46.158,58434,established,speedtest.c,
tcp,175.103.46.158,65260,36.67.140.135,443,time-wait,speedtest.c,
tcp,175.103.46.158,65238,36.67.140.135,443,time-wait,speedtest.c,
tcp,175.103.46.158,40664,143.92.75.2,443,established,speedtest.c,
tcp,175.103.46.158,53808,20.42.65.88,443,established,speedtest.c,
tcp,43.134.53.107,799,175.103.46.158,46734,established,,
tcp,43.134.120.219,799,175.103.46.158,56422,established,,
tcp,175.103.46.158,51458,20.198.119.143,443,established,speedtest.c,
tcp,18.163.242.58,23015,175.103.46.158,35948,established,speedtest.c,
tcp,175.103.46.158,50847,36.86.63.182,443,syn-sent,,
udp,146.196.111.221,5678,255.255.255.255,5678,,speedtest.c,
tcp,175.103.46.158,65280,36.67.140.135,443,time-wait,speedtest.c,
tcp,175.103.46.158,58385,52.34.17.190,80,syn-sent,,
tcp,175.103.46.158,49757,13.67.10.228,8883,established,speedtest.c,
udp,175.103.46.158,60593,74.125.24.94,443,,speedtest.c,
tcp,175.103.46.158,47976,188.42.124.92,443,time-wait,speedtest.c,
tcp,175.103.46.158,64301,64.233.170.95,443,time-wait,speedtest.c,
tcp,175.103.46.158,53224,31.13.68.60,443,established,speedtest.c,
tcp,3.216.157.50,7010,175.103.46.158,58440,established,speedtest.c,
tcp,175.103.46.158,65332,74.125.200.95,443,established,,
udp,175.103.46.158,50391,74.125.24.94,443,,speedtest.c,
tcp,3.211.186.177,443,175.103.46.158,58446,established,speedtest.c,
tcp,175.103.46.158,53453,74.125.200.95,443,established,,
tcp,175.103.46.158,65305,36.67.140.135,443,time-wait,speedtest.c,
tcp,43.134.120.219,799,175.103.46.158,57804,established,,
tcp,175.103.46.158,51481,13.71.55.58,443,close,speedtest.c,
tcp,175.103.46.158,57398,157.240.211.61,443,established,speedtest.c,
udp,175.103.46.158,51759,74.125.68.95,443,,speedtest.c,
icmp,35.90.101.111,,175.103.46.157,,,speedtest.c,
icmp,54.200.98.124,,175.103.46.157,,,speedtest.c,
udp,175.103.46.158,54314,142.250.4.94,443,,speedtest.c,
tcp,175.103.46.158,56427,157.240.208.60,443,established,speedtest.c,
tcp,175.103.46.158,64694,74.125.200.95,443,established,,
tcp,47.236.101.216,55429,175.103.46.159,29876,syn-sent,,
tcp,47.236.4.85,50198,175.103.46.158,2121,established,speedtest.c,
tcp,175.103.46.158,64695,74.125.200.95,443,time-wait,,
icmp,34.222.197.42,,175.103.46.157,,,speedtest.c,
tcp,175.103.46.158,48638,157.240.211.61,443,established,speedtest.c,
tcp,175.103.46.158,51482,13.71.55.58,443,close,speedtest.c,
tcp,175.103.46.158,51483,13.71.55.58,443,close,speedtest.c,
tcp,175.103.46.158,39710,157.240.199.61,443,established,speedtest.c,
tcp,175.103.46.158,64303,64.233.170.95,443,time-wait,speedtest.c,
udp,175.103.46.158,40287,35.186.203.63,443,,speedtest.c,
icmp,52.33.71.81,,175.103.46.157,,,speedtest.c,
icmp,122.144.3.6,,146.196.111.218,,,speedtest.c,
udp,175.103.46.158,34838,34.149.173.23,443,,speedtest.c,
tcp,175.103.46.158,64320,34.84.242.117,5938,established,speedtest.c,
tcp,175.103.46.158,50514,52.111.236.21,443,established,speedtest.c,
tcp,142.250.4.95,443,175.103.46.158,64493,established,speedtest.c,
tcp,175.103.46.158,65420,36.67.140.135,443,time-wait,speedtest.c,
tcp,175.103.46.158,64538,20.212.88.117,443,established,,
udp,175.103.46.158,45959,34.149.173.23,443,,speedtest.c,
udp,175.103.46.158,52327,118.98.113.193,443,,speedtest.c,
tcp,175.103.46.158,55926,141.95.99.59,443,established,speedtest.c,
tcp,175.103.46.158,53812,20.42.65.88,443,established,speedtest.c,
tcp,175.103.46.158,65410,36.67.140.135,443,established,speedtest.c,
tcp,175.103.46.158,50498,52.184.217.37,443,established,,
udp,10.20.30.27,36811,255.255.255.255,10002,,speedtest.c,
udp,175.103.46.158,55866,122.144.2.205,443,,speedtest.c,
udp,175.103.46.158,53105,122.144.2.205,443,,speedtest.c,
udp,175.103.46.158,47643,34.96.106.127,443,,speedtest.c,
udp,175.103.46.158,50659,74.125.130.132,443,,speedtest.c,
udp,175.103.46.158,56747,216.239.32.116,443,,speedtest.c,
udp,175.103.46.158,49781,74.125.130.132,443,,speedtest.c,
udp,175.103.46.158,65371,142.250.4.119,443,,speedtest.c,
udp,175.103.46.158,62226,142.250.4.119,443,,speedtest.c,
udp,175.103.46.158,123,52.148.114.188,123,,speedtest.c,
udp,175.103.46.158,35173,71.18.36.225,443,,speedtest.c,
udp,175.103.46.158,59274,216.239.32.116,443,,speedtest.c,
tcp,175.103.46.158,43690,143.42.76.52,4001,syn-sent,,
tcp,211.199.98.115,35930,175.103.46.158,23,syn-sent,,
udp,175.103.46.158,63279,74.125.24.132,443,,speedtest.c,
udp,175.103.46.158,54602,74.125.24.132,443,,speedtest.c,
udp,175.103.46.158,47843,23.38.195.90,443,,speedtest.c,
tcp,175.103.46.158,65475,36.67.140.135,443,time-wait,speedtest.c,
tcp,175.103.46.158,63910,74.125.200.95,443,established,,
tcp,175.103.46.158,54880,64.233.170.95,443,established,,
tcp,175.103.46.158,54881,64.233.170.95,443,established,,
tcp,175.103.46.158,41170,143.42.76.52,4001,syn-sent,,
tcp,175.103.46.158,49861,74.125.200.95,443,established,speedtest.c,
udp,175.103.46.158,56159,142.251.10.154,443,,speedtest.c,
udp,175.103.46.158,57257,142.251.10.154,443,,speedtest.c,
tcp,175.103.46.158,57117,20.42.73.27,443,established,,
tcp,175.103.46.158,38718,143.42.76.52,4001,syn-sent,,
udp,198.235.24.97,52922,146.196.111.218,1194,,speedtest.c,
tcp,175.103.46.158,65461,36.67.140.135,443,established,speedtest.c,
udp,47.236.101.216,55429,175.103.46.159,2152,,speedtest.c,
tcp,175.103.46.158,59088,103.74.143.200,443,time-wait,speedtest.c,
tcp,175.103.46.158,50497,52.184.217.37,443,established,,
udp,175.103.46.158,39509,157.240.235.63,443,,speedtest.c,
tcp,45.128.232.84,59566,175.103.46.156,3131,syn-sent,,
udp,175.103.46.158,33602,34.117.36.110,443,,speedtest.c,
tcp,175.103.46.158,49185,36.67.140.135,443,time-wait,speedtest.c,
tcp,175.103.46.158,57822,43.134.120.219,799,time-wait,speedtest.c,
tcp,47.236.101.216,55429,175.103.46.158,2010,syn-sent,,
udp,10.20.30.59,56491,255.255.255.255,10002,,speedtest.c,
tcp,118.98.113.139,80,175.103.46.158,52652,established,,
tcp,175.103.46.158,44874,157.240.217.35,443,close,speedtest.c,
tcp,175.103.46.158,59622,13.107.42.16,443,established,speedtest.c,
udp,10.20.30.36,5678,255.255.255.255,5678,,speedtest.c,
tcp,175.103.46.158,57638,155.138.219.252,80,established,,
tcp,175.103.46.158,45978,143.42.76.52,4001,syn-sent,,
udp,146.196.111.218,59106,10.79.16.9,1813,,speedtest.c,
tcp,175.103.46.158,49199,36.67.140.135,443,established,speedtest.c,
udp,146.196.111.218,48231,10.79.16.9,1813,,speedtest.c,
tcp,175.103.46.158,51039,52.184.217.37,443,established,speedtest.c,
udp,146.196.111.218,40636,122.144.3.6,514,,,
udp,175.103.46.158,35249,23.48.173.137,443,,speedtest.c,
udp,175.103.46.158,34815,23.53.15.8,443,,speedtest.c,
udp,146.196.111.218,33723,10.79.16.9,1812,,speedtest.c,
udp,146.196.111.218,47680,10.79.16.9,1812,,speedtest.c,
udp,175.103.46.158,52693,122.144.2.205,443,,speedtest.c,
udp,146.196.111.218,37459,10.79.16.9,1813,,speedtest.c,
tcp,175.103.43.90,61882,146.196.111.218,8278,established,speedtest.c,
tcp,175.103.43.90,61881,146.196.111.218,8278,time-wait,speedtest.c,
