protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark
tcp,192.168.212.2,53591,103.66.70.62,80,established,
tcp,104.171.160.213,54198,146.196.107.98,63123,syn-sent,
tcp,103.40.113.90,26666,146.196.107.98,49054,established,
tcp,146.196.107.98,63123,62.171.179.210,58148,established,INTL.c
tcp,146.196.107.98,39958,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,63123,62.171.179.210,41816,established,INTL.c
tcp,170.39.194.227,42198,146.196.107.98,63123,syn-sent,
tcp,104.171.160.219,47184,146.196.107.98,63123,syn-sent,
tcp,192.168.5.153,55136,8.211.7.177,443,established,INTL.c
tcp,146.196.107.98,41303,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,63123,88.206.63.138,55352,established,INTL.c
tcp,23.224.141.2,80,146.196.107.98,53164,established,
tcp,170.39.193.64,58464,146.196.107.98,63123,established,INTL.c
tcp,146.196.107.98,63123,38.242.194.214,43870,established,INTL.c
tcp,170.39.193.49,49252,146.196.107.98,63123,syn-sent,
tcp,136.175.9.97,60662,146.196.107.98,63123,established,
tcp,192.168.212.2,62304,103.66.70.62,80,established,
tcp,146.196.107.98,63123,38.242.194.214,39054,established,INTL.c
tcp,146.196.107.98,63123,62.171.179.210,48050,established,INTL.c
tcp,146.196.107.98,63123,176.31.255.67,39504,established,INTL.c
tcp,170.39.193.38,44916,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,46089,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,61289,64.233.170.83,443,established,LOKAL.c
tcp,170.39.193.38,45420,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,60308,23.224.141.2,80,established,INTL.c
tcp,104.171.160.214,46002,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,59653,23.224.141.2,80,established,INTL.c
tcp,170.39.193.70,40660,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,41270,23.224.141.2,80,established,INTL.c
tcp,118.212.235.102,80,146.196.107.98,60425,established,
tcp,146.196.107.98,53455,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,49257,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,46046,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,63123,75.119.141.1,51722,established,INTL.c
tcp,172.253.118.113,443,146.196.107.98,40550,established,
tcp,146.196.107.98,50297,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,50807,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,44267,23.224.141.2,80,established,INTL.c
tcp,170.39.193.90,47074,146.196.107.98,63123,syn-sent,
tcp,170.39.192.88,53068,146.196.107.98,63123,syn-sent,
tcp,170.39.193.61,54054,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,63123,170.39.194.174,53472,established,INTL.c
tcp,170.39.192.88,51882,146.196.107.98,63123,established,
tcp,146.196.107.98,63123,62.171.179.210,38850,established,INTL.c
tcp,146.196.107.98,36112,67.229.227.18,443,established,INTL.c
tcp,192.168.5.200,57856,74.125.68.95,443,established,LOKAL.c
tcp,170.39.194.40,40424,146.196.107.98,63123,close,INTL.c
tcp,146.196.107.98,53738,23.224.48.45,80,established,INTL.c
tcp,192.168.212.2,55964,117.121.250.129,80,established,
tcp,146.196.107.98,63123,176.31.255.67,50876,established,INTL.c
tcp,170.39.194.40,42348,146.196.107.98,63123,syn-sent,
tcp,23.224.48.45,80,146.196.107.98,56267,established,
tcp,170.39.194.250,53130,146.196.107.98,63123,syn-sent,
tcp,170.39.195.6,53402,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,46131,23.224.141.2,80,established,INTL.c
tcp,104.171.160.219,47304,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,63123,170.39.194.174,40106,established,INTL.c
tcp,170.39.193.86,43448,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,36608,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,63123,62.171.179.210,56948,established,INTL.c
tcp,170.39.192.88,49214,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,51043,20.198.118.190,443,established,INTL.c
tcp,170.39.193.38,58288,146.196.107.98,63123,syn-sent,
tcp,170.39.194.250,45436,146.196.107.98,63123,established,INTL.c
tcp,170.39.192.22,58930,146.196.107.98,63123,established,INTL.c
tcp,146.196.107.98,63123,62.171.179.210,36482,established,INTL.c
tcp,170.39.193.48,48968,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,38977,51.222.42.182,443,established,INTL.c
tcp,146.196.107.98,39694,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,48993,172.247.13.34,443,established,INTL.c
tcp,146.196.107.98,63123,176.31.255.67,57714,established,INTL.c
tcp,146.196.107.98,63123,62.171.179.210,33180,established,INTL.c
tcp,192.168.212.2,58597,202.147.198.195,80,established,
tcp,170.39.193.90,46712,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,48234,142.251.12.188,5228,established,LOKAL.c
tcp,170.39.193.228,50446,146.196.107.98,63123,close,INTL.c
tcp,146.196.107.98,46716,142.251.10.188,5228,established,LOKAL.c
tcp,146.196.107.98,60242,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,33724,154.86.18.145,80,syn-sent,INTL.c
tcp,146.196.107.98,40138,23.224.141.2,80,established,INTL.c
tcp,170.39.192.88,33880,146.196.107.98,63123,syn-sent,
tcp,164.90.182.193,54772,146.196.107.98,63123,time-wait,INTL.c
tcp,146.196.107.98,63123,62.171.179.210,44960,established,INTL.c
tcp,170.39.192.22,36128,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,38609,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,63123,170.39.194.174,38568,established,INTL.c
tcp,146.196.107.98,63123,38.242.194.214,45152,established,INTL.c
tcp,146.196.107.98,63123,62.171.179.210,55474,established,INTL.c
tcp,104.171.160.213,45630,146.196.107.98,63123,syn-sent,
tcp,142.93.121.81,53604,146.196.107.98,63123,established,
tcp,74.125.130.101,443,146.196.107.98,56943,established,
tcp,146.196.107.98,63123,120.24.62.54,52069,established,INTL.c
tcp,146.196.107.98,57152,74.125.24.188,5228,established,LOKAL.c
tcp,104.171.160.213,53216,146.196.107.98,63123,syn-sent,
tcp,23.224.48.45,80,146.196.107.98,55047,established,
tcp,146.196.107.98,49245,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,63123,62.171.179.210,51560,established,INTL.c
tcp,146.196.107.98,47576,64.233.170.188,5228,established,LOKAL.c
tcp,192.168.212.2,55087,23.38.195.90,80,established,
tcp,192.168.212.2,58692,103.66.70.62,80,established,
tcp,170.39.194.40,34534,146.196.107.98,63123,established,INTL.c
tcp,170.39.193.71,58404,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,46197,23.224.235.115,443,established,INTL.c
tcp,146.196.107.98,63123,62.171.179.244,37762,established,INTL.c
tcp,146.196.107.98,57014,23.224.141.2,80,established,INTL.c
tcp,157.230.29.169,53166,146.196.107.98,63123,syn-sent,
tcp,170.39.194.40,41986,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,40726,74.125.200.95,443,established,LOKAL.c
tcp,192.168.212.2,53515,118.98.95.16,80,established,
tcp,146.196.107.98,63123,62.171.179.210,38264,established,INTL.c
tcp,146.196.107.98,56414,23.224.141.2,80,established,INTL.c
udp,146.196.107.98,59803,163.70.153.63,443,,LOKAL.c
tcp,146.196.107.98,63123,136.175.9.97,44564,established,INTL.c
tcp,146.196.107.98,59746,23.224.141.2,80,syn-sent,INTL.c
tcp,146.196.107.98,58030,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,49132,172.247.13.98,443,established,INTL.c
tcp,146.196.107.98,46116,23.224.141.2,80,established,INTL.c
tcp,170.39.193.57,40608,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,37710,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,36239,67.229.227.18,443,established,INTL.c
tcp,170.39.193.52,49214,146.196.107.98,63123,syn-sent,
tcp,104.171.160.214,42840,146.196.107.98,63123,established,INTL.c
tcp,146.196.107.98,60298,23.224.141.2,80,established,INTL.c
tcp,104.171.160.213,43246,146.196.107.98,63123,established,INTL.c
tcp,146.196.107.98,63123,170.39.194.174,39600,established,INTL.c
tcp,192.168.212.2,58388,103.66.70.62,80,established,
tcp,146.196.107.98,38660,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,63123,49.170.184.43,56956,established,INTL.c
tcp,198.135.49.127,52062,146.196.107.98,63123,established,
tcp,146.196.107.98,50595,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,42088,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,41564,118.123.237.62,80,established,INTL.c
tcp,146.196.107.98,41536,23.224.141.2,80,established,INTL.c
tcp,170.39.194.40,51128,146.196.107.98,63123,syn-sent,
tcp,170.39.192.22,34844,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,37344,74.125.130.188,5228,established,LOKAL.c
tcp,146.196.107.98,41510,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,38132,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,39521,23.224.141.2,80,established,INTL.c
tcp,170.39.193.70,59816,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,63123,151.80.41.18,35912,established,INTL.c
tcp,170.39.194.227,37578,146.196.107.98,63123,established,
tcp,192.168.42.20,49516,74.125.68.101,443,established,LOKAL.c
tcp,1.62.64.108,80,146.196.107.98,56322,established,
tcp,146.196.107.98,37429,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,50361,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,44274,142.251.10.188,5228,established,LOKAL.c
tcp,165.227.200.102,42490,146.196.107.98,63123,established,
tcp,104.171.160.213,45668,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,56113,23.224.141.2,80,established,INTL.c
tcp,170.39.193.49,53830,146.196.107.98,63123,syn-sent,
tcp,192.168.5.133,54912,45.121.219.249,443,established,INTL.c
tcp,146.196.107.98,36233,67.229.227.18,443,established,INTL.c
tcp,23.224.48.45,80,146.196.107.98,43508,established,
tcp,146.196.107.98,63123,165.227.164.239,36538,established,INTL.c
tcp,170.39.193.48,48658,146.196.107.98,63123,syn-sent,
tcp,144.91.73.122,60380,146.196.107.98,63123,established,
tcp,170.39.193.49,36160,146.196.107.98,63123,established,INTL.c
tcp,146.196.107.98,54880,23.214.169.208,80,established,LOKAL.c
tcp,123.12.213.187,80,146.196.107.98,36327,established,
tcp,170.39.193.64,39418,146.196.107.98,63123,syn-sent,
tcp,192.168.212.2,58123,103.66.70.62,80,established,
tcp,146.196.107.98,38619,23.225.71.87,443,established,INTL.c
tcp,104.171.160.219,51754,146.196.107.98,63123,syn-sent,
tcp,170.39.194.40,50814,146.196.107.98,63123,established,
tcp,146.196.107.98,63123,62.171.179.210,59156,established,INTL.c
tcp,146.196.107.98,43994,74.125.24.188,5228,established,LOKAL.c
tcp,146.196.107.98,63123,38.242.194.214,39332,established,INTL.c
tcp,146.196.107.98,63123,213.251.187.179,47852,established,INTL.c
tcp,170.39.193.86,43502,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,63123,217.76.76.251,8026,established,INTL.c
tcp,1.62.64.108,80,146.196.107.98,38865,established,
tcp,146.196.107.98,59826,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,50645,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,63123,38.242.194.214,50764,established,INTL.c
tcp,170.39.194.227,42094,146.196.107.98,63123,established,INTL.c
tcp,146.196.107.98,44127,23.224.141.2,80,established,INTL.c
tcp,146.196.107.98,63123,38.242.194.214,34392,established,INTL.c
tcp,146.196.107.98,49190,142.251.10.188,5228,established,LOKAL.c
tcp,146.196.107.98,59856,23.224.141.2,80,syn-sent,INTL.c
tcp,146.196.107.98,34462,23.224.48.45,80,established,INTL.c
tcp,170.39.193.61,44388,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,63123,38.242.194.214,35062,established,INTL.c
tcp,146.196.107.98,58674,142.251.12.188,5228,established,LOKAL.c
tcp,146.196.107.98,44848,74.125.24.188,5228,established,LOKAL.c
tcp,146.196.107.98,63123,38.242.194.214,45674,established,INTL.c
tcp,45.196.108.214,80,146.196.107.98,47680,established,
tcp,146.196.107.98,57404,142.251.12.188,5228,established,LOKAL.c
tcp,146.196.107.98,42431,23.224.141.2,80,established,INTL.c
udp,146.196.107.98,49288,216.239.38.120,443,,INTL.c
tcp,206.168.191.71,50064,146.196.107.98,63123,established,
tcp,170.39.192.63,33168,146.196.107.98,63123,syn-sent,
tcp,146.196.107.98,63123,38.242.194.214,37478,established,INTL.c
tcp,104.171.160.213,53046,146.196.107.98,63123,syn-sent,
tcp,170.39.193.71,54986,146.196.107.98,63123,syn-sent,
