.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*4515,tcp,175.103.46.158:55850,36.67.140.135:443,36.67.140.135:443,175.103.46.158:55850,,time-wait,,2s,speedtest.c,9,1327,0,0,12,4664,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 10:09:10 WIB
*4516,tcp,175.103.46.158:50118,34.107.221.82:80,34.107.221.82:80,175.103.46.158:50118,,established,,23h57m19s,,2,92,0,0,1,52,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 10:09:10 WIB
*4517,udp,175.103.46.158:61399,157.240.7.54:443,157.240.7.54:443,175.103.46.158:61399,,,,1m11s,speedtest.c,41,4216,0,0,58,65073,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 10:09:10 WIB
*4518,tcp,175.103.46.158:52024,118.98.77.162:80,118.98.77.162:80,175.103.46.158:52024,,syn-sent,,10s,,4,208,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 10:09:10 WIB
*4519,tcp,92.223.85.166:6568,175.103.46.158:55711,175.103.46.158:55711,92.223.85.166:6568,,established,,23h59m54s,,23,968,0,0,23,924,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 10:09:10 WIB
*451A,tcp,175.103.46.158:60826,64.233.170.188:5228,64.233.170.188:5228,175.103.46.158:60826,,established,,23h57m36s,speedtest.c,2,132,0,0,1,78,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 10:09:10 WIB
*451B,tcp,175.103.46.158:40380,157.240.235.61:443,157.240.235.61:443,175.103.46.158:40380,,established,,23h59m22s,speedtest.c,6,422,0,0,6,435,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 10:09:10 WIB
*451C,udp,175.103.46.158:60178,202.134.1.10:53,202.134.1.10:53,175.103.46.158:60178,,,,7s,speedtest.c,1,68,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 10:09:10 WIB
*451D,tcp,74.125.68.95:443,175.103.46.158:63812,175.103.46.158:63812,74.125.68.95:443,,last-ack,,8s,speedtest.c,14,1957,0,0,0,0,0,0,1352,0,False,False,False,True,False,False,False,False,,,,2023-11-16 10:09:10 WIB
*451E,udp,175.103.46.158:59147,202.134.1.10:53,202.134.1.10:53,175.103.46.158:59147,,,,4s,speedtest.c,1,68,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 10:09:10 WIB
