protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark
tcp,119.110.75.198,39014,18.64.18.19,443,established,LOKAL.c
tcp,119.110.75.198,40748,157.240.13.14,443,established,LOKAL.c
tcp,119.110.75.198,60454,172.253.118.188,5228,established,LOKAL.c
icmp,175.103.43.90,,119.110.75.198,,,
tcp,119.110.75.198,46396,172.217.194.188,5228,established,LOKAL.c
tcp,119.110.75.198,37852,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,36312,74.125.130.188,5228,established,LOKAL.c
tcp,185.224.128.184,13221,119.110.75.199,80,established,
tcp,119.110.75.198,37966,74.125.130.188,5228,established,LOKAL.c
udp,119.110.75.198,44084,47.241.116.15,6000,,INTL.c
tcp,119.110.75.198,40730,157.240.13.14,443,established,LOKAL.c
tcp,119.110.75.198,50598,142.251.12.188,5228,established,LOKAL.c
tcp,119.110.75.198,56460,157.240.208.34,443,established,LOKAL.c
udp,72.251.232.180,5143,119.110.75.199,5060,,
tcp,119.110.75.198,43318,142.251.12.188,5228,established,LOKAL.c
tcp,192.168.10.48,51222,47.91.77.184,443,established,
tcp,119.110.75.198,39174,47.236.119.81,8820,established,INTL.c
tcp,119.110.75.198,48424,74.125.24.188,5228,established,LOKAL.c
tcp,119.110.75.198,36653,216.239.36.135,443,established,LOKAL.c
tcp,119.110.75.198,41010,142.251.10.188,5228,established,LOKAL.c
tcp,119.110.75.198,43504,142.251.12.188,5228,established,LOKAL.c
tcp,119.110.75.198,54155,34.107.243.93,443,established,INTL.c
tcp,192.168.10.104,60640,210.210.145.139,443,established,
tcp,185.224.128.184,4539,119.110.75.199,80,established,
udp,72.251.232.180,5143,119.110.75.197,5060,,
tcp,119.110.75.198,59456,142.251.12.188,5228,established,LOKAL.c
tcp,119.110.75.198,49163,178.254.26.126,443,established,INTL.c
tcp,119.110.75.198,37046,163.70.153.11,443,last-ack,LOKAL.c
tcp,192.168.10.143,45038,157.240.208.3,443,established,
tcp,119.110.75.198,54376,163.70.153.20,443,established,LOKAL.c
tcp,119.110.75.198,45776,172.217.194.188,5228,established,LOKAL.c
tcp,119.110.75.198,55838,142.250.4.188,5228,established,LOKAL.c
tcp,119.110.75.198,37400,142.251.175.188,5228,established,LOKAL.c
tcp,119.110.75.198,51658,157.240.13.32,443,established,LOKAL.c
tcp,119.110.75.198,45298,64.233.170.188,5228,established,LOKAL.c
tcp,192.168.10.71,37188,168.235.206.6,80,established,
tcp,119.110.75.198,57632,74.125.24.188,5228,established,LOKAL.c
tcp,119.110.75.198,36410,74.125.200.188,5228,established,LOKAL.c
tcp,119.110.75.198,34266,74.125.200.188,5228,established,LOKAL.c
tcp,119.110.75.198,63996,185.244.24.41,8443,established,INTL.c
tcp,119.110.75.198,48034,103.167.26.39,443,established,INTL.c
tcp,119.110.75.198,55458,23.211.140.57,443,established,INTL.c
tcp,192.168.10.143,39070,52.12.47.166,443,established,
tcp,119.110.75.198,40244,74.125.200.188,5228,established,LOKAL.c
tcp,192.168.10.100,33260,178.162.156.36,443,established,
tcp,119.110.75.198,36122,103.167.26.39,14000,established,INTL.c
tcp,119.110.75.198,54616,172.253.118.95,443,established,LOKAL.c
tcp,192.168.10.100,38618,43.134.159.179,443,established,
tcp,119.110.75.198,38692,74.125.68.188,5228,established,LOKAL.c
udp,162.142.125.94,20216,119.110.75.197,5060,,
tcp,119.110.75.198,41714,172.253.118.188,5228,established,LOKAL.c
udp,119.110.75.198,51707,31.13.95.63,443,,LOKAL.c
tcp,119.110.75.198,40756,142.251.10.188,5228,established,LOKAL.c
tcp,119.110.75.198,40934,157.240.208.16,443,established,LOKAL.c
tcp,119.110.75.198,33026,74.125.200.188,5228,established,LOKAL.c
tcp,119.110.75.198,60138,172.253.118.95,443,established,LOKAL.c
tcp,119.110.75.198,55136,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,40362,103.167.26.34,443,established,INTL.c
tcp,119.110.75.198,33216,199.103.24.2,443,established,LOKAL.c
tcp,119.110.75.198,49382,142.251.10.188,5228,established,LOKAL.c
icmp,119.110.66.86,,199.181.132.250,,,
tcp,192.168.10.104,54942,35.213.190.132,443,established,
tcp,119.110.75.198,47486,172.253.118.188,5228,established,LOKAL.c
tcp,119.110.75.198,43700,142.251.10.101,443,established,LOKAL.c
tcp,119.110.75.198,57247,20.198.119.143,443,established,INTL.c
tcp,119.110.75.198,63082,208.93.230.26,443,established,INTL.c
tcp,192.168.10.100,38622,43.134.159.179,443,established,
tcp,119.110.75.198,41566,8.8.4.4,443,established,LOKAL.c
tcp,119.110.75.198,46562,74.125.68.188,5228,established,LOKAL.c
tcp,119.110.75.198,51848,31.13.95.34,443,established,LOKAL.c
tcp,119.110.75.198,45076,142.251.175.188,5228,established,LOKAL.c
tcp,119.110.75.198,55848,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,52030,157.240.208.23,443,established,LOKAL.c
tcp,192.168.10.28,57274,210.210.145.136,443,established,
tcp,195.85.201.201,30120,119.110.75.196,24237,established,
tcp,119.110.75.198,39408,18.161.49.13,443,established,LOKAL.c
tcp,119.110.75.198,51634,202.179.188.13,443,established,LOKAL.c
tcp,119.110.75.198,37000,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,46316,172.217.194.188,5228,established,LOKAL.c
tcp,119.110.75.198,47872,74.125.200.188,5228,established,LOKAL.c
tcp,119.110.75.198,40368,103.167.26.34,443,established,INTL.c
tcp,119.110.75.198,46650,8.222.151.246,31006,established,INTL.c
tcp,119.110.75.198,60124,172.253.118.95,443,established,LOKAL.c
tcp,192.168.10.100,43560,104.17.114.189,443,established,
tcp,119.110.75.198,64263,116.206.10.9,80,established,LOKAL.c
tcp,119.110.75.198,45816,18.64.18.33,80,established,LOKAL.c
tcp,119.110.75.198,33420,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,38698,34.117.214.157,443,established,INTL.c
tcp,192.168.10.104,57948,210.210.145.136,443,established,
tcp,119.110.75.198,35598,74.125.200.188,5228,established,LOKAL.c
tcp,119.110.75.198,64741,157.240.208.60,443,established,LOKAL.c
tcp,119.110.75.198,49466,172.217.194.188,5228,established,LOKAL.c
tcp,185.224.128.184,14525,119.110.66.86,80,established,
tcp,119.110.75.198,55306,74.125.24.188,5228,established,LOKAL.c
tcp,119.110.75.198,47956,172.217.194.188,5228,established,LOKAL.c
tcp,119.110.75.198,47480,163.70.153.34,443,established,LOKAL.c
tcp,119.110.75.198,40670,74.125.130.188,5228,established,LOKAL.c
tcp,119.110.75.198,35456,64.233.170.94,443,established,LOKAL.c
tcp,119.110.75.198,53278,182.23.50.233,443,established,LOKAL.c
tcp,185.224.128.184,11295,119.110.75.197,80,established,
tcp,119.110.75.198,46626,103.143.2.221,1196,established,LOKAL.c
tcp,119.110.75.198,56694,13.33.88.6,443,established,INTL.c
tcp,119.110.75.198,54900,172.217.194.188,5228,established,LOKAL.c
tcp,119.110.75.198,37674,74.125.68.188,5228,established,LOKAL.c
tcp,119.110.75.198,40558,172.253.118.188,5228,established,LOKAL.c
tcp,119.110.75.198,48978,91.108.56.119,443,established,INTL.c
tcp,119.110.75.198,49900,34.149.160.135,80,established,INTL.c
tcp,119.110.75.198,45166,142.251.12.188,5228,established,LOKAL.c
tcp,185.224.128.184,3567,119.110.75.199,80,established,
tcp,119.110.75.198,60816,74.125.200.188,5228,established,LOKAL.c
tcp,119.110.75.198,49412,103.167.26.34,443,established,INTL.c
tcp,119.110.75.198,55920,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,47656,172.253.118.188,5228,established,LOKAL.c
tcp,119.110.75.198,42054,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,50464,157.240.208.33,5222,established,LOKAL.c
tcp,119.110.75.198,57894,172.217.194.139,443,established,LOKAL.c
tcp,185.224.128.184,9919,119.110.75.197,80,established,
tcp,192.168.10.100,43046,104.17.114.189,443,established,
tcp,119.110.75.198,45250,74.125.68.188,5228,established,LOKAL.c
tcp,119.110.75.198,49269,142.251.12.188,5228,established,LOKAL.c
tcp,119.110.75.198,42372,74.125.200.188,5228,established,LOKAL.c
tcp,119.110.75.198,54892,54.254.217.107,443,established,LOKAL.c
tcp,119.110.75.198,46168,172.217.194.188,5228,established,LOKAL.c
tcp,119.110.75.198,45218,142.251.175.188,5228,established,LOKAL.c
tcp,119.110.75.198,35994,31.13.95.34,443,established,LOKAL.c
tcp,119.110.75.198,41744,142.251.175.188,5228,established,LOKAL.c
tcp,119.110.75.198,37814,49.0.204.153,80,established,INTL.c
tcp,119.110.75.198,55318,103.143.2.221,1194,established,LOKAL.c
tcp,192.168.10.104,54914,23.50.117.211,443,established,
tcp,192.168.10.58,38290,139.45.197.253,443,established,
tcp,195.85.201.201,30120,119.110.75.199,35986,established,
udp,119.110.75.198,35973,34.149.173.23,443,,INTL.c
tcp,119.110.75.198,33762,199.103.24.2,443,established,LOKAL.c
tcp,185.224.128.184,10547,119.110.66.86,80,established,
tcp,119.110.75.198,45694,172.217.194.188,5228,established,LOKAL.c
tcp,119.110.75.198,40574,74.125.130.188,5228,established,LOKAL.c
tcp,119.110.75.198,48842,74.125.200.188,5228,established,LOKAL.c
icmp,119.110.66.86,,98.137.246.8,,,
tcp,119.110.75.198,51726,20.198.118.190,443,established,INTL.c
tcp,119.110.75.198,34096,18.154.7.18,443,established,LOKAL.c
tcp,119.110.75.198,59408,47.246.177.253,80,established,INTL.c
tcp,119.110.75.198,39578,103.167.26.34,80,established,INTL.c
tcp,185.224.128.184,16241,119.110.75.197,80,established,
tcp,119.110.75.198,53578,157.240.208.34,443,established,LOKAL.c
tcp,119.110.75.198,35054,142.251.175.188,5228,established,LOKAL.c
tcp,119.110.75.198,44200,34.117.97.41,443,established,INTL.c
tcp,119.110.75.198,38926,142.251.12.188,5228,established,LOKAL.c
tcp,192.168.10.98,57668,157.240.208.34,443,established,
tcp,192.168.10.104,57958,210.210.145.136,443,established,
tcp,192.168.10.98,57594,157.240.15.13,443,established,
tcp,119.110.75.198,40542,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,49323,2.59.169.86,80,established,INTL.c
tcp,192.168.10.143,48446,157.240.208.23,443,established,
tcp,192.168.10.104,54880,35.213.190.132,443,established,
icmp,119.110.66.86,,103.28.54.16,,,
tcp,119.110.75.198,33478,142.250.4.188,5228,established,LOKAL.c
tcp,119.110.75.198,58374,157.240.208.16,443,established,LOKAL.c
tcp,119.110.75.198,42324,74.125.24.188,5228,established,LOKAL.c
tcp,185.26.98.89,443,119.110.75.196,29657,established,
tcp,119.110.75.198,39864,74.125.24.188,5228,established,LOKAL.c
tcp,119.110.75.198,38020,47.241.179.111,443,established,INTL.c
icmp,119.110.66.86,,119.110.66.97,,,
tcp,119.110.75.198,32874,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,41434,142.251.175.188,5228,established,LOKAL.c
tcp,119.110.75.198,35376,74.125.24.188,5228,established,LOKAL.c
tcp,119.110.75.198,41776,142.251.175.188,5228,established,LOKAL.c
tcp,192.168.10.98,57592,157.240.15.13,443,established,
tcp,119.110.75.198,47778,74.125.130.188,5228,established,LOKAL.c
tcp,119.110.75.198,35690,142.251.10.188,5228,established,LOKAL.c
icmp,119.110.66.86,,8.8.8.8,,,
tcp,119.110.75.198,53362,157.240.208.60,443,established,LOKAL.c
tcp,119.110.75.198,48330,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,43538,157.240.208.60,443,established,LOKAL.c
tcp,119.110.75.198,46244,142.251.12.188,5228,established,LOKAL.c
tcp,119.110.75.198,60268,172.253.113.188,5228,established,LOKAL.c
udp,119.110.75.198,40654,52.148.114.188,123,,INTL.c
tcp,119.110.75.198,46426,64.233.170.188,5228,established,LOKAL.c
tcp,119.110.75.198,47310,142.251.10.188,5228,established,LOKAL.c
tcp,119.110.75.198,36322,74.125.24.188,5228,established,LOKAL.c
tcp,119.110.75.198,48648,142.251.12.95,443,established,LOKAL.c
tcp,119.110.75.198,54250,182.23.50.233,443,established,LOKAL.c
tcp,119.110.75.198,64196,103.10.66.235,443,established,LOKAL.c
tcp,119.110.75.198,48740,74.125.130.188,5228,established,LOKAL.c
tcp,119.110.75.198,41236,23.39.173.99,443,close,LOKAL.c
tcp,119.110.75.198,64431,162.125.40.1,443,established,INTL.c
