protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
tcp,192.168.2.99,55364.0,172.217.194.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.14,41168.0,34.149.173.23,443.0,established,INTL.c,,OUT.bound
tcp,185.224.128.184,739.0,43.247.13.66,80.0,established,,,IN.bound
tcp,192.168.2.99,42012.0,157.240.215.61,443.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.21,51762.0,8.222.155.251,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.15,48376.0,156.59.239.1,8888.0,established,INTL.c,,OUT.bound
tcp,192.168.1.97,36012.0,52.220.160.103,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.10,34054.0,52.204.104.5,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.21,45238.0,8.219.182.3,80.0,established,INTL.c,,OUT.bound
tcp,192.168.1.38,49730.0,163.70.153.60,443.0,established,LOKAL.c,,OUT.bound
udp,192.168.1.189,44909.0,157.240.218.63,443.0,,LOKAL.c,,OUT.bound
tcp,192.168.1.158,38206.0,142.251.10.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.229,45540.0,74.125.130.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.2.99,38466.0,142.251.10.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.2.99,38850.0,142.251.175.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.182,41020.0,172.217.194.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.44,44191.0,74.125.68.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.103,47168.0,74.125.68.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.2.99,40930.0,47.241.218.164,5222.0,established,INTL.c,,OUT.bound
tcp,192.168.1.120,51304.0,77.74.181.34,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.225,42979.0,74.125.24.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.184,44538.0,172.253.118.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.2.99,38340.0,142.251.10.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.114,51489.0,8.8.4.4,443.0,close-wait,LOKAL.c,,OUT.bound
tcp,185.224.128.184,8545.0,43.247.13.70,80.0,established,in-utama.c,,IN.bound
tcp,192.168.1.103,53468.0,31.13.95.34,443.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.6,40662.0,142.251.12.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.63,48346.0,74.125.68.105,80.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.135,49072.0,184.25.236.26,443.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.193,41322.0,142.250.141.188,443.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.170,47694.0,157.240.208.34,443.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.10,42992.0,172.253.118.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.2.99,47970.0,142.251.12.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,185.224.128.184,29475.0,43.247.13.66,80.0,established,,,IN.bound
tcp,192.168.1.148,33758.0,142.251.175.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,192.168.1.126,52244.0,18.141.91.116,443.0,established,INTL.c,,OUT.bound
tcp,192.168.1.21,60178.0,142.251.10.188,5228.0,established,LOKAL.c,,OUT.bound
