.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*13287C,tcp,192.168.2.99:55364,172.217.194.188:5228,172.217.194.188:5228,43.247.13.65:55364,,established,,23h51m8s,LOKAL.c,44,3682,0,0,44,19541,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*13287F,tcp,192.168.1.14:41168,34.149.173.23:443,34.149.173.23:443,43.247.13.69:41168,,established,,15h51m32s,INTL.c,3,673,0,0,4,4408,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132880,tcp,185.224.128.184:739,43.247.13.66:80,192.168.20.100:80,185.224.128.184:739,,established,,11h11s,,1,89,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,,,,2023-11-30 16:11:54 WIB
*132881,tcp,192.168.2.99:42012,157.240.215.61:443,157.240.215.61:443,43.247.13.65:42012,,established,,23h59m45s,LOKAL.c,22,2011,0,0,21,2041,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132882,tcp,192.168.1.21:51762,8.222.155.251:443,8.222.155.251:443,43.247.13.65:51762,,established,,19h11m43s,INTL.c,1,71,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132883,tcp,192.168.1.15:48376,156.59.239.1:8888,156.59.239.1:8888,43.247.13.65:48376,,established,,23h49m28s,INTL.c,27,5880,0,0,25,1996,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132884,tcp,192.168.1.97:36012,52.220.160.103:443,52.220.160.103:443,43.247.13.65:36012,,established,,23h56m46s,INTL.c,5,855,0,0,4,172,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132885,tcp,192.168.1.10:34054,52.204.104.5:443,52.204.104.5:443,43.247.13.65:34054,,established,,53m59s,INTL.c,1,52,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132886,tcp,192.168.1.21:45238,8.219.182.3:80,8.219.182.3:80,43.247.13.65:45238,,established,,16h22m25s,INTL.c,1,296,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132887,tcp,192.168.1.38:49730,163.70.153.60:443,163.70.153.60:443,43.247.13.65:49730,,established,,23h59m50s,LOKAL.c,4248,510253,0,0,5283,877193,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132888,udp,192.168.1.189:44909,157.240.218.63:443,157.240.218.63:443,43.247.13.65:44909,,,,2m42s,LOKAL.c,15,4891,0,0,20,6944,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*13288A,tcp,192.168.1.158:38206,142.251.10.188:5228,142.251.10.188:5228,43.247.13.69:38206,,established,,23h13m7s,LOKAL.c,50,4206,0,0,46,20806,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*13288C,tcp,192.168.1.229:45540,74.125.130.188:5228,74.125.130.188:5228,43.247.13.69:45540,,established,,23h7m25s,LOKAL.c,28,2738,0,0,36,17038,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*13288E,tcp,192.168.2.99:38466,142.251.10.188:5228,142.251.10.188:5228,43.247.13.65:38466,,established,,18h27m35s,LOKAL.c,9,1438,0,0,9,1366,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*13288F,tcp,192.168.2.99:38850,142.251.175.188:5228,142.251.175.188:5228,43.247.13.65:38850,,established,,18h6m13s,LOKAL.c,13,1640,0,0,12,8046,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132891,tcp,192.168.1.182:41020,172.217.194.188:5228,172.217.194.188:5228,43.247.13.69:41020,,established,,17h34m22s,LOKAL.c,17,1934,0,0,54,19404,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132895,tcp,192.168.1.44:44191,74.125.68.188:5228,74.125.68.188:5228,43.247.13.69:44191,,established,,20h56m32s,LOKAL.c,12,1680,0,0,11,2168,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132898,tcp,192.168.1.103:47168,74.125.68.188:5228,74.125.68.188:5228,43.247.13.69:47168,,established,,21h35m11s,LOKAL.c,110,8424,0,0,115,27900,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*132899,tcp,192.168.2.99:40930,47.241.218.164:5222,47.241.218.164:5222,43.247.13.65:40930,,established,,23h57m53s,INTL.c,93,10314,0,0,83,6905,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
*13289A,tcp,192.168.1.120:51304,77.74.181.34:443,77.74.181.34:443,43.247.13.65:51304,,established,,23h59m20s,INTL.c,22,2795,0,0,20,3953,0,0,0,0,False,True,True,True,False,False,True,False,,,,2023-11-30 16:11:54 WIB
