protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark
udp,175.103.43.90,4500,10.0.0.4,4500,,
udp,175.103.43.90,1701,10.0.0.4,1701,,
tcp,192.168.55.150,60981,3.216.245.150,443,established,
tcp,175.103.43.90,57307,10.0.0.4,4075,established,
tcp,192.168.55.150,61392,66.135.7.131,443,established,
icmp,10.0.0.4,None,202.58.182.241,None,,
icmp,192.168.55.150,None,203.190.242.211,None,,
icmp,10.0.0.4,None,175.103.43.90,None,,
tcp,192.168.55.150,61394,66.135.7.131,443,established,
tcp,192.168.55.150,60859,184.27.122.27,443,established,
tcp,192.168.55.150,60863,162.247.241.14,443,established,
tcp,192.168.55.150,60940,67.199.150.87,443,established,
tcp,192.168.55.150,61004,18.141.18.196,443,established,
tcp,192.168.55.150,60968,13.33.35.24,443,established,
tcp,192.168.55.150,61003,74.125.68.155,443,established,
tcp,192.168.55.150,60994,142.251.12.132,443,established,
tcp,192.168.55.150,61006,151.101.2.49,443,established,
tcp,192.168.55.150,61010,117.18.232.64,443,established,
tcp,192.168.55.150,61007,35.186.193.173,443,established,
tcp,192.168.55.150,61019,23.59.80.128,443,established,
tcp,192.168.55.150,60964,142.251.12.132,443,established,
tcp,192.168.55.150,61021,52.223.2.229,443,established,
tcp,192.168.55.150,60901,67.199.150.87,443,established,
tcp,192.168.55.150,61033,104.22.25.87,443,established,
tcp,192.168.55.150,61013,104.83.198.23,443,established,
tcp,192.168.55.150,61017,13.33.88.81,443,established,
tcp,192.168.55.150,61026,67.199.150.86,443,established,
tcp,192.168.55.150,61029,104.244.42.195,443,established,
tcp,192.168.55.150,61067,13.33.88.46,443,established,
tcp,192.168.55.150,61246,69.173.158.67,443,established,
tcp,192.168.55.150,61343,35.213.12.39,443,established,
tcp,192.168.55.150,61071,69.173.158.64,443,established,
tcp,192.168.55.150,61300,35.244.159.8,443,established,
udp,192.168.55.150,51424,74.125.24.156,443,,
tcp,192.168.55.150,61233,104.119.104.24,443,established,
tcp,192.168.55.150,61339,80.77.87.163,443,close-wait,
tcp,192.168.55.150,61069,69.173.158.64,443,established,
tcp,192.168.55.150,61045,13.33.88.84,443,established,
tcp,192.168.55.150,61079,18.155.68.35,443,established,
tcp,192.168.55.150,61073,69.173.158.64,443,established,
tcp,192.168.55.150,61016,198.8.71.130,443,established,
tcp,192.168.55.150,61043,104.18.21.134,443,established,
tcp,192.168.55.150,61336,80.77.87.163,443,close-wait,
tcp,192.168.55.150,61181,52.84.228.19,443,established,
tcp,192.168.55.150,61068,13.33.88.46,443,established,
tcp,192.168.55.150,61039,34.223.199.227,443,established,
tcp,192.168.55.150,61070,172.217.194.154,443,established,
tcp,192.168.55.150,61066,13.33.88.46,443,established,
tcp,192.168.55.150,61005,151.101.194.49,443,established,
tcp,192.168.55.150,61050,3.230.146.238,443,established,
tcp,192.168.55.150,61094,67.199.150.82,443,established,
tcp,192.168.55.150,61252,207.65.33.74,443,established,
tcp,192.168.55.150,61399,203.190.242.211,443,time-wait,
tcp,192.168.55.150,61087,151.101.1.229,443,established,
tcp,192.168.55.150,61108,74.125.68.148,443,established,
tcp,192.168.55.150,61055,18.211.84.22,443,established,
icmp,108.137.50.54,None,10.0.0.4,None,,
tcp,192.168.55.150,61104,52.84.251.108,443,established,
tcp,192.168.55.150,61113,67.199.150.90,443,established,
tcp,192.168.55.150,61115,74.125.24.148,443,established,
tcp,192.168.55.150,61107,172.67.23.234,443,established,
tcp,192.168.55.150,61126,172.66.42.247,443,established,
tcp,192.168.55.150,61187,13.33.35.24,443,established,
tcp,192.168.55.150,61145,104.18.23.145,443,established,
icmp,108.137.6.14,None,10.0.0.4,None,,
tcp,192.168.55.150,61138,89.207.22.146,443,established,
tcp,192.168.55.150,61122,3.214.199.193,443,established,
tcp,192.168.55.150,61400,203.190.242.211,443,time-wait,
udp,192.168.55.150,63792,142.250.4.147,443,,
tcp,192.168.55.150,61142,104.26.8.169,443,established,
tcp,192.168.55.150,61118,52.46.143.56,443,established,
tcp,192.168.55.150,61147,104.17.216.204,443,established,
icmp,108.136.158.57,None,10.0.0.4,None,,
tcp,192.168.55.150,61401,203.190.242.211,443,time-wait,
tcp,192.168.55.150,61144,104.26.8.169,443,established,
tcp,192.168.55.150,61155,18.155.68.55,443,established,
tcp,192.168.55.150,61150,54.192.150.11,443,established,
tcp,192.168.55.150,61139,52.207.175.30,443,established,
icmp,108.137.97.90,None,10.0.0.4,None,,
tcp,192.168.55.150,61402,203.190.242.211,443,time-wait,
tcp,192.168.55.150,61152,35.186.202.217,443,established,
tcp,192.168.55.150,61403,203.190.242.211,443,time-wait,
tcp,192.168.55.150,61163,13.227.254.15,443,established,
tcp,192.168.55.150,61404,203.190.242.211,443,time-wait,
tcp,192.168.55.150,61162,64.58.232.176,443,established,
tcp,192.168.55.150,61405,203.190.242.211,443,close,
tcp,192.168.55.150,61167,64.58.232.177,443,established,
tcp,192.168.55.150,60962,52.4.243.120,443,established,
udp,192.168.55.150,64096,151.101.195.5,443,,
tcp,192.168.55.150,61406,203.190.242.211,443,time-wait,
tcp,192.168.55.150,61407,203.190.242.211,443,time-wait,
tcp,192.168.55.150,61178,34.213.32.158,443,established,
icmp,43.218.120.114,None,10.0.0.4,None,,
tcp,192.168.55.150,60986,52.207.175.30,443,established,
tcp,192.168.55.150,61186,207.65.33.74,443,established,
tcp,192.168.55.150,61183,13.227.254.14,443,established,
tcp,192.168.55.150,61184,52.84.228.19,443,established,
