protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark
tcp,135.148.150.100,443,203.123.56.246,51355,established,
tcp,175.103.43.90,51221,146.196.110.84,899,established,
icmp,203.123.56.246,,203.123.56.245,,,
tcp,203.123.56.246,51476,115.238.23.23,80,last-ack,
udp,88.198.17.205,64752,203.123.56.246,56981,,
tcp,205.185.124.189,8443,203.123.56.246,49170,established,
tcp,203.123.56.246,60782,192.34.58.199,443,close-wait,
tcp,203.123.56.246,50630,163.70.153.20,443,established,
tcp,203.123.56.246,50090,157.240.208.35,443,established,
tcp,203.123.56.246,60783,192.34.58.199,443,close-wait,
udp,134.119.189.9,54329,203.123.56.246,58059,,
tcp,198.71.53.137,443,203.123.56.246,54038,established,
tcp,157.240.208.61,443,203.123.56.246,42140,established,
tcp,163.172.53.201,443,203.123.56.246,49222,established,
tcp,51.77.90.246,8081,203.123.56.246,50358,established,
tcp,88.99.248.158,9001,203.123.56.246,52458,established,
tcp,192.95.36.142,443,203.123.56.246,61969,established,
udp,134.119.190.185,37150,203.123.56.246,53580,,
tcp,203.123.56.246,58773,8.219.43.42,31006,established,
tcp,77.111.244.29,443,203.123.56.246,52232,established,
tcp,91.121.219.14,9001,203.123.56.246,52459,established,
tcp,203.123.56.246,63699,216.239.38.120,443,time-wait,
udp,203.123.56.246,13231,175.103.36.115,13231,,
tcp,203.123.56.246,62942,2.59.169.85,80,established,
tcp,203.123.56.246,63701,74.125.130.84,443,time-wait,
tcp,203.123.56.246,1036,92.223.85.164,443,established,
tcp,203.123.56.246,50364,163.70.153.60,443,established,
tcp,203.123.56.246,49177,162.159.134.233,443,established,
tcp,134.119.183.59,80,203.123.56.246,49286,established,
tcp,203.123.56.246,50424,45.92.33.62,443,established,
tcp,203.123.56.246,56865,104.21.60.188,80,established,
tcp,203.123.56.246,63702,142.251.10.94,443,established,
tcp,203.123.56.246,49215,217.160.192.232,443,established,
tcp,163.70.153.61,443,203.123.56.246,34158,established,
tcp,203.123.56.246,49175,81.169.159.28,29001,established,
tcp,203.123.56.246,49181,80.66.135.123,9001,established,
tcp,203.123.56.246,49224,163.70.153.60,443,established,
tcp,203.123.56.246,51510,115.238.23.23,80,last-ack,
tcp,163.70.153.60,443,203.123.56.246,50680,established,
tcp,203.123.56.246,50320,134.119.183.59,80,established,
tcp,203.123.56.246,51148,20.192.15.87,443,established,
udp,203.123.56.246,53416,157.240.208.60,443,,
tcp,203.123.56.246,63703,142.251.10.94,443,established,
udp,203.123.56.246,37974,45.121.219.147,443,,
tcp,185.120.145.83,9001,203.123.56.246,49166,established,
tcp,81.6.47.149,9001,203.123.56.246,50360,established,
tcp,203.123.56.246,55123,34.67.9.172,443,established,
tcp,203.123.56.246,38744,157.240.208.60,443,established,
tcp,163.70.153.61,80,203.123.56.246,42704,established,
tcp,203.123.56.246,54279,23.215.35.80,80,established,
tcp,203.123.56.246,43222,13.251.21.62,443,established,
tcp,203.123.56.246,51190,20.192.15.87,443,established,
tcp,203.123.56.246,62948,92.53.64.209,27282,established,
tcp,203.123.56.246,50095,20.190.148.165,443,time-wait,
tcp,69.30.239.126,443,203.123.56.246,49166,established,
tcp,203.123.56.246,41846,47.241.94.208,31006,established,
tcp,203.123.56.246,56113,163.70.153.60,443,established,
tcp,74.125.130.95,443,203.123.56.246,4533,established,
tcp,203.123.56.246,38699,8.219.82.150,6800,established,
tcp,203.123.56.246,60581,172.67.200.56,80,established,
udp,74.125.130.93,443,203.123.56.246,47013,,
tcp,163.70.153.60,443,203.123.56.246,49895,established,
tcp,2.59.169.43,80,203.123.56.246,63657,established,
tcp,203.123.56.246,47256,142.251.12.95,443,established,
tcp,2.59.169.43,80,203.123.56.246,64024,established,
udp,203.123.56.246,47191,74.125.200.119,443,,
tcp,203.123.56.246,52730,134.119.183.61,80,established,
tcp,185.241.208.101,143,203.123.56.246,49184,established,
tcp,203.123.56.246,43488,162.247.243.24,443,established,
tcp,203.123.56.246,41131,47.245.116.47,6800,established,
tcp,203.123.56.246,63710,213.180.204.24,443,time-wait,
tcp,54.39.118.29,8080,203.123.56.246,49165,established,speedtest.c
tcp,190.2.153.231,40001,203.123.56.246,61069,established,
tcp,203.123.56.246,49391,163.70.153.60,443,established,
udp,203.123.56.246,51021,142.251.12.95,443,,
tcp,190.2.153.231,40001,203.123.56.246,57333,established,
udp,203.123.56.246,58870,122.144.2.204,443,,
tcp,203.123.56.246,54312,69.173.158.64,443,established,
tcp,203.123.56.246,60955,47.245.116.47,6800,established,
udp,203.123.56.246,44945,122.144.1.1,53,,
tcp,13.250.227.204,8084,203.123.56.246,33632,established,
tcp,203.123.56.246,44601,115.238.23.30,80,last-ack,
tcp,190.2.153.231,40001,203.123.56.246,57195,established,
tcp,190.2.153.202,40001,203.123.56.246,53422,established,
tcp,190.2.153.211,40001,203.123.56.246,55353,established,
tcp,190.2.153.208,40001,203.123.56.246,57293,established,
tcp,190.2.153.202,40001,203.123.56.246,58211,established,
udp,203.123.56.246,39266,34.111.174.196,443,,
tcp,190.2.153.205,40001,203.123.56.246,55649,established,
udp,203.123.56.246,46886,210.210.145.136,443,,
tcp,203.123.56.246,63711,87.250.251.119,443,established,
tcp,130.44.212.234,443,203.123.56.246,41226,established,
tcp,2.59.169.85,80,203.123.56.246,64607,established,
udp,203.123.56.246,55512,122.144.2.205,443,,
tcp,203.123.56.246,50096,20.190.148.165,443,time-wait,
tcp,203.123.56.246,44615,115.238.23.30,80,last-ack,
tcp,2.59.169.85,80,203.123.56.246,60562,established,
tcp,190.2.153.202,40001,203.123.56.246,53256,established,
tcp,2.59.169.85,80,203.123.56.246,61390,established,
tcp,34.107.243.93,443,203.123.56.246,54130,established,
udp,203.123.56.246,64699,122.144.2.205,443,,
tcp,190.2.153.200,40001,203.123.56.246,52783,established,
tcp,190.2.153.211,40001,203.123.56.246,52364,established,
tcp,190.2.153.200,40001,203.123.56.246,62093,established,
tcp,2.59.169.42,80,203.123.56.246,52299,established,
tcp,2.59.169.42,80,203.123.56.246,60778,established,
tcp,203.123.56.246,54832,3.1.172.87,443,established,
tcp,203.123.56.246,49247,163.70.153.60,443,established,
tcp,203.123.56.246,49268,162.159.135.233,443,established,
tcp,203.123.56.246,49293,157.240.208.60,443,established,
udp,203.123.56.246,48175,122.144.2.2,53,,
tcp,203.123.56.246,63712,77.88.55.88,443,close,
tcp,203.123.56.246,38104,216.239.38.120,443,established,
tcp,203.123.56.246,64172,2.59.169.43,80,established,
tcp,203.123.56.246,56396,64.233.170.94,443,established,
tcp,203.123.56.246,52701,2.59.169.85,80,established,
udp,203.123.56.246,47778,142.251.175.138,443,,
udp,146.196.110.84,52143,8.8.8.8,53,,
tcp,203.123.56.246,51492,185.82.216.104,443,close,
tcp,203.123.56.246,50697,172.67.212.188,443,established,
tcp,203.123.56.246,64197,23.50.232.176,443,time-wait,
tcp,203.123.56.246,44616,115.238.23.30,80,last-ack,
tcp,203.123.56.246,50100,52.109.124.155,443,time-wait,
tcp,203.123.56.246,60777,2.59.169.42,80,established,
tcp,203.123.56.246,50101,20.190.148.165,443,time-wait,
udp,146.196.110.84,51710,8.8.8.8,53,,
tcp,2.59.169.86,80,203.123.56.246,64249,established,
tcp,203.123.56.246,52733,172.67.170.105,443,time-wait,
tcp,2.59.169.86,80,203.123.56.246,63309,established,
tcp,203.123.56.246,60784,103.124.186.207,43594,established,
tcp,203.123.56.246,62952,87.240.137.208,443,time-wait,
tcp,203.123.56.246,60785,202.78.195.146,443,established,
udp,146.196.110.84,48545,122.144.1.1,53,,
udp,146.196.110.84,55074,122.144.2.2,53,,
udp,203.123.56.246,60732,122.144.1.1,53,,
tcp,203.123.56.246,50102,20.190.148.165,443,time-wait,
udp,146.196.110.84,55836,122.144.2.2,53,,
tcp,203.123.56.246,64198,74.125.68.94,443,time-wait,
udp,146.196.110.84,41899,122.144.2.2,53,,
udp,146.196.110.84,50026,122.144.2.2,53,,
udp,146.196.110.84,35517,8.8.8.8,53,,
tcp,203.123.56.246,50103,40.99.10.114,443,time-wait,
tcp,203.123.56.246,50104,20.190.148.165,443,time-wait,
udp,146.196.110.84,46102,122.144.2.2,53,,
tcp,203.123.56.246,3082,34.120.160.131,443,time-wait,
tcp,203.123.56.246,49164,162.159.133.233,443,established,
udp,146.196.110.84,50902,8.8.8.8,53,,
tcp,203.123.56.246,62928,2.59.169.85,80,established,
tcp,203.123.56.246,50318,20.190.144.165,443,established,
udp,146.196.110.84,38766,122.144.1.1,53,,
udp,146.196.110.84,50632,8.8.8.8,53,,
udp,146.196.110.84,48995,122.144.2.2,53,,
udp,203.123.56.246,56042,8.8.8.8,53,,
tcp,203.123.56.246,65061,2.59.169.86,80,established,
icmp,146.196.110.84,,146.196.110.81,,,
tcp,157.240.208.61,443,203.123.56.246,59718,established,
udp,146.196.110.84,43414,8.8.8.8,53,,
udp,146.196.110.84,40914,122.144.2.2,53,,
udp,146.196.110.84,51548,122.144.2.2,53,,
udp,146.196.110.84,40062,122.144.2.2,53,,
icmp,15.152.115.211,,203.123.56.245,,,
udp,203.123.56.246,32998,122.144.1.1,53,,
udp,203.123.56.246,38611,8.8.8.8,53,,
udp,146.196.110.84,33975,122.144.1.1,53,,
udp,203.123.56.246,48419,122.144.2.2,53,,
icmp,15.152.16.73,,203.123.56.245,,,
udp,146.196.110.84,39641,122.144.1.1,53,,
udp,203.123.56.246,56666,8.8.8.8,53,,
udp,0.0.0.0,5678,255.255.255.255,5678,,
udp,146.196.110.84,44523,122.144.1.1,53,,
udp,203.123.56.246,50405,74.125.68.132,443,,
udp,203.123.56.246,42244,122.144.2.2,53,,
tcp,203.123.56.246,51568,115.238.23.23,80,last-ack,
tcp,203.123.56.246,62953,35.186.224.25,443,time-wait,
udp,146.196.110.84,36064,122.144.1.1,53,,
tcp,203.123.56.246,50316,134.119.183.59,80,established,
udp,146.196.110.84,49188,122.144.1.1,53,,
udp,146.196.110.84,60406,122.144.2.2,53,,
udp,10.183.0.92,5678,255.255.255.255,5678,,
udp,10.180.80.51,5678,255.255.255.255,5678,,
udp,146.196.110.84,44232,122.144.1.1,53,,
tcp,203.123.56.246,64199,188.114.98.224,443,time-wait,
udp,146.196.110.84,49861,122.144.1.1,53,,
udp,146.196.110.84,58918,8.8.8.8,53,,
tcp,203.123.56.246,62954,20.190.144.136,443,time-wait,
udp,203.123.56.246,57578,122.144.1.1,53,,
tcp,203.123.56.246,50105,20.190.148.165,443,time-wait,
udp,146.196.110.90,5678,255.255.255.255,5678,,
tcp,203.123.56.246,62955,40.99.10.114,993,established,
icmp,15.152.54.110,,203.123.56.245,,,
udp,203.123.56.246,51283,122.144.1.1,53,,
tcp,203.123.56.246,50106,185.33.86.224,888,time-wait,
tcp,203.123.56.246,58158,8.222.216.16,6800,established,
tcp,203.123.56.246,51493,185.82.216.62,443,established,
udp,146.196.110.84,36772,122.144.1.1,53,,
udp,146.196.110.84,48814,122.144.1.1,53,,
udp,146.196.110.84,58943,122.144.2.2,53,,
udp,203.123.56.246,56737,122.144.2.2,53,,
udp,146.196.110.84,46901,8.8.8.8,53,,
udp,146.196.110.84,43408,8.8.8.8,53,,
tcp,203.123.56.246,52702,20.190.144.163,443,established,
udp,146.196.110.84,34940,122.144.2.2,53,,
udp,146.196.110.84,52959,8.8.8.8,53,,
udp,203.123.56.246,37228,8.8.8.8,53,,
tcp,203.123.56.246,44656,115.238.23.30,80,last-ack,
udp,203.123.56.246,56459,8.8.8.8,53,,
udp,146.196.110.84,37470,122.144.2.2,53,,
tcp,203.123.56.246,49346,157.240.208.60,443,established,
udp,146.196.110.84,51749,122.144.2.2,53,,
udp,146.196.110.84,52791,122.144.1.1,53,,
udp,146.196.110.84,51119,122.144.2.2,53,,
udp,146.196.110.84,48039,122.144.1.1,53,,
tcp,203.123.56.246,64200,216.239.38.120,443,time-wait,
udp,146.196.110.84,34886,122.144.1.1,53,,
udp,203.123.56.246,51212,8.8.8.8,53,,
udp,146.196.110.84,38079,122.144.2.2,53,,
udp,146.196.110.84,47326,8.8.8.8,53,,
udp,146.196.110.84,53584,122.144.2.2,53,,
tcp,134.119.183.61,80,203.123.56.246,49605,established,
tcp,134.119.183.61,80,203.123.56.246,52149,established,
udp,146.196.110.84,36282,122.144.2.2,53,,
udp,146.196.110.84,46732,122.144.2.2,53,,
udp,146.196.110.84,48500,122.144.1.1,53,,
tcp,134.119.183.61,80,203.123.56.246,62512,established,
tcp,203.123.56.246,63714,87.250.250.119,443,close,
udp,146.196.110.84,58362,122.144.1.1,53,,
udp,146.196.110.84,34204,122.144.1.1,53,,
udp,203.123.56.246,52266,47.241.111.159,6000,,
udp,146.196.110.84,35697,122.144.1.1,53,,
udp,203.123.56.246,44494,122.144.2.2,53,,
tcp,203.123.56.246,50107,20.190.148.165,443,established,
udp,203.123.56.246,44392,8.8.8.8,53,,
udp,146.196.110.84,48046,122.144.1.1,53,,
tcp,203.123.56.246,59467,8.222.192.32,6800,established,
udp,203.123.56.246,33088,122.144.1.1,53,,
udp,203.123.56.246,56493,122.144.2.2,53,,
udp,146.196.110.84,40906,122.144.1.1,53,,
udp,203.123.56.246,49350,8.8.8.8,53,,
udp,146.196.110.84,36302,122.144.1.1,53,,
udp,146.196.110.84,51030,122.144.1.1,53,,
udp,146.196.110.84,38585,122.144.1.1,53,,
udp,203.123.56.246,52266,47.241.107.12,6000,,
udp,146.196.110.84,42020,122.144.1.1,53,,
udp,146.196.110.84,51300,122.144.1.1,53,,
udp,146.196.110.84,57669,122.144.1.1,53,,
udp,146.196.110.84,36936,122.144.1.1,53,,
udp,146.196.110.84,37131,122.144.1.1,53,,
udp,146.196.110.84,39150,122.144.1.1,53,,
udp,203.123.56.246,49065,8.8.8.8,53,,
tcp,203.123.56.246,52719,134.119.183.61,80,established,
tcp,203.123.56.246,52703,94.124.132.133,443,syn-sent,
udp,146.196.110.84,59593,122.144.1.1,53,,
tcp,203.123.56.246,65062,3.218.52.249,443,time-wait,
udp,203.123.56.246,39624,34.111.101.25,443,,
udp,146.196.110.84,53545,122.144.1.1,53,,
tcp,203.123.56.246,63718,157.240.208.35,443,established,
udp,203.123.56.246,37779,122.144.1.1,53,,
udp,146.196.110.84,46272,122.144.1.1,53,,
tcp,203.123.56.246,63719,2.59.169.85,80,established,
udp,146.196.110.84,38232,122.144.1.1,53,,
tcp,203.123.56.246,63716,74.125.200.101,443,time-wait,
tcp,203.123.56.246,50108,157.240.208.35,443,established,
tcp,203.123.56.246,51494,185.82.216.62,443,established,
udp,203.123.56.246,50009,8.8.4.4,53,,
tcp,203.123.56.246,60786,2.59.169.42,80,established,
tcp,203.123.56.246,52695,18.161.189.128,443,time-wait,
udp,146.196.110.84,40637,122.144.1.1,53,,
tcp,203.123.56.246,63715,213.180.204.24,443,established,
tcp,203.123.56.246,64201,23.50.232.176,443,time-wait,
udp,203.123.56.246,50010,8.8.4.4,53,,
tcp,203.123.56.246,51600,115.238.23.23,80,syn-sent,
udp,146.196.110.84,48604,122.144.1.1,53,,
tcp,203.123.56.246,63717,74.125.200.101,443,established,
udp,203.123.56.246,51117,122.144.1.1,53,,
udp,146.196.110.84,34966,122.144.1.1,53,,
tcp,203.123.56.246,50109,2.59.169.43,80,established,
tcp,203.123.56.246,60787,20.190.144.136,443,time-wait,
udp,146.196.110.84,36259,122.144.1.1,53,,
tcp,203.123.56.246,63720,52.221.35.75,80,time-wait,
udp,146.196.110.84,41266,122.144.1.1,53,,
tcp,203.123.56.246,52734,157.240.205.174,443,time-wait,
udp,146.196.110.84,37101,122.144.1.1,53,,
tcp,157.240.208.34,443,203.123.56.246,43478,established,
udp,146.196.110.84,51296,122.144.1.1,53,,
tcp,74.125.130.188,5228,203.123.56.246,55924,established,
udp,146.196.110.84,50743,122.144.1.1,53,,
tcp,203.123.56.246,63721,87.250.250.119,443,established,
tcp,203.123.56.246,52704,185.82.216.111,443,close,
udp,146.196.110.84,51532,122.144.1.1,53,,
udp,203.123.56.246,46070,23.214.169.158,443,,
udp,146.196.110.84,59201,122.144.1.1,53,,
tcp,203.123.56.246,64204,23.50.232.176,443,established,
tcp,203.123.56.246,63722,87.250.250.119,443,established,
udp,203.123.56.246,47573,34.149.173.23,443,,
icmp,161.189.69.123,,146.196.110.84,,,
icmp,43.192.80.102,,146.196.110.84,,,
tcp,203.123.56.246,64207,2.59.169.43,80,established,
tcp,203.123.56.246,52705,20.190.144.163,443,established,
tcp,203.123.56.246,50110,13.107.42.22,443,established,
icmp,68.79.10.97,,146.196.110.84,,,
udp,203.123.56.246,40085,122.144.1.1,53,,
udp,146.196.110.84,47925,122.144.1.1,53,,
udp,146.196.110.84,52622,122.144.1.1,53,,
icmp,43.192.89.9,,146.196.110.84,,,
tcp,203.123.56.246,51495,185.82.216.49,443,syn-sent,
udp,146.196.110.84,38616,122.144.1.1,53,,
tcp,203.123.56.246,55126,74.125.24.147,80,time-wait,
udp,203.123.56.246,38782,71.18.36.225,443,,
udp,203.123.56.246,45381,122.144.1.1,53,,
udp,203.123.56.246,38528,34.107.238.235,443,,
udp,203.123.56.246,37807,71.18.36.225,443,,
udp,203.123.56.246,37550,122.144.1.1,53,,
tcp,203.123.56.246,49345,157.240.208.60,443,established,
icmp,52.82.43.141,,146.196.110.84,,,
tcp,203.123.56.246,63723,122.144.2.204,443,established,
udp,146.196.110.84,53173,122.144.1.1,53,,
icmp,52.83.231.165,,146.196.110.84,,,
udp,203.123.56.246,137,26.23.74.27,137,,
tcp,203.123.56.246,50111,20.190.148.165,443,established,
tcp,203.123.56.246,52698,2.59.169.85,80,established,
udp,10.180.80.91,33076,255.255.255.255,10002,,
tcp,203.123.56.246,50113,40.99.33.146,993,established,
udp,203.123.56.246,38807,184.27.123.176,443,,
udp,146.196.110.84,57125,8.8.8.8,53,,
udp,146.196.110.84,54161,8.8.8.8,53,,
tcp,203.123.56.246,49750,172.67.141.182,80,established,
udp,146.196.110.84,34108,8.8.8.8,53,,
udp,146.196.110.84,57479,8.8.8.8,53,,
tcp,203.123.56.246,50112,52.109.124.155,443,established,
tcp,203.123.56.246,52706,20.190.190.130,443,established,
tcp,203.123.56.246,64208,157.240.208.35,443,established,
udp,203.123.56.246,36993,122.144.1.1,53,,
udp,146.196.110.84,39725,122.144.2.2,53,,
udp,203.123.56.246,5678,255.255.255.255,5678,,
udp,203.123.56.246,45893,122.144.1.1,53,,
tcp,175.103.43.90,51628,146.196.110.84,8278,syn-recv,
tcp,203.123.56.246,51200,23.82.12.32,8000,syn-sent,
tcp,203.123.56.246,65040,185.82.216.96,443,syn-sent,
udp,146.196.110.84,40010,122.144.1.1,53,,
tcp,203.123.56.246,65057,2.59.169.86,80,established,
tcp,203.123.56.246,52707,64.185.227.156,443,established,
udp,203.123.56.246,34493,122.144.1.1,53,,
udp,203.123.56.246,44814,122.144.1.1,53,,
udp,203.123.56.246,37792,34.117.97.41,443,,
udp,146.196.110.84,46555,122.144.1.1,53,,
tcp,157.240.208.61,443,203.123.56.246,46128,established,
udp,146.196.110.84,50390,122.144.2.2,53,,
tcp,203.123.56.246,62956,40.99.10.18,993,established,
udp,146.196.110.84,52064,8.8.8.8,53,,
tcp,203.123.56.246,52708,64.185.227.156,443,established,
tcp,203.123.56.246,49751,172.67.136.177,80,established,
udp,146.196.110.84,32816,10.79.16.9,1812,,
udp,146.196.110.84,44139,122.144.1.1,53,,
