protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
tcp,31.13.68.60,443.0,175.103.46.158,53006.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,49408.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound
tcp,157.240.15.60,443.0,175.103.46.158,60033.0,established,speedtest.c,,IN.bound
tcp,157.240.217.60,443.0,175.103.46.158,61007.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,39492.0,74.125.200.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49546.0,23.216.158.56,80.0,established,,,OUT.bound
tcp,175.103.46.158,47652.0,154.94.23.152,80.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49302.0,103.126.10.171,443.0,established,,,OUT.bound
tcp,175.103.46.158,64488.0,91.108.56.158,443.0,established,speedtest.c,,OUT.bound
tcp,157.240.217.60,443.0,175.103.46.158,54238.0,established,speedtest.c,,IN.bound
tcp,31.13.68.60,443.0,175.103.46.158,60442.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,48316.0,43.133.45.194,800.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,33854.0,142.251.175.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,54025.0,23.205.70.96,443.0,established,,,OUT.bound
tcp,175.103.46.158,35302.0,142.251.175.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,32986.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,31.13.68.60,443.0,175.103.46.158,63562.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,55070.0,74.125.200.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,1026.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57792.0,142.251.175.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51420.0,172.217.194.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,51458.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound
tcp,157.240.217.60,443.0,175.103.46.158,53228.0,established,speedtest.c,,IN.bound
tcp,74.125.200.139,443.0,175.103.46.158,35758.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,35776.0,31.13.95.34,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,58429.0,3.33.193.183,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49268.0,157.240.15.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,63012.0,36.91.234.34,443.0,established,speedtest.c,,OUT.bound
tcp,157.240.13.54,443.0,175.103.46.158,57201.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,62736.0,184.25.236.184,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,45438.0,74.125.130.188,5228.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,41716.0,31.13.95.1,443.0,,speedtest.c,,OUT.bound
tcp,192.74.233.26,32007.0,172.31.254.2,47110.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,45618.0,43.134.53.107,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,41742.0,142.251.175.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,42882.0,172.217.194.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,64033.0,172.217.194.94,443.0,established,speedtest.c,,OUT.bound
tcp,23.219.204.159,443.0,175.103.46.158,62742.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,63794.0,45.89.228.144,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,34766.0,64.233.170.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49271.0,103.126.10.171,443.0,established,,,OUT.bound
tcp,157.240.7.54,443.0,175.103.46.158,65482.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,46114.0,74.125.24.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,35116.0,172.217.194.188,5228.0,established,speedtest.c,,OUT.bound
tcp,157.240.15.60,443.0,175.103.46.158,52164.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,49707.0,23.195.240.141,80.0,established,,,OUT.bound
udp,80.120.241.118,8080.0,175.103.46.157,5060.0,,speedtest.c,,IN.bound
tcp,157.240.15.60,443.0,175.103.46.158,61466.0,established,speedtest.c,,IN.bound
tcp,157.240.15.60,443.0,175.103.46.158,59755.0,established,speedtest.c,,IN.bound
tcp,157.240.217.60,443.0,175.103.46.158,62370.0,established,speedtest.c,,IN.bound
udp,175.103.46.158,49593.0,157.240.15.60,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,57398.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,65516.0,184.25.236.184,443.0,established,,,OUT.bound
tcp,175.103.46.158,49442.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound
tcp,31.13.68.60,443.0,175.103.46.158,64930.0,established,speedtest.c,,IN.bound
udp,175.103.46.158,53599.0,64.233.170.190,443.0,,speedtest.c,,OUT.bound
tcp,175.103.43.90,58705.0,146.196.111.218,899.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,49362.0,23.54.81.105,80.0,established,,,OUT.bound
tcp,175.103.46.158,52720.0,74.125.24.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,54568.0,142.251.175.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,55822.0,43.134.120.219,799.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49324.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound
tcp,8.8.8.8,443.0,175.103.46.158,40806.0,established,speedtest.c,,IN.bound
tcp,157.240.235.60,443.0,175.103.46.158,65046.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,63502.0,23.205.70.106,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,36810.0,64.233.170.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,58034.0,64.233.170.188,5228.0,established,speedtest.c,,OUT.bound
tcp,157.240.217.60,443.0,175.103.46.158,52292.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,44654.0,101.32.248.90,800.0,established,speedtest.c,,OUT.bound
tcp,31.13.68.60,443.0,175.103.46.158,61057.0,established,speedtest.c,,IN.bound
tcp,157.240.218.60,443.0,175.103.46.158,61825.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,62157.0,34.227.126.97,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,56382.0,142.251.175.188,5228.0,established,speedtest.c,,OUT.bound
tcp,157.240.7.54,443.0,175.103.46.158,55733.0,established,speedtest.c,,IN.bound
tcp,142.251.175.121,443.0,175.103.46.158,62126.0,established,speedtest.c,,IN.bound
tcp,157.240.7.54,443.0,175.103.46.158,58395.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,55245.0,74.125.200.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,60570.0,142.251.10.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49454.0,142.251.12.188,5228.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,64493.0,142.250.4.95,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,44404.0,74.125.130.188,5228.0,established,speedtest.c,,OUT.bound
tcp,23.222.26.41,443.0,175.103.46.158,62112.0,established,speedtest.c,,IN.bound
