name,data,.id,type,static,ttl,timestamp
kurnia.id,202.148.6.185,*1,A,True,1d,2023-11-21 10:05:09 WIB
www.kurnia.id,202.148.6.185,*3,A,True,1d,2023-11-21 10:05:09 WIB
gamesone.xyz,139.162.212.131,*EC793,A,False,7m46s,2023-11-21 10:05:09 WIB
,d.root-servers.net,*EC79E,NS,False,14m59s,2023-11-21 10:05:09 WIB
,h.root-servers.net,*EC79F,NS,False,14m59s,2023-11-21 10:05:09 WIB
,c.root-servers.net,*EC7A0,NS,False,14m59s,2023-11-21 10:05:09 WIB
,e.root-servers.net,*EC7A1,NS,False,14m59s,2023-11-21 10:05:09 WIB
,m.root-servers.net,*EC7A2,NS,False,14m59s,2023-11-21 10:05:09 WIB
,k.root-servers.net,*EC7A3,NS,False,14m59s,2023-11-21 10:05:09 WIB
,i.root-servers.net,*EC7A4,NS,False,14m59s,2023-11-21 10:05:09 WIB
,a.root-servers.net,*EC7A5,NS,False,14m59s,2023-11-21 10:05:09 WIB
,l.root-servers.net,*EC7A6,NS,False,14m59s,2023-11-21 10:05:09 WIB
,g.root-servers.net,*EC7A7,NS,False,14m59s,2023-11-21 10:05:09 WIB
,j.root-servers.net,*EC7A8,NS,False,14m59s,2023-11-21 10:05:09 WIB
,f.root-servers.net,*EC7A9,NS,False,14m59s,2023-11-21 10:05:09 WIB
,b.root-servers.net,*EC7AA,NS,False,14m59s,2023-11-21 10:05:09 WIB
a.root-servers.net,198.41.0.4,*EC7AB,A,False,14m59s,2023-11-21 10:05:09 WIB
google.com,ns3.google.com,*EC7D1,NS,False,14m51s,2023-11-21 10:05:09 WIB
google.com,ns1.google.com,*EC7D2,NS,False,14m51s,2023-11-21 10:05:09 WIB
google.com,ns2.google.com,*EC7D3,NS,False,14m51s,2023-11-21 10:05:09 WIB
google.com,ns4.google.com,*EC7D4,NS,False,14m51s,2023-11-21 10:05:09 WIB
ns3.google.com,216.239.36.10,*EC7D5,A,False,14m51s,2023-11-21 10:05:09 WIB
ns1.google.com,216.239.32.10,*EC7D6,A,False,14m51s,2023-11-21 10:05:09 WIB
ns2.google.com,216.239.34.10,*EC7D7,A,False,14m51s,2023-11-21 10:05:09 WIB
ns4.google.com,216.239.38.10,*EC7D8,A,False,14m51s,2023-11-21 10:05:09 WIB
globalmoby.xyz,34.29.71.138,*EC815,A,False,8s,2023-11-21 10:05:09 WIB
takebad1.com,127.0.0.1,*EC816,A,False,39s,2023-11-21 10:05:09 WIB
spgames.site,127.0.0.1,*EC819,A,False,46s,2023-11-21 10:05:09 WIB
ecards-passion.net,75.2.115.196,*EC820,A,False,2m35s,2023-11-21 10:05:09 WIB
sspab.se,93.90.145.102,*EC821,A,False,9m33s,2023-11-21 10:05:09 WIB
teishi.ch,83.166.135.156,*EC832,A,False,10m47s,2023-11-21 10:05:09 WIB
fcr.com.br,209.133.201.74,*EC838,A,False,11m5s,2023-11-21 10:05:09 WIB
hitsmoby.com,204.11.56.48,*EC842,A,False,1m7s,2023-11-21 10:05:09 WIB
bzsx.net,38.177.214.84,*EC848,A,False,6s,2023-11-21 10:05:09 WIB
hxlb.net,207.60.34.9,*EC849,A,False,6m58s,2023-11-21 10:05:09 WIB
wchampmuse.pw,199.59.243.225,*EC84C,A,False,11m59s,2023-11-21 10:05:09 WIB
forestcompany.ro,45.86.220.151,*EC84E,A,False,12m18s,2023-11-21 10:05:09 WIB
mobstore.xyz,3.64.163.50,*EC85D,A,False,13m23s,2023-11-21 10:05:09 WIB
7standby.com,127.0.0.1,*EC861,A,False,3m19s,2023-11-21 10:05:09 WIB
mailsystem256.co.cc,10.10.10.10,*EC863,A,False,14m1s,2023-11-21 10:05:09 WIB
strtbiz.site,195.133.45.237,*EC870,A,False,14m26s,2023-11-21 10:05:09 WIB
