.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*9626,tcp,203.123.56.246:53349,104.16.70.20:443,104.16.70.20:443,203.123.56.246:53349,,established,,23h24m30s,,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9627,tcp,175.103.43.90:51221,146.196.110.84:899,146.196.110.84:899,175.103.43.90:51221,,established,,4m59s,,15562,1183312,0,0,23503,28635604,0,0,5440,66000,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9628,tcp,203.123.56.246:49174,135.148.150.100:443,135.148.150.100:443,203.123.56.246:49174,,established,,23h59m58s,,495,176158,0,0,532,165182,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9629,tcp,203.123.56.246:60436,52.220.25.133:443,52.220.25.133:443,203.123.56.246:60436,,established,,23h55m18s,,15,664,0,0,9,374,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*962A,tcp,212.227.43.225:443,203.123.56.246:49308,203.123.56.246:49308,212.227.43.225:443,,established,,4m53s,,674,306652,0,0,635,155402,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*962B,tcp,203.123.56.246:55459,13.107.42.22:443,13.107.42.22:443,203.123.56.246:55459,,time-wait,,4s,,32,2675,0,0,58,70697,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*962C,tcp,203.123.56.246:54312,69.173.158.64:443,69.173.158.64:443,203.123.56.246:54312,,established,,23h59m52s,,149,6109,0,0,148,5920,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*962D,tcp,203.123.56.246:52646,34.117.237.239:443,34.117.237.239:443,203.123.56.246:52646,,established,,23h59m40s,,12,1540,0,0,16,6046,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*962E,tcp,203.123.56.246:53686,134.119.183.61:80,134.119.183.61:80,203.123.56.246:53686,,established,,23h59m59s,,5,324,0,0,4,327,0,0,2264,2200,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*962F,udp,203.123.56.246:38149,34.149.173.23:443,34.149.173.23:443,203.123.56.246:38149,,,,1m30s,,7,3192,0,0,6,6691,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9630,tcp,203.123.56.246:44962,163.70.153.60:443,163.70.153.60:443,203.123.56.246:44962,,established,,23h58m10s,,126,158213,0,0,111,11501,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9631,tcp,203.123.56.246:49215,217.160.192.232:443,217.160.192.232:443,203.123.56.246:49215,,established,,23h59m57s,,789,310888,0,0,978,425098,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9632,udp,203.123.56.246:46791,173.194.49.167:443,173.194.49.167:443,203.123.56.246:46791,,,,40s,,7670,797121,0,0,12564,15187898,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9633,tcp,203.123.56.246:52716,2.59.169.42:80,2.59.169.42:80,203.123.56.246:52716,,established,,23h24m30s,,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9634,tcp,203.123.56.246:56580,2.59.169.43:80,2.59.169.43:80,203.123.56.246:56580,,established,,23h59m59s,,5,321,0,0,4,327,0,0,1504,1784,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9635,tcp,203.123.56.246:49155,92.223.85.164:443,92.223.85.164:443,203.123.56.246:49155,,established,,23h59m50s,,255,10425,0,0,255,12900,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9636,tcp,185.120.145.83:9001,203.123.56.246:49166,203.123.56.246:49166,185.120.145.83:9001,,established,,23h59m57s,,495,165352,0,0,462,158334,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9637,tcp,203.123.56.246:55788,204.79.197.203:443,204.79.197.203:443,203.123.56.246:55788,,established,,23h59m42s,,16,2330,0,0,17,10919,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*9639,tcp,203.123.56.246:54096,44.193.191.125:443,44.193.191.125:443,203.123.56.246:54096,,established,,23h59m48s,,10,2339,0,0,12,6989,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*963A,udp,203.123.56.246:65372,31.13.82.48:3478,31.13.82.48:3478,203.123.56.246:65372,,,,1m13s,,3,928,0,0,2,192,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*963C,udp,203.123.56.246:52266,47.241.111.159:6000,47.241.111.159:6000,203.123.56.246:52266,,,,2m47s,,74,6512,0,0,73,5256,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*963E,tcp,203.123.56.246:2257,142.251.10.101:443,142.251.10.101:443,203.123.56.246:2257,,established,,23h59m53s,,1478,174682,0,0,2422,270936,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
*963F,gre,146.196.110.84,203.123.56.202,203.123.56.202,146.196.110.84,31522,,,22s,,54381,1522668,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-21 10:05:09 WIB
