protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved
tcp,203.123.56.246,56029,104.244.42.193,443,established,,
udp,203.123.56.246,50455,173.194.49.167,443,,,
udp,203.123.56.246,65372,163.70.141.62,3478,,,
tcp,203.123.56.246,33214,130.44.212.232,443,established,,
tcp,203.123.56.246,49404,104.21.72.246,80,established,,
tcp,203.123.56.246,59467,8.222.192.32,6800,established,,
tcp,203.123.56.246,49367,163.70.153.60,443,established,,
tcp,203.123.56.246,49867,34.107.243.93,443,established,,
udp,203.123.56.246,53900,74.125.200.94,443,,,
udp,203.123.56.246,53946,163.70.153.60,443,,,
tcp,203.123.56.246,54878,115.238.23.23,80,last-ack,,
udp,203.123.56.246,43830,142.251.10.119,443,,,
tcp,203.123.56.246,39166,157.240.208.60,443,established,,
tcp,203.123.56.246,54090,2.59.169.42,80,time-wait,,
tcp,203.123.56.246,37896,130.44.212.232,443,established,,
tcp,203.123.56.246,55462,2.59.169.42,80,established,,
tcp,203.123.56.246,60447,20.198.118.190,443,established,,
udp,203.123.56.246,58395,172.253.118.101,443,,,google.com
tcp,203.123.56.246,55446,20.190.163.18,443,time-wait,,
udp,203.123.56.246,44431,142.251.12.102,443,,,
tcp,203.123.56.246,36496,18.161.97.59,443,established,,
udp,203.123.56.246,13231,175.103.36.115,13231,,,
tcp,203.123.56.246,52641,34.160.144.191,443,established,,
tcp,203.123.56.246,57654,2.59.169.42,80,established,,
udp,203.123.56.246,53872,163.70.141.2,443,,,
tcp,203.123.56.246,55954,163.70.141.34,443,established,,
tcp,203.123.56.246,48700,163.70.153.21,443,established,,
tcp,34.107.243.93,443,203.123.56.246,50689,established,,
gre,203.123.56.246,,140.0.23.161,,,,
tcp,203.123.56.246,48154,13.227.254.53,443,established,,
udp,203.123.56.246,33965,142.251.12.95,443,,,
tcp,205.185.124.189,8443,203.123.56.246,49170,established,,
tcp,203.123.56.246,49428,104.21.33.59,80,established,,
tcp,203.123.56.246,58474,91.108.56.104,443,close,,
tcp,203.123.56.246,49740,20.198.119.143,443,established,,
tcp,203.123.56.246,47246,31.13.95.34,443,established,,
udp,45.155.91.237,5179,203.123.56.244,5060,,,
tcp,203.123.56.246,49369,34.160.144.191,443,established,,
udp,203.123.56.246,35831,157.240.208.14,443,,,
gre,140.0.23.161,,203.123.56.246,,,,
tcp,203.123.56.246,56448,134.119.183.59,80,established,,
tcp,190.2.153.211,40001,203.123.56.246,49248,established,,
tcp,157.240.208.34,443,203.123.56.246,37592,established,,
tcp,203.123.56.246,54088,74.125.68.95,443,time-wait,,
udp,203.123.56.246,56565,157.240.208.60,443,,,
tcp,203.123.56.246,57630,2.59.169.42,80,time-wait,,
tcp,163.172.53.201,443,203.123.56.246,49222,established,,
tcp,190.2.153.205,40001,203.123.56.246,50363,established,,
tcp,203.123.56.246,44750,157.240.208.34,443,established,,
tcp,203.123.56.246,45002,142.251.175.139,443,established,,
udp,203.123.56.246,38502,34.96.106.127,443,,,
tcp,203.123.56.246,47466,103.153.168.5,443,established,,
tcp,203.123.56.246,49164,162.159.133.233,443,established,,
udp,45.155.91.237,5081,146.196.110.84,5060,,,
tcp,45.141.215.6,110,203.123.56.246,49396,established,,
tcp,203.123.56.246,49368,34.149.100.209,443,established,,
tcp,203.123.56.246,53776,74.125.68.138,80,established,,
tcp,203.123.56.246,56022,2.59.169.86,80,established,,
udp,203.123.56.246,58056,74.125.200.95,443,,,
tcp,203.123.56.246,33137,216.239.36.135,443,established,,
tcp,190.2.153.205,40001,203.123.56.246,49197,established,,
tcp,203.123.56.246,46170,13.224.250.99,443,established,,
tcp,203.123.56.246,49508,172.67.141.182,80,established,,
udp,203.123.56.246,57573,157.240.208.60,443,,,
tcp,203.123.56.246,56522,163.70.141.34,443,established,,
tcp,203.123.56.246,53688,20.190.163.18,443,time-wait,,
tcp,203.123.56.246,59594,157.240.208.61,443,time-wait,,
tcp,203.123.56.246,41212,142.251.12.95,443,established,,
udp,203.123.56.246,15885,47.241.62.3,6000,,,
udp,203.123.56.246,42725,34.102.147.19,443,,,
tcp,203.123.56.246,58172,104.16.119.50,443,time-wait,,
tcp,203.123.56.246,47972,157.240.208.16,443,established,,
tcp,203.123.56.246,53344,2.59.169.42,80,established,,
udp,5.9.97.47,42532,203.123.56.246,58364,,,
tcp,203.123.56.246,54480,142.251.175.95,443,established,,
tcp,203.123.56.246,53240,34.149.100.209,443,established,,
tcp,2.59.169.42,80,203.123.56.246,52643,established,,
tcp,203.123.56.246,56034,104.244.42.133,443,established,,
tcp,203.123.56.246,49509,172.67.136.177,80,established,,
tcp,203.123.56.246,56566,44.215.128.147,443,established,,
tcp,203.123.56.246,58173,134.119.183.60,80,established,,
tcp,203.123.56.246,52966,149.154.170.100,443,established,,
tcp,203.123.56.246,50131,104.21.72.246,80,established,,
tcp,203.123.56.246,55448,2.59.169.42,80,time-wait,,
tcp,203.123.56.246,49849,104.21.33.59,80,established,,
tcp,203.123.56.246,48080,161.117.226.151,443,established,,
tcp,190.2.153.205,40001,203.123.56.246,49703,established,,
udp,182.1.101.110,41708,203.123.56.246,62409,,,
tcp,203.123.56.246,43250,104.26.4.10,443,established,,
udp,203.123.56.246,60268,157.240.208.60,443,,,
tcp,203.123.56.246,56023,52.19.72.113,443,established,,
tcp,203.123.56.246,35135,216.239.36.135,443,established,,
tcp,203.123.56.246,48984,157.240.208.60,443,established,,
tcp,203.123.56.246,65145,17.57.145.132,5223,established,,
udp,203.123.56.246,47470,142.251.12.95,443,,,
tcp,203.123.56.246,49866,163.70.153.60,443,established,,
tcp,157.240.208.34,443,203.123.56.246,45452,established,,
tcp,203.123.56.246,53554,134.119.183.61,80,established,,
tcp,203.123.56.246,54855,115.238.23.23,80,last-ack,,
tcp,203.123.56.246,57894,203.161.21.9,443,established,,
tcp,203.123.56.246,48694,163.70.153.21,443,established,,
udp,203.123.56.246,45770,74.125.68.95,443,,,
tcp,203.123.56.246,56574,2.59.169.43,80,time-wait,,
tcp,203.123.56.246,49451,104.21.33.59,80,established,,
tcp,203.123.56.246,58401,104.21.60.188,80,established,,
udp,203.123.56.246,35568,163.70.153.21,443,,,
udp,203.123.56.246,39369,34.149.173.23,443,,,
tcp,203.123.56.246,48985,157.240.208.60,443,established,,
tcp,118.26.252.226,443,203.123.56.246,37630,established,,
tcp,203.123.56.246,55930,129.227.40.225,443,established,,
udp,203.123.56.246,50510,172.217.194.119,443,,,
tcp,203.123.56.246,47702,47.246.177.253,443,close,,
tcp,190.2.153.205,40001,203.123.56.246,49169,established,,
tcp,203.123.56.246,57554,134.119.183.60,80,established,,
tcp,203.123.56.246,34385,157.240.208.60,443,established,,
udp,203.123.56.246,62409,157.240.7.51,3478,,,
tcp,203.123.56.246,54399,134.119.183.60,80,established,,
tcp,203.123.56.246,49803,142.251.175.188,5228,established,,
tcp,203.123.56.246,44657,216.239.36.135,443,established,,
tcp,203.123.56.246,37426,74.125.68.95,443,established,,
udp,203.123.56.246,57043,157.240.208.60,443,,,
udp,203.123.56.246,33500,157.240.208.16,443,,,
tcp,142.251.12.188,5228,203.123.56.246,45828,established,,
tcp,203.123.56.246,50680,163.70.153.60,443,established,,
tcp,203.123.56.246,49869,34.160.144.191,443,time-wait,,
tcp,203.123.56.246,50966,34.160.144.191,443,established,,
tcp,203.123.56.246,55128,35.186.224.25,443,established,,
udp,134.119.217.185,64593,203.123.56.246,55036,,,
tcp,203.123.56.246,56036,117.18.232.102,443,established,,
tcp,203.123.56.246,48038,13.227.254.53,443,established,,
tcp,134.119.183.60,80,203.123.56.246,54641,established,,
tcp,203.123.56.246,52459,91.121.219.14,9001,established,,
tcp,203.123.56.246,49430,157.240.208.61,80,established,,
udp,45.155.91.237,5179,203.123.56.247,5060,,,
udp,203.123.56.246,56091,163.70.153.63,443,,,
tcp,203.123.56.246,49868,34.149.100.209,443,time-wait,,
tcp,157.240.208.60,443,203.123.56.246,49345,established,,
tcp,203.123.56.246,45210,157.240.208.61,80,established,,
tcp,203.123.56.246,42830,74.125.200.94,443,established,,
tcp,203.123.56.246,53971,190.2.153.211,40001,established,,
tcp,203.123.56.246,44784,172.253.118.188,5228,established,,
tcp,203.123.56.246,38776,35.190.118.8,443,established,,
udp,203.123.56.246,49205,122.144.2.204,443,,,
tcp,203.123.56.246,34466,163.70.153.61,80,established,,
tcp,203.123.56.246,56037,152.199.43.83,443,established,,
udp,203.123.56.246,15885,47.241.57.66,6000,,,
tcp,203.123.56.246,55298,47.236.114.84,8820,established,,
tcp,203.123.56.246,41214,142.251.12.95,443,established,,
tcp,203.123.56.246,36512,18.161.97.59,443,established,,
tcp,203.123.56.246,38527,140.0.23.161,1723,established,,
tcp,203.123.56.246,57150,163.70.153.61,80,established,,
udp,203.123.56.246,52266,47.241.107.12,6000,,,
tcp,203.123.56.246,59918,157.240.208.34,443,established,,
tcp,203.123.56.246,1100,34.120.160.131,443,established,,
udp,203.123.56.246,36123,142.251.12.102,443,,,
tcp,203.123.56.246,49888,65.108.58.113,10101,established,,
tcp,203.123.56.246,36508,18.161.97.59,443,established,,
tcp,203.123.56.246,49268,162.159.135.233,443,established,,
tcp,203.123.56.246,54927,2.59.169.42,80,established,,
tcp,203.123.56.246,56035,104.244.42.130,443,established,,
tcp,203.123.56.246,56031,152.199.43.83,443,established,,
tcp,74.125.200.94,443,203.123.56.246,55208,established,,
udp,148.251.179.103,53293,203.123.56.246,52556,,,
tcp,203.123.56.246,55461,216.239.38.120,443,time-wait,,
udp,203.123.56.246,65372,31.13.87.50,3478,,,
tcp,17.57.145.137,5223,203.123.56.246,59544,established,,
tcp,203.123.56.246,45917,74.125.68.100,443,established,,
tcp,203.123.56.246,55754,157.240.208.16,443,established,,
udp,203.123.56.246,54032,148.251.90.80,58851,,,
udp,203.123.56.246,60199,92.204.242.245,41011,,,
tcp,203.123.56.246,55451,91.108.56.189,443,established,,
udp,203.123.56.246,47377,34.149.173.23,443,,,
tcp,203.123.56.246,43034,172.253.118.95,443,established,,
udp,203.123.56.246,40858,172.253.118.95,443,,,
tcp,203.123.56.246,53565,2.59.169.86,80,established,,
tcp,203.123.56.246,52640,34.149.100.209,443,established,,
tcp,203.123.56.246,51001,34.94.245.237,443,established,,
tcp,163.70.153.60,443,203.123.56.246,49247,established,,
tcp,203.123.56.246,56790,157.240.208.34,443,established,,
tcp,203.123.56.246,57637,20.190.163.18,443,time-wait,,
tcp,203.123.56.246,55320,2.59.169.85,80,established,,
tcp,203.123.56.246,49403,172.67.141.182,80,established,,
tcp,203.123.56.246,44176,172.217.194.95,443,established,,
tcp,203.123.56.246,59898,163.70.153.61,80,established,,
tcp,203.123.56.246,53948,134.119.183.61,80,established,,
tcp,203.123.56.246,55450,194.88.107.159,80,established,,
tcp,69.30.239.126,443,203.123.56.246,49166,established,,
udp,203.123.56.246,35948,148.153.112.20,6104,,,
tcp,203.123.56.246,56030,152.199.43.83,443,established,,
tcp,2.59.169.42,80,203.123.56.246,53299,established,,
tcp,203.123.56.246,1075,34.120.160.131,443,established,,
tcp,203.123.56.246,36498,18.161.97.59,443,established,,
tcp,203.123.56.246,41020,157.240.208.61,80,established,,
tcp,203.123.56.246,45528,31.13.68.34,443,established,,
tcp,203.123.56.246,35862,142.251.10.138,80,established,,
tcp,203.123.56.246,41131,47.245.116.47,6800,established,,
udp,203.123.56.246,57606,163.70.153.63,443,,,
tcp,203.123.56.246,55787,23.15.147.56,80,established,,
tcp,203.123.56.246,54456,2.59.169.42,80,established,,
udp,45.155.91.237,5179,203.123.56.246,5060,,,
udp,203.123.56.246,51551,74.125.68.95,443,,,
udp,203.123.56.246,38170,34.149.173.23,443,,,
tcp,203.123.56.246,47416,172.253.118.94,443,established,,
tcp,203.123.56.246,52739,34.160.144.191,443,established,,
udp,203.123.56.246,33167,34.117.36.110,443,,,
tcp,74.125.24.188,5228,203.123.56.246,45896,established,,
tcp,203.123.56.246,50208,142.251.175.188,5228,established,,
tcp,51.91.58.34,9001,203.123.56.246,49171,established,,
tcp,203.123.56.246,49184,185.241.208.101,143,established,,
udp,203.123.56.246,55748,136.243.34.152,48125,,,
tcp,203.123.56.246,49826,142.251.175.95,443,established,,
udp,203.123.56.246,59689,109.236.90.198,59907,,,
udp,203.123.56.246,52310,74.125.130.139,443,,,
tcp,203.123.56.246,40084,162.247.243.24,443,established,,
icmp,175.103.43.90,,203.123.56.246,,,,
udp,203.123.56.246,51578,142.251.12.138,443,,,
tcp,203.123.56.246,39622,143.92.82.21,443,time-wait,,
udp,203.123.56.246,51441,157.240.208.60,443,,,
tcp,203.123.56.246,47883,115.238.23.30,80,last-ack,,
tcp,203.123.56.246,52482,157.240.208.3,443,established,,
icmp,146.196.110.84,,146.196.110.81,,,,
tcp,2.59.169.86,80,203.123.56.246,53499,established,,
tcp,81.169.159.28,29001,203.123.56.246,49175,established,,
tcp,203.123.56.246,50364,163.70.153.60,443,established,,
tcp,203.123.56.246,42842,74.125.200.94,443,established,,
tcp,190.2.153.205,40001,203.123.56.246,49195,established,,
udp,203.123.56.246,38882,74.125.200.95,443,,,
tcp,163.70.153.60,443,203.123.56.246,49224,established,,
udp,146.196.110.84,35564,8.8.8.8,53,,,
udp,203.123.56.246,56206,157.240.208.16,443,,,
udp,203.123.56.246,34668,31.13.87.50,3478,,,
tcp,203.123.56.246,49177,162.159.134.233,443,established,,
tcp,203.123.56.246,38980,157.240.235.19,443,established,,
tcp,203.123.56.246,49293,157.240.208.60,443,established,,
tcp,203.123.56.246,39116,52.84.251.33,443,established,,
tcp,203.123.56.246,44996,74.125.200.101,443,established,,
tcp,203.123.56.246,50519,40.91.73.169,443,established,,
tcp,203.123.56.246,38239,163.70.141.6,443,established,,
tcp,203.123.56.246,43586,142.251.221.138,443,established,,
udp,203.123.56.246,62409,157.240.217.62,3478,,,
udp,203.123.56.246,42888,34.111.174.196,443,,,
tcp,203.123.56.246,48962,140.0.23.161,1723,established,,
tcp,203.123.56.246,46466,35.213.190.132,443,established,,
tcp,203.123.56.246,45606,74.125.24.188,5228,established,,
udp,203.123.56.246,62409,157.240.31.62,3478,,,
udp,203.123.56.246,15097,47.241.61.177,6000,,,
tcp,45.92.33.62,443,203.123.56.246,52412,established,,
udp,203.123.56.246,34668,163.70.153.62,3478,,,
tcp,203.123.56.246,56028,104.244.42.193,443,established,,
udp,203.123.56.246,42647,34.117.97.41,443,,,
udp,203.123.56.246,50387,93.190.141.101,37235,,,
tcp,203.123.56.246,49675,74.125.68.188,443,established,,
tcp,203.123.56.246,47999,115.238.23.30,80,last-ack,,
tcp,203.123.56.246,47720,103.153.168.5,443,established,,
tcp,203.123.56.246,46828,142.250.4.102,443,established,,
tcp,203.123.56.246,57174,34.98.74.57,443,established,,
tcp,203.123.56.246,53683,134.119.183.61,80,time-wait,,
tcp,203.123.56.246,51000,203.161.21.8,80,established,,
tcp,203.123.56.246,40114,162.247.243.24,443,established,,
tcp,203.123.56.246,54920,157.240.208.35,443,established,,
tcp,203.123.56.246,57652,20.190.163.18,443,time-wait,,
tcp,203.123.56.246,49356,104.21.72.246,80,established,,
tcp,203.123.56.246,55750,157.240.208.16,443,established,,
tcp,203.123.56.246,56882,141.79.10.16,9001,established,,
tcp,203.123.56.246,47418,172.253.118.94,443,established,,
tcp,203.123.56.246,45514,74.125.68.188,5228,established,,
tcp,203.123.56.246,41289,216.239.36.135,443,established,,
tcp,74.125.24.188,5228,203.123.56.246,33960,established,,
tcp,203.123.56.246,43482,157.240.217.34,443,established,,
tcp,203.123.56.246,51786,157.240.208.61,443,established,,
udp,203.123.56.246,45828,34.96.106.127,443,,,
tcp,203.123.56.246,49164,162.159.130.233,443,established,,
tcp,203.123.56.246,51493,185.199.108.133,443,close,,
tcp,203.123.56.246,49221,195.90.208.159,443,established,,
tcp,54.39.118.29,8080,203.123.56.246,49165,established,speedtest.c,
tcp,172.217.194.188,5228,203.123.56.246,54356,established,,
tcp,203.123.56.246,49353,34.107.243.93,443,established,,
tcp,34.107.243.93,443,203.123.56.246,51560,established,,
tcp,203.123.56.246,58400,104.21.60.188,80,established,,
tcp,203.123.56.246,47722,103.153.168.5,443,established,,
udp,203.123.56.246,62409,157.240.208.62,3478,,,
udp,45.155.91.237,5179,203.123.56.245,5060,,,
tcp,203.123.56.246,3631,104.18.38.233,80,established,,
tcp,203.123.56.246,58174,20.103.36.96,443,time-wait,,
tcp,203.123.56.246,56482,96.16.116.87,443,close,,
tcp,203.123.56.246,58773,8.219.43.42,31006,established,,
udp,203.123.56.246,45029,35.186.203.63,443,,,
tcp,80.66.135.123,9001,203.123.56.246,49181,established,,
tcp,190.2.153.214,40001,203.123.56.246,49583,established,,
udp,203.123.56.246,15097,47.241.116.15,6000,,,
udp,203.123.56.246,33210,163.70.153.63,443,,,
tcp,203.123.56.246,49391,163.70.153.60,443,established,,
udp,203.123.56.246,48438,163.70.153.63,443,,,
tcp,203.123.56.246,41216,54.69.249.49,443,established,,
udp,203.123.56.246,62409,31.13.87.50,3478,,,
tcp,203.123.56.246,56033,192.229.237.96,443,established,,
tcp,203.123.56.246,56456,157.240.208.60,443,established,,
tcp,203.123.56.246,51972,142.251.175.188,5228,established,,
tcp,203.123.56.246,41846,47.241.94.208,31006,established,,
tcp,203.123.56.246,38018,157.240.208.60,443,established,,
tcp,172.253.118.188,5228,203.123.56.246,51446,established,,
udp,203.123.56.246,56213,122.144.2.204,443,,,
udp,203.123.56.246,34668,31.13.82.48,3478,,,
tcp,203.123.56.246,54931,211.159.143.37,443,time-wait,,
tcp,203.123.56.246,58158,8.222.216.16,6800,established,,
tcp,203.123.56.246,50188,203.161.21.17,80,established,,
tcp,203.123.56.246,58162,134.119.183.60,80,time-wait,,
tcp,203.123.56.246,49850,104.21.72.246,80,established,,
udp,203.123.56.246,61053,136.243.103.112,52054,,,
udp,203.123.56.246,57307,142.251.12.101,443,,,
tcp,203.123.56.246,57657,104.18.33.221,443,time-wait,,
udp,203.123.56.246,53452,157.240.208.60,443,,,
tcp,203.123.56.246,54463,2.59.169.42,80,established,,
tcp,203.123.56.246,49309,51.81.93.145,9001,established,,
udp,203.123.56.246,59659,144.76.28.178,51155,,,
tcp,203.123.56.246,49172,46.228.199.128,9001,established,,
tcp,203.123.56.246,58742,74.125.130.99,443,established,,
tcp,203.123.56.246,49426,172.67.136.177,80,established,,
tcp,203.123.56.246,45078,47.241.213.210,443,established,,
icmp,203.123.56.246,,203.123.56.245,,,,
tcp,203.123.56.246,53196,134.119.183.60,80,established,,
tcp,203.123.56.246,37345,172.217.194.188,5228,established,,
tcp,203.123.56.246,34514,35.190.87.184,443,established,,
tcp,203.123.56.246,44964,163.70.153.60,443,established,,
tcp,203.123.56.246,56100,2.59.169.42,80,established,,
tcp,203.123.56.246,54056,74.125.68.95,443,established,,
tcp,203.123.56.246,54918,2.59.169.42,80,time-wait,,
tcp,203.123.56.246,59815,157.240.208.35,443,established,,
tcp,203.123.56.246,51854,134.119.183.61,80,established,,
tcp,203.123.56.246,56020,40.126.35.85,443,time-wait,,
udp,203.123.56.246,36776,74.125.24.95,443,,,
tcp,203.123.56.246,48696,163.70.153.21,443,established,,
tcp,203.123.56.246,36072,216.239.36.135,443,established,,
udp,203.123.56.246,46966,74.125.68.95,443,,,
tcp,203.123.56.246,60546,8.222.210.32,8820,established,,
tcp,203.123.56.246,50999,34.94.245.237,443,close,,
tcp,203.123.56.246,56168,74.125.200.94,80,established,,
tcp,203.123.56.246,49355,157.240.208.61,443,established,,
tcp,203.123.56.246,53040,2.59.169.42,80,established,,
udp,203.123.56.246,58858,157.240.208.60,443,,,
udp,203.123.56.246,34668,157.240.7.51,3478,,,
tcp,203.123.56.246,35364,64.233.170.95,443,established,,
tcp,203.123.56.246,55140,20.198.118.190,443,established,,
tcp,203.123.56.246,54044,163.70.153.61,80,established,,
tcp,203.123.56.246,55197,2.59.169.43,80,established,,
tcp,203.123.56.246,42942,163.70.153.61,443,established,,
tcp,203.123.56.246,39856,142.251.10.95,443,established,,
tcp,203.123.56.246,52458,88.99.248.158,9001,established,,
tcp,203.123.56.246,49732,23.221.50.24,80,established,,
tcp,203.123.56.246,38699,8.219.82.150,6800,established,,
tcp,203.123.56.246,56495,2.59.169.85,80,established,,
tcp,203.123.56.246,50992,185.199.108.133,443,established,,
tcp,203.123.56.246,50358,51.77.90.246,8081,established,,
udp,203.123.56.246,40218,163.70.153.63,443,,,
udp,203.123.56.246,51459,122.144.2.205,443,,,
tcp,203.123.56.246,53798,202.78.195.146,443,established,,
udp,146.196.110.84,42569,122.144.2.2,53,,,
